date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Down 7,Aroon Up 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Middle Band 3,Real Lower Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Middle Band 7,Real Upper Band 7,Real Lower Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Middle Band 21,Real Upper Band 21,Real Lower Band 21,Real Upper Band 42,Real Lower Band 42,Real Middle Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2016-11-21,4.45,6215190.0,DIA.MC,4.5577,4.5716,4.5797,4.6603,4.7829,5.154,4.5292,4.5533,4.5641,4.6134,4.6735,4.9376,4.4875,4.5061,4.5065,4.4861,4.5129,4.714,4.58,4.5973,4.6032,4.6167,4.6044,4.8515,8.384,12.6466,14.9083,20.2297,24.8511,34.6423,66.4252,75.1252,75.0321,55.5611,39.3014,18.9312,-0.143,-0.13,-0.186,-0.421,-1.001,-1.219,-100.0,-166.6667,-233.3333,-170.0178,-128.6869,-121.6056,-0.575,-0.575,-0.575,-0.575,-0.575,-0.575,-83.2321,-74.7068,-70.1834,-59.5406,-50.2978,-30.7154,0.9689,0.9716,0.9599,0.9136,0.8164,0.785,66.6667,100.0,0.0,100.0,100.0,0.0,0.0,100.0,4.7619,100.0,7.1429,100.0,90.2741,86.0609,83.6535,74.2483,64.5505,44.222,57.0414,47.2348,43.7203,39.8981,37.7928,33.8675,2.9157,3.5387,3.8914,5.8964,8.1418,13.0983,0.2436,0.3027,0.3826,0.6968,0.986,1.7731,0.0125,0.0227,0.0341,0.103,0.2124,0.6858,4.7107,4.5577,4.4046,4.5716,4.4482,4.695,4.5797,4.6892,4.4702,4.6603,4.4666,4.854,4.7829,5.227,4.3388,5.9677,4.3403,5.154,3.1991,2.88,2.8096,2.8032,2.7917,2.8012,5.2756,5.615,-0.1975,-0.0031,-0.2006,42.7139,47.3255,-5.4995,39.2754,4.8367,103137655.0814,-583932114.0
2016-11-22,4.51,3508306.0,DIA.MC,4.5207,4.5552,4.564,4.6428,4.737,5.1266,4.5053,4.5327,4.5467,4.5934,4.6487,4.9077,4.4943,4.4965,4.4933,4.4688,4.4893,4.6824,4.5712,4.5917,4.5961,4.6081,4.5831,4.8069,37.1385,31.5488,28.4709,26.4928,28.7468,36.2763,74.3749,77.3123,76.2637,56.8959,40.5037,19.5334,-0.111,-0.082,-0.11,-0.245,-0.965,-1.149,-34.6008,-68.8421,-99.0689,-127.9771,-117.5653,-110.4576,0.5054,0.5054,0.5054,0.5054,0.5054,0.5054,-25.7229,-36.9024,-43.0583,-47.0143,-42.5065,-27.4475,0.976,0.9821,0.9762,0.9485,0.8237,0.797,33.3333,66.6667,60.0,80.0,85.7143,0.0,7.1429,92.8571,0.0,95.2381,4.7619,97.619,90.2741,86.0609,83.6535,74.2483,64.5505,44.222,42.997,39.9816,38.898,37.7341,36.4292,33.2623,2.1978,2.9953,3.4622,5.5766,7.848,12.8642,0.1624,0.2421,0.328,0.647,0.939,1.7309,0.0083,0.0181,0.0292,0.0956,0.2023,0.6694,4.6457,4.5207,4.3956,4.5552,4.4254,4.685,4.564,4.6774,4.4506,4.6428,4.4423,4.8432,4.737,5.0712,4.4027,5.9479,4.3054,5.1266,2.7917,2.6858,2.6708,2.7157,2.7216,2.7472,5.2679,5.6133,-0.1975,0.0001,-0.1975,45.8853,45.6772,-5.217,44.8023,4.7783,105363354.5868,-580423808.0
2016-11-23,4.484,2790077.0,DIA.MC,4.4813,4.5334,4.5503,4.6189,4.7071,5.0996,4.487,4.509,4.5267,4.5722,4.6257,4.8778,4.4804,4.4793,4.4755,4.45,4.4655,4.6509,4.5597,4.5823,4.5886,4.5901,4.566,4.7651,30.8457,28.2389,26.3478,25.5565,28.0843,35.8781,67.1513,74.6513,75.1209,57.6497,41.452,20.0807,-0.118,-0.109,-0.096,-0.334,-0.627,-1.137,83.7321,-33.4696,-54.8524,-104.9128,-103.6556,-102.3159,-0.7368,-0.7368,-0.7368,-0.7368,-0.7368,-0.7368,-38.3085,-43.5222,-47.3045,-48.8871,-43.8313,-28.2438,0.9744,0.9763,0.979,0.9307,0.8773,0.7977,0.0,33.3333,40.0,60.0,71.4286,0.0,0.0,85.7143,0.0,90.4762,2.381,95.2381,52.704,64.0072,68.264,67.4492,60.4181,42.5189,33.0286,34.5605,35.1968,36.015,35.3353,32.772,10.2297,7.5846,6.6384,7.001,8.7187,13.2177,0.1083,0.1937,0.2811,0.6008,0.8943,1.6897,0.0335,0.0425,0.053,0.1168,0.2207,0.6815,4.5305,4.4813,4.4322,4.5334,4.3998,4.667,4.5503,4.6752,4.4254,4.6189,4.4283,4.8095,4.7071,5.0132,4.401,5.9287,4.2704,5.0996,2.4369,2.5001,2.5447,2.6574,2.6877,2.7377,5.2601,5.6115,-0.197,0.0022,-0.1948,45.5935,43.7778,-5.0282,43.6868,4.7269,102940392.9815,-583213885.0
2016-11-24,4.436,3220181.0,DIA.MC,4.4767,4.4964,4.528,4.598,4.6806,5.0722,4.4643,4.4765,4.4981,4.5478,4.601,4.8469,4.4418,4.4455,4.4451,4.4246,4.4376,4.6175,4.5577,4.5553,4.5703,4.57,4.5455,4.7221,20.9946,22.7347,22.7016,23.8785,26.8835,35.1485,68.7587,74.3648,74.98,58.5564,42.4639,20.6523,-0.014,-0.185,-0.156,-0.293,-0.556,-1.149,-100.0,-75.0268,-80.8145,-131.8364,-119.2274,-105.1282,-0.625,-0.625,-0.625,-0.625,-0.625,-0.625,-58.0108,-54.5306,-54.5968,-52.2431,-46.233,-29.703,0.9969,0.96,0.966,0.938,0.8886,0.7943,0.0,0.0,20.0,40.0,57.1429,42.8571,0.0,78.5714,0.0,85.7143,0.0,92.8571,71.9737,73.2186,74.1342,70.3423,62.7013,44.089,41.5019,39.2521,38.4078,37.4998,36.3433,33.3219,6.7635,6.0688,5.7051,6.529,8.3316,12.9299,0.1372,0.22,0.306,0.6229,0.9167,1.7145,0.0224,0.034,0.0454,0.1084,0.2102,0.6653,4.538,4.4767,4.4154,4.4964,4.3788,4.614,4.528,4.6697,4.3863,4.598,4.3963,4.7997,4.6806,4.9797,4.3816,5.9113,4.2332,5.0722,2.4838,2.5266,2.5654,2.6746,2.7077,2.7616,5.2518,5.6097,-0.1965,0.0021,-0.1943,43.8924,42.2222,-4.7854,41.1201,4.6817,100985283.0887,-586434066.0
2016-11-25,4.44,3386782.0,DIA.MC,4.4533,4.464,4.5061,4.5738,4.6573,5.0477,4.446,4.4577,4.4761,4.5268,4.5792,4.8175,4.4337,4.4316,4.4291,4.4067,4.4153,4.5872,4.5147,4.5368,4.5555,4.5453,4.5306,4.6888,24.0275,24.2722,23.7278,24.3244,27.156,35.2609,72.0934,74.9034,75.2339,59.4992,43.4821,21.2295,-0.07,-0.162,-0.153,-0.339,-0.49,-1.029,-89.9225,-124.297,-98.1231,-130.8965,-127.8402,-105.8246,0.2329,0.2329,0.2329,0.2329,0.2329,0.2329,-51.945,-51.4555,-52.5444,-51.3512,-45.6879,-29.4782,0.9845,0.9648,0.9667,0.9291,0.9006,0.8118,33.3333,100.0,0.0,20.0,42.8571,28.5714,0.0,71.4286,4.7619,80.9524,14.2857,90.4762,78.7627,77.0577,76.7578,71.7564,63.8467,44.8955,42.7644,40.2776,39.1967,37.9099,36.645,33.5118,5.0805,5.219,5.154,6.2339,8.0858,12.7447,0.1255,0.21,0.2963,0.6124,0.907,1.7076,0.0149,0.0272,0.039,0.1007,0.2001,0.6494,4.4968,4.4533,4.4098,4.464,4.4069,4.5211,4.5061,4.6482,4.3641,4.5738,4.3838,4.7638,4.6573,4.9513,4.3633,5.899,4.1964,5.0477,2.2024,2.3483,2.4318,2.5988,2.6547,2.7325,5.2437,5.6079,-0.1954,0.004,-0.1914,40.9815,36.9444,-4.4763,43.7885,4.6419,103165813.9654,-583047284.0
2016-11-28,4.431,3260085.0,DIA.MC,4.4357,4.4602,4.479,4.5509,4.633,5.0223,4.4348,4.4467,4.4573,4.5077,4.5586,4.7888,4.4265,4.4214,4.4169,4.3916,4.3955,4.5584,4.4858,4.5346,4.533,4.5243,4.5155,4.6561,21.2715,22.9858,22.9288,23.9839,26.919,35.1206,58.4355,69.9532,72.7797,59.7756,44.2081,21.7428,-0.053,-0.019,-0.19,-0.321,-0.51,-1.066,-6.875,-58.5192,-68.8561,-98.1691,-112.1534,-98.9298,-0.1977,-0.1977,-0.1977,-0.1977,-0.1977,-0.1977,-57.4569,-54.0284,-54.1425,-52.0321,-46.162,-29.7588,0.9882,0.9957,0.9589,0.9324,0.8968,0.8061,0.0,66.6667,0.0,0.0,28.5714,14.2857,0.0,64.2857,0.0,76.1905,11.9048,88.0952,31.1197,50.1527,58.0545,63.3679,58.7287,42.7856,29.7031,33.392,34.6031,35.8543,35.3552,32.9423,15.6037,11.0854,9.1832,8.0396,9.1928,13.2,0.0836,0.168,0.2539,0.5687,0.8639,1.667,0.0439,0.0558,0.0674,0.1275,0.2246,0.668,4.443,4.4357,4.4283,4.4602,4.3976,4.5228,4.479,4.5927,4.3653,4.5509,4.3755,4.7262,4.633,4.9132,4.3528,5.8821,4.1626,5.0223,2.1182,2.2706,2.3659,2.5567,2.6258,2.7191,5.2356,5.606,-0.1939,0.0062,-0.1877,36.9788,31.7698,-4.0444,41.3002,4.6069,102180206.8724,-586307369.0
2016-11-29,4.488,2967953.0,DIA.MC,4.453,4.4558,4.4627,4.5345,4.6145,4.998,4.461,4.456,4.4596,4.4993,4.5454,4.764,4.4686,4.4496,4.4358,4.3951,4.3893,4.5372,4.4863,4.5335,4.5301,4.5207,4.5128,4.6367,62.3246,45.7492,38.2848,30.6078,30.9285,36.753,41.3491,63.1114,69.219,59.699,44.7636,22.2157,0.052,-0.022,-0.114,-0.229,-0.389,-1.023,100.0,40.5506,30.7482,-57.9529,-86.2977,-89.1984,0.6351,0.6351,0.6351,0.6351,0.6351,0.6351,24.6493,-8.5015,-23.4305,-38.7843,-38.143,-26.4939,1.0117,0.9951,0.9752,0.9515,0.9202,0.8144,0.0,33.3333,20.0,60.0,14.2857,0.0,7.1429,57.1429,0.0,71.4286,9.5238,85.7143,7.1762,35.744,47.8546,58.7033,55.8718,41.6052,21.2234,28.1466,30.9167,34.1169,34.2513,32.4496,18.3813,13.3235,10.9037,8.8777,9.6967,13.3815,0.0558,0.1344,0.2177,0.528,0.8227,1.6273,0.0483,0.0636,0.0768,0.1374,0.2329,0.6711,4.503,4.453,4.403,4.4558,4.4061,4.5055,4.4627,4.5199,4.4055,4.5345,4.3831,4.6859,4.6145,4.8786,4.3503,5.8589,4.1371,4.998,1.9512,2.1277,2.2409,2.4633,2.5486,2.6605,5.2281,5.6041,-0.1907,0.0126,-0.1781,37.1667,42.7857,-3.5014,42.6366,4.576,103704290.8453,-583339416.0
2016-11-30,4.306,9213649.0,DIA.MC,4.4083,4.4202,4.4421,4.5109,4.5876,4.9687,4.3875,4.4061,4.4204,4.4689,4.5174,4.7318,4.3475,4.3653,4.3701,4.3542,4.3534,4.5013,4.4589,4.493,4.5113,4.4916,4.4846,4.5908,17.8199,20.9887,21.9748,23.5511,26.1234,33.9583,50.5493,63.6213,68.8004,60.1664,45.5461,22.7579,-0.134,-0.178,-0.144,-0.33,-0.565,-1.229,-100.0,-147.5215,-159.7057,-134.1484,-139.7925,-103.5598,-0.801,-0.801,-0.801,-0.801,-0.801,-0.801,-64.3603,-58.0226,-56.0505,-52.8977,-47.7532,-32.0833,0.9698,0.9603,0.9676,0.9288,0.884,0.778,66.6667,100.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,7.1429,100.0,68.9497,65.6608,66.2891,66.2425,61.1979,44.9888,45.9594,41.756,40.0974,38.2381,36.9559,33.8444,8.4466,8.6554,8.1287,7.7647,8.8957,12.8411,0.1752,0.2455,0.3246,0.6283,0.9215,1.7266,0.0322,0.0509,0.0658,0.1276,0.2218,0.6551,4.5604,4.4083,4.2563,4.4202,4.2989,4.5415,4.4421,4.5667,4.3176,4.5109,4.3302,4.6917,4.5876,4.8568,4.3183,5.8381,4.0993,4.9687,2.9505,2.7309,2.6854,2.7257,2.7577,2.8208,5.2189,5.6022,-0.1892,0.0062,-0.183,35.5218,32.0099,-3.35,36.5045,4.5489,95564076.6803,-592553065.0
2016-12-01,4.27,5020205.0,DIA.MC,4.3547,4.387,4.4079,4.4859,4.5645,4.9365,4.3183,4.356,4.3774,4.4367,4.4885,4.6993,4.2798,4.3012,4.3134,4.3136,4.3171,4.4649,4.4261,4.4552,4.4594,4.4601,4.4588,4.5367,14.7044,18.5115,20.0078,22.4487,25.3068,33.4431,59.0945,65.0626,68.9788,60.7365,46.3601,23.3104,-0.161,-0.166,-0.24,-0.35,-0.485,-1.351,-94.8387,-134.3612,-170.5426,-184.3431,-167.4473,-115.6288,-0.5833,-0.5833,-0.5833,-0.5833,-0.5833,-0.5833,-70.5911,-62.9769,-59.9845,-55.1027,-49.3864,-33.1139,0.9637,0.9626,0.9468,0.9242,0.898,0.7597,33.3333,100.0,0.0,100.0,100.0,14.2857,0.0,100.0,4.7619,100.0,4.7619,100.0,76.185,70.828,70.0488,68.1484,62.6389,45.965,51.5362,45.4656,42.8184,39.5896,37.8634,34.3156,6.9662,7.7641,7.5417,7.4993,8.6979,12.7034,0.1588,0.2384,0.3202,0.6254,0.9197,1.7274,0.0215,0.0407,0.0564,0.1185,0.2113,0.6395,4.5455,4.3547,4.1638,4.387,4.2192,4.5548,4.4079,4.5664,4.2494,4.4859,4.2777,4.6942,4.5645,4.8547,4.2743,5.807,4.0661,4.9365,2.4051,2.4561,2.5018,2.6427,2.7087,2.8069,5.2094,5.6002,-0.1889,0.0012,-0.1877,33.1511,24.6578,-3.3499,33.1164,4.5158,94309025.4303,-597573270.0
2016-12-02,4.237,5400190.0,DIA.MC,4.271,4.3464,4.3726,4.4614,4.5368,4.9031,4.2595,4.306,4.3346,4.4036,4.4587,4.6668,4.2357,4.2509,4.2643,4.2741,4.2809,4.4285,4.342,4.411,4.4108,4.4288,4.421,4.4831,11.8547,16.3063,18.2598,21.4571,24.5677,32.9732,67.7657,67.6382,69.912,61.4807,47.2467,23.8887,-0.251,-0.203,-0.247,-0.343,-0.581,-1.406,-77.533,-99.9574,-128.1575,-179.4648,-166.7768,-118.9019,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-76.2906,-67.3874,-63.4804,-57.0858,-50.8647,-34.0535,0.9441,0.9543,0.9449,0.9251,0.8794,0.7508,0.0,100.0,40.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,2.381,100.0,85.1081,77.9408,75.5111,71.155,64.9799,47.5979,58.2369,50.5733,46.7567,41.658,39.278,35.0672,4.6852,6.2695,6.5239,7.0207,8.3375,12.45,0.1779,0.2627,0.3465,0.6528,0.9479,1.7583,0.0143,0.0326,0.0483,0.11,0.2012,0.6243,4.3274,4.271,4.2146,4.3464,4.1532,4.5396,4.3726,4.5556,4.1895,4.4614,4.2245,4.6984,4.5368,4.8357,4.2379,5.7704,4.0357,4.9031,2.4026,2.4522,2.4983,2.6416,2.7122,2.8177,5.1997,5.5982,-0.1895,-0.0024,-0.1919,22.1941,9.9146,-3.4348,38.0395,4.5,95065052.0303,-602973460.0
2016-12-05,4.239,3576780.0,DIA.MC,4.2487,4.308,4.3444,4.4362,4.5135,4.8693,4.2435,4.2702,4.3012,4.3739,4.4316,4.6359,4.2265,4.2282,4.2359,4.2443,4.2511,4.3951,4.3008,4.3781,4.3788,4.4002,4.3939,4.4385,13.3808,17.0549,18.7616,21.6829,24.7076,33.0316,57.772,64.1111,67.8268,61.4567,47.7875,24.388,-0.067,-0.192,-0.197,-0.353,-0.49,-1.417,7.6923,-54.1694,-76.4627,-131.2927,-138.8881,-111.4935,0.075,0.075,0.075,0.075,0.075,0.075,-73.2384,-65.8903,-62.4767,-56.6343,-50.5848,-33.9367,0.9844,0.9567,0.9556,0.9231,0.8964,0.7495,0.0,66.6667,20.0,80.0,85.7143,0.0,21.4286,92.8571,0.0,95.2381,0.0,97.619,37.7846,50.0023,55.316,61.1445,58.6031,44.8575,36.6409,39.2424,39.3263,38.4841,37.329,34.2281,16.5449,13.08,11.3141,9.2794,9.7432,13.0295,0.1186,0.2102,0.297,0.6061,0.9027,1.7164,0.0535,0.0701,0.0854,0.1462,0.2356,0.6534,4.2789,4.2487,4.2185,4.308,4.1211,4.4949,4.3444,4.54,4.1489,4.4362,4.1855,4.6869,4.5135,4.825,4.202,5.7271,4.0116,4.8693,2.5446,2.527,2.5448,2.654,2.7166,2.8167,5.1901,5.5962,-0.1902,-0.0026,-0.1928,16.2652,14.2231,-3.5609,38.346,4.452,93574727.0303,-599396680.0
2016-12-06,4.224,4716520.0,DIA.MC,4.2333,4.2552,4.3136,4.4099,4.487,4.8389,4.2312,4.2422,4.2711,4.3456,4.4053,4.6059,4.2161,4.2109,4.2136,4.218,4.2237,4.363,4.2714,4.3114,4.3469,4.3727,4.3606,4.402,11.1994,15.7355,17.8051,21.1908,24.3518,32.812,51.1095,61.2893,66.0396,61.4344,48.3026,24.8753,-0.046,-0.264,-0.216,-0.369,-0.555,-1.28,-39.6947,-65.6849,-69.0454,-117.5676,-137.2866,-111.5562,-0.5345,-0.5345,-0.5345,-0.5345,-0.5345,-0.5345,-77.6012,-68.5291,-64.3897,-57.6183,-51.2964,-34.3761,0.9892,0.9412,0.9514,0.9197,0.8839,0.7674,66.6667,33.3333,0.0,60.0,71.4286,28.5714,14.2857,85.7143,0.0,90.4762,0.0,95.2381,37.7846,50.0023,55.316,61.1445,58.6031,44.8575,28.8772,34.5637,36.0921,37.0162,36.412,33.8273,13.0392,11.5206,10.3836,8.9254,9.5039,12.8769,0.079,0.1681,0.2545,0.5628,0.8597,1.6756,0.0357,0.056,0.0732,0.1357,0.2244,0.6378,4.2466,4.2333,4.22,4.2552,4.1961,4.3143,4.3136,4.5072,4.1199,4.4099,4.1531,4.6666,4.487,4.7981,4.176,5.6952,3.9825,4.8389,2.1601,2.3034,2.3852,2.5712,2.6618,2.7921,5.1804,5.5941,-0.1906,-0.0019,-0.1925,13.5273,16.4443,-3.721,34.6854,4.4112,90809870.4786,-604113200.0
2016-12-07,4.35,6591245.0,DIA.MC,4.271,4.264,4.302,4.3905,4.4679,4.8116,4.2895,4.2738,4.2802,4.3376,4.3929,4.5831,4.3099,4.2747,4.2568,4.2298,4.2229,4.345,4.2944,4.3128,4.347,4.3709,4.3595,4.3952,70.9239,53.5044,45.1893,34.613,32.8767,36.4488,44.9569,49.7779,59.5898,60.1499,48.25,25.2331,0.113,0.044,-0.081,-0.271,-0.402,-1.146,100.0,133.3333,3.8409,-56.5469,-89.4054,-95.0575,0.6581,0.6581,0.6581,0.6581,0.6581,0.6581,41.8479,7.0089,-9.6215,-30.774,-34.2465,-27.1023,1.0267,1.0102,0.9817,0.9414,0.9154,0.7915,100.0,0.0,0.0,40.0,57.1429,14.2857,7.1429,78.5714,0.0,85.7143,4.7619,92.8571,32.6518,3.7323,20.8915,43.4523,47.1981,39.9016,17.0825,26.1103,29.8667,33.9835,34.48,32.9682,33.6464,24.2314,19.5441,13.396,12.3684,14.1624,0.0527,0.1345,0.2182,0.5226,0.8188,1.6357,0.1038,0.1248,0.1428,0.206,0.2937,0.7027,4.3834,4.271,4.1586,4.264,4.1728,4.3552,4.302,4.4747,4.1293,4.3905,4.1609,4.6201,4.4679,4.7603,4.1755,5.6554,3.9678,4.8116,2.3639,2.3686,2.399,2.5253,2.5996,2.7156,5.1721,5.592,-0.1885,0.0085,-0.18,24.8723,43.9494,-3.4788,42.3728,4.3765,97401115.4786,-597521955.0
2016-12-08,4.417,6181265.0,DIA.MC,4.3303,4.2934,4.2919,4.3773,4.4536,4.7851,4.3625,4.3248,4.309,4.3412,4.3882,4.5648,4.3937,4.3486,4.3162,4.2575,4.235,4.3347,4.3356,4.332,4.3487,4.3728,4.3629,4.3979,81.0759,64.177,54.5774,40.4234,36.8501,38.269,52.2218,46.1347,52.5305,57.5581,47.5569,25.4332,0.178,0.147,-0.071,-0.185,-0.3,-1.113,100.0,143.3409,139.3612,26.5793,-25.4486,-73.1409,0.4557,0.4557,0.4557,0.4557,0.4557,0.4557,62.1517,28.3539,9.1547,-19.1531,-26.2998,-23.462,1.042,1.0344,0.9842,0.9598,0.9364,0.7987,100.0,0.0,100.0,20.0,42.8571,0.0,0.0,71.4286,4.7619,80.9524,2.381,90.4762,66.7516,31.5619,10.1748,23.8643,33.6965,33.6373,11.2364,20.7288,25.5077,31.6147,32.9224,32.2556,56.3543,39.848,31.2864,19.4326,16.3271,16.0177,0.0351,0.1076,0.187,0.4853,0.7798,1.5967,0.1762,0.2069,0.2294,0.2983,0.3867,0.7929,4.4904,4.3303,4.1703,4.2934,4.1399,4.4469,4.2919,4.4231,4.1606,4.3773,4.1787,4.5759,4.4536,4.7245,4.1828,5.6066,3.9636,4.7851,2.3595,2.3507,2.3712,2.4824,2.5536,2.6684,5.1645,5.5899,-0.1834,0.0205,-0.1628,42.2767,66.4365,-3.3725,42.7272,4.18,97322871.6178,-591340690.0
2016-12-09,4.466,5060733.0,DIA.MC,4.411,4.3392,4.3147,4.3784,4.4455,4.7589,4.4303,4.3823,4.3525,4.353,4.3894,4.5499,4.4572,4.4163,4.3774,4.2933,4.2549,4.33,4.3935,4.3797,4.3638,4.3733,4.3659,4.4059,86.3168,70.3903,60.3692,44.3203,39.5959,39.5658,58.3206,44.1341,47.0958,54.9378,46.7954,25.6042,0.242,0.229,0.16,0.016,-0.17,-1.1,66.8985,94.8012,129.1667,48.6384,-3.4063,-65.8409,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,72.6337,40.7805,20.7383,-11.3593,-20.8082,-20.8685,1.0573,1.054,1.0372,1.0036,0.9633,0.8024,100.0,0.0,100.0,0.0,28.5714,0.0,0.0,64.2857,0.0,76.1905,0.0,88.0952,70.5183,36.1315,14.4876,20.8742,31.5649,32.614,8.0364,17.2762,22.5317,29.8751,31.7541,31.7109,46.4812,36.823,30.1664,19.5566,16.5173,16.1135,0.0234,0.0861,0.1603,0.4506,0.7427,1.5587,0.1355,0.1835,0.2146,0.295,0.3863,0.792,4.5061,4.411,4.3159,4.3392,4.1483,4.5301,4.3147,4.4945,4.1349,4.3784,4.178,4.5788,4.4455,4.704,4.1871,5.5487,3.9691,4.7589,2.1752,2.2316,2.2756,2.4125,2.4938,2.6205,5.1576,5.5877,-0.1754,0.0318,-0.1436,68.1551,94.0795,-3.1151,54.0988,4.1828,101286096.2564,-586279957.0
2016-12-12,4.492,3685682.0,DIA.MC,4.4583,4.3898,4.3464,4.3771,4.4394,4.7343,4.4708,4.4333,4.3969,4.3681,4.3936,4.5375,4.4948,4.4664,4.4287,4.3297,4.2777,4.3284,4.4373,4.4205,4.3939,4.3741,4.3684,4.4151,88.7882,73.4451,63.2685,46.3265,41.0245,40.248,64.5555,44.0934,43.4806,52.1461,45.9001,25.7303,0.142,0.253,0.222,-0.018,-0.128,-1.033,100.0,80.9051,100.6941,75.9583,24.8366,-56.4263,-0.1194,-0.1194,-0.1194,-0.1194,-0.1194,-0.1194,77.5764,46.8902,26.5371,-7.347,-17.9509,-19.504,1.0326,1.0597,1.052,0.996,0.9723,0.813,100.0,0.0,100.0,0.0,14.2857,100.0,7.1429,57.1429,0.0,71.4286,2.381,85.7143,77.0252,43.9309,21.7893,15.8543,27.9938,30.9027,5.9757,14.7904,20.3011,28.5113,30.8269,31.2743,46.044,37.9673,31.6128,20.7079,17.3425,16.5082,0.0156,0.0689,0.1374,0.4185,0.7073,1.5216,0.1203,0.1768,0.2139,0.3039,0.3979,0.8032,4.5205,4.4583,4.3961,4.3898,4.1978,4.5818,4.3464,4.5589,4.134,4.3771,4.1799,4.5744,4.4394,4.6869,4.1919,5.4907,3.9778,4.7343,1.9389,2.0733,2.1523,2.3338,2.4323,2.5789,5.1509,5.5855,-0.1653,0.0404,-0.1249,84.3722,92.6006,-2.8144,56.6331,4.1886,103541513.5997,-582594275.0
2016-12-13,4.543,6932330.0,DIA.MC,4.5003,4.4536,4.3901,4.3814,4.4377,4.7136,4.5132,4.4843,4.446,4.3902,4.403,4.5286,4.5417,4.5198,4.4838,4.3726,4.3071,4.3319,4.4843,4.475,4.4499,4.3763,4.3697,4.426,92.6788,78.8064,68.5363,50.1228,43.764,41.5734,71.9675,46.9119,42.4152,48.8024,44.6827,25.7641,0.126,0.319,0.306,0.059,-0.037,-0.867,100.0,107.8886,100.3752,111.974,63.836,-43.0777,0.48,0.48,0.48,0.48,0.48,0.48,85.3577,57.6128,37.0725,0.2455,-12.472,-16.8532,1.0285,1.0755,1.0722,1.0132,0.9919,0.8397,100.0,0.0,100.0,0.0,0.0,100.0,100.0,50.0,0.0,66.6667,0.0,83.3333,86.7914,58.1857,36.023,5.3333,20.3343,27.149,3.7963,11.6603,17.3161,26.5623,29.4779,30.6294,53.6867,44.1115,36.8161,23.8725,19.5155,17.5493,0.0104,0.0551,0.1178,0.3886,0.6736,1.4854,0.1472,0.2084,0.2504,0.3492,0.446,0.8511,4.5643,4.5003,4.4364,4.4536,4.3219,4.5853,4.3901,4.6198,4.1605,4.3814,4.173,4.5897,4.4377,4.6816,4.1937,5.442,3.9853,4.7136,2.0119,2.0802,2.1386,2.3,2.3953,2.5416,5.1448,5.5833,-0.1532,0.0485,-0.1047,93.7475,94.5625,-2.426,59.0073,4.1981,106453092.1997,-575661945.0
