date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Upper Band 21,Real Lower Band 21,Real Middle Band 21,Real Lower Band 42,Real Middle Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2004-01-15,0.9313,3375560.0,CPR.MI,0.9462,0.9487,0.9519,0.8202,0.7255,0.831,0.9429,0.9465,0.9483,0.8911,0.7937,0.7988,0.9399,0.9649,0.9836,0.9316,0.8634,0.8067,0.9189,0.8276,0.7957,0.3751,0.2794,0.5596,45.6364,56.7827,56.2223,53.5029,52.3459,51.2068,20.105,24.226,21.3148,14.4078,10.3727,5.277,-0.0262,-0.0187,-0.0425,0.9313,-0.0087,0.0162,-100.0,-151.9689,-140.44,33.7587,41.2287,36.8369,-0.8678,-0.8678,-0.8678,-0.8678,-0.8678,-0.8678,-8.7272,13.5655,12.4445,7.0058,4.6918,2.4135,0.9726,0.9803,0.9564,0.0,0.9907,1.0178,100.0,100.0,0.0,100.0,0.0,100.0,42.8571,28.5714,61.9048,52.381,76.1905,80.9524,2.1794,16.5622,14.4991,8.4658,5.9685,3.4458,31.9234,35.4544,38.3644,42.0944,43.1658,44.0232,30.5616,49.5296,51.3759,49.8809,48.6456,47.1653,0.0328,0.1347,0.2855,0.7804,1.1638,2.1446,0.0314,0.1882,0.3823,0.9248,1.3116,2.2977,0.9462,0.9246,0.9679,0.9676,0.9297,0.9487,0.9519,0.9301,0.9737,1.4904,0.1501,0.8202,1.537,-0.086,0.7255,0.219,0.831,1.4431,3.6828,8.1591,11.4156,14.2201,13.7866,12.4554,0.8,0.658,0.0468,0.0416,0.0053,31.1458,26.7885,3.9755,47.4649,0.148,18459889.9326,137242200.0
2004-01-16,0.9375,1158680.0,CPR.MI,0.9417,0.9468,0.9473,0.82,0.7257,0.8316,0.9385,0.9427,0.9447,0.9067,0.813,0.8038,0.9375,0.9561,0.976,0.9424,0.8795,0.818,0.9205,0.8308,0.8104,0.3775,0.2822,0.5613,51.2804,57.7461,56.6788,53.6815,52.4692,51.2756,14.1298,22.6932,20.3411,13.9834,10.163,5.2334,-0.0138,-0.0095,-0.0325,-0.0038,0.0038,0.0225,-65.0485,-96.3673,-127.189,33.2332,40.773,35.7448,0.0286,0.0286,0.0286,0.0286,0.0286,0.0286,2.5608,15.4922,13.3576,7.363,4.9384,2.5513,0.9855,0.99,0.9665,0.996,1.004,1.0246,66.6667,66.6667,80.0,80.0,0.0,85.7143,35.7143,21.4286,57.1429,47.619,73.8095,78.5714,2.1794,16.5622,14.4991,8.4658,5.9685,3.4458,27.8615,34.325,37.7722,41.8513,42.9984,43.9308,26.6729,47.9519,50.5829,49.5928,48.4568,47.0664,0.0219,0.1078,0.2447,0.7247,1.1084,2.0936,0.021,0.1505,0.3277,0.8587,1.2491,2.243,0.9417,0.9204,0.9629,0.9678,0.9257,0.9468,0.9473,0.9293,0.9652,1.4899,0.15,0.82,1.5374,-0.086,0.7257,0.2192,0.8316,1.4439,2.7944,6.6971,9.8719,13.1925,13.0933,12.1032,0.8014,0.6587,0.0491,0.0351,0.014,30.7325,26.9381,14.2226,43.6473,0.1648,18625415.6469,138400880.0
2004-01-19,0.9335,1054320.0,CPR.MI,0.9341,0.942,0.9449,0.8179,0.7253,0.8322,0.9345,0.9383,0.9413,0.9219,0.8319,0.8085,0.9339,0.9479,0.9676,0.9494,0.8926,0.8282,0.9231,0.8453,0.8169,0.3805,0.2851,0.563,46.6327,56.7344,56.2409,53.5398,52.3781,51.2282,10.1464,21.467,19.5066,13.5893,9.9632,5.1909,-0.0228,-0.024,-0.0165,-0.029,-0.009,0.0268,-74.3243,-70.6076,-93.2131,33.4676,40.6541,35.1498,-0.6452,-0.6452,-0.6452,-0.6452,-0.6452,-0.6452,-6.7347,13.4687,12.4818,7.0795,4.7563,2.4565,0.9762,0.9749,0.9826,0.9699,0.9905,1.0295,33.3333,33.3333,60.0,60.0,0.0,71.4286,28.5714,14.2857,52.381,42.8571,71.4286,76.1905,2.1794,16.5622,14.4991,8.4658,5.9685,3.4458,24.2714,33.2975,37.2523,41.6506,42.8631,43.8578,23.236,46.5164,49.8866,49.3549,48.3044,46.9881,0.0146,0.0862,0.2097,0.6729,1.0556,2.0437,0.014,0.1204,0.2809,0.7974,1.1896,2.1896,0.9341,0.9289,0.9393,0.9619,0.922,0.942,0.9449,0.9248,0.9649,1.4862,0.1495,0.8179,1.5365,-0.086,0.7253,0.2195,0.8322,1.4449,2.1476,5.5467,8.6165,12.362,12.5628,11.8854,0.8027,0.6594,0.0501,0.0288,0.0212,23.7858,17.6309,24.333,47.6116,0.1814,17571095.6469,137346560.0
2004-01-20,0.9375,706440.0,CPR.MI,0.9362,0.9392,0.9435,0.8849,0.7257,0.8327,0.9362,0.9368,0.9395,0.9378,0.8512,0.8134,0.9359,0.9449,0.9624,0.9554,0.9044,0.8381,0.9247,0.8511,0.82,0.5777,0.2879,0.5647,53.0197,57.6616,56.6318,53.6715,52.4648,51.2744,10.3345,20.7591,18.8706,13.2364,9.7787,5.1508,0.0062,-0.0138,-0.0095,0.9375,0.0088,0.02,100.0,-33.2817,-53.1946,27.7406,40.9874,35.6708,0.2381,0.2381,0.2381,0.2381,0.2381,0.2381,6.0393,15.3232,13.2637,7.343,4.9296,2.5488,1.0067,0.9855,0.99,0.0,1.0094,1.0218,0.0,0.0,40.0,40.0,57.1429,57.1429,21.4286,7.1429,47.619,38.0952,69.0476,73.8095,10.7108,17.9276,15.0546,8.6498,6.0892,3.51,19.2345,31.6908,36.4591,41.3611,42.672,43.7568,23.8491,45.5357,49.3821,49.1939,48.2058,46.9402,0.0097,0.069,0.1798,0.6248,1.0053,1.9951,0.0121,0.0991,0.2435,0.7432,1.1357,2.1402,0.9362,0.9324,0.9399,0.9569,0.9215,0.9392,0.9435,0.923,0.9641,1.3765,0.3932,0.8849,1.5374,-0.086,0.7257,0.2196,0.8327,1.4457,1.799,4.6424,7.5141,11.51,11.9669,11.5796,0.804,0.6601,0.0505,0.0234,0.0271,23.0289,24.5179,24.0384,59.0808,0.1976,17402895.6469,138053000.0
2004-01-21,0.922,1251920.0,CPR.MI,0.931,0.9324,0.9385,0.9507,0.7245,0.8327,0.9291,0.9311,0.9341,0.9428,0.869,0.8176,0.9252,0.9341,0.9512,0.9558,0.9118,0.8459,0.9241,0.8649,0.8354,0.6931,0.2908,0.5662,31.2682,52.2389,54.4333,53.0439,52.0792,51.0825,19.6217,18.3343,17.8205,12.8392,9.5747,5.1048,-0.0155,-0.0343,-0.0355,0.922,-0.0255,0.002,-100.0,-164.9916,-115.6044,-124.0157,39.4036,32.6303,-0.8901,-0.8901,-0.8901,-0.8901,-0.8901,-0.8901,-37.4635,4.4778,8.8667,6.0878,4.1585,2.165,0.9835,0.9642,0.9629,0.0,0.9731,1.0022,100.0,100.0,20.0,100.0,42.8571,100.0,14.2857,0.0,42.8571,33.3333,66.6667,71.4286,38.1962,8.6352,11.5198,7.675,5.4943,3.2159,31.8478,33.8704,37.1787,41.5077,42.7511,43.7913,14.2429,40.2728,46.8598,48.4088,47.7219,46.7015,0.018,0.0667,0.1656,0.5917,0.969,1.9591,0.008,0.0793,0.2087,0.6901,1.0816,2.0893,0.931,0.9179,0.9441,0.9438,0.9209,0.9324,0.9385,0.9167,0.9602,0.9833,0.9181,0.9507,1.5349,-0.086,0.7245,0.2197,0.8327,1.4458,2.042,4.2698,6.9014,11.0438,11.7061,11.5527,0.8052,0.6609,0.0491,0.0176,0.0315,19.0083,14.876,23.7279,49.2233,0.2135,16150975.6469,136801080.0
2004-01-22,0.9177,1839680.0,CPR.MI,0.9257,0.9297,0.9337,0.9472,0.7682,0.8328,0.9225,0.9262,0.9289,0.9384,0.8866,0.8215,0.9185,0.9256,0.9412,0.9543,0.9172,0.8528,0.9227,0.8698,0.8472,0.7164,0.3295,0.5677,26.754,50.6077,53.7656,52.8614,51.9693,51.0289,31.5821,15.207,16.5921,12.427,9.3631,5.0556,-0.0158,-0.0135,-0.0335,-0.0498,0.9177,0.0027,-100.0,-136.5348,-165.937,-142.5216,34.3381,29.425,-0.4082,-0.4082,-0.4082,-0.4082,-0.4082,-0.4082,-46.4921,1.2154,7.5313,5.7227,3.9385,2.0577,0.9831,0.9855,0.9648,0.9486,0.0,1.003,100.0,66.6667,0.0,100.0,28.5714,100.0,7.1429,100.0,38.0952,28.5714,64.2857,69.0476,55.5027,2.6978,9.222,7.0678,5.1309,3.04,37.5561,35.4029,37.736,41.6324,42.8208,43.8229,10.7467,37.3661,45.403,47.965,47.4526,46.5709,0.0187,0.0601,0.1487,0.5562,0.9296,1.9192,0.0054,0.0634,0.1789,0.6408,1.0301,2.0395,0.9257,0.9088,0.9427,0.9461,0.9132,0.9297,0.9337,0.9106,0.9568,0.9824,0.9119,0.9472,1.514,0.0223,0.7682,0.2197,0.8328,1.4459,1.8126,3.6987,6.1336,10.3978,11.2639,11.3616,0.8063,0.6616,0.0471,0.0125,0.0346,17.2869,12.4667,23.2561,32.6038,0.229,15062185.4428,134961400.0
2004-01-23,0.9275,1093000.0,CPR.MI,0.9224,0.9277,0.9296,0.9438,0.8123,0.8331,0.9233,0.9255,0.9273,0.9358,0.9011,0.8259,0.924,0.9264,0.9384,0.9551,0.9234,0.8601,0.9231,0.8727,0.8553,0.7361,0.3667,0.5693,51.0653,54.667,55.2353,53.2587,52.2123,51.1494,32.5774,13.1854,15.6537,12.0591,9.1676,5.0091,-0.01,-0.01,-0.0288,-0.0475,0.9275,0.015,15.7609,-46.1777,-69.0159,-99.4163,32.3476,31.2893,-0.2703,-0.2703,-0.2703,-0.2703,-0.2703,-0.2703,2.1305,9.3341,10.4705,6.5174,4.4246,2.2988,0.9893,0.9893,0.9699,0.9513,0.0,1.0164,66.6667,33.3333,60.0,80.0,14.2857,85.7143,0.0,92.8571,33.3333,23.8095,61.9048,66.6667,34.5681,5.0991,10.0231,7.2764,5.2578,3.1026,27.4491,32.4731,36.4152,41.2253,42.5686,43.6977,13.3468,35.9627,44.5282,47.6955,47.2933,46.4961,0.0125,0.0481,0.1275,0.5165,0.8853,1.8735,0.0061,0.0532,0.1558,0.5975,0.9836,1.9935,0.9224,0.9144,0.9304,0.9421,0.9132,0.9277,0.9296,0.9155,0.9436,0.9767,0.9108,0.9438,1.4764,0.1483,0.8123,0.2198,0.8331,1.4464,1.6359,3.192,5.3908,9.6479,10.6776,11.0059,0.8075,0.6623,0.0457,0.0089,0.0368,14.6698,16.6667,22.8316,30.6713,0.2443,15564374.632,136054400.0
2004-01-26,0.92,1102560.0,CPR.MI,0.9217,0.925,0.928,0.9399,0.8561,0.8333,0.9221,0.923,0.925,0.9326,0.9108,0.83,0.9206,0.9227,0.9328,0.9532,0.9273,0.8661,0.923,0.876,0.8578,0.7554,0.4006,0.5708,36.9242,50.6634,53.7033,52.8894,51.9998,51.0504,36.5953,11.0004,14.705,11.7008,8.9751,4.9623,-0.002,-0.0135,-0.0112,-0.0537,0.92,0.0075,-28.2258,-67.4847,-87.1516,-110.5593,26.3141,29.7088,-0.625,-0.625,-0.625,-0.625,-0.625,-0.625,-26.1516,1.3267,7.4066,5.7788,3.9996,2.1008,0.9978,0.9855,0.9879,0.9448,0.0,1.0082,33.3333,0.0,40.0,60.0,0.0,71.4286,0.0,85.7143,28.5714,19.0476,59.5238,64.2857,44.6311,2.26,9.013,7.0435,5.1249,3.0412,26.8889,31.9453,36.0827,41.1007,42.4891,43.6576,10.2938,33.4226,43.2312,47.3293,47.0794,46.3963,0.0106,0.0407,0.1115,0.4818,0.8454,1.8311,0.0041,0.0426,0.1336,0.5548,0.9367,1.946,0.9217,0.9134,0.9301,0.9391,0.9108,0.925,0.928,0.9125,0.9434,0.9704,0.9094,0.9399,1.4127,0.2996,0.8561,0.2199,0.8333,1.4467,1.4256,2.77,4.7981,9.1017,10.2986,10.8548,0.8087,0.663,0.0436,0.0054,0.0382,17.0558,22.0339,22.6435,33.0516,0.2592,14875274.632,134951840.0
2004-01-27,0.9032,2150360.0,CPR.MI,0.9169,0.9181,0.9231,0.9352,0.8543,0.833,0.9129,0.9157,0.9188,0.9277,0.9151,0.8332,0.907,0.9114,0.9216,0.9471,0.9275,0.8703,0.921,0.8815,0.865,0.7742,0.4035,0.5723,19.1546,42.0633,50.084,52.0217,51.5081,50.8253,50.5307,12.1572,12.8378,11.2489,8.7472,4.9064,-0.0145,-0.0343,-0.0343,-0.0667,-0.038,-0.0122,-100.0,-150.1926,-143.8907,-159.5583,22.1998,25.7736,-0.8462,-0.8462,-0.8462,-0.8462,-0.8462,-0.8462,-61.6907,-15.8733,0.1679,4.0434,3.0163,1.6506,0.9842,0.9635,0.9635,0.9312,0.9596,0.9866,100.0,33.3333,20.0,100.0,42.8571,100.0,0.0,100.0,23.8095,14.2857,57.1429,61.9048,78.4016,16.7847,1.6347,5.3742,4.1888,2.6168,48.7706,39.3735,38.9713,41.7537,42.8529,43.8214,5.9045,28.0557,40.2666,46.4964,46.5999,46.1764,0.0223,0.0478,0.1108,0.4627,0.8204,1.8028,0.0027,0.0341,0.1145,0.5152,0.8921,1.8997,0.9169,0.8966,0.9372,0.9343,0.9019,0.9181,0.9231,0.9021,0.944,0.9662,0.9041,0.9352,1.4101,0.2986,0.8543,0.2198,0.833,1.4463,1.6876,2.6889,4.4973,8.7625,10.0929,10.8442,0.8096,0.6638,0.04,0.0015,0.0385,19.3032,19.209,22.3232,26.4838,0.2739,12724914.632,132801480.0
2004-01-28,0.91,4506080.0,CPR.MI,0.9111,0.9157,0.9197,0.9323,0.8518,0.8323,0.9094,0.913,0.9155,0.9243,0.9202,0.8368,0.9078,0.9093,0.9171,0.9434,0.9286,0.8747,0.9192,0.8829,0.8686,0.7832,0.4067,0.5739,37.3729,46.6271,51.617,52.3609,51.7014,50.9146,64.3339,18.0663,12.6088,10.6041,8.4464,4.8331,-0.0175,-0.012,-0.0235,-0.04,-0.0525,-0.029,-98.3412,-125.7485,-154.8621,-175.1661,18.7948,22.3157,0.1079,0.1079,0.1079,0.1079,0.1079,0.1079,-25.2541,-6.7458,3.234,4.7218,3.4027,1.8293,0.9811,0.987,0.9748,0.9579,0.9455,0.9691,100.0,0.0,0.0,100.0,28.5714,100.0,0.0,100.0,19.0476,9.5238,54.7619,59.5238,91.9402,41.7027,11.2347,2.222,2.4303,1.8279,65.7122,50.2285,44.1628,43.022,43.5584,44.1367,2.7593,20.6643,35.242,44.9774,45.7284,45.7803,0.0429,0.0663,0.123,0.4576,0.8093,1.7879,0.0018,0.0273,0.0981,0.4784,0.8496,1.8544,0.9111,0.8973,0.9248,0.9324,0.899,0.9157,0.9197,0.899,0.9404,0.9647,0.8999,0.9323,1.4061,0.2976,0.8518,0.2195,0.8323,1.4452,2.3896,2.8989,4.3718,8.349,9.7228,10.5984,0.8106,0.6645,0.0373,-0.001,0.0383,22.589,26.524,22.0349,44.6562,0.2882,17230994.632,137307560.0
2004-01-29,0.9275,1729320.0,CPR.MI,0.9136,0.9177,0.9183,0.9309,0.896,0.8315,0.9176,0.917,0.9175,0.9237,0.9271,0.8412,0.9216,0.9181,0.9217,0.9444,0.9324,0.8804,0.9195,0.8841,0.8698,0.7864,0.5663,0.5756,66.6229,57.4813,55.7296,53.283,52.2196,51.1504,48.2188,16.9335,10.9301,10.1587,8.2166,4.7743,0.0075,0.0098,-0.01,-0.0195,0.9275,-0.0348,100.0,52.2017,38.7919,-41.8026,20.7483,30.948,0.8529,0.8529,0.8529,0.8529,0.8529,0.8529,33.2459,14.9626,11.4591,6.566,4.4393,2.3007,1.0082,1.0106,0.9893,0.9794,0.0,0.9639,66.6667,100.0,20.0,80.0,14.2857,85.7143,28.5714,92.8571,14.2857,4.7619,52.381,57.1429,15.9887,12.4024,0.8582,4.3676,3.6198,2.3634,45.3699,42.3941,40.8275,42.1891,43.0836,43.9201,32.8617,33.0386,40.1327,46.0427,46.3199,46.0464,0.0286,0.053,0.1054,0.4249,0.7708,1.7453,0.0207,0.0413,0.1036,0.4637,0.8287,1.8298,0.9136,0.8931,0.934,0.9369,0.8984,0.9177,0.9183,0.9017,0.9349,0.9623,0.8995,0.9309,1.2988,0.4932,0.896,0.2193,0.8315,1.4437,2.2638,2.6959,3.9769,7.7566,9.1853,10.2009,0.8118,0.6653,0.0362,-0.0017,0.0379,32.9004,52.968,16.3238,50.0722,0.3023,18553415.8085,139036880.0
2004-01-30,0.9185,1453680.0,CPR.MI,0.9187,0.9159,0.9178,0.9281,0.9397,0.8305,0.9201,0.9173,0.9175,0.9221,0.9291,0.8453,0.9198,0.9181,0.9208,0.9426,0.934,0.8848,0.9193,0.885,0.8702,0.7938,0.6709,0.5773,48.9768,50.8354,53.0253,52.7178,51.9188,51.0213,34.2403,15.1676,9.4834,9.7698,8.0067,4.7189,0.0152,-0.009,-0.0035,-0.039,0.9185,-0.044,50.0,59.2925,49.4227,-33.9001,-66.3357,31.3263,-0.8571,-0.8571,-0.8571,-0.8571,-0.8571,-0.8571,-2.0464,1.6707,6.0506,5.4357,3.8376,2.0426,1.0169,0.9903,0.9962,0.9593,0.0,0.9543,33.3333,100.0,100.0,60.0,0.0,71.4286,21.4286,85.7143,9.5238,0.0,50.0,54.7619,6.2833,8.1037,0.8027,4.714,3.8093,2.4473,34.0263,37.1885,38.3985,41.5668,42.7325,43.7621,30.0031,31.6131,39.0199,45.6796,46.117,45.9578,0.0191,0.0424,0.0904,0.3946,0.7341,1.7037,0.0168,0.036,0.0918,0.4336,0.7922,1.7892,0.9187,0.9044,0.933,0.9327,0.899,0.9159,0.9178,0.9015,0.9341,0.9564,0.8999,0.9281,0.9817,0.8978,0.9397,0.219,0.8305,1.4419,2.0321,2.4827,3.6599,7.382,8.9062,10.0919,0.8129,0.666,0.0342,-0.003,0.0371,52.5473,78.15,11.0081,50.3863,0.3161,17099735.8085,137583200.0
2004-02-02,0.9215,1726280.0,CPR.MI,0.9225,0.9162,0.9183,0.926,0.9375,0.8296,0.9215,0.9191,0.9184,0.9212,0.9275,0.8495,0.9213,0.9198,0.9214,0.9416,0.9357,0.8892,0.9195,0.8852,0.8707,0.7988,0.6823,0.579,54.9437,53.095,53.8953,52.8972,52.0156,51.0634,25.537,12.5357,8.5756,9.4417,7.8186,4.6674,0.0115,0.0015,0.0038,-0.0298,-0.046,-0.036,100.0,64.554,57.0042,-13.6171,-54.2343,32.2555,-0.0533,-0.0533,-0.0533,-0.0533,-0.0533,-0.0533,9.8875,6.19,7.7906,5.7944,4.0311,2.1269,1.0126,1.0016,1.0041,0.9687,0.9525,0.9624,0.0,100.0,100.0,40.0,100.0,57.1429,14.2857,78.5714,4.7619,85.7143,47.619,52.381,8.1302,2.0082,3.1291,5.1764,4.0568,2.5544,22.6497,30.8474,35.1325,40.701,42.2483,43.5473,26.6586,29.6329,37.4022,45.1448,45.8211,45.8304,0.0127,0.0339,0.0774,0.3664,0.6991,1.6632,0.015,0.0326,0.0825,0.4064,0.7583,1.7504,0.9225,0.915,0.93,0.9333,0.899,0.9162,0.9183,0.9018,0.9348,0.9513,0.9007,0.926,0.9783,0.8968,0.9375,0.2187,0.8296,1.4405,2.0286,2.3866,3.4175,6.9777,8.5513,9.868,0.8139,0.6667,0.0324,-0.0038,0.0362,71.1282,82.2664,6.3801,51.0858,0.3296,16110001.9418,139309480.0
2004-02-03,0.9247,1328120.0,CPR.MI,0.9216,0.9205,0.9179,0.9238,0.9352,0.8288,0.9226,0.922,0.92,0.921,0.9263,0.8539,0.9241,0.9225,0.9232,0.9412,0.9375,0.8936,0.9197,0.8913,0.8712,0.8042,0.6952,0.5807,62.1387,55.8432,54.9499,53.1047,52.1251,51.1102,21.0674,11.8799,7.3544,9.0928,7.6243,4.614,-0.0028,0.0215,-0.0028,-0.0315,-0.0503,-0.0353,53.1915,49.9325,59.3271,-0.6522,-48.3636,32.5594,-0.0825,-0.0825,-0.0825,-0.0825,-0.0825,-0.0825,24.2775,11.6864,9.8998,6.2094,4.2503,2.2203,0.997,1.0238,0.997,0.9671,0.9485,0.9633,0.0,100.0,100.0,20.0,100.0,42.8571,7.1429,71.4286,0.0,80.9524,45.2381,50.0,12.1281,9.2568,0.0273,4.5571,3.7391,2.4238,20.6338,27.9687,33.1299,40.0477,41.8737,43.3791,16.1701,23.2294,33.148,43.872,45.1268,45.5342,0.0127,0.0314,0.0706,0.3445,0.6701,1.6278,0.01,0.0261,0.0707,0.3774,0.7221,1.7087,0.9216,0.9165,0.9267,0.9325,0.9084,0.9205,0.9179,0.9022,0.9337,0.9427,0.9048,0.9238,0.9726,0.8978,0.9352,0.2185,0.8288,1.439,2.2217,2.427,3.2936,6.6438,8.2404,9.6616,0.815,0.6675,0.031,-0.0042,0.0352,79.1259,76.9612,6.3354,48.3135,0.3428,16041542.148,140637600.0
2004-02-04,0.898,2046280.0,CPR.MI,0.9147,0.9181,0.9148,0.9214,0.9315,0.8274,0.9108,0.9145,0.9151,0.9176,0.9229,0.8571,0.9049,0.9091,0.9126,0.934,0.9343,0.8952,0.9155,0.8915,0.8725,0.8085,0.7115,0.5823,20.9112,34.8407,45.054,51.1088,51.1162,50.7021,32.7941,15.8766,7.8979,8.6026,7.3832,4.5504,-0.0205,-0.012,-0.022,-0.0333,-0.0757,-0.057,-100.0,-166.6667,-55.3391,-118.6707,-111.5326,27.3905,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-58.1776,-30.3187,-9.892,2.2176,2.2325,1.4042,0.9777,0.9868,0.9761,0.9643,0.9222,0.9403,100.0,66.6667,80.0,0.0,85.7143,28.5714,0.0,64.2857,0.0,76.1905,42.8571,47.619,56.2477,31.8633,11.1585,2.2312,2.5596,1.9465,32.4645,33.1422,35.2945,40.3408,41.9926,43.4162,9.0907,17.1253,28.2085,42.182,44.1987,45.1399,0.0237,0.0404,0.0758,0.3351,0.6534,1.6043,0.0066,0.0209,0.0606,0.3504,0.6878,1.668,0.9147,0.8909,0.9386,0.939,0.8971,0.9181,0.9148,0.894,0.9356,0.9439,0.8988,0.9214,0.968,0.8951,0.9315,0.2181,0.8274,1.4368,2.7131,2.7122,3.4163,6.6076,8.2514,9.7974,0.8159,0.6682,0.0273,-0.0063,0.0336,70.3356,51.7792,6.2984,43.3319,0.3558,13995262.148,138591320.0
2004-02-05,0.9032,949120.0,CPR.MI,0.9087,0.9132,0.9148,0.9189,0.9284,0.8265,0.9051,0.9096,0.9122,0.9152,0.9203,0.8607,0.9023,0.9049,0.908,0.9293,0.9322,0.8971,0.9138,0.8932,0.8726,0.813,0.7242,0.5839,33.8347,40.3449,47.23,51.4941,51.3104,50.7811,42.3558,19.7985,8.6554,8.1161,7.143,4.4864,-0.0182,-0.0242,0.0,-0.0343,-0.0667,-0.0367,-69.7368,-102.3015,-77.2262,-126.6591,-126.987,25.9514,0.1884,0.1884,0.1884,0.1884,0.1884,0.1884,-32.3305,-19.3102,-5.54,2.9883,2.6209,1.5622,0.9802,0.9739,1.0,0.9635,0.9312,0.9609,100.0,33.3333,60.0,100.0,71.4286,14.2857,21.4286,57.1429,0.0,71.4286,40.4762,45.2381,61.4792,35.4862,13.2006,1.7914,2.3392,1.8588,28.1446,30.5547,33.6363,39.8071,41.6929,43.2854,6.7139,14.5491,25.7915,41.2593,43.6902,44.9251,0.0186,0.035,0.0677,0.3139,0.6251,1.5689,0.0044,0.0167,0.0519,0.3254,0.655,1.6283,0.9087,0.8855,0.9318,0.9344,0.892,0.9132,0.9148,0.894,0.9356,0.9414,0.8965,0.9189,0.9624,0.8944,0.9284,0.2177,0.8265,1.4354,2.4348,2.5391,3.184,6.2364,7.9038,9.554,0.8168,0.669,0.0246,-0.0072,0.0318,53.8527,32.8177,1.8747,44.3523,0.3685,13926485.3364,139540440.0
2004-02-06,0.904,1283360.0,CPR.MI,0.9017,0.9103,0.9139,0.9168,0.9262,0.8254,0.9028,0.9065,0.9095,0.9132,0.9181,0.8643,0.9025,0.9032,0.9055,0.9255,0.9304,0.899,0.9118,0.8941,0.8731,0.8167,0.7321,0.5855,36.0732,41.2314,47.576,51.5529,51.3394,50.7926,52.5531,24.6878,10.0438,7.5856,6.8884,4.4188,-0.0207,-0.0145,-0.006,-0.0295,-0.046,-0.046,-78.3784,-77.3126,-100.1654,-113.8575,-129.2091,25.5455,0.0222,0.0222,0.0222,0.0222,0.0222,0.0222,-27.8536,-17.5373,-4.848,3.1057,2.6789,1.5853,0.9776,0.9842,0.9934,0.9684,0.9516,0.9516,100.0,0.0,40.0,100.0,57.1429,0.0,14.2857,50.0,0.0,66.6667,38.0952,42.8571,72.9477,44.2449,18.3744,0.6889,1.7965,1.6471,28.3965,30.2266,33.0887,39.4816,41.4942,43.1944,4.4418,11.6835,22.8164,40.0294,43.0124,44.6412,0.0189,0.0345,0.0645,0.298,0.6018,1.538,0.003,0.0133,0.0445,0.3021,0.6238,1.5895,0.9017,0.8964,0.9071,0.9317,0.8889,0.9103,0.9139,0.8919,0.9359,0.939,0.8947,0.9168,0.9603,0.8921,0.9262,0.2174,0.8254,1.4335,2.4515,2.5274,3.0825,5.9639,7.6397,9.3781,0.8176,0.6697,0.0222,-0.0077,0.0299,33.7786,16.739,-2.078,40.0805,0.381,14382791.1142,140823800.0
