date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Lower Band 3,Real Middle Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Lower Band 14,Real Upper Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2019-01-02,34.9,49678.0,IFRX,34.4367,31.954,29.72,27.7229,28.3138,29.4552,34.9133,33.412,31.9004,28.9559,28.502,28.7274,35.7018,35.1642,34.0133,30.8072,29.2953,28.256,33.0256,32.9265,31.8356,26.6368,29.5102,29.5736,77.2452,77.8025,75.0574,66.3294,61.273,55.3157,85.0495,64.6926,54.0813,42.0881,34.2819,20.4075,6.28,10.68,11.57,5.5,4.57,4.38,33.4685,73.1674,94.6247,154.6773,170.0635,151.4306,-0.355,-0.355,-0.355,-0.355,-0.355,-0.355,54.4904,55.6051,50.1148,32.6587,22.5461,10.6314,1.2194,1.441,1.4959,1.1871,1.1507,1.1435,66.6667,0.0,80.0,0.0,0.0,85.7143,28.5714,92.8571,95.2381,52.381,97.619,76.1905,94.5696,78.1792,62.9952,30.3719,15.5984,3.4639,1.4921,6.1155,10.1747,17.6041,20.0778,20.8405,53.4619,49.9368,44.8165,32.962,27.4991,22.3361,0.1775,1.0851,2.328,6.9503,11.0567,20.7528,6.3581,8.8607,10.254,13.0138,15.1435,22.2421,38.0323,30.841,34.4367,38.6609,25.2471,31.954,29.72,20.6621,38.7779,19.53,35.9157,27.7229,28.3138,21.4161,35.2115,29.4552,23.1137,35.7967,11.359,10.1683,9.3655,8.0805,7.5139,6.7938,29.145,17.1421,-0.6412,1.2354,0.5942,90.8759,86.3175,-3.8948,70.1806,20.7879,-1017790.8131,-541558.0
2019-01-03,33.6,11536.0,IFRX,34.9567,33.106,31.0843,28.0157,28.5224,29.4886,34.495,33.9607,32.8704,29.7395,28.9826,28.9201,34.561,34.9245,34.3679,31.662,30.0601,28.6853,33.0478,33.0194,32.1859,26.8426,29.6335,29.6012,60.5412,67.0709,66.9171,61.7951,58.121,53.6344,84.0449,66.0951,54.7245,41.103,33.3268,19.9866,1.56,5.76,9.55,4.1,4.38,1.4,-100.0,28.2591,57.3556,112.4575,129.1589,119.5856,-0.1863,-0.1863,-0.1863,-0.1863,-0.1863,-0.1863,21.0824,34.1419,33.8342,23.5901,16.242,7.2687,1.0487,1.2069,1.3971,1.139,1.1499,1.0435,33.3333,0.0,60.0,0.0,0.0,71.4286,21.4286,85.7143,90.4762,47.619,95.2381,73.8095,82.0358,71.7052,58.5838,28.2957,14.2251,2.7296,4.1962,7.1949,10.6016,17.4513,19.8767,20.7144,42.5212,43.6621,40.5939,31.2245,26.4695,21.877,0.4183,1.1681,2.2954,6.7538,10.8302,20.5587,4.2388,7.0885,8.7891,12.0842,14.4224,21.7125,37.2198,32.6936,34.9567,38.4259,27.7861,33.106,31.0843,23.0324,39.1362,19.3125,36.7189,28.0157,28.5224,21.2718,35.773,29.4886,23.0754,35.9018,9.8894,9.6637,9.2055,8.2273,7.7221,7.0332,29.1895,17.2023,-0.3406,1.2025,0.8619,83.9392,74.4847,-2.5214,67.323,21.1375,-1020957.5582,-553094.0
2019-01-04,35.85,12582.0,IFRX,34.7833,34.552,32.7457,28.5836,28.8257,29.5398,34.9417,34.8753,34.0618,30.7841,29.6487,29.216,35.723,35.9207,35.5037,32.8985,31.1119,29.2905,33.0929,33.4847,33.0035,27.4853,29.9105,29.6542,74.7287,74.639,72.8605,66.1129,61.7014,56.0053,85.832,68.6117,56.3718,40.7511,32.7538,19.6909,-0.52,7.23,11.63,7.95,6.37,2.15,81.6078,57.9134,67.9246,113.6982,147.0523,160.5053,0.6319,0.6319,0.6319,0.6319,0.6319,0.6319,49.4575,49.278,45.721,32.2258,23.4028,12.0106,0.9857,1.2526,1.4802,1.2849,1.2161,1.0638,0.0,66.6667,40.0,0.0,0.0,57.1429,14.2857,78.5714,85.7143,42.8571,92.8571,71.4286,89.4061,78.6778,66.2554,36.1768,21.2939,7.5679,2.7112,5.6199,8.8632,15.8463,18.5738,19.9644,48.4735,47.0942,43.6679,33.8104,28.6241,23.2336,0.2789,0.9345,1.9675,6.2714,10.3145,20.0692,4.9858,7.8308,9.6935,13.381,15.8956,23.3556,36.6278,32.9388,34.7833,37.6924,31.4116,34.552,32.7457,26.4334,39.058,18.9925,38.1746,28.5836,28.8257,20.9355,36.7159,29.5398,22.9608,36.1188,9.5636,9.2764,8.8457,7.8854,7.3763,6.6766,29.2561,17.2626,-0.0242,1.2655,1.2414,77.2192,70.8554,0.0459,69.2303,21.4802,-1016740.5143,-540512.0
2019-01-07,35.95,22872.0,IFRX,35.1333,35.334,33.9043,29.2086,29.131,29.5907,35.525,35.3413,34.8629,31.7663,30.2964,29.5142,36.1203,36.4112,36.208,33.9046,32.0377,29.8641,33.2544,33.7272,33.5289,28.2134,30.1813,29.7076,75.3203,74.9588,73.111,66.2952,61.8536,56.1075,87.0234,70.6249,57.7838,40.4244,32.2081,19.4022,1.05,3.91,8.11,8.75,6.41,2.14,50.0754,40.2121,57.2909,92.9017,129.1651,157.3491,-0.2401,-0.2401,-0.2401,-0.2401,-0.2401,-0.2401,50.6406,49.9175,46.2219,32.5904,23.7072,12.2149,1.0301,1.122,1.2913,1.3217,1.217,1.0633,66.6667,33.3333,20.0,0.0,0.0,42.8571,7.1429,71.4286,80.9524,38.0952,90.4762,69.0476,89.4061,78.6778,66.2554,36.1768,21.2939,7.5679,1.9025,4.6098,7.6857,14.6817,17.6036,19.3884,34.014,38.6293,37.8667,31.3257,27.1289,22.5633,0.1859,0.7476,1.6864,5.8235,9.8233,19.5914,3.3239,6.2647,8.3087,12.4253,15.1387,22.7995,37.3033,32.9633,35.1333,37.3167,33.3513,35.334,33.9043,28.7477,39.0609,18.943,39.4742,29.2086,29.131,20.6779,37.584,29.5907,22.8491,36.3324,9.0609,9.0222,8.7193,7.8809,7.3916,6.6925,29.323,17.3229,0.2871,1.2453,1.5324,70.0039,64.6716,2.7957,67.4105,21.816,-1004853.3513,-517640.0
2019-01-08,35.5,10396.0,IFRX,35.7667,35.16,34.8871,30.0107,29.4167,29.6336,35.7083,35.3967,35.2618,32.6051,30.8754,29.789,35.8395,36.328,36.3912,34.5846,32.7571,30.3578,33.7571,33.7718,33.8069,29.3421,30.3946,29.7519,65.0428,69.995,69.7322,64.6106,60.7136,55.5131,77.2571,69.4729,57.7588,39.8584,31.5764,19.0917,1.9,-0.87,6.88,11.23,6.0,1.8,-100.0,33.5747,37.8258,76.4174,110.4527,148.721,-0.3731,-0.3731,-0.3731,-0.3731,-0.3731,-0.3731,30.0856,39.9899,39.4644,29.2211,21.4272,11.0262,1.0565,0.9761,1.2404,1.4627,1.2034,1.0534,33.3333,0.0,0.0,40.0,0.0,28.5714,0.0,64.2857,76.1905,33.3333,88.0952,66.6667,57.7246,64.865,57.609,32.5016,18.9424,6.3599,5.8924,6.4579,8.5618,14.5495,17.3257,19.172,21.9839,30.3026,31.8327,28.5612,25.4235,21.7763,0.5939,1.0681,1.9155,5.8775,9.8255,19.5949,2.2159,5.0117,7.1218,11.5377,14.4178,22.2566,36.1525,35.3808,35.7667,36.8844,33.4356,35.16,34.8871,32.0192,37.7551,19.6594,40.362,30.0107,29.4167,20.5382,38.2952,29.6336,22.7663,36.5009,9.4646,9.3177,9.003,8.1281,7.607,6.8551,29.3848,17.3832,0.5711,1.136,1.7071,66.981,65.416,5.3231,67.1822,22.145,-1002214.2546,-528036.0
2019-01-09,34.54,68723.0,IFRX,35.33,35.088,35.2443,30.7857,29.6414,29.6469,35.095,35.19,35.175,33.209,31.3412,30.0172,34.9645,35.6656,36.0185,34.8727,33.2076,30.7306,34.0268,33.7807,33.8372,30.0796,30.5127,29.7764,45.2742,59.4898,62.5388,61.0466,58.3065,54.257,70.3286,68.45,57.6939,39.3242,30.9711,18.7876,-1.31,-0.36,2.5,10.85,4.72,0.56,-100.0,-31.1995,-50.2328,60.267,89.2793,132.4942,-0.5552,-0.5552,-0.5552,-0.5552,-0.5552,-0.5552,-9.4516,18.9796,25.0776,22.0933,16.6129,8.514,0.9635,0.9897,1.078,1.458,1.1583,1.0165,0.0,100.0,40.0,20.0,0.0,14.2857,14.2857,57.1429,71.4286,28.5714,85.7143,64.2857,56.4717,64.3582,57.3044,32.3788,18.8652,6.3209,4.272,5.3899,7.5051,13.5425,16.4692,18.6451,15.3566,24.8549,27.6511,26.5116,24.128,21.1612,0.411,0.8695,1.6569,5.4727,9.3726,19.1434,1.4773,4.0094,6.1044,10.7136,13.7312,21.7267,36.5061,34.1539,35.33,36.8786,33.2974,35.088,35.2443,33.4689,37.0196,20.8261,40.7453,30.7857,29.6414,20.4984,38.7844,29.6469,22.7438,36.55,9.2838,9.3406,9.1308,8.357,7.846,7.0778,29.4364,17.4435,0.8065,0.9415,1.748,61.1374,53.3245,7.9014,63.1547,22.4675,-1009797.4821,-596759.0
2019-01-10,35.65,20026.0,IFRX,35.23,35.498,35.1414,31.6043,29.9338,29.7576,35.255,35.3773,35.2764,33.8576,31.8874,30.2964,35.4721,35.8629,36.2021,35.3595,33.7837,31.1786,34.0569,33.9697,33.8638,30.9047,30.7106,29.8688,64.1643,66.7109,67.1149,63.5502,60.2212,55.4509,65.7097,67.6316,57.6382,38.8281,30.3947,18.4908,-0.3,2.05,-0.72,11.46,6.14,4.65,46.5224,-2.457,36.4629,60.1738,87.082,139.0695,0.0282,0.0282,0.0282,0.0282,0.0282,0.0282,28.3287,33.4217,34.2298,27.1004,20.4424,10.9019,0.9917,1.061,0.9802,1.4737,1.2081,1.15,33.3333,66.6667,20.0,0.0,28.5714,0.0,7.1429,50.0,66.6667,23.8095,83.3333,61.9048,56.4717,64.3582,57.3044,32.3788,18.8652,6.3209,3.348,4.7398,6.8631,12.9325,15.9484,18.3216,12.0351,21.8571,25.2859,25.3174,23.3649,20.794,0.274,0.6956,1.4202,5.0818,8.9263,18.6876,0.9849,3.2075,5.2323,9.9484,13.0774,21.2094,36.2135,34.2465,35.23,36.5056,34.4904,35.498,35.1414,33.5668,36.7161,22.0731,41.1355,31.6043,29.9338,20.4403,39.4273,29.7576,22.6259,36.8893,7.6514,8.2328,8.292,7.8731,7.4761,6.8124,29.4985,17.5037,1.0149,0.8337,1.8486,58.0079,55.2831,10.2448,63.3477,22.7836,-993618.2844,-576733.0
2019-01-11,34.34,53621.0,IFRX,34.8433,35.196,35.0614,32.3907,30.169,29.7776,34.81,34.9913,35.0761,34.2224,32.288,30.5096,34.661,35.1991,35.6977,35.4042,34.0478,31.4765,34.0777,34.0021,33.8695,31.3649,30.8108,29.8945,39.8275,52.8209,57.4518,58.7511,56.9786,53.7547,50.2733,60.3395,54.856,37.8609,29.64,18.1507,-1.16,-1.51,-0.56,11.01,4.94,0.84,-78.4615,-106.2067,-61.739,41.6339,67.494,116.9495,-0.2821,-0.2821,-0.2821,-0.2821,-0.2821,-0.2821,-20.3451,5.6419,14.9037,17.5022,13.9572,7.5093,0.9673,0.9579,0.984,1.4719,1.168,1.0251,0.0,33.3333,0.0,60.0,14.2857,28.5714,0.0,42.8571,61.9048,19.0476,80.9524,59.5238,19.4006,31.1711,38.1627,25.2871,14.547,4.2071,12.3976,9.5291,9.9733,14.1695,16.6825,18.6669,8.3688,18.1601,22.2832,23.761,22.3623,20.3066,0.9726,1.3465,2.0073,5.5088,9.2913,19.0326,0.6566,2.566,4.4848,9.2378,12.4546,20.7044,35.9958,33.6909,34.8433,36.4704,33.9216,35.196,35.0614,33.3918,36.731,23.9677,40.8138,32.3907,30.169,20.497,39.8411,29.7776,22.5995,36.9558,7.6155,8.2294,8.3728,8.0867,7.7232,7.0696,29.5469,17.5639,1.1723,0.6295,1.8019,51.0291,44.4797,12.3654,62.9252,23.0933,-997742.9767,-630354.0
2019-01-14,33.86,7090.0,IFRX,34.6167,34.778,35.0986,33.0914,30.3767,29.8112,34.3183,34.546,34.7757,34.4183,32.6235,30.6995,34.0179,34.542,35.1192,35.2995,34.1852,31.7099,34.0685,33.984,33.8695,31.6468,30.8823,29.9223,32.9571,48.2223,54.1208,57.051,55.8222,53.1445,39.9824,54.5058,52.4712,36.9627,28.9213,17.8187,-0.68,-2.09,0.26,9.81,4.36,1.41,-80.6175,-113.1605,-126.6743,27.1529,56.1921,104.4828,0.1238,0.1238,0.1238,0.1238,0.1238,0.1238,-34.0859,-3.5554,8.2417,14.1021,11.6445,6.2889,0.9803,0.9419,1.0077,1.4079,1.1478,1.0435,0.0,0.0,20.0,40.0,0.0,14.2857,0.0,35.7143,57.1429,14.2857,78.5714,57.1429,19.4006,31.1711,38.1627,25.2871,14.547,4.2071,10.3248,8.7192,9.4011,13.769,16.3586,18.472,6.9696,16.6166,21.0048,23.0894,21.9282,20.0946,0.6484,1.0772,1.7205,5.1153,8.8488,18.5795,0.4377,2.0528,3.8442,8.5779,11.8616,20.2115,36.1297,33.1037,34.6167,36.1558,33.4002,34.778,35.0986,33.5538,36.6434,26.0399,40.143,33.0914,30.3767,20.5846,40.1688,29.8112,22.5705,37.0519,6.1826,7.2971,7.7214,7.8371,7.6073,7.0729,29.5901,17.6241,1.2791,0.4273,1.7064,45.5296,36.8261,13.4078,63.0078,23.3969,-1000646.5005,-637444.0
2019-01-15,35.29,15212.0,IFRX,34.4967,34.736,35.0186,33.8821,30.7286,29.9295,34.655,34.7167,34.8236,34.7114,33.0702,30.9543,34.8902,34.9686,35.3407,35.5511,34.5442,32.0568,34.0897,33.9943,33.8907,32.1039,31.087,30.0176,62.1414,60.8992,61.8157,60.6996,58.4595,54.7133,48.9637,55.76,52.9342,36.8194,28.5926,17.6031,-0.36,-0.21,-0.56,11.07,7.39,4.97,100.0,73.7133,34.2371,47.6454,65.5385,123.1311,0.3583,0.3583,0.3583,0.3583,0.3583,0.3583,24.2828,21.7985,23.6313,21.3992,16.919,9.4267,0.9899,0.9941,0.9844,1.4571,1.2649,1.1639,100.0,33.3333,0.0,20.0,42.8571,0.0,0.0,28.5714,52.381,9.5238,76.1905,54.7619,66.9264,60.7768,55.7118,34.9554,22.0192,8.761,5.9569,6.6527,7.8624,12.6438,15.4386,17.912,30.0654,27.2694,27.6432,26.2335,24.1573,21.3519,0.4323,0.8617,1.4747,4.7499,8.4274,18.1371,2.1818,3.5322,5.185,9.8552,13.1867,21.6202,35.6851,33.3082,34.4967,36.0337,33.4383,34.736,35.0186,33.5836,36.4535,28.7716,38.9927,33.8821,30.7286,20.7877,40.6694,29.9295,22.4994,37.3596,6.8545,7.341,7.5929,7.6038,7.3657,6.8318,29.647,17.6842,1.3686,0.3577,1.7263,39.374,36.8163,14.4041,62.6376,23.6943,-997326.6178,-622232.0
2019-01-16,34.63,43315.0,IFRX,34.5933,34.754,34.83,34.3671,31.0824,30.0214,34.7217,34.6813,34.7264,34.8111,33.4248,31.1729,34.7132,34.8272,35.1733,35.5712,34.7326,32.3191,34.0992,33.9979,33.917,32.2859,31.2531,30.0814,47.7508,53.3618,56.6955,58.2404,56.8158,53.8607,54.9513,56.7634,53.331,36.6862,28.2796,17.3926,0.29,0.09,-1.32,6.79,7.43,3.86,56.9507,60.507,61.3737,48.6941,61.8868,117.5506,-0.0926,-0.0926,-0.0926,-0.0926,-0.0926,-0.0926,-4.4983,6.7237,13.3909,16.4809,13.6316,7.7214,1.0084,1.0026,0.9633,1.2439,1.2732,1.1254,66.6667,0.0,80.0,0.0,28.5714,14.2857,0.0,21.4286,47.619,4.7619,73.8095,52.381,66.9264,60.7768,55.7118,34.9554,22.0192,8.761,4.4626,5.7532,7.1427,12.0827,14.9721,17.6232,22.5233,23.5826,25.1127,25.0693,23.4273,21.0076,0.2882,0.6894,1.2641,4.4106,8.0261,17.7053,1.4545,2.8258,4.4443,9.1513,12.5588,21.1055,35.7621,33.4246,34.5933,36.0428,33.4652,34.754,34.83,33.6022,36.0578,30.5063,38.228,34.3671,31.0824,21.1402,41.0246,30.0214,22.4577,37.5851,6.2161,6.9203,7.3006,7.5294,7.3715,6.9077,29.6969,17.7443,1.4288,0.2408,1.6695,38.1493,40.8056,14.4178,55.8267,23.9858,-1040641.6178,-665547.0
2019-01-17,33.98,12557.0,IFRX,34.6333,34.42,34.6129,34.75,31.5448,30.1167,34.415,34.4233,34.5139,34.7595,33.6883,31.357,34.1607,34.3814,34.7609,35.4077,34.7746,32.5035,34.0982,33.9964,33.9196,32.3728,31.4667,30.1374,35.5791,46.3063,51.7686,55.841,55.2106,53.027,44.0242,47.2413,48.9168,35.6418,27.6123,17.0992,0.12,-1.67,-1.52,5.36,9.71,4.0,-100.0,-30.8031,-48.1361,-14.261,46.8934,95.0963,-0.7481,-0.7481,-0.7481,-0.7481,-0.7481,-0.7481,-28.8417,-7.3873,3.5372,11.682,10.4211,6.054,1.0035,0.9532,0.9572,1.1873,1.4001,1.1334,33.3333,100.0,60.0,20.0,14.2857,0.0,0.0,14.2857,42.8571,0.0,71.4286,50.0,22.1699,9.153,22.4318,22.0639,14.2672,5.0724,21.7283,15.3142,13.5064,14.8255,16.6942,18.4708,13.8423,18.4001,21.3182,23.2198,22.2506,20.4447,1.5221,1.8815,2.4135,5.4256,8.9739,18.6137,0.9697,2.2606,3.8094,8.4976,11.9607,20.603,35.703,33.5637,34.6333,35.4455,33.3945,34.42,34.6129,33.3983,35.8274,32.5307,36.9693,34.75,31.5448,22.0184,41.0711,30.1167,22.4573,37.776,6.872,7.2313,7.5125,7.6928,7.5331,7.0614,29.7397,17.8042,1.4538,0.1003,1.5542,40.0594,42.5563,13.1323,50.5986,24.2715,-1046873.6104,-678104.0
2019-01-18,35.32,69288.0,IFRX,34.6433,34.616,34.7243,34.9843,32.0986,30.2948,34.7583,34.7233,34.6907,34.8355,34.0315,31.599,34.9824,34.8831,35.0663,35.5931,35.0353,32.7961,34.1044,34.0462,33.9439,32.4633,31.8501,30.2867,63.9751,59.9517,60.1066,59.5416,57.7919,54.5139,32.6323,42.3697,46.2369,34.9149,27.0942,16.8472,0.03,0.98,0.78,3.28,11.63,7.48,37.6214,49.0875,48.6111,23.063,52.6588,101.6626,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,27.9502,19.9033,20.2132,19.0832,15.5838,9.0277,1.0009,1.0285,1.0226,1.1024,1.4909,1.2687,100.0,100.0,100.0,100.0,0.0,100.0,0.0,7.1429,38.0952,9.5238,69.0476,47.619,9.8485,22.8834,30.1574,25.4653,16.7313,6.5132,12.6841,11.4388,11.0944,13.5024,15.6747,17.866,15.4554,18.2274,20.6752,22.7287,21.9738,20.3555,1.0148,1.5052,2.0687,5.0381,8.5466,18.1705,1.2365,2.3985,3.8552,8.4806,11.9812,20.7024,35.7376,33.5491,34.6433,35.8573,33.3747,34.616,34.7243,33.4173,36.0313,33.341,36.6276,34.9843,32.0986,23.1271,41.07,30.2948,22.5086,38.0809,7.5502,7.4512,7.5418,7.5458,7.3512,6.8562,29.7955,17.8642,1.4737,0.0793,1.553,41.8504,42.1892,12.4148,51.6694,24.5515,-1030435.9167,-608816.0
2019-01-22,35.02,12077.0,IFRX,34.7733,34.848,34.6343,34.8879,32.6143,30.4619,34.9467,34.858,34.7646,34.8403,34.2971,31.8188,35.0472,34.9879,35.1227,35.6528,35.201,33.0404,34.13,34.095,33.961,32.5023,32.1351,30.4124,55.7262,55.971,57.5098,58.3624,57.0194,54.121,25.0377,38.4725,43.9398,34.2399,26.6007,16.6011,0.39,1.16,-0.63,-1.35,10.83,7.02,44.2308,20.5392,47.1208,27.9985,48.6481,94.5406,0.1194,0.1194,0.1194,0.1194,0.1194,0.1194,11.4523,11.9421,15.0196,16.7248,14.0388,8.242,1.0113,1.0343,0.9823,0.9629,1.4477,1.2507,66.6667,66.6667,80.0,80.0,85.7143,85.7143,14.2857,0.0,33.3333,4.7619,66.6667,45.2381,9.8485,22.8834,30.1574,25.4653,16.7313,6.5132,9.2123,9.6048,9.855,12.762,15.0906,17.5115,11.2251,15.3051,18.3655,21.4825,21.1549,19.9515,0.6765,1.2042,1.7732,4.6782,8.1396,17.7379,0.8243,1.9188,3.3044,7.8749,11.4107,20.2095,35.9217,33.625,34.7733,35.8475,33.8485,34.848,34.6343,33.5225,35.7461,33.4336,36.3422,34.8879,32.6143,24.2995,40.9291,30.4619,22.5792,38.3446,6.9898,7.1599,7.3397,7.4768,7.3344,6.887,29.8478,17.9241,1.481,0.0294,1.5104,43.4714,45.6686,12.0296,48.4762,24.8259,-1030255.663,-620893.0
2019-01-23,35.88,82468.0,IFRX,35.4067,34.966,34.8543,34.9579,33.2119,30.6888,35.5,35.202,35.0761,34.9726,34.5939,32.0708,35.7016,35.5159,35.5243,35.9005,35.4857,33.3448,34.6071,34.1395,34.0596,32.5425,32.561,30.6325,71.5178,64.4332,62.8741,60.7614,58.6818,55.0719,35.1372,39.8229,43.8638,34.0412,26.3365,16.4205,1.9,0.59,1.54,0.98,12.55,9.53,100.0,138.9735,120.3541,107.5758,58.8323,100.4093,0.4008,0.4008,0.4008,0.4008,0.4008,0.4008,43.0356,28.8664,25.7483,21.5229,17.3637,10.1437,1.0559,1.0167,1.0448,1.0281,1.5379,1.3617,100.0,33.3333,100.0,60.0,71.4286,100.0,7.1429,14.2857,28.5714,0.0,64.2857,42.8571,55.3363,45.2245,43.4075,31.4573,21.052,9.016,5.6625,7.3544,8.2193,11.7065,14.2398,16.9843,19.6938,19.4986,20.8281,22.4518,21.8341,20.3504,0.451,0.9633,1.5199,4.344,7.752,17.3156,1.5685,2.554,3.8514,8.3314,11.8863,20.7473,36.1195,34.6939,35.4067,36.2462,33.6858,34.966,34.8543,33.4832,36.2253,33.4162,36.4995,34.9579,33.2119,25.9099,40.514,30.6888,22.7442,38.6334,7.3993,7.3014,7.3623,7.3873,7.225,6.7655,29.9081,17.984,1.4905,0.0379,1.5284,49.7559,61.4097,10.9475,50.5989,25.0947,-1009537.8956,-538425.0
2019-01-24,33.85,208951.0,IFRX,34.9167,34.81,34.8529,34.9757,33.6786,30.8752,34.7217,34.83,34.825,34.8249,34.6519,32.2179,34.3873,34.6632,34.8843,35.5809,35.372,33.4427,34.5186,34.1325,34.0587,32.55,32.6535,30.7278,31.6045,41.1165,46.6538,52.9989,53.5485,52.4436,48.1084,43.7137,45.2067,34.2297,26.2704,16.2994,-1.47,-0.78,-0.01,0.25,9.8,7.83,-16.5891,38.0106,45.0295,45.051,48.9564,87.4256,-0.3518,-0.3518,-0.3518,-0.3518,-0.3518,-0.3518,-36.791,-17.767,-6.6923,5.9979,7.0969,4.8872,0.9584,0.9775,0.9997,1.0074,1.4075,1.3009,100.0,0.0,100.0,40.0,57.1429,100.0,0.0,100.0,23.8095,0.0,61.9048,40.4762,74.0509,59.2769,53.2644,36.681,24.9484,11.3331,3.1784,5.2681,6.5138,10.4482,13.1845,16.3045,21.3186,20.6047,21.3613,22.5535,21.95,20.4724,0.3007,0.7707,1.3027,4.0337,7.3829,16.9033,2.0167,3.0142,4.2722,8.7073,12.2913,21.2243,36.5806,33.2527,34.9167,36.3745,33.2455,34.81,34.8529,33.4777,36.2281,33.4927,36.4587,34.9757,33.6786,27.6339,39.7232,30.8752,23.0106,38.7399,9.3154,8.6434,8.4404,8.1467,7.8774,7.2924,29.9475,18.0438,1.465,-0.1018,1.3632,50.6722,44.9382,9.5047,43.6952,25.3582,-1218488.8956,-747376.0
2019-01-25,36.11,82261.0,IFRX,35.28,35.236,34.97,34.9943,34.2448,31.0707,35.3183,35.2633,35.1393,34.9761,34.873,32.4613,35.6194,35.4494,35.4484,35.8726,35.6577,33.7379,34.5772,34.2595,34.091,32.5704,32.9536,30.895,64.5983,60.8381,60.0427,59.2418,57.8579,54.8984,56.7559,46.8263,46.3578,34.4048,26.2075,16.1812,1.09,2.13,0.82,0.26,11.89,8.21,56.2116,87.6642,112.7919,118.5238,64.9796,90.2251,0.5227,0.5227,0.5227,0.5227,0.5227,0.5227,29.1965,21.6763,20.0853,18.4836,15.7157,9.7967,1.0311,1.0627,1.0232,1.0073,1.4909,1.2943,66.6667,66.6667,80.0,20.0,42.8571,85.7143,21.4286,92.8571,19.0476,0.0,59.5238,38.0952,74.0509,59.2769,53.2644,36.681,24.9484,11.3331,2.1264,4.1593,5.5108,9.6117,12.4558,15.8168,14.2626,16.2677,18.0721,20.7478,20.7368,19.8602,0.2004,0.6165,1.1166,3.7456,7.0313,16.5008,1.3445,2.4114,3.6619,8.0853,11.706,20.719,37.311,33.249,35.28,36.8243,33.6477,35.236,34.97,33.3482,36.5918,33.4623,36.5263,34.9943,34.2448,29.847,38.6426,31.0707,23.1041,39.0373,8.7017,8.21,8.0162,7.7085,7.4442,6.8789,30.0091,18.1037,1.4517,-0.0532,1.3985,51.2369,47.3628,8.1163,45.0181,25.6165,-1182165.8566,-665115.0
