date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Down 21,Aroon Up 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Lower Band 3,Real Middle Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Upper Band 7,Real Middle Band 7,Real Lower Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Upper Band 21,Real Middle Band 21,Real Lower Band 21,Real Upper Band 42,Real Middle Band 42,Real Lower Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2016-06-30,55.0,131299.0,DIA.MI,53.7667,52.68,53.3857,53.2679,54.0024,53.4226,54.3417,53.41,53.3393,53.3262,53.547,53.7084,54.7997,54.1558,53.7589,53.4306,53.6755,54.3791,53.8489,53.6077,53.7629,53.3548,53.3506,52.9281,73.4358,63.8933,59.8383,55.802,55.3111,55.4201,42.9627,28.9994,24.6587,22.0077,22.8516,18.1671,4.6,-0.25,1.15,0.15,-0.5,4.05,66.3551,99.0991,60.9599,101.1256,36.6154,72.5795,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,46.8717,27.7866,19.6765,11.6039,10.6222,10.8402,1.0913,0.9955,1.0214,1.0027,0.991,1.0795,100.0,0.0,0.0,40.0,28.5714,57.1429,0.0,78.5714,85.7143,9.5238,54.7619,92.8571,29.6211,8.7389,1.4755,1.5375,1.8715,8.263,13.8911,18.9864,20.863,21.5397,20.5094,18.6983,25.5841,22.6226,21.4878,20.8874,21.2917,22.0667,1.098,2.3368,3.327,5.7271,7.4208,12.0627,2.0222,2.7844,3.4267,5.5536,7.7038,14.2357,56.9081,50.6252,53.7667,56.379,48.981,52.68,57.2282,53.3857,49.5432,56.1032,50.4325,53.2679,57.1652,54.0024,50.8396,56.3726,53.4226,50.4726,4.7904,4.4756,4.1421,3.453,3.1327,2.7927,40.1418,48.3434,0.0736,-0.044,0.0296,41.3147,68.3145,-1.56,46.5652,49.904,1967419.0249,23549720.0
2016-07-01,55.7,140774.0,DIA.MI,55.15,53.48,53.4786,53.4429,54.0071,53.5131,55.3083,54.4167,53.9179,53.6505,53.7013,53.8143,55.6478,55.1187,54.6488,53.983,54.0374,54.5567,54.6716,53.9936,53.7832,53.4188,53.3613,52.98,78.7347,68.054,63.2776,58.0352,57.0059,56.4165,47.5382,29.3438,23.928,21.1267,22.2394,18.0365,4.15,4.0,0.65,2.45,0.1,3.8,100.0,93.5402,95.9235,144.4319,94.6583,123.4738,0.359,0.359,0.359,0.359,0.359,0.359,57.4693,36.108,26.5552,16.0704,14.0118,12.8329,1.0805,1.0774,1.0118,1.046,1.0018,1.0732,100.0,0.0,100.0,20.0,100.0,42.8571,100.0,71.4286,80.9524,100.0,100.0,90.4762,56.689,30.7214,19.5434,9.6727,9.9945,12.6845,10.1391,15.8479,18.2582,19.963,19.411,18.1367,36.6807,29.9033,27.1283,24.2384,23.7219,23.4062,0.732,1.8695,2.8517,5.318,7.0674,11.7755,2.6481,3.5275,4.2372,6.4569,8.637,15.1968,55.9542,54.3458,55.15,57.6812,49.2788,53.48,57.5045,53.4786,49.4526,56.5424,50.3434,53.4429,57.1798,54.0071,50.8344,56.5036,53.5131,50.5226,4.3204,4.2357,4.0059,3.4162,3.1127,2.7753,40.1832,48.4169,0.0991,0.1022,0.2013,65.3361,86.602,-1.3033,45.3432,50.0159,1949371.4464,23690494.0
2016-07-04,56.45,76647.0,DIA.MI,55.7167,54.69,53.65,53.6571,54.0167,53.625,55.9583,55.4067,54.6607,54.0514,53.9234,53.9509,56.4353,56.0279,55.5432,54.6151,54.4804,54.7887,55.462,55.0853,53.8288,53.5207,53.3764,53.0606,83.897,72.3251,66.8285,60.347,58.7652,57.46,51.2019,29.933,23.4877,20.367,21.6848,17.917,1.7,6.05,1.2,3.0,0.2,4.7,87.7194,98.0293,106.6451,149.1699,131.0914,151.5051,-0.0667,-0.0667,-0.0667,-0.0667,-0.0667,-0.0667,67.794,44.6501,33.657,20.6941,17.5303,14.92,1.0311,1.12,1.0217,1.0561,1.0036,1.0908,100.0,0.0,100.0,0.0,100.0,28.5714,100.0,64.2857,76.1905,100.0,100.0,88.0952,58.5294,32.2897,20.8461,10.4913,10.5923,13.0149,8.1156,14.06,16.7563,19.0393,18.7617,17.7997,31.0235,27.4699,25.5822,23.5025,23.2072,23.1261,0.488,1.4956,2.4444,4.9381,6.7309,11.4951,1.8654,2.922,3.7318,6.0957,8.3257,14.9349,56.9008,54.5325,55.7167,58.0458,51.3342,54.69,58.0481,53.65,49.2519,57.1222,50.192,53.6571,57.2173,54.0167,50.816,56.6939,53.625,50.5561,3.5506,3.7687,3.6917,3.2819,3.0263,2.7239,40.2247,48.4973,0.158,0.2354,0.3934,81.4038,89.295,-0.8256,44.7367,50.2194,1934041.842,23767141.0
2016-07-05,54.75,118701.0,DIA.MI,55.6333,55.33,54.0857,53.775,54.0071,53.6917,55.475,55.4267,54.9357,54.1971,53.99,54.0032,55.3609,55.5345,55.3593,54.6994,54.5678,54.8487,55.453,55.0427,53.8947,53.5398,53.3832,53.0828,45.9615,52.4548,53.2199,53.1938,53.5501,54.4337,40.0054,25.1858,20.8662,19.1413,20.6729,17.6571,-0.25,3.2,3.05,1.65,-0.2,2.8,-78.3017,12.4611,51.4004,79.457,73.1848,91.4621,-0.9773,-0.9773,-0.9773,-0.9773,-0.9773,-0.9773,-8.077,4.9096,6.4397,6.3876,7.1001,8.8674,0.9955,1.0621,1.059,1.0311,0.9964,1.0539,100.0,0.0,100.0,0.0,100.0,14.2857,100.0,57.1429,71.4286,100.0,100.0,85.7143,17.6124,6.1969,5.137,3.207,0.4363,7.0014,28.5945,24.7109,24.1107,22.9624,21.6138,19.4219,20.0305,21.827,21.7546,21.5353,21.8033,22.3463,1.7753,2.6465,3.5452,6.0354,7.8604,12.6714,1.2436,2.3376,3.1987,5.6603,7.9293,14.5794,57.0246,54.2421,55.6333,56.6485,54.0115,55.33,58.2212,54.0857,49.9503,57.2684,50.2816,53.775,57.1978,54.0071,50.8165,56.7337,53.6917,50.6497,3.78,3.9122,3.8366,3.4291,3.1631,2.8373,40.2664,48.5598,0.2071,0.1966,0.4038,84.072,76.3189,-0.4702,45.0639,50.4867,1820736.2317,23648440.0
2016-07-06,53.95,211604.0,DIA.MI,55.05,55.17,54.5929,53.9,53.9119,53.7262,54.6333,54.9667,54.9018,54.2205,53.9848,54.0152,54.3396,54.7835,54.8677,54.5645,54.5026,54.8304,55.2259,55.0076,53.9002,53.5466,53.3913,53.0899,34.841,45.157,47.8682,50.1794,51.3005,53.0859,44.4893,26.6395,21.4846,18.8666,20.1146,17.2631,-1.75,-0.8,3.55,1.75,-2.0,1.45,-100.0,-103.9604,-22.2083,15.1762,15.1424,29.1236,-0.3962,-0.3962,-0.3962,-0.3962,-0.3962,-0.3962,-30.3179,-9.6859,-4.2636,0.3588,2.601,6.1718,0.9686,0.9854,1.0704,1.0335,0.9643,1.0276,66.6667,100.0,80.0,0.0,85.7143,0.0,92.8571,50.0,66.6667,95.2381,97.619,83.3333,53.4569,32.4544,25.1954,15.2961,8.9487,1.1101,40.2639,32.6908,30.0836,26.4421,24.2348,20.9826,12.2119,16.6708,17.9751,19.4261,20.2536,21.4537,2.7335,3.6672,4.5887,7.1543,9.0361,13.9197,0.8291,1.8701,2.7418,5.256,7.5517,14.2322,57.1349,52.9651,55.05,56.8701,53.4699,55.17,57.4775,54.5929,51.7082,57.2825,50.5175,53.9,56.982,53.9119,50.8418,56.7461,53.7262,50.7062,4.1947,4.1586,4.039,3.5822,3.291,2.9277,40.3082,48.6137,0.2344,0.1091,0.3435,73.6622,55.3725,-0.3923,47.8051,50.7432,1736893.1223,23436836.0
2016-07-07,53.9,109249.0,DIA.MI,54.2,54.95,54.9286,53.9964,53.8571,53.7595,54.0583,54.5433,54.7286,54.2205,53.9838,54.0233,53.9493,54.3294,54.512,54.4398,54.4356,54.8074,54.6366,54.949,53.9002,53.5512,53.3961,53.0963,34.0683,44.6715,47.5198,49.9887,51.1595,53.0019,47.4785,27.8025,22.0147,18.6116,19.5829,16.8785,-2.55,-1.1,2.35,1.35,-1.15,1.4,-68.9873,-96.3542,-84.3972,-8.7027,-0.2355,9.5238,0.2353,0.2353,0.2353,0.2353,0.2353,0.2353,-31.8634,-10.657,-4.9604,-0.0225,2.319,6.0037,0.9548,0.98,1.0456,1.0257,0.9791,1.0267,33.3333,100.0,60.0,100.0,71.4286,0.0,85.7143,42.8571,61.9048,90.4762,95.2381,80.9524,53.4569,32.4544,25.1954,15.2961,8.9487,1.1101,29.27,27.4844,26.622,24.7663,23.1276,20.4459,8.8775,14.0158,15.9067,18.1949,19.3283,20.9049,1.8224,2.9337,3.9332,6.6433,8.6058,13.5883,0.5527,1.4961,2.3501,4.8806,7.1921,13.8934,54.9789,53.4211,54.2,56.941,52.959,54.95,56.6179,54.9286,53.2392,57.2954,50.6974,53.9964,56.8848,53.8571,50.8294,56.7554,53.7595,50.7636,3.8504,3.9607,3.9158,3.5547,3.2874,2.9358,40.3499,48.6666,0.2452,0.0431,0.2883,54.2922,31.1852,-0.2715,47.821,50.9895,1724040.5256,23327587.0
2016-07-08,54.8,26738.0,DIA.MI,54.2167,54.77,54.9357,54.0786,53.8167,53.8179,54.3583,54.4933,54.6964,54.3276,54.0695,54.0717,54.5144,54.5799,54.6674,54.5605,54.5319,54.8662,54.6377,54.9434,53.9046,53.5658,53.4071,53.1158,58.7632,55.4494,54.4781,53.4196,53.5719,54.3346,38.151,25.748,21.0899,18.0424,18.9259,16.5419,0.05,-0.9,0.05,1.15,-0.85,2.45,100.0,-24.8465,-34.0459,29.7626,47.5378,45.9687,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,17.5263,10.8989,8.9563,6.8393,7.1438,8.6692,1.0009,0.9838,1.0009,1.0214,0.9847,1.0468,0.0,66.6667,40.0,80.0,57.1429,0.0,78.5714,35.7143,57.1429,85.7143,92.8571,78.5714,19.496,17.5303,15.5413,10.6432,5.7848,2.7415,21.8875,23.6131,23.9719,23.4484,22.2486,20.014,14.7455,16.569,17.523,18.9372,19.8153,21.1423,1.2149,2.347,3.3713,6.1688,8.196,13.2648,0.8185,1.6469,2.4644,4.982,7.2996,14.0126,55.0426,53.3907,54.2167,56.6146,52.9254,54.77,56.6224,54.9357,53.249,57.3962,50.7609,54.0786,56.7692,53.8167,50.8641,56.7971,53.8179,50.8387,3.3763,3.6275,3.6662,3.4291,3.2011,2.8796,40.3918,48.7279,0.2589,0.0547,0.3136,38.334,28.4444,-0.2533,42.8459,51.2259,1730972.5703,23354325.0
2016-07-11,55.65,31502.0,DIA.MI,54.7833,54.61,55.0286,54.2071,53.8548,53.894,55.075,54.7867,54.875,54.5371,54.2361,54.1569,55.3646,55.1879,55.1349,54.867,54.7612,54.9968,55.0436,54.9654,53.9353,53.6009,53.4242,53.1516,73.0587,63.7792,60.2809,56.4578,55.7399,55.554,33.7181,21.7994,18.1328,16.9471,18.0411,16.2809,1.7,-0.8,0.65,1.8,0.8,3.2,100.0,90.132,35.0215,73.2574,98.6221,90.1372,0.5652,0.5652,0.5652,0.5652,0.5652,0.5652,46.1174,27.5584,20.5618,12.9156,11.4797,11.108,1.0315,0.9858,1.0118,1.0334,1.0146,1.061,100.0,33.3333,20.0,60.0,42.8571,71.4286,71.4286,28.5714,52.381,80.9524,90.4762,76.1905,24.8522,6.0047,0.39,2.7077,0.3452,5.5783,16.1973,20.295,21.6383,22.2636,21.4537,19.6198,26.9105,22.888,21.8077,21.0897,21.3061,21.938,0.8099,1.8776,2.8897,5.7281,7.8057,12.9489,1.3457,2.1175,2.9123,5.4261,7.752,14.4789,56.2124,53.3543,54.7833,55.899,53.321,54.61,56.7891,55.0286,53.268,57.6176,50.7967,54.2071,56.8794,53.8548,50.8301,56.893,53.894,50.8951,2.9952,3.3249,3.4282,3.3024,3.1133,2.8237,40.4339,48.7971,0.2866,0.111,0.3977,34.395,43.5555,-0.1492,41.6072,51.4529,1737820.986,23385827.0
2016-07-12,55.8,53508.0,DIA.MI,55.4167,54.82,55.0429,54.2607,53.9762,53.9643,55.5833,55.1833,55.0679,54.7495,54.413,54.2456,55.761,55.5928,55.4958,55.1485,54.9842,55.1305,55.3798,55.0378,53.9461,53.6202,53.472,53.1865,75.3232,65.2139,61.2966,56.9909,56.1195,55.7675,35.6688,20.4959,16.5338,15.783,17.2758,16.0551,1.9,1.05,0.1,0.75,2.55,2.95,72.8,98.9481,61.2922,81.6765,104.5323,102.1332,-0.2857,-0.2857,-0.2857,-0.2857,-0.2857,-0.2857,50.6463,30.4278,22.5933,13.9819,12.239,11.535,1.0353,1.0192,1.0018,1.0136,1.0479,1.0558,100.0,0.0,0.0,40.0,28.5714,57.1429,64.2857,21.4286,47.619,76.1905,88.0952,73.8095,39.5701,15.2822,6.9395,0.6496,1.9705,6.7966,12.3176,17.7735,19.8202,21.3263,20.8227,19.3051,28.4491,24.1858,22.7762,21.6052,21.6598,22.1207,0.54,1.5021,2.4769,5.319,7.434,12.6406,1.2471,2.044,2.8463,5.3885,7.7328,14.4842,56.2973,54.536,55.4167,56.4332,53.2068,54.82,56.8265,55.0429,53.2593,57.7452,50.7762,54.2607,57.0972,53.9762,50.8552,57.0001,53.9643,50.9284,2.6187,3.0291,3.1994,3.1926,3.0467,2.7939,40.476,48.8671,0.3235,0.1475,0.471,45.2188,63.6565,0.4213,40.4944,51.6707,1725080.7191,23439335.0
2016-07-13,55.95,46872.0,DIA.MI,55.8,55.22,54.9714,54.3107,54.0952,54.0524,55.85,55.56,55.2946,54.9748,54.5924,54.3379,55.9823,55.8791,55.7834,55.4088,55.2012,55.2672,55.6332,55.4091,53.98,53.6397,53.5209,53.2322,78.0861,66.855,62.4179,57.5507,56.5112,55.9841,28.9,17.5859,14.3696,14.7855,16.4644,15.8108,1.15,2.0,-0.5,0.7,2.5,3.7,-9.9998,53.8922,63.4375,67.1495,85.6317,88.0343,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,56.1721,33.7101,24.8358,15.1013,13.0224,11.9683,1.021,1.0371,0.9911,1.0127,1.0468,1.0708,66.6667,0.0,80.0,20.0,14.2857,42.8571,57.1429,14.2857,42.8571,71.4286,85.7143,71.4286,15.3624,5.9456,1.3844,1.8191,0.2357,5.7978,16.1693,19.0733,20.5254,21.6126,21.0322,19.4378,22.0389,21.4847,21.1017,20.8403,21.1316,21.8304,0.61,1.4517,2.373,5.1891,7.33,12.5897,0.8314,1.6352,2.4397,5.0036,7.3646,14.1393,56.0449,55.5551,55.8,56.7622,53.6778,55.22,56.5524,54.9714,53.3904,57.8698,50.7516,54.3107,57.316,54.0952,50.8745,57.0988,54.0524,51.0059,2.2475,2.7206,2.952,3.0652,2.9662,2.7562,40.5183,48.938,0.3658,0.1692,0.535,61.4949,77.2727,1.2752,41.6005,51.8799,1766438.4634,23486207.0
2016-07-14,55.7,43251.0,DIA.MI,55.8167,55.58,55.1071,54.5964,54.219,54.1393,55.8,55.72,55.4768,55.16,54.7383,54.4146,55.8421,55.8753,55.8462,55.5518,55.3433,55.3702,55.6342,55.4926,54.0841,53.7811,53.5661,53.2724,61.0092,60.8722,59.0893,56.237,55.642,55.5199,34.0432,18.4252,14.0375,13.9644,15.8554,15.6146,0.05,1.8,0.95,4.0,2.6,3.65,62.4998,70.5127,72.4137,71.6552,89.1778,95.7241,-0.3158,-0.3158,-0.3158,-0.3158,-0.3158,-0.3158,22.0185,21.7444,18.1786,12.4741,11.284,11.0399,1.0009,1.0334,1.0174,1.0774,1.049,1.0701,100.0,0.0,100.0,0.0,0.0,28.5714,50.0,7.1429,38.0952,66.6667,83.3333,69.0476,44.3296,21.7825,12.0452,3.2899,3.677,7.569,11.7361,16.499,18.7299,20.7293,20.447,19.15,30.4266,25.6885,23.8599,22.1396,22.0081,22.2864,0.4066,1.1613,2.034,4.8184,6.9809,12.2899,1.0543,1.8082,2.5911,5.1462,7.5139,14.3027,56.0221,55.6112,55.8167,56.3865,54.7735,55.58,56.7507,55.1071,53.4636,57.9047,51.2881,54.5964,57.4769,54.219,50.9612,57.1604,54.1393,51.1181,2.0736,2.5274,2.7853,2.9808,2.9188,2.7433,40.5608,49.0056,0.4045,0.1547,0.5591,72.9518,77.9263,1.8667,46.3527,52.0807,1736845.8417,23442956.0
2016-07-15,54.9,53234.0,DIA.MI,55.5167,55.6,55.2429,54.9179,54.3476,54.2321,55.3417,55.4933,55.425,55.2005,54.8002,54.4499,55.1715,55.4097,55.5224,55.4627,55.3249,55.3919,55.4386,55.4876,54.1336,53.8792,53.5951,53.3009,29.7646,44.8262,49.2784,52.136,52.9077,54.0508,27.1753,15.6163,12.5661,13.2162,15.1473,15.3605,-0.9,0.1,0.95,4.5,2.7,3.9,-100.0,-138.3647,-7.0793,18.4467,45.5296,54.4963,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-40.4707,-10.3476,-1.4432,4.2721,5.8154,8.1017,0.9839,1.0018,1.0176,1.0893,1.0517,1.0765,66.6667,100.0,80.0,0.0,85.7143,14.2857,42.8571,0.0,33.3333,61.9048,80.9524,66.6667,13.4396,4.3805,3.7378,3.4897,0.9851,4.9414,28.2548,23.9942,23.3316,22.7399,21.8088,19.886,21.5599,21.9803,21.6503,21.2062,21.3833,21.9535,0.9211,1.5791,2.3934,5.1242,7.2985,12.6473,0.7028,1.4465,2.221,4.7787,7.1561,13.9621,56.4123,54.621,55.5167,56.3294,54.8706,55.6,56.6165,55.2429,53.8692,57.2687,52.567,54.9179,57.4876,54.3476,51.2076,57.0974,54.2321,51.3669,1.9793,2.3975,2.6694,2.9318,2.9028,2.7582,40.6033,49.0645,0.4251,0.0827,0.5078,68.7859,51.1587,1.944,47.0567,52.2735,1683611.8417,23389722.0
2016-07-18,56.65,41122.0,DIA.MI,55.75,55.8,55.6357,55.2821,54.5429,54.3393,55.9083,55.8433,55.7768,55.4314,55.0095,54.5624,56.2485,56.1184,56.067,55.8213,55.6099,55.5695,55.4946,55.5654,54.5482,54.1527,53.6964,53.3679,73.7969,67.9368,64.3743,59.1532,57.684,56.6229,34.6217,19.0915,14.0081,12.9693,14.8086,15.2242,0.7,1.0,2.75,5.1,4.1,4.5,84.4038,124.0129,121.9147,101.6168,103.9666,114.617,0.5366,0.5366,0.5366,0.5366,0.5366,0.5366,47.5939,35.8737,28.7486,18.3063,15.3679,13.2457,1.0125,1.018,1.051,1.0989,1.078,1.0863,100.0,66.6667,100.0,80.0,100.0,0.0,100.0,0.0,28.5714,100.0,100.0,64.2857,49.5144,32.9926,22.6601,9.7586,8.0336,9.6376,13.7273,16.699,18.494,20.4879,20.341,19.1756,40.6537,33.1433,29.3313,24.9189,23.8947,23.266,0.6141,1.2632,2.0515,4.7582,6.951,12.3462,1.8186,2.5072,3.2537,5.7873,8.1653,14.9797,57.1806,54.3194,55.75,56.9189,54.6811,55.8,56.8064,55.6357,54.465,56.8984,53.6659,55.2821,57.7211,54.5429,51.3646,57.2215,54.3393,51.457,2.6321,2.6707,2.7974,2.9283,2.8725,2.706,40.646,49.1404,0.4604,0.1411,0.6015,59.1077,48.2382,2.0675,52.8036,52.4585,1702668.4076,23430844.0
2016-07-19,57.35,46628.0,DIA.MI,56.3,56.11,56.0,55.4679,54.719,54.456,56.7083,56.36,56.2054,55.7071,55.2647,54.7024,57.1431,56.8813,56.716,56.2796,55.9755,55.797,55.7489,55.7484,54.9848,54.3135,53.8053,53.4545,80.9592,73.4891,68.7189,61.5795,59.4129,57.5955,41.8336,22.8974,15.8199,12.9004,14.5607,15.1112,1.65,1.55,2.55,2.6,3.7,4.9,88.3332,131.4907,175.7336,157.4793,135.7882,152.0353,0.421,0.421,0.421,0.421,0.421,0.421,61.9184,46.9782,37.4378,23.1591,18.8257,15.1909,1.0296,1.0278,1.0465,1.0475,1.069,1.0934,100.0,33.3333,100.0,60.0,100.0,0.0,100.0,0.0,23.8095,100.0,100.0,61.9048,56.2575,38.1211,26.6904,12.0052,9.6034,10.4766,10.4109,14.4333,16.8141,19.6234,19.764,18.8901,37.1898,32.2169,29.0574,24.9779,23.9633,23.3114,0.4094,1.0106,1.7585,4.4183,6.62,12.0522,1.4624,2.2558,3.0389,5.6239,8.0265,14.8731,58.3607,54.2393,56.3,57.7802,54.4398,56.11,57.456,56.0,54.544,57.3692,53.5665,55.4679,58.0845,54.719,51.3536,57.4184,54.456,51.4935,2.2855,2.4418,2.6051,2.8043,2.7812,2.6488,40.6889,49.2225,0.5131,0.2107,0.7238,52.2617,57.3884,2.0243,53.0755,52.6956,1739479.7024,23477472.0
2016-07-20,57.4,82201.0,DIA.MI,57.1333,56.4,56.25,55.6393,54.8881,54.5583,57.2583,56.79,56.5554,55.9648,55.5084,54.8394,57.456,57.3002,57.1426,56.6553,56.2977,56.0117,56.4827,55.9076,55.2611,54.4563,53.9081,53.5301,81.501,73.8928,69.0336,61.7543,59.5369,57.6649,53.4729,29.6085,19.5831,13.4997,14.6393,15.0865,2.5,1.45,1.75,2.4,3.55,4.3,93.0234,110.3328,143.9716,179.8175,152.1147,176.5299,0.037,0.037,0.037,0.037,0.037,0.037,63.002,47.7856,38.0673,23.5086,19.0737,15.3299,1.0455,1.0259,1.0314,1.0436,1.0659,1.081,100.0,0.0,100.0,40.0,100.0,57.1429,100.0,35.7143,19.0476,100.0,100.0,59.5238,76.7516,56.4526,42.1625,21.29,16.2109,14.0727,6.872,11.6303,14.6133,18.4332,18.9616,18.4893,52.2456,41.7842,35.919,28.405,26.2987,24.5455,0.2729,0.8085,1.5072,4.1028,6.3047,11.7652,2.0749,2.9046,3.7048,6.3222,8.7443,15.6189,57.8181,56.4486,57.1333,58.3401,54.4599,56.4,57.9588,56.25,54.5412,57.761,53.5176,55.6393,58.4147,54.8881,51.3615,57.6218,54.5583,51.4949,2.3063,2.4221,2.567,2.7697,2.7584,2.6395,40.7319,49.3043,0.5735,0.2418,0.8154,61.9487,80.2195,1.8853,47.1527,52.9809,1681634.7121,23559673.0
2016-07-21,57.05,17674.0,DIA.MI,57.2667,56.67,56.4286,55.7357,54.9833,54.65,57.2167,57.0067,56.7554,56.1529,55.705,54.9553,57.2577,57.3031,57.2455,56.8637,56.5123,56.1781,56.5283,56.0019,55.3732,54.5165,53.9579,53.5899,62.753,65.2056,63.7924,59.707,58.2294,56.9955,53.1181,32.5483,21.7325,13.838,14.6193,15.0372,0.4,1.35,1.25,1.35,2.0,3.85,-8.6208,53.1732,75.4188,119.7392,118.6988,149.1256,-0.7826,-0.7826,-0.7826,-0.7826,-0.7826,-0.7826,25.5061,30.4111,27.5848,19.4139,16.4588,13.991,1.0071,1.0242,1.0224,1.0242,1.0363,1.0724,66.6667,0.0,80.0,20.0,85.7143,42.8571,92.8571,28.5714,14.2857,95.2381,97.619,57.1429,52.4086,44.3075,34.6286,18.2365,14.2186,13.0158,11.374,13.3625,15.4336,18.6074,19.0589,18.5484,36.4246,34.6243,31.7845,26.9078,25.3771,24.0994,0.4319,0.8968,1.5419,4.0597,6.2545,11.7351,1.3833,2.3237,3.1755,5.8706,8.3279,15.2471,57.5758,56.9575,57.2667,58.5189,54.8211,56.67,58.1728,56.4286,54.6843,57.9789,53.4925,55.7357,58.6283,54.9833,51.3383,57.7752,54.65,51.5248,2.2189,2.3527,2.5017,2.7316,2.7392,2.6404,40.7752,49.3817,0.6288,0.2211,0.8499,70.6999,74.4919,1.9527,44.3203,53.3707,1667034.3978,23541999.0
2016-07-22,56.95,47333.0,DIA.MI,57.1333,57.08,56.5714,55.7714,55.0643,54.75,57.0583,57.1,56.8857,56.3148,55.8838,55.0622,57.0812,57.2206,57.2474,56.9986,56.6768,56.3221,56.6541,56.223,55.4461,54.5406,53.9989,53.6529,57.1218,62.5781,62.2178,59.1041,57.8483,56.8025,47.2789,33.3122,22.8868,14.017,14.5421,14.9738,-0.4,2.05,1.0,0.5,1.7,4.2,-81.1319,8.5301,44.1499,96.0629,98.1206,132.9734,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,14.2436,25.1563,24.4357,18.2082,15.6966,13.605,0.993,1.0373,1.0179,1.0089,1.0308,1.0796,33.3333,0.0,60.0,0.0,71.4286,28.5714,85.7143,21.4286,9.5238,90.4762,95.2381,54.7619,35.6005,36.3679,29.8129,16.3439,12.9981,12.3758,12.4008,13.6197,15.3882,18.4378,18.9331,18.4919,26.1112,29.1879,28.461,25.6421,24.5903,23.7154,0.438,0.8674,1.4717,3.9197,6.1067,11.6057,0.9222,1.859,2.7219,5.4513,7.9313,14.884,57.5192,56.7475,57.1333,57.6299,56.5301,57.08,58.2992,56.5714,54.8436,58.0741,53.4687,55.7714,58.8037,55.0643,51.3249,57.8943,54.75,51.6057,2.0672,2.2367,2.399,2.6664,2.6969,2.6239,40.8186,49.4574,0.6749,0.1844,0.8593,71.6081,60.1128,2.0689,38.5683,53.7333,1633901.4871,23494666.0
