date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Upper Band 3,Real Lower Band 3,Real Lower Band 5,Real Upper Band 5,Real Middle Band 5,Real Lower Band 7,Real Upper Band 7,Real Middle Band 7,Real Lower Band 14,Real Middle Band 14,Real Upper Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2018-09-20,16.59,4018007.0,FEYE,16.5033,16.442,16.3271,16.0307,16.0271,15.6548,16.5417,16.466,16.4182,16.1447,16.1054,15.7645,16.6017,16.5898,16.5478,16.4018,16.2306,15.8112,16.4109,16.2937,16.2045,15.652,15.6775,15.7992,69.9203,65.6488,63.379,58.922,56.0577,52.1919,44.2918,36.7614,32.3966,23.4022,16.9932,10.3843,0.57,0.37,1.02,0.22,2.02,-0.41,60.2329,57.6386,77.2969,77.6974,83.3475,96.0303,-0.1746,-0.1746,-0.1746,-0.1746,-0.1746,-0.1746,39.8406,31.2976,26.758,17.8441,12.1154,4.3839,1.0356,1.0228,1.0655,1.0134,1.1386,0.9759,66.6667,33.3333,20.0,60.0,42.8571,0.0,28.5714,71.4286,0.0,80.9524,0.0,45.2381,45.9895,38.8785,34.3093,23.115,14.8679,3.8052,6.1194,9.754,12.0366,16.3955,18.9152,21.9508,16.5406,22.1628,24.6097,26.254,25.5221,23.6874,0.0866,0.241,0.4213,1.1392,1.9454,4.4961,0.2341,0.5476,0.8615,1.8242,2.6249,4.8518,16.5033,16.7075,16.2992,15.971,16.913,16.442,15.755,16.8993,16.3271,15.0181,16.0307,17.0433,15.0159,17.0383,16.0271,15.6548,14.2204,17.0891,2.8434,2.9787,3.0143,2.9916,2.9521,2.9396,16.5357,16.1495,0.2097,0.0906,0.1192,72.4151,77.1009,1.4358,57.3733,15.482,-207381828.4088,196909054.0
2018-09-21,16.82,7397058.0,FEYE,16.6567,16.47,16.4643,16.0464,16.1186,15.664,16.7,16.592,16.5414,16.2499,16.1774,15.8187,16.7906,16.7594,16.7102,16.5394,16.3524,15.897,16.5927,16.3015,16.2668,15.6626,15.7426,15.8067,79.7817,71.6013,67.7468,61.3795,57.8609,53.2129,55.402,41.1439,34.693,23.9251,17.1552,10.3011,0.46,0.14,0.96,0.22,1.92,0.39,100.0,129.4237,134.5404,110.9552,124.1683,122.261,0.186,0.186,0.186,0.186,0.186,0.186,59.5634,43.2027,35.4937,22.7589,15.7218,6.4258,1.0281,1.0084,1.0605,1.0133,1.1289,1.0237,100.0,0.0,100.0,40.0,100.0,0.0,21.4286,100.0,0.0,100.0,0.0,42.8571,77.6223,58.674,48.4715,30.7231,20.3947,6.8887,4.2035,8.0113,10.5278,15.3711,18.1198,21.4887,33.3652,30.7597,30.3343,29.0048,27.4043,24.6683,0.0577,0.1928,0.3611,1.0578,1.8528,4.389,0.4582,0.7403,1.0406,1.9961,2.8021,5.0385,16.6567,16.889,16.4244,15.9336,17.0064,16.47,15.9483,16.9803,16.4643,14.993,16.0464,17.0999,15.1875,17.0496,16.1186,15.664,14.2049,17.1232,2.7218,2.8617,2.9136,2.9225,2.8948,2.8912,16.5338,16.1562,0.2468,0.1021,0.1447,75.4009,82.175,1.5505,56.3653,15.5439,-204801459.339,204306112.0
2018-09-24,16.52,4504091.0,FEYE,16.6433,16.57,16.5071,16.0529,16.1548,15.6612,16.6317,16.6087,16.5554,16.313,16.2139,15.8585,16.6202,16.6748,16.6772,16.573,16.4048,15.9498,16.5919,16.3265,16.2722,15.6676,15.7578,15.8103,48.605,55.8282,57.3397,56.6214,54.7821,51.7366,45.6822,39.6381,34.4478,23.9714,17.1339,10.1817,-0.04,0.5,0.3,0.09,0.76,-0.12,-23.0284,33.8208,53.4366,79.4882,87.6602,102.9616,-0.0612,-0.0612,-0.0612,-0.0612,-0.0612,-0.0612,-2.7901,11.6564,14.6793,13.2428,9.5642,3.4732,0.9976,1.0312,1.0185,1.0055,1.0482,0.9928,66.6667,0.0,80.0,20.0,85.7143,42.8571,14.2857,92.8571,0.0,95.2381,97.619,40.4762,26.2427,33.6146,32.9768,24.573,16.7091,5.2871,12.6982,12.1823,13.1052,16.3112,18.6205,21.6586,21.7341,24.5195,26.0013,26.9391,26.0915,24.0766,0.1785,0.2942,0.4496,1.1223,1.9045,4.4245,0.3055,0.5922,0.8919,1.8535,2.6687,4.9185,16.6433,16.8996,16.387,16.2739,16.8661,16.57,16.0311,16.9832,16.5071,14.9891,16.0529,17.1166,15.2232,17.0863,16.1548,15.6612,14.2093,17.1131,2.8362,2.9241,2.9664,2.9749,2.9483,2.9443,16.5319,16.1598,0.2491,0.0835,0.1656,77.8974,74.4163,1.7258,52.212,15.6288,-206915624.5023,199802021.0
2018-09-25,17.21,6464016.0,FEYE,16.85,16.74,16.5829,16.1779,16.1948,15.6736,16.915,16.822,16.7311,16.4673,16.3099,15.9305,17.07,17.0034,16.9507,16.769,16.5689,16.0618,16.6767,16.4805,16.3077,15.824,15.789,15.8219,78.1128,72.9561,69.7918,63.6088,59.931,54.6978,52.4175,43.0257,36.5924,24.6582,17.4281,10.1543,0.62,0.85,0.53,1.75,0.84,0.52,100.0,126.7005,146.0049,119.1387,144.4049,142.2875,0.5548,0.5548,0.5548,0.5548,0.5548,0.5548,56.2256,45.9122,39.5836,27.2177,19.8621,9.3957,1.0374,1.052,1.0318,1.1132,1.0513,1.0312,100.0,0.0,100.0,0.0,100.0,28.5714,7.1429,100.0,38.0952,100.0,100.0,38.0952,65.8881,56.5763,49.4595,33.5861,23.3119,9.0275,6.9501,8.6949,10.3715,14.5466,17.2482,20.8484,33.799,31.352,30.6709,29.2594,27.7346,24.986,0.119,0.2354,0.3853,1.0421,1.8138,4.3192,0.5787,0.8488,1.1395,2.0961,2.9166,5.1764,16.85,17.415,16.285,16.2257,17.2543,16.74,15.8981,17.2676,16.5829,15.0154,16.1779,17.3403,15.1629,17.2266,16.1948,15.6736,14.1786,17.1686,3.3161,3.1462,3.084,2.9733,2.9097,2.8662,16.5301,16.1703,0.3031,0.11,0.1931,78.4667,78.8087,1.9782,57.629,15.7087,-201202268.4249,206266037.0
2018-09-26,16.89,4608492.0,FEYE,16.8733,16.806,16.7071,16.2971,16.2314,15.691,16.935,16.872,16.8079,16.5623,16.3731,15.9871,16.9775,16.9946,16.9807,16.8444,16.6542,16.1369,16.6787,16.4955,16.3647,15.9214,15.8103,15.8331,55.8188,59.5664,60.2729,58.8725,56.7825,53.1486,56.9077,45.7358,38.4305,25.2959,17.7083,10.1274,0.07,0.33,0.87,1.67,0.77,0.73,41.3462,73.0193,91.6423,105.3432,121.7414,132.5306,-0.6582,-0.6582,-0.6582,-0.6582,-0.6582,-0.6582,11.6375,19.1328,20.5457,17.745,13.565,6.2972,1.0042,1.0199,1.0543,1.1097,1.0478,1.0452,66.6667,33.3333,80.0,0.0,85.7143,14.2857,0.0,92.8571,33.3333,95.2381,97.619,35.7143,65.8881,56.5763,49.4595,33.5861,23.3119,9.0275,4.8896,7.1148,9.0105,13.5657,16.4578,20.364,23.7784,25.6545,26.6462,27.2864,26.4636,24.4056,0.0793,0.1883,0.3303,0.9677,1.7275,4.2163,0.3858,0.679,0.9767,1.9464,2.7777,5.0531,16.8733,17.4372,16.3095,16.317,17.295,16.806,16.178,17.2363,16.7071,15.2122,16.2971,17.3821,15.1589,17.3039,16.2314,15.691,14.1572,17.2247,3.2019,3.1342,3.1004,3.0167,2.9593,2.9187,16.5284,16.1775,0.3165,0.0987,0.2178,74.6211,70.6383,2.127,61.2401,15.8169,-202660156.5523,201657545.0
2018-09-27,16.82,3003870.0,FEYE,16.9733,16.852,16.7729,16.3971,16.2619,15.7224,16.9083,16.8767,16.8361,16.632,16.4266,16.0396,16.88,16.9402,16.9613,16.8845,16.7146,16.2005,16.6863,16.5028,16.3858,15.987,15.8264,15.8516,51.039,56.7199,58.2454,57.8576,56.1055,52.8134,47.0375,44.1678,38.3533,25.5677,17.8492,10.0745,0.3,0.23,0.46,1.4,0.64,1.32,-100.0,7.289,40.7111,80.326,94.758,113.8073,-0.4497,-0.4497,-0.4497,-0.4497,-0.4497,-0.4497,2.078,13.4399,16.4909,15.7152,12.2109,5.6269,1.0182,1.0139,1.0281,1.0908,1.0396,1.0852,33.3333,0.0,60.0,0.0,71.4286,0.0,14.2857,85.7143,28.5714,90.4762,95.2381,33.3333,27.2971,37.8954,37.8897,29.1013,20.6683,7.9065,9.7657,9.6322,10.5797,14.0864,16.6926,20.4026,17.099,21.387,23.4878,25.6503,25.3905,23.9059,0.1469,0.2447,0.3771,0.9926,1.7392,4.21,0.2572,0.5432,0.8372,1.8074,2.6454,4.9328,16.9733,17.3129,16.6338,16.4121,17.2919,16.852,16.3244,17.2213,16.7729,15.3994,16.3971,17.3948,15.161,17.3628,16.2619,15.7224,14.152,17.2928,2.9808,3.0202,3.0273,2.9923,2.9497,2.9209,16.5266,16.1839,0.3177,0.08,0.2378,72.7628,68.8413,2.2246,60.147,15.9176,-203033418.5049,198653675.0
2018-09-28,17.0,4388413.0,FEYE,16.9033,16.888,16.8357,16.5086,16.2886,15.7574,16.9217,16.926,16.8929,16.7124,16.4937,16.099,16.9756,17.0026,17.0203,16.9582,16.7965,16.2761,16.712,16.5117,16.4129,16.0693,15.8431,15.8754,63.1952,62.4826,62.0727,59.7777,57.4745,53.5845,46.6519,44.5029,39.0112,25.9941,18.0653,10.0454,-0.21,0.18,0.44,1.56,0.56,1.47,47.7649,46.1227,64.2401,92.0925,100.8475,115.9583,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,26.3904,24.9651,24.1455,19.5555,14.9489,7.1691,0.9878,1.0107,1.0266,1.101,1.0341,1.0947,0.0,0.0,40.0,20.0,57.1429,0.0,7.1429,78.5714,23.8095,85.7143,92.8571,30.9524,45.8807,45.8432,42.959,31.5371,22.3875,8.8512,6.56,7.7607,9.1174,13.1049,15.9071,19.9181,17.6828,20.8995,22.8506,25.1784,25.084,23.7865,0.0979,0.1957,0.3232,0.9217,1.6564,4.1097,0.264,0.5271,0.8101,1.7708,2.612,4.9079,16.9033,17.0515,16.7552,16.4352,17.3408,16.888,16.4011,17.2703,16.8357,15.621,16.5086,17.3962,15.1454,17.4318,16.2886,15.7574,14.1408,17.3739,2.9269,2.967,2.9792,2.955,2.9168,2.8898,16.525,16.1921,0.3295,0.0734,0.2561,66.6526,60.4781,2.301,60.5359,16.0112,-201331788.9743,203042088.0
2018-10-01,16.87,4709862.0,FEYE,16.8967,16.958,16.8757,16.6014,16.3124,15.7855,16.905,16.92,16.9014,16.7606,16.5465,16.1508,16.9081,16.9579,16.9953,16.982,16.8434,16.3345,16.7135,16.5285,16.4235,16.1186,15.8562,15.8919,49.8002,55.7779,57.6224,57.7319,56.1465,52.9444,54.9991,47.7561,41.0799,26.7855,18.4609,10.0699,-0.02,0.35,0.28,1.3,0.5,1.18,98.0,116.4929,91.6042,103.4239,104.3205,117.0273,-0.8269,-0.8269,-0.8269,-0.8269,-0.8269,-0.8269,-0.3995,11.5558,15.2447,15.4637,12.2931,5.8889,0.9988,1.0212,1.0169,1.0835,1.0305,1.0752,100.0,33.3333,100.0,0.0,100.0,0.0,0.0,100.0,19.0476,100.0,100.0,28.5714,71.6935,60.7692,53.4918,37.0743,26.3722,11.0736,4.3086,6.1704,7.7852,12.1384,15.1146,19.4168,26.1341,25.2865,25.6936,26.4417,25.9422,24.2526,0.0653,0.1566,0.2771,0.8558,1.5775,4.0119,0.396,0.6417,0.9144,1.8643,2.7076,5.011,16.8967,17.0484,16.7449,16.6799,17.2361,16.958,16.4901,17.2613,16.8757,15.8673,16.6014,17.3356,15.1428,17.4819,16.3124,15.7855,14.1339,17.437,2.9938,3.0084,3.0136,2.9852,2.9461,2.9161,16.5233,16.1989,0.3245,0.0547,0.2698,61.3344,54.6838,2.3653,53.4295,16.0983,-205679353.8974,198332226.0
2018-10-02,16.74,3849763.0,FEYE,16.87,16.864,16.8643,16.6643,16.319,15.8176,16.8267,16.8473,16.8675,16.779,16.5854,16.1952,16.7842,16.856,16.9166,16.9655,16.8598,16.3769,16.7143,16.5633,16.4261,16.1419,15.8616,15.9082,37.7864,49.1812,53.1745,55.6796,54.8167,52.3044,43.6344,38.767,37.1379,26.299,18.3498,9.99,-0.08,-0.47,-0.08,0.88,0.14,1.35,-100.0,-117.0485,-64.2321,28.1645,61.447,86.7017,-0.4074,-0.4074,-0.4074,-0.4074,-0.4074,-0.4074,-24.4273,-1.6376,6.3491,11.3593,9.6334,4.6088,0.9952,0.9727,0.9952,1.0555,1.0084,1.0877,66.6667,100.0,80.0,0.0,85.7143,14.2857,0.0,92.8571,14.2857,95.2381,97.619,26.1905,20.9049,2.8106,13.4859,19.9745,16.1282,6.7121,26.0319,18.8814,16.6411,16.2933,17.7709,20.6488,17.0299,19.9735,21.8292,24.427,24.6054,23.6202,0.4035,0.4853,0.5975,1.1547,1.8624,4.2763,0.264,0.5133,0.7837,1.7311,2.5787,4.8917,16.87,17.0823,16.6577,16.6931,17.0349,16.864,16.4682,17.2604,16.8643,16.0547,16.6643,17.2739,15.1415,17.4966,16.319,15.8176,14.1457,17.4895,3.0866,3.0706,3.064,3.0239,2.9812,2.9456,16.5218,16.2043,0.3066,0.0294,0.2771,54.2484,47.5832,2.3067,51.1336,16.2,-205964521.527,194482463.0
2018-10-03,16.96,4056936.0,FEYE,16.8567,16.878,16.9271,16.7171,16.3443,15.8652,16.8717,16.8793,16.8914,16.8185,16.6437,16.2483,16.9072,16.9201,16.9575,17.0039,16.9105,16.4363,16.7175,16.5692,16.4512,16.1676,15.8764,15.9411,61.4151,59.3508,59.367,58.3762,56.6415,53.2834,34.6179,35.4677,35.5452,26.2443,18.4244,9.9605,-0.04,0.07,0.44,0.74,0.53,2.0,34.0,52.2314,50.1017,80.2197,84.8341,101.953,0.2245,0.2245,0.2245,0.2245,0.2245,0.2245,22.8302,18.7017,18.734,16.7524,13.283,6.5669,0.9976,1.0041,1.0266,1.0456,1.0323,1.1337,33.3333,66.6667,60.0,80.0,71.4286,0.0,21.4286,85.7143,9.5238,90.4762,95.2381,23.8095,16.5849,22.2704,25.9888,25.5325,19.9151,8.7513,17.6588,15.2476,14.3554,15.1642,16.9393,20.1602,24.6808,23.9848,24.4372,25.5627,25.364,24.0271,0.269,0.3882,0.5121,1.0722,1.7737,4.1745,0.376,0.6107,0.8718,1.8075,2.6559,4.9753,16.8567,17.0373,16.6761,16.6902,17.0658,16.878,16.6468,17.2075,16.9271,16.1436,16.7171,17.2907,15.136,17.5526,16.3443,15.8652,14.1799,17.5506,2.9941,3.0024,3.0049,2.9779,2.94,2.907,16.5202,16.2119,0.3066,0.0235,0.283,48.0488,41.8795,2.5836,51.8609,16.2936,-206378494.5883,198539399.0
2018-10-04,17.35,11683316.0,FEYE,17.0167,16.984,16.9471,16.765,16.4343,15.916,17.1183,17.0367,16.9971,16.9029,16.7351,16.3174,17.2436,17.1696,17.1513,17.129,17.0205,16.5269,16.8485,16.6752,16.4648,16.2011,15.9823,15.9882,80.8028,71.8386,68.0936,62.7079,59.6731,54.9623,44.8934,39.5456,37.7628,27.1788,18.9757,10.0701,0.48,0.53,0.14,0.67,1.89,2.13,100.0,166.6141,214.5709,181.7809,137.0971,137.3363,-0.4641,-0.4641,-0.4641,-0.4641,-0.4641,-0.4641,61.6055,43.6773,36.1872,25.4158,19.3462,9.9246,1.0285,1.0315,1.0081,1.0402,1.1223,1.1399,100.0,33.3333,100.0,60.0,100.0,0.0,14.2857,100.0,4.7619,100.0,100.0,21.4286,65.4446,55.857,51.0689,39.3278,30.0032,14.5667,9.471,10.6547,11.153,13.3755,15.5686,19.321,45.3453,37.619,34.4336,30.7156,28.9151,25.9096,0.1793,0.3106,0.439,0.9956,1.6892,4.0751,0.8587,1.0965,1.3552,2.2864,3.1374,5.4648,17.0167,17.5211,16.5122,16.5767,17.3913,16.984,16.5818,17.3125,16.9471,16.1063,16.765,17.4237,15.2213,17.6473,16.4343,15.916,14.1838,17.6481,3.638,3.36,3.2407,3.0645,2.978,2.8944,16.5187,16.2232,0.3342,0.0409,0.2933,46.0005,48.5388,2.8051,44.6142,16.3797,-211765412.7439,210222715.0
2018-10-05,17.37,6338903.0,FEYE,17.2267,17.058,17.0157,16.8614,16.5367,15.9664,17.295,17.1653,17.1029,16.9835,16.8202,16.385,17.3693,17.3117,17.2815,17.2318,17.1176,16.6128,17.0803,16.7441,16.5564,16.3168,16.1119,16.0341,81.5172,72.3825,68.4984,62.921,59.8243,55.0472,41.6518,39.0352,37.6877,27.5649,19.2989,10.1325,0.63,0.37,0.48,1.35,2.15,2.12,18.705,58.0014,87.7223,123.2724,111.9853,116.6985,0.1075,0.1075,0.1075,0.1075,0.1075,0.1075,63.0343,44.765,36.9967,25.842,19.6487,10.0943,1.0376,1.0218,1.0284,1.0843,1.1413,1.139,66.6667,0.0,80.0,40.0,85.7143,57.1429,7.1429,92.8571,0.0,95.2381,97.619,19.0476,35.1684,36.9937,37.2371,32.5846,25.7626,12.6911,15.8945,14.4252,13.8399,14.6335,16.3336,19.6304,33.1387,31.3645,30.2623,28.7794,27.67,25.3374,0.2746,0.4035,0.5313,1.0795,1.7638,4.1331,0.5724,0.8772,1.1616,2.1231,2.988,5.3347,17.2267,17.6041,16.8492,16.5452,17.5708,17.058,16.5521,17.4793,17.0157,16.276,16.8614,17.4468,15.3898,17.6836,16.5367,15.9664,14.1918,17.7411,3.3149,3.2203,3.157,3.0335,2.9604,2.886,16.5173,16.2347,0.3536,0.0483,0.3053,50.416,60.8297,2.9921,49.5401,16.511,-208425560.6257,216561618.0
2018-10-08,16.43,6836704.0,FEYE,17.05,16.97,16.96,16.8664,16.5848,15.9912,16.8967,16.956,16.9564,16.926,16.8105,16.4066,16.6959,16.8591,16.949,17.0776,17.0369,16.6071,17.0214,16.7288,16.5522,16.3174,16.1205,16.0396,22.4967,33.9089,40.397,48.8048,50.4805,50.4685,43.3676,36.4113,34.3329,25.78,18.6411,9.9626,-0.53,-0.44,-0.39,0.07,1.01,1.04,-100.0,-97.3169,-125.9518,-83.8519,2.5098,53.7091,-0.6075,-0.6075,-0.6075,-0.6075,-0.6075,-0.6075,-55.0067,-32.1821,-19.206,-2.3905,0.9609,0.937,0.9687,0.9739,0.9768,1.0043,1.0655,1.0676,33.3333,100.0,60.0,100.0,71.4286,100.0,0.0,85.7143,9.5238,90.4762,95.2381,16.6667,46.7994,25.9157,14.2036,2.5756,5.484,2.9959,44.3087,34.4481,29.3534,23.1875,22.1541,22.5211,16.0576,20.268,22.052,24.4135,24.725,23.9122,1.053,1.1928,1.3254,1.8724,2.5498,4.9047,0.3816,0.7018,0.9957,1.9714,2.8457,5.2077,17.05,17.927,16.173,16.2494,17.6906,16.97,16.3463,17.5737,16.96,16.2973,16.8664,17.4356,15.55,17.6195,16.5848,15.9912,14.2204,17.762,4.8217,4.2148,3.9259,3.5106,3.3358,3.156,16.5159,16.2367,0.2898,-0.0124,0.3022,52.6689,48.638,2.8965,44.2262,17.838,-211620282.121,209724914.0
2018-10-09,16.69,3943888.0,FEYE,16.83,16.96,16.9157,16.8757,16.6443,16.026,16.7167,16.8627,16.8889,16.9025,16.82,16.4391,16.6561,16.7547,16.8433,17.015,17.0102,16.6252,16.9709,16.7286,16.5555,16.3201,16.1396,16.0523,40.4001,44.1692,47.3651,52.0117,52.6293,51.609,44.5116,34.3122,31.4572,24.1225,18.0145,9.7967,-0.66,-0.05,-0.31,0.13,1.25,1.46,-50.0,-82.7396,-90.989,-89.1527,-7.4568,51.6152,0.625,0.625,0.625,0.625,0.625,0.625,-19.1998,-11.6616,-5.2698,4.0234,5.2585,3.2179,0.962,0.997,0.9818,1.0079,1.081,1.0959,0.0,66.6667,40.0,80.0,57.1429,85.7143,92.8571,78.5714,4.7619,85.7143,92.8571,14.2857,46.7994,25.9157,14.2036,2.5756,5.484,2.9959,35.3773,30.1013,26.6037,22.0132,21.3741,22.1051,12.8209,17.7105,19.9863,23.1771,23.8545,23.4706,0.702,0.9542,1.136,1.7387,2.4284,4.7879,0.2544,0.5614,0.8534,1.8306,2.7102,5.0837,16.83,17.6226,16.0374,16.2257,17.6943,16.96,16.2757,17.5557,16.9157,16.3229,16.8757,17.4286,15.7448,17.5438,16.6443,16.026,14.259,17.793,3.9633,3.7987,3.655,3.3802,3.2416,3.0899,16.5145,16.2412,0.2573,-0.036,0.2932,49.1901,38.1024,2.809,44.8139,17.8211,-208859560.521,213668802.0
2018-10-10,16.25,5443423.0,FEYE,16.4567,16.818,16.8271,16.8514,16.6767,16.0538,16.4267,16.626,16.7225,16.819,16.7842,16.4495,16.3246,16.4567,16.5817,16.8526,16.9092,16.6018,16.8078,16.6929,16.5407,16.3192,16.1413,16.0553,25.4667,33.2499,38.4826,46.6823,48.8617,49.628,31.1006,28.1863,27.0927,23.0897,17.6449,9.6955,-1.12,-0.71,-0.62,-0.34,0.68,1.17,-100.0,-67.3929,-83.5703,-120.2806,-41.3854,40.4853,-0.8101,-0.8101,-0.8101,-0.8101,-0.8101,-0.8101,-49.0666,-33.5002,-23.0349,-6.6354,-2.2765,-0.7439,0.9355,0.9581,0.9632,0.9795,1.0437,1.0776,0.0,33.3333,20.0,60.0,42.8571,71.4286,85.7143,71.4286,0.0,80.9524,90.4762,11.9048,4.2787,3.6828,0.9053,9.6624,10.2521,5.5444,22.1502,22.9516,21.881,19.8726,19.9198,21.309,20.3325,21.3211,22.2808,24.1237,24.4707,23.8106,0.468,0.7634,0.9737,1.6145,2.3128,4.6739,0.4296,0.7091,0.9915,1.9598,2.8411,5.2226,16.4567,16.8179,16.0954,15.8897,17.7463,16.818,16.0333,17.621,16.8271,16.2255,16.8514,17.4774,15.8927,17.4607,16.6767,16.0538,14.3106,17.797,4.3342,4.0935,3.9122,3.571,3.4023,3.2138,16.5132,16.2413,0.1938,-0.0796,0.2733,35.0499,18.4091,2.7154,41.6693,17.8043,-213889558.9893,208225379.0
2018-10-11,16.18,5325100.0,FEYE,16.3733,16.584,16.7471,16.8057,16.6919,16.0852,16.2883,16.4133,16.5607,16.7295,16.739,16.4554,16.1706,16.2624,16.3833,16.7026,16.8081,16.5735,16.7653,16.5787,16.525,16.3158,16.1417,16.0574,23.4024,31.6919,37.1882,45.8769,48.2843,49.3195,29.2189,25.715,24.4144,21.7489,17.1171,9.5532,-0.25,-1.17,-0.56,-0.64,0.32,1.32,-100.0,-96.4223,-96.4598,-150.7371,-101.2664,19.0431,0.0526,0.0526,0.0526,0.0526,0.0526,0.0526,-53.1952,-36.6163,-25.6237,-8.2461,-3.4313,-1.361,0.9848,0.9326,0.9665,0.962,1.0202,1.0888,0.0,100.0,0.0,100.0,28.5714,100.0,100.0,64.2857,0.0,76.1905,88.0952,9.5238,25.4554,15.8296,8.3445,4.3192,6.5615,3.7193,24.361,24.1642,22.9137,20.5717,20.4053,21.5298,14.4751,17.5595,19.3841,22.429,23.2711,23.1932,0.482,0.7807,1.0046,1.6692,2.3726,4.7326,0.2864,0.5673,0.8499,1.8198,2.7058,5.0983,16.3733,16.8248,15.9219,15.7226,17.4454,16.584,15.8308,17.6635,16.7471,16.0902,16.8057,17.5212,15.9614,17.4225,16.6919,16.0852,14.3821,17.7883,4.0763,3.9936,3.8711,3.5819,3.4221,3.2347,16.5118,16.2407,0.1362,-0.1097,0.2459,24.1132,15.8281,2.0212,39.1427,17.7877,-216785666.0069,202900279.0
2018-10-12,16.68,4705949.0,FEYE,16.37,16.446,16.7071,16.8171,16.7138,16.1336,16.4417,16.4453,16.5439,16.7128,16.738,16.483,16.5094,16.4446,16.4777,16.705,16.8061,16.5922,16.7649,16.5852,16.5276,16.3185,16.1478,16.0744,59.0056,51.8407,50.9399,52.2181,52.4946,51.5245,20.4656,20.9091,21.0691,20.8064,16.7483,9.4496,-0.01,-0.69,-0.28,0.16,0.46,2.03,85.5586,67.1267,-26.5185,-59.5667,-26.2829,50.1352,0.373,0.373,0.373,0.373,0.373,0.373,18.0111,3.6814,1.8798,4.4362,4.9891,3.049,0.9994,0.9603,0.9835,1.0097,1.0284,1.1386,33.3333,66.6667,0.0,80.0,14.2857,85.7143,92.8571,57.1429,14.2857,71.4286,85.7143,7.1429,2.959,1.6857,0.9978,8.5531,9.3721,5.201,16.8323,19.6733,19.8045,19.0778,19.3731,20.9537,17.8588,19.021,20.2037,22.6465,23.38,23.2529,0.3213,0.6246,0.8611,1.5499,2.2596,4.62,0.3409,0.6038,0.8785,1.8399,2.727,5.1269,16.37,16.8121,15.9279,16.0229,16.8691,16.446,15.8072,17.6071,16.7071,16.1153,16.8171,17.519,16.0142,17.4134,16.7138,16.1336,14.4817,17.7855,3.8151,3.8065,3.7239,3.479,3.3298,3.1473,16.5105,16.2451,0.1294,-0.0932,0.2226,19.1202,23.1234,1.5685,43.2146,17.753,-214510336.2895,207606228.0
