close;date;ticker;close_shifted_3;close_shifted_5;close_shifted_7;close_shifted_14;close_shifted_21;cat_close_shifted_3;50_3;75_3;25_3;cat_close_shifted_5;50_5;75_5;25_5;cat_close_shifted_7;50_7;75_7;25_7;cat_close_shifted_14;50_14;75_14;25_14;cat_close_shifted_21;50_21;75_21;25_21;company;sector_gics;stock_index;country;pred_3;pred_5;pred_7;pred_14;pred_21;ccs_3_abs;ccs_3_pred;ccs_5_abs;ccs_5_pred;ccs_7_abs;ccs_7_pred;ccs_14_abs;ccs_14_pred;ccs_21_abs;ccs_21_pred
202,0;2019-02-06;ADS.DE;-2,5;-3,3499999046325684;-2,8499999046325684;11,899999618530273;13,600000381469727;W. Bear;-2,5;-2,5;-3,4749999046325684;S. Bear;-1,7000000476837158;-0,949999988079071;-2,5;W. Bear;-2,8499999046325684;-1,899999976158142;-4,324999809265137;W. Bull;11,899999618530273;14,425000190734863;7,425000190734863;W. Bull;14,5;15,875;13,925000190734863;adidas AG;Consumer discretionary;DAX;Germany;Bull;W. Bear;S. Bear;Bear;S. Bear;Bear;Bull;Bear;Bear;Bear;Bear;Bull;Bear;Bull;Bear
202,8000030517578;2019-02-05;ADS.DE;-4,449999809265137;-1,7000000476837158;-5,800000190734863;7,5;14,800000190734863;S. Bear;-2,5;-2,5;-3,4749999046325684;W. Bear;-1,7000000476837158;-0,949999988079071;-2,5;S. Bear;-2,8499999046325684;-1,899999976158142;-4,324999809265137;W. Bull;11,899999618530273;14,425000190734863;7,425000190734863;Bull;14,5;15,875;13,925000190734863;adidas AG;Consumer discretionary;DAX;Germany;S. Bear;W. Bear;S. Bear;Bear;S. Bear;Bear;Bear;Bear;Bear;Bear;Bear;Bull;Bear;Bull;Bear
199,5;2019-02-07;ADS.DE;1,600000023841858;-2,5;-0,949999988079071;13,600000381469727;11,100000381469727;W. Bull;2,174999952316284;2,8499999046325684;1,274999976158142;S. Bear;-1,7000000476837158;-0,949999988079071;-2,5;W. Bear;-2,8499999046325684;-1,899999976158142;-4,324999809265137;Bull;11,899999618530273;14,425000190734863;7,425000190734863;W. Bull;14,5;15,875;13,925000190734863;adidas AG;Consumer discretionary;DAX;Germany;W. Bear;W. Bear;Bear;W. Bull;S. Bear;Bull;Bear;Bear;Bear;Bear;Bear;Bull;Bull;Bull;Bear
207,6999969482422;2019-01-31;ADS.DE;-4,900000095367432;-8,199999809265137;-8,199999809265137;-5,599999904632568;8,199999809265137;Bear;-4,550000190734863;-3,825000047683716;-5,3125;S. Bear;-3,549999952316284;-1,5;-5,449999809265137;S. Bear;-5,550000190734863;-3,0;-8,024999618530273;W. Bear;-5,599999904632568;-4,175000190734863;-6,25;Bull;7,400000095367432;9,800000190734863;4,724999904632568;adidas AG;Consumer discretionary;DAX;Germany;W. Bear;W. Bear;S. Bear;S. Bear;S. Bear;Bear;Bear;Bear;Bear;Bear;Bear;Bear;Bear;Bull;Bear
206,1999969482422;2019-01-30;ADS.DE;-9,449999809265137;-4,199999809265137;-7,849999904632568;-4,400000095367432;7,400000095367432;S. Bear;-4,550000190734863;-3,825000047683716;-5,3125;Bear;-3,549999952316284;-1,5;-5,449999809265137;Bear;-5,550000190734863;-3,0;-8,024999618530273;W. Bear;-5,599999904632568;-4,175000190734863;-6,25;W. Bull;7,400000095367432;9,800000190734863;4,724999904632568;adidas AG;Consumer discretionary;DAX;Germany;Bull;S. Bear;S. Bear;S. Bear;S. Bear;Bear;Bull;Bear;Bear;Bear;Bear;Bear;Bear;Bull;Bear
204,3000030517578;2019-01-29;ADS.DE;-5,449999809265137;-1,5;-4,800000190734863;-5,75;8,800000190734863;S. Bear;-4,550000190734863;-3,825000047683716;-5,3125;W. Bear;-3,549999952316284;-1,5;-5,449999809265137;W. Bear;-5,550000190734863;-3,0;-8,024999618530273;Bear;-5,599999904632568;-4,175000190734863;-6,25;Bull;7,400000095367432;9,800000190734863;4,724999904632568;adidas AG;Consumer discretionary;DAX;Germany;Bull;W. Bear;S. Bear;S. Bear;S. Bear;Bear;Bull;Bear;Bear;Bear;Bear;Bear;Bear;Bull;Bear
203,10000610351562;2019-01-28;ADS.DE;4,599999904632568;-6,349999904632568;-1,100000023841858;-3,950000047683716;10,800000190734863;Bull;3,5999999046325684;5,425000190734863;2,700000047683716;S. Bear;-3,549999952316284;-1,5;-5,449999809265137;W. Bear;-5,550000190734863;-3,0;-8,024999618530273;W. Bear;-5,599999904632568;-4,175000190734863;-6,25;S. Bull;7,400000095367432;9,800000190734863;4,724999904632568;adidas AG;Consumer discretionary;DAX;Germany;W. Bull;S. Bear;S. Bear;Bull;S. Bear;Bull;Bull;Bear;Bear;Bear;Bear;Bear;Bull;Bull;Bear
204,0;2019-01-25;ADS.DE;2,200000047683716;-5,150000095367432;-1,2000000476837158;-7,0;6,300000190734863;W. Bull;3,5999999046325684;5,425000190734863;2,700000047683716;Bear;-3,549999952316284;-1,5;-5,449999809265137;W. Bear;-5,550000190734863;-3,0;-8,024999618530273;S. Bear;-5,599999904632568;-4,175000190734863;-6,25;W. Bull;7,400000095367432;9,800000190734863;4,724999904632568;adidas AG;Consumer discretionary;DAX;Germany;W. Bear;S. Bear;S. Bear;S. Bear;S. Bear;Bull;Bear;Bear;Bear;Bear;Bear;Bear;Bear;Bull;Bear
202,3000030517578;2019-01-24;ADS.DE;2,0;5,400000095367432;-5,550000190734863;-3,6500000953674316;1,7999999523162842;W. Bull;3,5999999046325684;5,425000190734863;2,700000047683716;W. Bull;6,25;8,425000190734863;4,612500190734863;W. Bear;-5,550000190734863;-3,0;-8,024999618530273;W. Bear;-5,599999904632568;-4,175000190734863;-6,25;W. Bull;7,400000095367432;9,800000190734863;4,724999904632568;adidas AG;Consumer discretionary;DAX;Germany;W. Bear;W. Bear;S. Bear;Bull;S. Bear;Bull;Bear;Bull;Bear;Bear;Bear;Bear;Bull;Bull;Bear
197,3000030517578;2019-01-14;ADS.DE;2,700000047683716;8,699999809265137;10,0;1,5499999523162842;3,799999952316284;W. Bull;3,5999999046325684;5,425000190734863;2,700000047683716;S. Bull;6,25;8,425000190734863;4,612500190734863;Bull;8,199999809265137;10,074999809265137;3,075000047683716;W. Bull;10,699999809265137;12,774999618530273;6,75;W. Bull;7,400000095367432;9,800000190734863;4,724999904632568;adidas AG;Consumer discretionary;DAX;Germany;W. Bull;Bull;W. Bull;S. Bear;S. Bear;Bull;Bull;Bull;Bull;Bull;Bull;Bull;Bear;Bull;Bear
197,0;2019-01-11;ADS.DE;1,100000023841858;7,0;8,800000190734863;10,699999809265137;2,5;W. Bull;3,5999999046325684;5,425000190734863;2,700000047683716;Bull;6,25;8,425000190734863;4,612500190734863;Bull;8,199999809265137;10,074999809265137;3,075000047683716;W. Bull;10,699999809265137;12,774999618530273;6,75;W. Bull;7,400000095367432;9,800000190734863;4,724999904632568;adidas AG;Consumer discretionary;DAX;Germany;W. Bear;Bull;W. Bull;S. Bear;S. Bear;Bull;Bear;Bull;Bull;Bull;Bull;Bull;Bear;Bull;Bear
