date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Lower Band 5,Real Upper Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2010-09-07,13.22,1185322.0,AMS.MC,13.3,13.346,13.3907,13.1786,13.1252,13.1068,13.2867,13.3067,13.3452,13.2904,13.2098,13.1655,13.2524,13.3025,13.3432,13.3478,13.3255,13.3434,13.3261,13.3495,13.3068,13.1612,12.9475,13.0149,33.6305,44.1915,48.1418,51.4865,52.3362,53.306,35.3112,23.2062,18.7095,13.2705,13.9646,16.8367,-0.03,-0.38,-0.28,0.12,-0.13,0.74,-96.8153,-99.3909,-114.7486,12.0868,31.0301,34.4464,-0.4912,-0.4912,-0.4912,-0.4912,-0.4912,-0.4912,-32.7389,-11.617,-3.7164,2.973,4.6724,6.612,0.9977,0.9721,0.9793,1.0092,0.9903,1.0593,0.0,0.0,20.0,40.0,42.8571,0.0,71.4286,21.4286,47.619,80.9524,4.7619,33.3333,50.3069,25.0916,13.5536,0.279,5.0361,11.9652,24.9817,18.832,16.9094,15.7178,15.8225,16.6778,8.2592,11.2772,12.8729,15.6304,17.5007,21.2113,0.2777,0.3838,0.4959,0.9336,1.4266,3.2105,0.0918,0.2298,0.3775,0.9284,1.5779,4.0833,13.3,13.1694,13.4306,13.0881,13.6039,13.346,13.3907,13.1108,13.6706,13.7641,12.593,13.1786,12.6127,13.6377,13.1252,13.1068,12.545,13.6686,2.8028,3.0829,3.1693,3.2104,3.255,3.4962,1.4611,7.2441,0.0127,0.0969,0.0842,39.5062,44.6495,0.9539,51.5043,12.6477,31389084.8384,29969878.0
2010-09-08,13.23,1548506.0,AMS.MC,13.2767,13.276,13.3657,13.2057,13.1286,13.124,13.2517,13.268,13.305,13.2972,13.2193,13.1712,13.226,13.2605,13.3009,13.3302,13.3195,13.3457,13.3209,13.3304,13.3041,13.1631,12.9493,13.0189,35.9474,45.1176,48.703,51.7257,52.4848,53.3696,41.836,24.3093,18.3719,12.4441,13.4961,16.7114,-0.07,-0.35,-0.175,0.38,0.07,0.725,-59.5455,-96.6514,-93.4505,-1.7344,24.4979,24.4929,0.0784,0.0784,0.0784,0.0784,0.0784,0.0784,-28.1052,-9.7648,-2.5941,3.4514,4.9697,6.7392,0.9947,0.9742,0.9869,1.0296,1.0053,1.058,33.3333,100.0,0.0,20.0,28.5714,42.8571,64.2857,14.2857,42.8571,76.1905,2.381,30.9524,54.8855,28.7219,16.3469,1.7003,4.1263,11.5734,21.0961,17.6109,16.255,15.4565,15.649,16.5858,6.1448,9.7518,11.6873,14.9397,16.996,20.9274,0.2101,0.332,0.4501,0.8919,1.3836,3.1591,0.0612,0.1838,0.3236,0.8621,1.5027,3.986,13.2767,13.1303,13.423,13.1583,13.3937,13.276,13.3657,13.0649,13.6665,13.7623,12.6491,13.2057,12.6143,13.6428,13.1286,13.124,12.5936,13.6545,2.5096,2.85,2.9898,3.1165,3.1895,3.4563,1.4903,7.304,0.0023,0.0871,0.0848,38.6831,40.2326,1.0762,54.2486,12.6706,32026704.956,31518384.0
2010-09-09,13.04,1570959.0,AMS.MC,13.1633,13.234,13.2857,13.2361,13.1305,13.1288,13.1333,13.1893,13.2236,13.2751,13.2112,13.1673,13.078,13.1328,13.1895,13.268,13.2809,13.3304,13.2082,13.3002,13.2467,13.1591,12.9497,13.0191,18.0198,32.3633,39.2807,46.9853,49.4108,51.9914,50.7972,27.5066,19.3691,12.0054,12.9097,16.5589,-0.34,-0.21,-0.56,0.425,0.04,0.2,-100.0,-119.856,-133.6756,-53.9027,-15.4591,-12.7939,-0.6415,-0.6415,-0.6415,-0.6415,-0.6415,-0.6415,-63.9605,-35.2735,-21.4387,-6.0295,-1.1784,3.9827,0.9746,0.9842,0.9588,1.0337,1.0031,1.0156,0.0,100.0,0.0,100.0,14.2857,100.0,57.1429,7.1429,38.0952,71.4286,0.0,28.5714,68.7196,40.2958,25.352,6.3025,1.1817,10.3082,23.6896,19.4906,17.6546,16.1507,16.0926,16.777,4.392,8.2944,10.5134,14.2356,16.4775,20.6333,0.2201,0.3456,0.4658,0.9082,1.3978,3.1639,0.0408,0.1471,0.2774,0.8005,1.4312,3.8911,13.1633,12.9887,13.3379,13.0086,13.4594,13.234,13.2857,12.9789,13.5926,13.699,12.7732,13.2361,12.6178,13.6431,13.1305,13.1288,12.6051,13.6526,2.3748,2.7196,2.8904,3.0812,3.1786,3.4716,1.5196,7.3613,-0.0172,0.0633,0.0805,26.4646,34.8846,1.1236,52.3416,12.693,31285686.5598,29947425.0
2010-09-10,13.0,888640.0,AMS.MC,13.09,13.174,13.2029,13.2361,13.1338,13.1288,13.0517,13.1113,13.1521,13.2437,13.1994,13.1613,13.0014,13.0436,13.1,13.2072,13.24,13.3121,13.1291,13.2419,13.1921,13.1585,12.95,13.019,15.568,30.1224,37.4988,46.0289,48.7792,51.7034,59.7636,31.8653,21.2796,11.8808,12.3607,16.3837,-0.22,-0.3,-0.58,0.0,0.07,0.0,-89.7297,-108.3231,-137.9494,-95.4479,-43.1816,-39.4394,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-68.8641,-39.7552,-25.0024,-7.9423,-2.4415,3.4068,0.9834,0.9774,0.9573,1.0,1.0054,1.0,0.0,100.0,20.0,100.0,0.0,100.0,50.0,0.0,33.3333,66.6667,7.1429,26.1905,77.6962,49.3,32.7429,10.2615,1.3805,9.1983,26.4504,21.4071,19.064,16.8461,16.5389,16.9728,3.32,7.2695,9.6592,13.7105,16.0885,20.4115,0.2167,0.3465,0.4692,0.9133,1.4012,3.1586,0.0272,0.1177,0.2378,0.7433,1.363,3.7985,13.09,12.8893,13.2907,12.897,13.451,13.174,13.2029,12.9502,13.4555,13.699,12.7732,13.2361,12.6255,13.6421,13.1338,13.1288,12.6051,13.6526,2.1009,2.4901,2.7049,2.9798,3.1098,3.436,1.5491,7.4177,-0.0318,0.0408,0.0726,21.9644,29.0374,1.2211,48.0253,12.7149,31285686.5598,29058785.0
2010-09-13,13.2,1266523.0,AMS.MC,13.08,13.138,13.1957,13.2575,13.1448,13.1396,13.1067,13.12,13.1514,13.2389,13.2054,13.1646,13.132,13.1102,13.131,13.2077,13.2389,13.313,13.1299,13.2394,13.1922,13.1595,12.9529,13.0212,58.2115,51.2286,50.5768,51.36,52.0002,53.0357,52.3547,28.9761,19.8414,11.5845,12.2002,16.304,-0.03,-0.18,-0.05,0.3,0.23,0.455,100.0,51.7827,1.5778,-20.8635,21.0673,21.496,0.3,0.3,0.3,0.3,0.3,0.3,16.4231,2.4572,1.1536,2.7201,4.0004,6.0713,0.9977,0.9865,0.9962,1.0233,1.0177,1.0357,100.0,66.6667,0.0,80.0,0.0,85.7143,42.8571,0.0,28.5714,61.9048,4.7619,23.8095,37.537,17.4195,11.2119,7.7319,8.9905,13.0397,15.2691,16.3548,16.0256,15.6061,15.7577,16.6071,33.621,23.2545,20.0729,18.2217,18.871,21.5876,0.1445,0.2772,0.4022,0.8481,1.3345,3.0833,0.3181,0.3941,0.5038,0.9903,1.5981,4.008,13.08,12.9072,13.2528,12.9427,13.3333,13.138,13.1957,12.9459,13.4455,13.6824,12.8326,13.2575,12.6412,13.6483,13.1448,13.1396,12.6295,13.6498,2.3895,2.568,2.7162,2.9415,3.0612,3.3755,1.5788,7.4755,-0.0272,0.0386,0.0658,29.6188,26.016,1.3406,50.5025,12.7364,31285686.5598,30325308.0
2010-09-14,13.27,2318831.0,AMS.MC,13.1567,13.148,13.1914,13.2839,13.1631,13.1544,13.2017,13.164,13.17,13.2405,13.2168,13.1707,13.2341,13.1886,13.1833,13.2253,13.2499,13.32,13.1665,13.2398,13.1928,13.1628,12.9588,13.0254,66.9698,56.9212,54.4672,53.106,53.0844,53.4956,47.4155,26.6648,18.6086,11.3093,12.0473,16.2263,0.23,0.05,-0.03,0.37,0.385,0.62,70.0361,88.9236,53.3386,-2.3544,38.321,38.6657,0.2353,0.2353,0.2353,0.2353,0.2353,0.2353,33.9396,13.8425,8.9344,6.2119,6.1688,6.9912,1.0176,1.0038,0.9977,1.0287,1.0299,1.049,66.6667,33.3333,80.0,60.0,14.2857,71.4286,35.7143,0.0,23.8095,57.1429,2.381,21.4286,37.537,17.4195,11.2119,7.7319,8.9905,13.0397,13.1798,15.2314,15.3138,15.3029,15.5647,16.516,29.0206,21.6572,19.1813,17.8676,18.6399,21.4692,0.0963,0.2218,0.3448,0.7875,1.2709,3.0099,0.2121,0.3153,0.4318,0.9195,1.522,3.9126,13.1567,12.9279,13.3855,12.9328,13.3632,13.148,13.1914,12.948,13.4348,13.6598,12.908,13.2839,12.6708,13.6554,13.1631,13.1544,12.6663,13.6425,1.8358,2.1942,2.4236,2.7708,2.9359,3.2957,1.6085,7.5335,-0.019,0.042,0.061,50.043,33.8754,1.2184,51.8172,12.7575,31967695.6774,32644139.0
2010-09-15,13.25,545559.0,AMS.MC,13.24,13.152,13.1729,13.3018,13.171,13.1689,13.2483,13.198,13.1846,13.236,13.2247,13.1751,13.2536,13.2214,13.2094,13.2344,13.2557,13.3244,13.195,13.2399,13.1946,13.1646,12.9616,13.0291,61.4502,54.6434,53.0746,52.5258,52.7271,53.3427,35.5425,22.8065,16.689,10.5333,11.6867,16.1054,0.25,0.02,-0.13,0.25,0.165,0.61,20.9677,60.7365,63.0746,-24.5464,28.1589,28.5245,0.0,0.0,0.0,0.0,0.0,0.0,22.9004,9.2867,6.1492,5.0517,5.4542,6.6854,1.0192,1.0015,0.9903,1.0192,1.0126,1.0483,33.3333,0.0,60.0,40.0,0.0,57.1429,28.5714,0.0,19.0476,52.381,0.0,19.0476,11.7967,7.3733,5.1715,0.4447,4.4737,11.1482,23.5123,20.3098,18.6198,16.7457,16.4614,16.9012,18.5503,17.5205,16.7887,16.8953,18.0033,21.1423,0.1792,0.2924,0.4105,0.8463,1.3254,3.0533,0.1414,0.2522,0.3701,0.8538,1.4495,3.8195,13.24,13.1811,13.2989,12.9302,13.3738,13.152,13.1729,12.9741,13.3716,13.6443,12.9593,13.3018,12.6786,13.6633,13.171,13.1689,12.7074,13.6305,1.9175,2.1731,2.377,2.725,2.8992,3.2715,1.6384,7.5906,-0.0147,0.0426,0.0573,68.0,49.2206,1.0933,52.8482,12.7781,32017291.9502,32098580.0
2010-09-16,13.15,1978117.0,AMS.MC,13.2233,13.174,13.1629,13.2768,13.1733,13.1773,13.2033,13.1973,13.1789,13.2158,13.2228,13.1742,13.1826,13.1836,13.1829,13.2165,13.243,13.3191,13.1927,13.2356,13.1938,13.164,12.9626,13.0303,37.9757,43.7108,46.1862,49.6078,50.9275,52.5731,26.7754,19.4762,14.9322,9.8351,11.3518,15.989,-0.05,0.11,-0.07,-0.35,0.05,0.35,-97.1429,34.1727,45.7766,-31.5353,18.2774,18.6121,-0.9583,-0.9583,-0.9583,-0.9583,-0.9583,-0.9583,-24.0485,-12.5784,-7.6277,-0.7844,1.855,5.1462,0.9962,1.0084,0.9947,0.9741,1.0038,1.0273,0.0,0.0,40.0,20.0,57.1429,42.8571,21.4286,71.4286,14.2857,47.619,0.0,16.6667,9.2412,6.1551,4.3914,0.759,4.6541,11.2144,15.9697,16.8075,16.5215,15.931,15.9618,16.6743,13.2678,14.8584,15.1315,16.1747,17.5201,20.8865,0.1195,0.2339,0.3519,0.7858,1.2623,2.9806,0.0993,0.2068,0.3223,0.7979,1.3855,3.7335,13.2233,13.1183,13.3283,12.9811,13.3669,13.174,13.1629,12.9676,13.3581,13.6087,12.9449,13.2768,12.6819,13.6648,13.1733,13.1773,12.7302,13.6243,1.8964,2.1167,2.3136,2.68,2.869,3.2613,1.6685,7.6462,-0.0181,0.0347,0.0528,64.6667,60.9032,0.7635,46.945,12.7984,30204018.0335,30120463.0
2010-09-17,12.75,2148109.0,AMS.MC,13.05,13.124,13.0943,13.23,13.1686,13.173,12.9667,13.056,13.0757,13.1455,13.1843,13.1544,12.8567,12.9409,12.9909,13.1024,13.1624,13.2776,12.996,13.204,13.1401,13.1325,12.9611,13.0284,11.5356,21.8515,28.7643,40.0286,44.5425,49.6385,42.9502,26.6695,18.9303,10.587,11.2571,15.7266,-0.52,-0.25,-0.48,-0.655,-0.1,-0.18,-100.0,-166.6667,-126.2959,-179.0099,-101.8148,-98.6107,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-76.9288,-56.297,-42.4714,-19.9428,-10.9151,-0.723,0.9608,0.9808,0.9637,0.9511,0.9922,0.9861,66.6667,100.0,20.0,100.0,42.8571,100.0,14.2857,100.0,9.5238,42.8571,54.7619,14.2857,75.2999,55.4426,42.919,20.3615,9.3634,4.9684,47.0232,35.7712,29.7402,22.0397,19.824,18.3825,6.6257,10.2538,11.878,14.5828,16.4294,20.3046,0.4697,0.5771,0.6916,1.1197,1.5922,3.2996,0.0662,0.1654,0.2762,0.7409,1.3195,3.6446,13.05,12.618,13.482,12.7408,13.5072,13.124,13.0943,12.7564,13.4322,13.6495,12.8105,13.23,12.663,13.6742,13.1686,13.173,12.7133,13.6327,2.6111,2.5308,2.6055,2.8467,3.0049,3.3769,1.6986,7.6973,-0.0454,-0.0039,0.0415,40.0,57.5556,0.29,37.2704,13.79,28055909.0335,27972354.0
2010-09-20,13.09,1014486.0,AMS.MC,12.9967,13.102,13.1014,13.1936,13.1912,13.1701,12.9867,13.0447,13.0746,13.1269,13.1771,13.1505,13.0035,13.0007,13.0166,13.0951,13.1513,13.2697,12.999,13.2019,13.1397,13.1304,12.964,13.0288,53.1365,48.9674,48.157,49.0368,50.1235,51.9728,53.7335,32.4241,22.3573,11.2852,11.1669,15.4704,-0.16,-0.11,0.05,-0.51,0.475,-0.12,-26.4151,-62.9485,-63.2049,-115.5021,-79.2364,-64.243,0.7778,0.7778,0.7778,0.7778,0.7778,0.7778,6.273,-2.0652,-3.686,-1.9263,0.247,3.9456,0.9879,0.9917,1.0038,0.9625,1.0377,0.9909,33.3333,66.6667,0.0,80.0,28.5714,85.7143,7.1429,92.8571,4.7619,38.0952,52.381,11.9048,75.2999,55.4426,42.919,20.3615,9.3634,4.9684,31.1282,28.3131,25.4064,20.558,18.9803,18.0326,4.386,8.1159,10.1472,13.6024,15.7302,19.9182,0.3131,0.4617,0.5928,1.0397,1.5164,3.221,0.0441,0.1323,0.2368,0.6879,1.2567,3.5578,12.9967,12.6444,13.3489,12.7263,13.4777,13.102,13.1014,12.7664,13.4365,13.5639,12.8232,13.1936,12.748,13.6344,13.1912,13.1701,12.7099,13.6303,2.5613,2.4916,2.5464,2.7603,2.9111,3.2727,1.7289,7.7512,-0.0387,-0.0069,0.0318,34.6561,46.4409,0.1532,44.8617,13.7796,29070395.0335,28986840.0
2010-09-21,13.265,956407.0,AMS.MC,13.035,13.101,13.1393,13.1711,13.2038,13.1712,13.1208,13.099,13.1155,13.1364,13.1839,13.1549,13.1931,13.1344,13.1122,13.133,13.172,13.2779,13.0042,13.2022,13.1441,13.1336,12.968,13.0299,65.619,58.2808,55.4412,52.9539,52.6963,53.1185,39.7448,26.7415,20.223,10.835,10.6555,15.298,0.115,-0.005,0.265,-0.315,0.265,0.045,100.0,38.5305,23.569,3.7896,-8.9559,5.2114,0.8333,0.8333,0.8333,0.8333,0.8333,0.8333,31.238,16.5616,10.8824,5.9079,5.3925,6.237,1.0087,0.9996,1.0204,0.9768,1.0204,1.0034,0.0,33.3333,40.0,60.0,14.2857,71.4286,0.0,85.7143,0.0,33.3333,50.0,9.5238,11.7675,4.0111,7.4175,4.9831,0.4273,8.2274,20.2544,22.1898,21.5307,19.0943,18.1229,17.6679,25.657,20.4783,18.5572,17.2817,17.9686,20.8357,0.2087,0.3694,0.5081,0.9655,1.4442,3.1444,0.2644,0.3409,0.4379,0.8738,1.4319,3.7081,13.035,12.6074,13.4626,12.727,13.475,13.101,13.1393,12.7988,13.4798,13.4776,12.8646,13.1711,12.7681,13.6395,13.2038,13.1712,12.7103,13.6321,2.5897,2.5097,2.5415,2.7231,2.8652,3.2173,1.7593,7.8063,-0.0216,0.0047,0.0264,45.2381,39.9647,0.0197,48.4219,13.7693,29707999.7002,29943247.0
2010-09-22,13.13,715838.0,AMS.MC,13.1617,13.077,13.1293,13.1625,13.2148,13.164,13.1683,13.1087,13.1132,13.1309,13.1771,13.153,13.1572,13.1333,13.1165,13.1303,13.1665,13.2732,13.026,13.201,13.1439,13.1335,12.9698,13.0308,50.1592,49.5593,49.2174,49.7756,50.5828,52.1357,30.419,22.1954,18.3937,10.417,10.1685,15.1296,0.38,-0.12,-0.07,-0.12,0.23,-0.3,42.1801,40.6746,15.5656,-2.2709,-22.8265,0.3675,-0.2353,-0.2353,-0.2353,-0.2353,-0.2353,-0.2353,0.3183,-0.8814,-1.5651,-0.4489,1.1656,4.2713,1.0298,0.9909,0.9947,0.9909,1.0178,0.9777,66.6667,0.0,20.0,40.0,0.0,57.1429,0.0,78.5714,0.0,28.5714,47.619,7.1429,11.7675,4.0111,7.4175,4.9831,0.4273,8.2274,16.2368,19.6777,19.8615,18.4271,17.7258,17.4966,20.5677,18.16,17.1185,16.6778,17.575,20.6338,0.1392,0.2955,0.4355,0.8965,1.3754,3.0695,0.1763,0.2727,0.3754,0.8114,1.3637,3.6198,13.1617,13.0119,13.3114,12.7299,13.4241,13.077,13.1293,12.7924,13.4662,13.4664,12.8586,13.1625,12.7991,13.6305,13.2148,13.164,12.7102,13.6179,2.1758,2.2874,2.3858,2.6471,2.8184,3.2038,1.7898,7.8596,-0.0187,0.003,0.0217,65.3439,48.4127,-0.1518,46.4624,13.7591,29244810.406,29227409.0
2010-09-23,12.875,654816.0,AMS.MC,13.09,13.022,13.0729,13.1321,13.2136,13.1515,13.025,13.0413,13.0496,13.0926,13.1463,13.1396,12.9502,12.9908,13.0082,13.0647,13.1174,13.2453,13.013,13.1891,13.1295,13.1249,12.9694,13.0288,30.0799,36.6202,39.4565,44.3595,46.8557,50.3336,35.6144,24.9149,20.0601,10.8721,10.0811,14.8794,-0.215,-0.275,-0.395,-0.425,-0.025,-0.525,-100.0,-36.6075,-61.477,-93.1244,-108.6102,-60.6704,-0.72,-0.72,-0.72,-0.72,-0.72,-0.72,-39.8403,-26.7596,-21.087,-11.281,-6.2885,0.6671,0.9836,0.9791,0.9702,0.968,0.9981,0.9608,33.3333,0.0,0.0,20.0,28.5714,42.8571,7.1429,71.4286,80.9524,23.8095,45.2381,4.7619,46.0052,35.7928,30.0587,16.7887,8.3337,4.6225,33.5782,29.2702,26.5378,21.6135,19.7674,18.4074,12.4177,13.8399,14.2712,15.3995,16.7262,20.1917,0.3178,0.4614,0.5983,1.0575,1.5349,3.2214,0.1175,0.2182,0.3217,0.7534,1.2987,3.5337,13.09,12.7666,13.4134,12.6522,13.3918,13.022,13.0729,12.7173,13.4284,13.4591,12.8052,13.1321,12.7941,13.633,13.2136,13.1515,12.6954,13.6077,2.4501,2.4487,2.5016,2.7148,2.8761,3.2588,1.8204,7.9097,-0.0323,-0.0187,0.0136,54.6009,55.061,-0.3048,40.0303,13.749,28589994.406,28572593.0
2010-09-24,13.125,500810.0,AMS.MC,13.0433,13.097,13.055,13.1139,13.2195,13.1451,13.0425,13.0757,13.0627,13.0916,13.1382,13.1383,13.0671,13.0535,13.0483,13.0743,13.1182,13.242,13.0173,13.1847,13.1295,13.1249,12.9705,13.0295,55.9889,51.9834,50.6508,50.0929,50.6025,51.9999,41.4943,28.0722,22.0278,11.4497,10.0695,14.6183,-0.14,0.375,-0.125,-0.255,0.125,-0.27,-24.5614,-27.5362,-19.5657,-50.6762,-86.0892,-39.4201,0.4583,0.4583,0.4583,0.4583,0.4583,0.4583,11.9778,3.9667,1.3017,0.1859,1.2051,3.9997,0.9894,1.0294,0.9906,0.9809,1.0096,0.9798,0.0,100.0,40.0,0.0,14.2857,28.5714,0.0,64.2857,76.1905,19.0476,42.8571,2.381,53.2541,40.7013,33.8342,18.9575,9.8371,3.9134,25.9204,25.5459,24.3334,20.9444,19.4301,18.2855,7.9063,10.7664,12.0301,14.2688,15.9497,19.775,0.2568,0.4141,0.5578,1.0269,1.5068,3.1897,0.0783,0.1745,0.2758,0.6996,1.2369,3.4495,13.0433,12.8052,13.2814,12.8449,13.3491,13.097,13.055,12.7252,13.3848,13.4106,12.8173,13.1139,12.8089,13.6301,13.2195,13.1451,12.6954,13.5949,2.5166,2.4702,2.4952,2.6688,2.8176,3.1859,1.8511,7.9619,-0.0233,-0.0155,0.0078,47.4842,55.8097,-0.4515,43.8821,13.739,28909956.3505,29073403.0
2010-09-27,13.33,1046333.0,AMS.MC,13.11,13.145,13.0807,13.1218,13.2114,13.1411,13.1858,13.1533,13.1314,13.1204,13.1482,13.1469,13.2646,13.2032,13.1653,13.1335,13.1545,13.2573,13.0345,13.1909,13.1327,13.1267,12.9738,13.0314,69.768,61.5392,58.068,54.2555,53.4295,53.3155,34.3533,22.8522,19.452,11.0226,9.6779,14.4336,0.2,0.24,0.18,0.11,-0.17,-0.17,100.0,101.072,115.5325,89.3271,27.6843,49.6543,0.7077,0.7077,0.7077,0.7077,0.7077,0.7077,39.536,23.0785,16.136,8.511,6.859,6.631,1.0152,1.0183,1.0137,1.0083,0.9874,0.9874,100.0,66.6667,100.0,0.0,100.0,14.2857,28.5714,57.1429,71.4286,14.2857,40.4762,0.0,20.0714,1.9723,3.9972,5.4712,1.847,6.8595,17.3732,20.4268,20.8799,19.5489,18.6111,17.943,26.0986,21.2488,19.2748,17.5208,17.9361,20.5859,0.1712,0.3313,0.4781,0.9536,1.435,3.1138,0.2572,0.3446,0.4414,0.8546,1.383,3.5724,13.11,12.7379,13.4821,12.8324,13.4576,13.145,13.0807,12.701,13.4604,13.4347,12.8089,13.1218,12.8169,13.606,13.2114,13.1411,12.7012,13.5809,2.4646,2.4334,2.4541,2.6142,2.7582,3.1203,1.8819,8.0156,-0.0035,0.0035,0.0069,56.8769,52.9873,-0.4758,49.5984,13.7291,29537756.1505,30119736.0
2010-09-28,13.48,454163.0,AMS.MC,13.3117,13.188,13.185,13.1396,13.215,13.1406,13.3708,13.265,13.2312,13.1682,13.1727,13.1627,13.4428,13.3672,13.3071,13.2187,13.2119,13.285,13.2325,13.2019,13.1766,13.1321,12.9769,13.0334,77.4997,67.4619,62.8363,57.0766,55.3909,54.2553,36.2422,21.606,17.7002,10.2479,9.2949,14.2851,0.605,0.215,0.73,0.25,0.075,-0.02,75.7962,109.5571,125.5971,128.1392,79.6787,88.9897,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,54.9995,34.9238,25.6725,14.1531,10.7818,8.5106,1.047,1.0162,1.0573,1.0189,1.0056,0.9985,100.0,33.3333,100.0,60.0,100.0,0.0,100.0,50.0,66.6667,9.5238,38.0952,54.7619,40.0199,16.6209,7.1895,0.1768,1.6348,8.1957,10.8504,15.6595,17.3819,17.9809,17.6611,17.5342,25.3297,21.9027,20.0749,18.0445,18.2482,20.6649,0.1142,0.265,0.4098,0.8855,1.3667,3.0396,0.2665,0.3707,0.4733,0.8886,1.4121,3.5823,13.3117,13.0207,13.6027,12.7774,13.5986,13.188,13.185,12.8255,13.5445,13.5001,12.7792,13.1396,12.8122,13.6178,13.215,13.1406,12.7022,13.5789,2.6016,2.5111,2.4988,2.6097,2.7372,3.0819,1.9128,8.0702,0.0187,0.0303,0.0116,82.4588,62.2733,-0.312,61.6037,13.7193,29968923.5555,30573899.0
2010-09-29,13.475,460913.0,AMS.MC,13.4283,13.257,13.24,13.1707,13.209,13.1424,13.4525,13.3607,13.3037,13.2129,13.1963,13.1782,13.4929,13.4498,13.3955,13.2862,13.2608,13.3101,13.3349,13.2272,13.1971,13.1428,12.9807,13.0356,76.5212,67.0318,62.5596,56.9505,55.3093,54.218,41.8242,22.6265,17.321,9.8192,9.0509,14.1635,0.35,0.345,0.385,0.435,-0.125,0.075,74.4186,79.2593,108.4507,127.2848,108.8097,105.9022,-0.0588,-0.0588,-0.0588,-0.0588,-0.0588,-0.0588,53.0425,34.0636,25.1192,13.901,10.6187,8.4361,1.0267,1.0263,1.0294,1.0334,0.9908,1.0056,100.0,0.0,100.0,40.0,100.0,0.0,100.0,42.8571,61.9048,4.7619,35.7143,52.381,52.9882,26.7085,15.0453,4.2456,4.1695,9.1792,6.7564,11.9184,14.3618,16.4518,16.6982,17.1046,21.987,20.605,19.4486,17.9107,18.1513,20.5621,0.0761,0.212,0.3513,0.8222,1.3016,2.9672,0.2477,0.3666,0.4757,0.8951,1.4149,3.567,13.4283,13.2892,13.5675,12.7958,13.7182,13.257,13.24,12.8399,13.6401,13.5649,12.7765,13.1707,12.826,13.5921,13.209,13.1424,12.6992,13.5855,2.7863,2.6404,2.5932,2.6495,2.758,3.0847,1.9439,8.1243,0.0312,0.0506,0.0194,91.7789,77.0382,-0.3054,61.9309,13.7097,30245471.3555,30112986.0
