date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Up 5,Aroon Down 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Lower Band 3,Real Middle Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Middle Band 7,Real Upper Band 7,Real Lower Band 14,Real Middle Band 14,Real Upper Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD,MACD_Signal,MACD_Hist,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2006-02-09,30.35,1188740.0,AAL,29.78,29.632,29.65,29.7479,30.521,33.4998,30.005,29.7867,29.7329,29.6634,29.8654,32.1355,30.223,29.9921,29.7342,28.9964,29.2115,31.8475,29.6372,30.1963,30.4368,30.5522,31.02,35.0903,76.4094,61.8636,52.8807,44.3267,45.2234,52.529,42.8682,30.864,30.9991,32.1221,28.7915,27.7169,1.08,0.34,1.01,1.11,-7.45,-3.31,65.5,100.9732,111.6214,48.8033,-22.2667,-71.9628,0.4301,0.4301,0.4301,0.4301,0.4301,0.4301,52.8187,23.7272,5.7614,-11.3465,-9.5531,5.0579,1.0369,1.0113,1.0344,1.038,0.8029,0.9017,33.3333,66.6667,80.0,60.0,14.2857,85.7143,35.7143,21.4286,0.0,57.1429,40.4762,78.5714,53.9364,21.306,1.9259,16.4176,14.8185,0.7522,8.7612,16.4901,21.7262,28.2346,28.9434,26.6462,29.2783,25.4193,22.5795,20.2711,21.4725,26.2484,0.3022,0.9937,1.9389,5.4798,8.394,14.2446,1.01,1.5318,2.015,3.9342,6.2273,14.032,30.9216,28.6384,29.78,29.632,28.66,30.604,28.7604,29.65,30.5396,28.3893,29.7479,31.1064,26.9294,34.1125,30.521,33.4998,26.4447,40.5548,3.7889,3.971,4.2006,4.5681,4.5535,4.2162,3.5018,17.8167,-1.2134,-1.3222,0.1088,59.9983,51.3174,-7.6457,58.9756,33.1078,50123955.7919,90405898.0
2006-02-10,30.0,1082306.0,AAL,30.1133,29.722,29.7386,29.7893,30.2924,33.4074,30.115,29.9093,29.8204,29.697,29.818,31.9728,30.117,30.0343,29.8399,29.1017,29.2081,31.6915,29.7008,30.1896,30.4232,30.5455,30.9568,34.9826,56.5932,53.0175,47.9913,42.6027,44.0927,51.8626,46.9008,29.1066,26.928,30.9814,28.1183,27.0731,1.0,0.45,0.62,0.58,-4.8,-3.88,30.9091,61.2245,80.7728,36.8825,-14.8242,-69.3341,-0.6579,-0.6579,-0.6579,-0.6579,-0.6579,-0.6579,13.1864,6.0349,-4.0174,-14.7946,-11.8147,3.7252,1.0345,1.0152,1.0211,1.0197,0.8621,0.8855,0.0,33.3333,60.0,40.0,0.0,71.4286,28.5714,14.2857,0.0,52.381,38.0952,76.1905,54.9659,22.0773,2.5013,16.1519,14.6538,0.6792,6.5851,14.2445,19.7627,27.0921,28.1683,26.2637,22.6599,22.3161,20.7767,19.5574,20.968,25.9094,0.2015,0.795,1.6619,5.0883,7.9943,13.9055,0.6934,1.2454,1.7472,3.6732,5.9508,13.7179,30.4481,29.7785,30.1133,29.722,28.7144,30.7296,28.8507,29.7386,30.6265,28.4379,29.7893,31.1406,27.2502,33.3345,30.2924,33.4074,26.2735,40.5412,3.3999,3.7205,4.0044,4.4722,4.5079,4.2242,3.574,17.9385,-1.1286,-1.2835,0.1549,69.7819,59.2394,-6.8794,55.6975,32.8193,49782174.9498,89323592.0
2006-02-13,31.17,2214477.0,AAL,30.5067,30.102,29.9043,29.8,30.1105,33.3457,30.6433,30.392,30.1782,29.8811,29.8978,31.8687,30.9388,30.6992,30.4211,29.488,29.4148,31.6524,29.9885,30.3699,30.4678,30.5492,30.9656,34.9307,81.1309,70.5902,61.7751,49.6522,48.6034,53.8667,60.5235,35.4152,28.3667,28.9782,26.8901,26.5466,1.18,1.9,1.16,0.15,-3.82,-2.59,100.0,160.9787,175.0602,166.776,93.6789,-42.6871,0.0774,0.0774,0.0774,0.0774,0.0774,0.0774,62.2618,41.1804,23.5502,-0.6955,-2.7931,7.7334,1.0393,1.0649,1.0387,1.0048,0.8908,0.9233,0.0,100.0,100.0,20.0,42.8571,100.0,21.4286,100.0,4.7619,47.619,35.7143,73.8095,87.769,60.6493,36.9985,2.9369,2.3262,4.96,3.2448,9.6877,15.3039,24.1805,26.1376,25.2383,49.8136,39.5502,33.2788,25.6438,24.9492,27.8726,0.1343,0.636,1.4245,4.7249,7.6136,13.5744,2.0622,2.5963,3.0976,5.0108,7.2674,14.9913,31.4873,29.526,30.5067,30.102,28.705,31.499,28.5599,29.9043,31.2486,28.408,29.8,31.192,27.8598,32.3612,30.1105,33.3457,26.1804,40.511,4.4272,4.2122,4.266,4.4781,4.4529,4.1292,3.6465,18.0708,-0.9559,-1.2179,0.2621,72.8677,67.5493,-5.6629,52.3697,32.5482,49339279.5498,91538069.0
2006-02-14,32.8,1792493.0,AAL,31.3233,30.862,30.3686,29.9286,30.051,33.335,31.79,31.2913,30.9021,30.2811,30.1423,31.8433,32.4245,31.9526,31.5081,30.2138,29.8831,31.7639,30.7867,31.1678,30.9444,30.6292,30.9869,34.9193,91.3497,82.1904,73.2836,57.4863,54.0291,56.4541,71.0457,42.3216,31.1396,27.6818,25.7592,26.0958,2.45,3.8,3.25,1.8,-1.25,-0.45,97.2249,126.1318,158.3295,239.0046,220.9744,-19.5401,0.8725,0.8725,0.8725,0.8725,0.8725,0.8725,82.6994,64.3809,46.5673,14.9726,8.0582,12.9081,1.0807,1.131,1.11,1.0581,0.9633,0.9865,0.0,100.0,100.0,0.0,28.5714,100.0,14.2857,100.0,0.0,42.8571,33.3333,71.4286,92.0902,69.947,47.7771,10.828,3.1412,7.6105,1.9945,7.2872,12.5768,22.0757,24.6033,24.4332,48.4378,41.2086,35.589,27.4369,26.1991,28.4585,0.0896,0.5088,1.221,4.3874,7.251,13.2512,2.1748,2.8771,3.4551,5.4529,7.7213,15.4343,33.6198,29.0269,31.3233,30.862,28.7423,32.9817,27.9885,30.3686,32.7487,27.9207,29.9286,31.9364,28.1873,31.9146,30.051,33.335,26.1678,40.5022,4.563,4.2571,4.2283,4.3284,4.2813,3.9562,3.7193,18.2181,-0.6796,-1.1103,0.4306,78.397,73.6822,-3.8978,58.8018,28.3,50891169.4625,93330562.0
2006-02-15,33.75,2165684.0,AAL,32.5733,31.614,31.0086,30.1786,30.2295,33.34,33.0033,32.254,31.7475,30.7907,30.4786,31.8626,33.6023,33.1316,32.6158,31.0413,30.4591,31.9538,32.1037,32.0131,31.7508,30.9106,31.1243,34.9138,94.1292,86.1658,77.8236,61.2688,56.8187,57.8649,79.2805,49.7959,35.3435,27.2713,25.0675,25.7532,3.75,3.76,4.48,3.5,3.75,0.21,98.9765,113.9946,134.6513,230.0588,262.2957,2.1728,0.6486,0.6486,0.6486,0.6486,0.6486,0.6486,88.2585,72.3316,55.6471,22.5377,13.6374,15.7299,1.125,1.1254,1.1531,1.1157,1.125,1.0063,0.0,100.0,100.0,0.0,14.2857,100.0,7.1429,100.0,100.0,38.0952,30.9524,69.0476,95.7501,79.6931,60.5671,21.9345,11.2339,11.7093,1.2327,5.4741,10.2893,20.0643,23.082,23.6083,56.7771,48.4394,41.8969,31.3395,28.9243,29.8702,0.0597,0.407,1.0466,4.074,6.9057,12.9357,2.7499,3.6017,4.2615,6.3634,8.6537,16.3668,34.7041,30.4425,32.5733,31.614,28.7339,34.4941,27.8668,31.0086,34.1503,27.3636,30.1786,32.9936,27.79,32.6691,30.2295,33.34,26.1719,40.5081,4.7835,4.4061,4.3053,4.2976,4.2236,3.8838,3.7926,18.3734,-0.3797,-0.9642,0.5845,87.0092,79.4247,-2.0425,61.6737,28.346,52003277.4625,95496246.0
2006-02-16,33.38,655228.0,AAL,33.31,32.22,31.6343,30.4993,30.3429,33.334,33.4067,32.8427,32.3404,31.2175,30.765,31.8645,33.6562,33.5188,33.1479,31.6189,30.8981,32.0967,32.4431,32.3185,32.1874,31.3148,31.1893,34.9064,79.2521,77.72,72.2452,59.0647,55.4429,57.1265,84.7704,55.7753,38.9469,26.8901,24.4088,25.4189,2.21,3.03,4.38,4.49,2.38,-0.25,54.1159,78.1728,97.3087,161.5897,208.4227,3.4615,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,58.5041,55.4399,44.4904,18.1293,10.8857,14.253,1.0709,1.0998,1.151,1.1554,1.0768,0.9926,0.0,66.6667,80.0,0.0,0.0,85.7143,0.0,92.8571,95.2381,33.3333,28.5714,66.6667,95.7501,79.6931,60.5671,21.9345,11.2339,11.7093,1.0131,4.8977,9.5245,19.3461,22.5285,23.3033,46.6612,43.3392,38.783,30.2176,28.2307,29.4844,0.0398,0.3256,0.897,3.783,6.5769,12.6277,1.8333,2.8813,3.6527,5.9089,8.2416,15.9771,34.092,32.528,33.31,32.22,29.384,35.056,28.599,31.6343,34.6695,27.3423,30.4993,33.6563,27.572,33.1137,30.3429,33.334,26.1665,40.5015,3.9234,3.9834,4.0308,4.1846,4.167,3.8833,3.8662,18.5235,-0.1699,-0.8053,0.6354,89.7887,85.065,-0.4112,61.4637,28.4631,51685023.8625,94841018.0
2006-02-17,33.15,847185.0,AAL,33.4267,32.85,32.0857,30.7957,30.4743,33.2864,33.3267,33.1527,32.7193,31.571,31.0202,31.8559,33.4281,33.5476,33.3611,32.0269,31.2415,32.2085,32.4715,32.5269,32.3743,31.5717,31.2601,34.8875,69.0727,72.2195,68.6752,57.6756,54.5802,56.666,61.6368,51.458,37.8516,25.7684,23.4738,25.0121,0.35,3.15,3.16,4.15,2.76,-2.0,-100.0,23.7017,52.6841,105.0784,143.0235,-6.6689,0.3302,0.3302,0.3302,0.3302,0.3302,0.3302,38.1455,44.439,37.3505,15.3513,9.1604,13.332,1.0107,1.105,1.1054,1.1431,1.0908,0.9431,0.0,33.3333,60.0,0.0,0.0,71.4286,14.2857,85.7143,90.4762,28.5714,26.1905,64.2857,15.3696,34.1886,31.2799,11.1861,4.7749,8.3341,24.3674,17.7231,17.9452,22.8061,24.7153,24.4579,33.218,36.1371,34.2817,28.5509,27.194,28.9052,0.8965,1.1305,1.6389,4.3828,7.1337,13.1971,1.2222,2.3051,3.1309,5.4868,7.8491,15.5967,33.921,32.9323,33.4267,32.85,31.0598,34.6402,29.2282,32.0857,34.9432,27.482,30.7957,34.1094,27.4562,33.4924,30.4743,33.2864,26.1413,40.4316,3.6996,3.8483,3.9357,4.1411,4.1483,3.8932,3.9403,18.6698,-0.0219,-0.6486,0.6267,81.0566,85.9515,0.8146,64.1002,28.5778,52148577.9191,93993833.0
2006-02-21,32.5,2071582.0,AAL,33.01,33.116,32.3929,31.0214,30.6295,33.221,32.8633,33.036,32.8229,31.7982,31.2043,31.8193,32.8141,33.1552,33.1835,32.1914,31.4282,32.2532,32.4842,32.5248,32.3861,31.6507,31.3193,34.8545,44.7222,57.775,59.0538,53.8233,52.1715,55.3738,52.1853,41.6446,33.1388,23.9311,22.4645,24.5238,-1.25,1.33,2.15,3.16,3.26,-2.75,-95.9052,-74.2638,13.2903,69.5712,101.0351,-15.2412,0.0,0.0,0.0,0.0,0.0,0.0,-10.5556,15.55,18.1077,7.6466,4.3429,10.7475,0.963,1.0427,1.0708,1.1077,1.1115,0.922,100.0,0.0,40.0,0.0,0.0,57.1429,7.1429,78.5714,85.7143,23.8095,23.8095,61.9048,33.2822,2.3911,4.8618,0.0474,2.2789,4.5046,33.8902,25.9549,23.9216,25.2525,26.2207,25.2852,16.9646,24.7426,26.3665,25.2285,25.0523,27.6707,1.6277,1.9344,2.4348,5.0997,7.824,13.9128,0.8148,1.844,2.6836,5.0949,7.4754,15.2254,33.7553,32.2647,33.01,33.116,32.2432,33.9888,29.91,32.3929,34.8757,27.7046,31.0214,34.3382,27.5467,33.7124,30.6295,33.221,26.0986,40.3433,4.926,4.5864,4.4739,4.4387,4.3741,4.0487,4.0146,18.8081,0.0424,-0.5104,0.5528,64.7422,78.5292,1.8054,61.5031,28.6903,52192654.1319,91922251.0
2006-02-22,33.64,1708311.0,AAL,33.0967,33.284,32.9129,31.3257,30.8305,33.181,33.1783,33.2107,33.1346,32.1473,31.478,31.8388,33.437,33.5413,33.5396,32.6043,31.7893,32.3979,32.5075,32.5769,32.6088,31.8741,31.4644,34.8434,71.3206,70.6461,68.1765,58.9962,55.7664,57.1302,36.3712,36.4617,30.853,22.6775,21.4943,24.0979,0.26,0.84,3.64,4.26,4.22,-1.68,100.0,86.87,92.1465,105.7485,142.68,11.7449,0.11,0.11,0.11,0.11,0.11,0.11,42.6411,41.2922,36.3531,17.9923,11.5328,14.2603,1.0078,1.0256,1.1213,1.145,1.1434,0.9524,66.6667,100.0,100.0,80.0,0.0,100.0,0.0,100.0,100.0,19.0476,21.4286,59.5238,4.743,15.73,17.1384,6.3808,2.0889,6.638,21.6943,19.9362,19.8301,23.0409,24.6588,24.4654,23.8547,27.3789,28.0331,26.1816,25.711,27.9443,1.0851,1.5475,2.0869,4.7355,7.4514,13.5816,1.1932,2.1252,2.9502,5.381,7.7694,15.5129,34.0305,32.1628,33.0967,33.284,32.396,34.172,31.2697,32.9129,34.556,27.8877,31.3257,34.7638,27.5457,34.1153,30.8305,33.181,26.0874,40.2745,4.9563,4.6149,4.4692,4.3642,4.2795,3.9458,4.0893,18.9564,0.1833,-0.3717,0.5549,63.5374,69.7787,2.9689,62.7908,28.8005,51645994.6119,93630562.0
2006-02-23,34.65,2483378.0,AAL,33.5967,33.464,33.41,31.6571,31.0033,33.1367,33.955,33.666,33.5689,32.5906,31.8252,31.9072,34.401,34.285,34.1881,33.1842,32.2783,32.6239,32.8285,32.6808,32.9603,32.21,31.6347,34.8415,82.5068,78.0544,74.1334,62.9556,58.6571,58.6087,36.0397,35.6325,30.5856,21.9895,20.7908,23.7372,1.5,0.9,3.48,4.64,3.63,-1.86,87.2024,128.4153,144.5745,116.9766,151.7068,30.5292,0.4737,0.4737,0.4737,0.4737,0.4737,0.4737,65.0135,56.1088,48.2667,25.9112,17.3143,17.2174,1.0452,1.0267,1.1116,1.1546,1.117,0.9491,33.3333,100.0,100.0,60.0,0.0,100.0,21.4286,100.0,100.0,14.2857,19.0476,57.1429,35.3767,32.3158,28.9815,13.0455,6.7219,8.9463,15.3442,16.3114,17.199,21.4871,23.5305,23.8578,32.144,31.8871,31.2362,27.9344,26.9219,28.546,0.7234,1.238,1.7888,4.3972,7.0966,13.2582,1.5155,2.4202,3.2488,5.7166,8.1194,15.8635,35.3532,31.8401,33.5967,33.464,32.0576,34.8704,32.1062,33.41,34.7138,27.9097,31.6571,35.4046,27.3369,34.6697,31.0033,33.1367,26.1038,40.1695,4.5354,4.3809,4.2881,4.2188,4.1465,3.8344,4.1644,19.1133,0.3721,-0.2229,0.595,69.811,66.0302,3.8252,64.0823,28.9654,52194951.854,96113940.0
2006-02-24,33.52,1753351.0,AAL,33.9367,33.492,33.5129,31.9407,31.1233,33.0579,33.9167,33.6847,33.5964,32.839,32.054,31.925,33.8568,34.0283,34.0873,33.3645,32.5059,32.731,32.8723,32.6868,32.9718,32.3213,31.69,34.8208,49.8658,57.6918,59.5771,56.3944,54.475,56.3801,29.0906,28.7981,27.2076,20.6517,19.8268,23.3063,1.02,0.14,0.72,3.97,2.52,-3.31,-65.1079,10.5844,14.6107,67.6543,95.6489,10.6952,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.5625,-0.2684,15.3835,19.1542,12.7887,8.95,12.7603,1.0314,1.0042,1.022,1.1343,1.0813,0.9101,0.0,66.6667,80.0,40.0,57.1429,85.7143,14.2857,92.8571,95.2381,9.5238,16.6667,54.7619,15.1925,1.4605,6.9394,3.2598,0.5468,5.6391,29.7477,24.9329,23.3346,24.2915,25.3326,24.8257,21.901,25.672,26.8147,25.9286,25.6111,27.7929,1.3723,1.8804,2.4233,4.9731,7.6487,13.8325,1.0103,1.9362,2.7847,5.3083,7.7328,15.4858,34.9502,32.9231,33.9367,33.492,32.0878,34.8962,32.3079,33.5129,34.7178,28.274,31.9407,35.6074,27.3035,34.9432,31.1233,33.0579,26.1188,39.9969,4.5874,4.4999,4.4259,4.3628,4.291,3.9737,4.2399,19.2574,0.4257,-0.0932,0.5189,75.9104,69.7529,4.7171,57.4518,29.2076,51931949.204,94360589.0
2006-02-27,33.35,1443700.0,AAL,33.84,33.532,33.4557,32.2321,31.271,32.9536,33.6233,33.6373,33.5557,33.0269,32.2565,31.9386,33.509,33.7633,33.9208,33.4605,32.6729,32.8147,32.8817,32.6927,32.9769,32.4141,31.7573,34.7893,45.7788,54.9938,57.5923,55.4579,53.8683,56.0517,22.3989,23.8949,24.5749,19.474,18.9376,22.8927,-0.29,0.2,-0.4,4.08,3.1,-4.38,-53.8217,-9.7317,4.855,58.9213,83.4885,12.0112,-0.567,-0.567,-0.567,-0.567,-0.567,-0.567,-8.4423,9.9877,15.1846,10.9159,7.7366,12.1034,0.9914,1.006,0.9881,1.1394,1.1025,0.8839,100.0,33.3333,60.0,20.0,42.8571,71.4286,7.1429,85.7143,90.4762,4.7619,14.2857,52.381,9.0155,4.282,8.7786,4.1633,1.1541,5.9349,22.6148,21.4796,21.0416,23.1122,24.5059,24.3907,18.8743,23.4014,25.0915,25.1203,25.0782,27.4685,0.9149,1.5043,2.0771,4.6179,7.2844,13.5032,0.7635,1.6389,2.4769,5.0191,7.4545,15.2071,34.9939,32.6861,33.84,33.532,32.158,34.906,32.2633,33.4557,34.6481,28.8212,32.2321,35.6431,27.359,35.1829,31.271,32.9536,26.1686,39.7386,4.0434,4.2,4.2284,4.2795,4.246,3.9681,4.3157,19.3983,0.4492,0.0153,0.4339,68.2796,71.3337,5.2347,53.8102,29.4401,51232424.4617,92916889.0
2006-02-28,33.09,1094370.0,AAL,33.32,33.65,33.4143,32.5243,31.471,32.8495,33.2483,33.49,33.4643,33.1412,32.4218,31.9449,33.1873,33.4551,33.6777,33.4659,32.7713,32.8684,32.9743,32.7029,32.9781,32.4754,31.8517,34.7529,38.5336,50.4807,54.3609,53.9816,52.9218,55.5447,27.3045,21.7187,21.5746,18.1793,18.1466,22.4447,-1.56,0.59,-0.29,4.09,4.2,-4.37,-100.0,-112.4357,-48.7012,31.3822,59.9733,4.3402,-0.2471,-0.2471,-0.2471,-0.2471,-0.2471,-0.2471,-22.9328,0.9614,8.7217,7.9632,5.8435,11.0894,0.955,1.0182,0.9913,1.141,1.1454,0.8833,100.0,0.0,40.0,0.0,28.5714,57.1429,0.0,78.5714,85.7143,0.0,11.9048,50.0,37.1158,13.0142,3.5731,1.3488,2.3251,4.0781,31.292,26.3988,24.4907,24.6767,25.5063,24.9239,14.3512,20.3189,22.8009,24.0199,24.3471,27.0432,1.1099,1.7035,2.2804,4.7881,7.4376,13.6817,0.509,1.3111,2.123,4.6606,7.0996,14.845,33.6736,32.9664,33.32,33.65,32.5839,34.7161,32.1944,33.4143,34.6342,29.6056,32.5243,35.443,27.6377,35.3042,31.471,32.8495,26.2117,39.4873,3.573,3.9002,4.0198,4.1886,4.1979,3.9652,4.3918,19.5352,0.4418,0.1006,0.3412,45.011,63.067,5.467,54.9914,29.6633,51399798.697,91822519.0
2006-03-01,32.8,3081769.0,AAL,33.08,33.482,33.3643,32.725,31.6519,32.7388,32.9883,33.2067,33.3107,33.178,32.5426,31.9426,32.8651,33.1165,33.3774,33.391,32.805,32.8913,32.8968,32.7085,32.9759,32.4939,31.9084,34.7085,30.4664,45.2978,50.6619,52.3089,51.8547,54.9765,22.3353,19.3351,20.0407,17.255,17.3774,22.0564,-0.72,-0.84,-0.35,2.81,3.8,-4.65,-30.3279,-68.6016,-40.8367,29.4582,57.9915,9.5532,-0.1986,-0.1986,-0.1986,-0.1986,-0.1986,-0.1986,-39.0672,-9.4044,1.3237,4.6178,3.7094,9.9531,0.9785,0.975,0.9894,1.0937,1.131,0.8758,100.0,33.3333,20.0,100.0,14.2857,42.8571,0.0,71.4286,80.9524,9.5238,9.5238,47.619,12.3967,9.8005,10.8372,5.2395,1.9931,6.1343,19.3467,20.5787,20.7033,22.8269,24.2323,24.2628,24.8221,25.0506,25.7361,25.3512,25.2179,27.4341,0.7399,1.3628,1.9546,4.4461,7.0834,13.3559,0.9493,1.6589,2.4297,4.9377,7.3715,15.1016,33.5293,32.6307,33.08,33.482,32.2165,34.7475,32.0783,33.3643,34.6503,30.1668,32.725,35.2832,27.9457,35.3581,31.6519,32.7388,26.2584,39.2193,3.8868,4.038,4.1119,4.2417,4.2454,4.011,4.4682,19.6679,0.4079,0.162,0.2458,27.8733,47.0546,5.7741,49.2275,29.8776,49162349.971,88740750.0
2006-03-02,32.9,1041823.0,AAL,32.93,33.132,33.4214,32.9071,31.8214,32.6321,32.8983,33.0127,33.1946,33.2013,32.6561,31.9501,32.8432,32.9864,33.2161,33.3492,32.8502,32.921,32.8976,32.7786,32.9748,32.5148,31.9637,34.6692,37.2603,47.616,51.9765,52.8514,52.2036,55.1386,19.0224,17.4282,18.7259,16.3968,16.6448,21.6773,-0.45,-1.75,0.4,2.55,3.56,-4.48,-100.0,-92.5926,-100.0454,0.1031,43.9078,6.2963,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,-25.4794,-4.7679,3.953,5.7029,4.4073,10.2773,0.9865,0.9495,1.0123,1.084,1.1213,0.8801,100.0,0.0,0.0,100.0,0.0,28.5714,0.0,64.2857,76.1905,4.7619,7.1429,45.2381,12.3967,9.8005,10.8372,5.2395,1.9931,6.1343,15.6613,18.4851,19.2742,22.094,23.7211,23.9949,20.0937,22.5021,23.9596,24.5372,24.6859,27.1311,0.4933,1.0902,1.6754,4.1285,6.7461,13.0379,0.6329,1.3271,2.0826,4.585,7.0205,14.742,33.1706,32.6894,32.93,33.132,32.5925,33.6715,32.2651,33.4214,34.5777,30.7143,32.9071,35.1,28.2298,35.4131,31.8214,32.6321,26.3154,38.9489,3.1912,3.5853,3.7743,4.057,4.1177,3.947,4.5448,19.8002,0.3846,0.2065,0.178,16.3069,29.7304,5.9895,48.1183,30.0833,49162349.971,89782573.0
2006-03-03,31.87,2401609.0,AAL,32.5233,32.802,33.1686,33.0407,31.94,32.5067,32.3683,32.592,32.8068,33.063,32.6605,31.9147,32.0795,32.3467,32.655,33.0535,32.7091,32.8543,32.5497,32.4498,32.8533,32.4949,31.9609,34.5977,14.8473,30.8068,39.3706,46.9297,48.4092,53.1208,32.1638,20.7286,19.0053,15.8781,16.1892,21.1933,-1.22,-1.65,-1.77,1.87,2.49,-5.27,-100.0,-164.6062,-156.8686,-118.2581,1.7958,-15.3507,-0.5778,-0.5778,-0.5778,-0.5778,-0.5778,-0.5778,-70.3055,-38.3865,-21.2588,-6.1407,-3.1816,6.2415,0.9631,0.9508,0.9474,1.0623,1.0848,0.8581,100.0,33.3333,20.0,100.0,100.0,14.2857,0.0,57.1429,71.4286,0.0,4.7619,42.8571,58.4465,33.9301,20.6819,9.1352,7.0786,1.3505,43.7211,34.171,30.0762,27.0113,26.879,25.6442,11.4661,16.8571,19.7676,22.4893,23.3252,26.3463,1.6089,2.1522,2.716,5.1136,7.7049,14.0075,0.4219,1.0617,1.7851,4.2575,6.6862,14.391,33.4509,31.5958,32.5233,32.802,31.7974,33.8066,31.6099,33.1686,34.7272,31.419,33.0407,34.6624,28.5182,35.3618,31.94,32.5067,26.3456,38.6677,3.8488,3.9525,4.0479,4.2431,4.2845,4.0956,4.6217,19.9209,0.2798,0.2212,0.0586,16.2242,20.1348,5.6303,44.4668,30.2807,48717607.5636,87380964.0
2006-03-06,31.81,1826542.0,AAL,32.1933,32.494,32.7629,33.0864,32.0257,32.3724,32.0117,32.2613,32.4671,32.899,32.6487,31.8823,31.7912,31.9761,32.2641,32.7954,32.5752,32.7862,32.3132,32.2214,32.4431,32.487,31.9575,34.5196,14.1059,30.0347,38.7322,46.6021,48.1949,53.005,40.9247,23.3689,19.2448,15.3965,15.7554,20.7209,-0.99,-1.54,-2.84,0.64,1.8,-5.64,-65.8268,-96.3481,-129.7725,-155.1314,-12.7654,-18.4785,-0.1452,-0.1452,-0.1452,-0.1452,-0.1452,-0.1452,-71.7883,-39.9305,-22.5356,-6.7958,-3.6101,6.01,0.9698,0.9538,0.918,1.0205,1.06,0.8494,66.6667,0.0,0.0,80.0,85.7143,0.0,0.0,50.0,66.6667,14.2857,2.381,40.4762,58.4465,33.9301,20.6819,9.1352,7.0786,1.3505,34.9007,30.427,27.8457,26.0911,26.2821,25.3495,9.1529,15.0101,18.3016,21.7232,22.8072,26.0435,1.0726,1.7217,2.328,4.7483,7.338,13.674,0.2813,0.8494,1.5301,3.9534,6.3678,14.0484,33.1939,31.1928,32.1933,32.494,31.4092,33.5788,31.5092,32.7629,34.0165,31.6531,33.0864,34.5198,28.7132,35.3383,32.0257,32.3724,26.4053,38.3394,3.2204,3.5577,3.7546,4.0867,4.181,4.052,4.6988,20.0398,0.1897,0.2149,-0.0252,19.4305,17.3205,4.916,42.1669,30.4703,49424656.0797,85554422.0
