date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Down 5,Aroon Up 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Middle Band 3,Real Lower Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Lower Band 14,Real Upper Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Lower Band 42,Real Middle Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2018-08-10,7.592,2074471.0,IAG.MC,7.6167,7.5944,7.5929,7.6637,7.6637,7.7253,7.612,7.6061,7.5967,7.6471,7.657,7.6585,7.6022,7.595,7.5957,7.6164,7.6203,7.685,7.6243,7.6477,7.6531,7.7076,7.7505,7.8049,39.6051,42.7325,44.3698,46.4091,47.4295,49.6369,28.5273,23.4446,19.5096,12.5683,11.083,9.8551,-0.006,0.098,-0.238,0.012,0.068,-0.5,8.0,56.7766,32.4152,-35.9427,-37.2939,-41.515,-0.1299,-0.1299,-0.1299,-0.1299,-0.1299,-0.1299,-20.7899,-14.535,-11.2604,-7.1818,-5.1411,-0.7262,0.9992,1.0131,0.9696,1.0016,1.009,0.9382,100.0,0.0,0.0,100.0,28.5714,0.0,64.2857,50.0,76.1905,66.6667,16.6667,88.0952,17.0626,4.9315,7.4629,6.1515,3.7623,1.319,13.0912,20.6217,22.8182,24.3979,24.2898,23.1283,18.4776,18.6833,19.649,21.5702,22.5284,23.7466,0.0559,0.1606,0.2574,0.5613,0.8371,1.5735,0.0789,0.1455,0.2217,0.4963,0.7764,1.6156,7.6545,7.6167,7.5788,7.672,7.5168,7.5944,7.5929,7.4719,7.7139,7.4109,7.9165,7.6637,7.6637,7.4403,7.8871,7.2395,7.7253,8.2111,1.8754,2.0519,2.123,2.1646,2.1616,2.1336,6.6996,7.3632,-0.0065,-0.0267,-0.0202,67.578,59.0283,0.395,46.701,8.0293,25472545.151,-241063454.0
2018-08-13,7.576,1599617.0,IAG.MC,7.602,7.6048,7.5774,7.6609,7.664,7.7107,7.5917,7.6,7.5925,7.6354,7.649,7.6515,7.5815,7.5804,7.5821,7.6032,7.6095,7.6754,7.6168,7.6435,7.649,7.7066,7.7497,7.7985,34.2362,40.301,42.8122,45.7123,46.9762,49.4074,31.9451,24.511,19.9888,12.6265,10.9666,9.651,-0.044,0.052,-0.108,-0.04,0.006,-0.614,-100.0,-137.5187,-46.0185,-74.5823,-88.7334,-64.3363,0.2063,0.2063,0.2063,0.2063,0.2063,0.2063,-31.5275,-19.3981,-14.3756,-8.5755,-6.0476,-1.1852,0.9942,1.0069,0.9859,0.9947,1.0008,0.925,66.6667,100.0,100.0,80.0,14.2857,0.0,57.1429,42.8571,71.4286,61.9048,14.2857,85.7143,38.7807,28.7769,22.8643,13.3838,8.6377,1.2812,29.0387,28.0992,27.6898,26.6636,25.7978,23.9094,12.8096,15.5409,17.384,20.3689,21.6955,23.3045,0.1193,0.2105,0.3027,0.6032,0.8792,1.618,0.0526,0.1164,0.19,0.4608,0.7394,1.5771,7.6546,7.602,7.5494,7.6484,7.5612,7.6048,7.5774,7.482,7.6728,7.4051,7.9166,7.6609,7.664,7.4411,7.8869,7.2451,7.7107,8.1762,1.8073,1.9777,2.0611,2.133,2.1422,2.1268,6.7029,7.3654,-0.0076,-0.0297,-0.0221,60.5609,64.5722,0.2716,51.7425,8.0222,26615128.7224,-242663071.0
2018-08-14,7.65,2134805.0,IAG.MC,7.606,7.6152,7.5997,7.6711,7.6664,7.6988,7.6157,7.6151,7.6106,7.6339,7.6478,7.6487,7.6305,7.6145,7.6064,7.6112,7.6132,7.6732,7.6172,7.6439,7.6492,7.7056,7.749,7.7952,66.1088,55.0783,51.9195,49.4898,49.3278,50.492,30.5986,21.2814,17.3886,11.896,10.5228,9.47,0.012,0.052,0.156,0.144,0.05,-0.498,84.0149,122.807,121.0235,-7.7197,-7.6422,-20.611,0.3902,0.3902,0.3902,0.3902,0.3902,0.3902,32.2177,10.1566,3.839,-1.0204,-1.3443,0.9839,1.0016,1.0068,1.0208,1.0192,1.0066,0.9389,33.3333,66.6667,80.0,60.0,0.0,71.4286,50.0,35.7143,66.6667,57.1429,11.9048,83.3333,27.9057,8.363,1.7875,2.3983,1.6481,2.0476,19.9877,23.282,24.4534,25.1775,24.8485,23.4689,35.4611,27.5315,25.3435,23.9981,24.0427,24.4501,0.0795,0.1684,0.2594,0.5601,0.8373,1.5795,0.1411,0.1991,0.2689,0.5339,0.8102,1.6455,7.6696,7.606,7.5424,7.6705,7.5599,7.6152,7.5997,7.5213,7.6781,7.43,7.9123,7.6711,7.6664,7.4452,7.8876,7.2535,7.6988,8.1441,1.7335,1.891,1.9812,2.0773,2.0976,2.0947,6.7063,7.3682,-0.003,-0.0259,-0.0228,55.4386,61.1925,0.1332,54.9608,8.0152,26146512.9907,-240528266.0
2018-08-15,7.596,1441456.0,IAG.MC,7.6073,7.6104,7.61,7.6651,7.6606,7.6845,7.6107,7.6087,7.6097,7.6239,7.6414,7.6439,7.6071,7.6036,7.5991,7.6045,7.6072,7.6663,7.6171,7.643,7.6469,7.7042,7.7472,7.7899,43.1943,44.933,45.7207,46.9239,47.7067,49.6956,24.5778,19.4233,16.5477,11.6549,10.2948,9.2471,0.004,-0.024,0.072,-0.084,-0.122,-0.6,12.5,5.5672,16.589,-34.8639,-39.1875,-35.9946,-0.4286,-0.4286,-0.4286,-0.4286,-0.4286,-0.4286,-13.6114,-10.1341,-8.5586,-6.1523,-4.5867,-0.6088,1.0005,0.9969,1.0096,0.9891,0.9842,0.9268,0.0,33.3333,60.0,40.0,71.4286,57.1429,42.8571,28.5714,61.9048,52.381,9.5238,80.9524,12.5362,11.9907,11.5019,8.5215,5.7334,0.1099,29.863,28.2087,27.6711,26.6622,25.8401,23.9926,23.2097,22.1681,21.9623,22.475,23.0377,23.94,0.121,0.2027,0.2904,0.5881,0.8655,1.6099,0.0941,0.1593,0.2305,0.4958,0.7716,1.6064,7.6698,7.6073,7.5448,7.6674,7.5534,7.6104,7.61,7.5604,7.6596,7.421,7.9093,7.6651,7.6606,7.4387,7.8824,7.2663,7.6845,8.1028,1.7782,1.8922,1.9735,2.0743,2.0997,2.1032,6.7096,7.3705,-0.0032,-0.0269,-0.0237,59.0395,58.3463,-0.0255,53.8241,8.0082,25652299.505,-241969722.0
2018-08-16,7.694,2154230.0,IAG.MC,7.6467,7.6216,7.6237,7.6583,7.657,7.6732,7.654,7.6365,7.6307,7.6278,7.6444,7.6444,7.672,7.6524,7.6378,7.6237,7.6192,7.6687,7.6281,7.6447,7.6496,7.7041,7.7467,7.7879,70.7725,61.1618,56.6732,51.8073,50.7886,51.1286,23.5308,17.0898,14.483,10.9813,9.885,9.0705,0.118,0.056,0.096,-0.096,-0.074,-0.476,83.5294,106.0172,147.032,15.9932,18.7254,-0.1253,0.6104,0.6104,0.6104,0.6104,0.6104,0.6104,41.5451,22.3236,13.3464,3.6146,1.5773,2.2571,1.0156,1.0073,1.0126,0.9877,0.9905,0.9417,100.0,0.0,40.0,100.0,57.1429,100.0,35.7143,21.4286,57.1429,47.619,7.1429,78.5714,21.4368,7.7559,2.0952,2.2244,1.6896,1.8287,18.9311,22.1881,23.5812,24.7753,24.6353,23.4345,29.2623,25.9193,24.5905,23.6971,23.8166,24.3076,0.0807,0.1622,0.2489,0.5461,0.8243,1.5716,0.1247,0.1894,0.2595,0.5224,0.7969,1.6301,7.7268,7.6467,7.5665,7.7095,7.5337,7.6216,7.6237,7.5485,7.6989,7.4233,7.8933,7.6583,7.657,7.4398,7.8743,7.2833,7.6732,8.063,1.8462,1.9,1.9597,2.0464,2.0708,2.0753,6.7129,7.3737,0.0033,-0.0196,-0.0228,70.3111,61.5964,-0.3702,53.0994,8.0013,26183862.7517,-239815492.0
2018-08-17,7.676,1943169.0,IAG.MC,7.6553,7.6384,7.6317,7.6513,7.6545,7.6597,7.6687,7.6547,7.6438,7.6301,7.6461,7.6445,7.6802,7.6687,7.6551,7.6349,7.6265,7.6694,7.6293,7.6468,7.6504,7.7037,7.7462,7.7851,62.4231,57.2857,54.3243,50.8813,50.2178,50.856,22.8328,15.2231,12.7133,10.3558,9.4947,8.8981,0.026,0.084,0.056,-0.098,-0.054,-0.568,47.0588,65.5117,90.0955,21.0995,20.8926,5.7756,-0.087,-0.087,-0.087,-0.087,-0.087,-0.087,24.8462,14.5713,8.6486,1.7626,0.4357,1.712,1.0034,1.0111,1.0073,0.9874,0.993,0.9311,66.6667,33.3333,20.0,80.0,42.8571,85.7143,28.5714,14.2857,52.381,42.8571,4.7619,76.1905,21.4368,7.7559,2.0952,2.2244,1.6896,1.8287,14.3003,19.1717,21.4045,23.7097,23.944,23.1098,22.1042,22.3956,22.3206,22.6778,23.1483,23.9707,0.0538,0.1297,0.2133,0.5071,0.785,1.5341,0.0831,0.1516,0.2225,0.485,0.7589,1.5913,7.7405,7.6553,7.5701,7.7293,7.5475,7.6384,7.6317,7.5483,7.7151,7.4248,7.8777,7.6513,7.6545,7.4395,7.8695,7.3129,7.6597,8.0064,1.6332,1.7632,1.8549,1.9903,2.0339,2.0591,6.7162,7.3768,0.0063,-0.015,-0.0213,69.0181,66.1229,-0.6138,52.0238,7.9945,26014891.5343,-241758661.0
2018-08-20,7.838,1176535.0,IAG.MC,7.736,7.6908,7.6603,7.6436,7.662,7.651,7.76,7.7212,7.6954,7.655,7.6628,7.6528,7.8027,7.7667,7.7371,7.6843,7.6611,7.6847,7.7016,7.6861,7.6698,7.7058,7.7475,7.7859,85.5065,75.0641,68.1744,58.1342,54.9973,53.1583,36.9107,19.9329,14.4669,10.2612,9.3106,8.8139,0.242,0.262,0.2,-0.108,0.158,-0.364,100.0,166.6667,164.2591,126.2212,99.3755,79.5855,0.8765,0.8765,0.8765,0.8765,0.8765,0.8765,71.013,50.1283,36.3489,16.2684,9.9946,6.3166,1.0319,1.0346,1.0262,0.9864,1.0206,0.9556,100.0,0.0,0.0,100.0,28.5714,100.0,21.4286,7.1429,47.619,38.0952,2.381,73.8095,65.0664,38.7724,24.988,9.032,5.627,5.3647,8.6454,14.7143,17.9572,21.9012,22.7491,22.5394,40.851,33.35,29.921,26.2502,25.462,25.0948,0.0359,0.1038,0.1829,0.4709,0.7476,1.4976,0.1694,0.2352,0.3047,0.5644,0.8368,1.6674,7.881,7.736,7.591,7.8522,7.5294,7.6908,7.6603,7.493,7.8276,7.4533,7.8338,7.6436,7.662,7.4333,7.8907,7.3429,7.651,7.9591,1.7638,1.7999,1.856,1.9594,1.9966,2.0184,6.7196,7.3814,0.0183,0.0016,-0.0167,84.0424,74.4572,-0.5801,55.6438,7.9877,27162376.2874,-240582126.0
2018-08-21,7.862,1335768.0,IAG.MC,7.792,7.7332,7.6989,7.6459,7.6754,7.6409,7.823,7.7783,7.7458,7.6841,7.681,7.6626,7.8602,7.8316,7.8,7.7302,7.6954,7.7011,7.752,7.7176,7.7052,7.7069,7.7506,7.7873,87.2474,76.8486,69.7593,59.0978,55.6595,53.489,50.5918,26.49,17.6917,10.6726,9.3614,8.7887,0.168,0.212,0.27,0.032,0.282,-0.426,88.8889,114.6953,149.1247,203.1019,136.257,147.4501,0.5246,0.5246,0.5246,0.5246,0.5246,0.5246,74.4947,53.6972,39.5187,18.1956,11.319,6.9779,1.0218,1.0277,1.0356,1.0041,1.0372,0.9486,100.0,0.0,20.0,100.0,14.2857,100.0,14.2857,0.0,42.8571,33.3333,0.0,71.4286,77.9539,52.7182,37.0408,16.0205,10.3784,7.7532,5.9986,12.0987,15.755,20.6399,21.8957,22.1232,48.42,39.0782,34.2933,28.5147,26.9668,25.8421,0.0239,0.083,0.1567,0.4373,0.712,1.462,0.1929,0.2682,0.3412,0.6041,0.8769,1.7077,7.9572,7.792,7.6268,7.9356,7.5308,7.7332,7.6989,7.4924,7.9053,7.4462,7.8455,7.6459,7.6754,7.4348,7.9161,7.3957,7.6409,7.886,1.6895,1.7459,1.8076,1.9247,1.9696,2.0013,6.7229,7.3862,0.0266,0.0166,-0.01,85.6247,79.5617,-0.3112,59.7908,7.981,27228069.7956,-239246358.0
2018-08-22,7.834,1123080.0,IAG.MC,7.8447,7.7808,7.7357,7.6566,7.6858,7.639,7.844,7.8119,7.7796,7.7092,7.6954,7.6716,7.854,7.8482,7.827,7.76,7.7202,7.7139,7.7732,7.7465,7.7262,7.7106,7.7523,7.7876,72.0934,69.5865,65.331,57.4368,54.674,53.0415,59.7125,31.7356,20.4559,11.0546,9.4098,8.764,0.158,0.238,0.258,0.15,0.218,-0.08,12.2905,60.2348,81.7361,142.7424,99.9351,136.9466,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,44.1868,39.173,30.662,14.8737,9.3479,6.0829,1.0206,1.0313,1.0341,1.0195,1.0286,0.9899,66.6667,0.0,0.0,80.0,0.0,85.7143,7.1429,92.8571,38.0952,28.5714,0.0,69.0476,77.9539,52.7182,37.0408,16.0205,10.3784,7.7532,4.8635,10.8711,14.6871,20.0093,21.4659,21.9126,39.258,35.1131,31.9688,27.6435,26.4376,25.5961,0.0159,0.0664,0.1343,0.406,0.6781,1.4272,0.1286,0.2146,0.2924,0.5609,0.8352,1.6671,7.8694,7.8447,7.8199,7.9388,7.6228,7.7808,7.7357,7.5382,7.9332,7.435,7.8782,7.6566,7.6858,7.4376,7.934,7.4012,7.639,7.8768,1.3942,1.56,1.668,1.8502,1.9202,1.9794,6.7262,7.3906,0.0287,0.0258,-0.0029,85.6422,85.1031,-0.0329,58.2797,7.9744,27468729.7956,-240369438.0
2018-08-23,7.812,1138111.0,IAG.MC,7.836,7.8044,7.7589,7.6793,7.7004,7.6432,7.8277,7.8223,7.7986,7.7299,7.7069,7.6797,7.8309,7.8418,7.833,7.7782,7.7378,7.7237,7.7762,7.7543,7.7342,7.7226,7.7542,7.7878,59.8432,63.6766,61.7384,56.1027,53.8868,52.6867,67.7094,37.1745,23.59,11.6282,9.5543,8.7644,-0.026,0.118,0.162,0.318,0.306,0.178,-48.3146,43.2923,61.6858,118.0226,88.1555,132.4981,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,19.6863,27.3532,23.4769,12.2053,7.7736,5.3733,0.9967,1.0153,1.0212,1.0424,1.0408,1.0233,33.3333,0.0,0.0,60.0,14.2857,71.4286,0.0,85.7143,33.3333,23.8095,61.9048,66.6667,83.7031,58.9302,42.3951,19.0845,12.4439,8.78,3.3362,9.0249,13.0257,19.0009,20.7754,21.5733,37.6068,34.9241,32.1986,27.9638,26.6809,25.7262,0.0106,0.0531,0.1152,0.377,0.6458,1.3932,0.1198,0.2056,0.2846,0.5549,0.8294,1.6614,7.8769,7.836,7.7951,7.9367,7.6721,7.8044,7.7589,7.5692,7.9485,7.4639,7.8947,7.6793,7.7004,7.4604,7.9404,7.3996,7.6432,7.8868,1.3588,1.5075,1.6166,1.8143,1.8949,1.9682,6.7296,7.3949,0.0271,0.0311,0.0039,73.2847,81.5172,0.1772,55.5174,7.9678,26831387.6356,-241507549.0
2018-08-24,7.804,1089026.0,IAG.MC,7.8167,7.83,7.7886,7.6993,7.7063,7.6488,7.8117,7.8221,7.8099,7.7466,7.7163,7.6871,7.8144,7.8312,7.8316,7.7905,7.7516,7.7322,7.7886,7.7615,7.746,7.7308,7.7549,7.788,54.7671,61.3098,60.331,55.5969,53.5922,52.5557,62.5352,38.9831,25.2613,11.9874,9.6242,8.7492,-0.058,0.128,0.208,0.28,0.124,0.236,-100.0,-44.4732,30.9879,83.3875,66.4332,110.2404,0.4,0.4,0.4,0.4,0.4,0.4,9.5342,22.6196,20.6619,11.1938,7.1844,5.1114,0.9926,1.0167,1.0274,1.0372,1.0161,1.0312,0.0,100.0,0.0,40.0,0.0,57.1429,35.7143,78.5714,28.5714,19.0476,59.5238,64.2857,52.1869,46.2175,35.2888,16.6578,11.0216,8.1273,8.5813,10.9811,13.9305,19.1465,20.8208,21.5849,27.3139,29.8541,29.1238,26.8002,25.9789,25.4038,0.0251,0.0605,0.1167,0.3681,0.6331,1.378,0.0798,0.1645,0.244,0.5152,0.7899,1.6218,7.842,7.8167,7.7913,7.871,7.789,7.83,7.7886,7.6527,7.9244,7.4935,7.9051,7.6993,7.7063,7.4625,7.9501,7.4016,7.6488,7.896,1.2485,1.4123,1.5335,1.7596,1.8553,1.9478,6.7329,7.399,0.0242,0.0342,0.01,62.5319,73.8196,0.3395,57.0853,7.9613,26613582.4356,-242596575.0
2018-08-27,7.94,845612.0,IAG.MC,7.852,7.8504,7.8237,7.7237,7.7134,7.6606,7.8733,7.8588,7.8478,7.7787,7.7376,7.7007,7.9097,7.899,7.8885,7.8338,7.787,7.7523,7.8191,7.7829,7.783,7.7562,7.7578,7.792,85.6993,78.3835,72.6825,61.887,57.7184,54.5241,67.9655,43.9617,28.7421,12.8978,9.9491,8.7982,0.106,0.102,0.246,0.342,0.15,0.494,100.0,132.8785,121.5831,119.9592,110.9788,162.7587,1.0,1.0,1.0,1.0,1.0,1.0,71.3986,56.767,45.365,23.7739,15.4368,9.0481,1.0135,1.013,1.032,1.045,1.0193,1.0663,100.0,66.6667,0.0,100.0,0.0,100.0,28.5714,100.0,23.8095,14.2857,57.1429,61.9048,78.826,63.8758,49.6272,24.733,16.447,10.8076,5.054,8.3922,11.7122,17.7911,19.8868,21.124,42.6838,38.0708,34.7898,29.4835,27.7161,26.2432,0.0167,0.0484,0.1,0.3418,0.6029,1.3452,0.1412,0.2196,0.2971,0.5664,0.8403,1.6712,7.9766,7.852,7.7274,7.9486,7.7522,7.8504,7.8237,7.677,7.9704,7.4922,7.9552,7.7237,7.7134,7.4521,7.9748,7.4062,7.6606,7.915,1.389,1.453,1.5366,1.7283,1.8183,1.9096,6.7363,7.4044,0.0297,0.0471,0.0174,71.4346,69.0837,0.5361,61.7773,7.9549,27459194.4356,-241750963.0
2018-08-28,7.832,1615846.0,IAG.MC,7.8587,7.8444,7.846,7.7389,7.7162,7.668,7.8633,7.8527,7.8499,7.7931,7.7483,7.7086,7.8601,7.8737,7.8765,7.8414,7.7988,7.7613,7.8193,7.7836,7.7863,7.7599,7.7584,7.7926,47.2282,54.5069,56.4099,55.1997,53.7347,52.744,69.4041,47.3443,31.4775,13.7011,10.2424,8.8425,0.02,-0.03,0.156,0.212,0.058,0.31,-7.9439,14.3369,27.6954,73.9927,76.4399,119.7537,-0.825,-0.825,-0.825,-0.825,-0.825,-0.825,-5.5435,9.0138,12.8198,10.3994,7.4694,5.488,1.0026,0.9962,1.0203,1.0278,1.0075,1.0412,66.6667,33.3333,60.0,80.0,0.0,85.7143,21.4286,92.8571,19.0476,9.5238,54.7619,59.5238,72.2815,60.8747,47.8895,24.1441,16.1091,10.6573,4.4218,7.323,10.5075,16.8622,19.2135,20.7805,27.4829,30.1106,29.8202,27.5963,26.5925,25.7381,0.0151,0.0427,0.0897,0.3214,0.5782,1.3172,0.0941,0.1757,0.2547,0.526,0.8003,1.6314,7.9759,7.8587,7.7414,7.9427,7.7461,7.8444,7.846,7.7618,7.9302,7.5088,7.969,7.7389,7.7162,7.4511,7.9812,7.4121,7.668,7.9238,1.458,1.49,1.5578,1.7383,1.8298,1.9269,6.7396,7.4086,0.0245,0.048,0.0235,62.5935,65.52,0.6691,57.209,7.9485,26408894.5356,-243366809.0
2018-08-29,7.864,1086166.0,IAG.MC,7.8787,7.8504,7.8497,7.755,7.7123,7.6795,7.866,7.8592,7.8544,7.8098,7.7618,7.7178,7.8647,7.8756,7.881,7.8549,7.8144,7.7724,7.821,7.7849,7.7872,7.7654,7.7594,7.7945,56.0057,59.119,59.5411,56.6929,54.7072,53.2077,55.2608,45.8829,32.112,14.1634,10.4144,8.8621,0.06,0.03,0.026,0.226,-0.082,0.484,-39.5833,19.4064,25.2252,68.664,83.2915,118.48,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,12.0115,18.2381,19.0823,13.3858,9.4145,6.4153,1.0077,1.0038,1.0033,1.0296,0.9897,1.0656,33.3333,0.0,40.0,60.0,0.0,71.4286,14.2857,85.7143,14.2857,4.7619,52.381,57.1429,26.974,40.0376,35.919,20.1732,13.8543,9.6666,10.3617,10.2563,12.0791,17.1673,19.3121,20.7973,18.0165,23.9529,25.6204,25.844,25.5238,25.2484,0.0361,0.0602,0.1029,0.3244,0.5767,1.3118,0.0628,0.1406,0.2183,0.4884,0.7622,1.5926,7.9693,7.8787,7.7881,7.9491,7.7517,7.8504,7.8497,7.7649,7.9345,7.5238,7.9862,7.755,7.7123,7.4587,7.9658,7.4331,7.6795,7.9259,1.4767,1.4923,1.5478,1.7165,1.8082,1.9097,6.743,7.4132,0.0218,0.0507,0.029,63.4921,65.8401,0.8557,51.9488,7.9422,26626127.7356,-242280643.0
2018-08-30,7.76,2309581.0,IAG.MC,7.8187,7.84,7.8351,7.767,7.709,7.6857,7.8067,7.8291,7.8319,7.8105,7.7661,7.7215,7.7876,7.8174,7.837,7.8393,7.8096,7.7734,7.8052,7.7843,7.786,7.7652,7.7594,7.794,30.9278,41.8731,46.7955,50.7703,51.0455,51.5245,49.3418,37.0304,28.8101,13.8833,10.3037,8.8201,-0.18,-0.052,-0.102,0.168,-0.07,0.262,-100.0,-104.4974,-124.9231,18.1179,49.578,68.8673,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-38.1445,-16.2539,-6.4089,1.5406,2.0909,3.049,0.9773,0.9933,0.987,1.0221,0.9911,1.0349,0.0,100.0,100.0,40.0,100.0,57.1429,7.1429,78.5714,9.5238,0.0,50.0,54.7619,37.5039,1.6204,8.9988,10.2412,8.09,7.098,23.7127,18.5706,17.6252,19.3244,20.5746,21.3605,10.7775,17.9784,21.111,23.7341,24.1966,24.6245,0.0921,0.1161,0.1562,0.3693,0.6172,1.3486,0.0418,0.1124,0.1871,0.4535,0.7259,1.5546,7.9057,7.8187,7.7317,7.9611,7.7189,7.84,7.8351,7.731,7.9393,7.5541,7.9799,7.767,7.709,7.4599,7.958,7.4448,7.6857,7.9266,1.6678,1.6119,1.6317,1.7589,1.8409,1.9371,6.7464,7.4167,0.0121,0.044,0.032,35.7143,53.9333,0.8468,48.4369,7.936,25382507.1972,-244590224.0
2018-08-31,7.74,1918091.0,IAG.MC,7.788,7.8272,7.8217,7.7787,7.7116,7.6898,7.7673,7.7957,7.8081,7.8069,7.7689,7.724,7.7465,7.774,7.7986,7.8211,7.8018,7.7723,7.7937,7.7832,7.7843,7.7644,7.7593,7.7935,27.3899,39.1292,44.6511,49.6951,50.3648,51.2054,48.8914,31.7116,25.0824,13.4419,10.1269,8.763,-0.092,-0.064,-0.094,0.164,0.056,0.17,-59.633,-90.9288,-104.7974,-0.9939,40.2535,58.7908,-0.4674,-0.4674,-0.4674,-0.4674,-0.4674,-0.4674,-45.2201,-21.7416,-10.6978,-0.6098,0.7295,2.4108,0.9883,0.9918,0.988,1.0216,1.0073,1.0225,33.3333,100.0,100.0,20.0,100.0,42.8571,0.0,71.4286,4.7619,80.9524,47.619,52.381,47.9905,10.4362,2.716,7.7037,6.5901,6.4221,17.9247,16.2078,16.0961,18.4279,19.9216,21.0249,6.2994,13.1445,16.9949,21.5041,22.7326,23.9107,0.0794,0.1109,0.1519,0.3609,0.6058,1.3345,0.0279,0.09,0.1604,0.4211,0.6913,1.5176,7.8967,7.788,7.6793,7.972,7.6824,7.8272,7.8217,7.698,7.9454,7.5929,7.9646,7.7787,7.7116,7.4625,7.9608,7.4511,7.6898,7.9285,1.9071,1.7683,1.7418,1.8073,1.871,1.9525,6.7497,7.4199,0.0038,0.0367,0.0329,28.6528,42.6197,0.972,43.1735,7.9298,24173275.9145,-246508315.0
2018-09-03,7.778,1290744.0,IAG.MC,7.7593,7.7948,7.8169,7.7879,7.7251,7.6946,7.7623,7.7793,7.7972,7.8068,7.775,7.7281,7.7631,7.7721,7.79,7.8156,7.8015,7.7748,7.7914,7.7824,7.7842,7.7648,7.7601,7.7933,45.2418,47.3268,49.755,51.7844,51.651,51.7866,48.5911,27.4565,21.8872,13.032,9.9585,8.7073,-0.086,-0.162,-0.034,0.128,0.284,0.202,-97.561,-72.2892,-85.666,-19.7874,29.4114,49.8595,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,-9.5164,-5.3465,-0.4899,3.5688,3.3021,3.5731,0.9891,0.9796,0.9956,1.0167,1.0379,1.0267,0.0,66.6667,80.0,0.0,85.7143,28.5714,7.1429,64.2857,0.0,76.1905,45.2381,50.0,47.9905,10.4362,2.716,7.7037,6.5901,6.4221,14.255,14.2321,14.7137,17.6886,19.4122,20.7701,5.0098,11.5422,15.5352,20.6414,22.1513,23.6209,0.0529,0.0887,0.1302,0.3351,0.577,1.3027,0.0186,0.072,0.1375,0.391,0.6584,1.4815,7.7904,7.7593,7.7283,7.8872,7.7024,7.7948,7.8169,7.6894,7.9443,7.6162,7.9595,7.7879,7.7251,7.4946,7.9557,7.4571,7.6946,7.932,1.5909,1.6032,1.6253,1.7398,1.8197,1.9199,6.7531,7.4235,0.0005,0.0335,0.033,22.0493,28.8055,1.0686,45.9291,7.9237,24580879.283,-245217571.0
