date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Down 5,Aroon Up 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Upper Band 3,Real Middle Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Upper Band 42,Real Lower Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD,MACD_Signal,MACD_Hist,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2018-05-01,37.47,10001093.0,JD,36.9133,36.624,36.57,38.0793,38.6752,40.9317,37.0317,36.8367,36.6975,37.3039,37.9732,39.4469,37.2158,36.8283,36.5595,36.381,36.5143,37.8858,36.8031,36.9102,36.9168,38.6573,39.2919,40.0363,71.7847,54.0686,46.4552,39.5784,39.4999,42.7642,29.3923,41.528,45.3284,40.9274,31.9631,16.7613,0.97,1.6,0.03,-2.99,-1.61,-8.74,100.0,108.6767,92.666,-40.6414,-68.7375,-106.8904,0.9669,0.9669,0.9669,0.9669,0.9669,0.9669,43.5694,8.1371,-7.0895,-20.8431,-21.0003,-14.4716,1.0266,1.0446,1.0008,0.9261,0.9588,0.8109,100.0,0.0,20.0,0.0,42.8571,14.2857,71.4286,0.0,80.9524,28.5714,90.4762,0.0,14.0873,16.9557,27.9874,37.4384,36.1385,26.8283,16.8789,26.2372,30.1112,33.7155,33.7831,31.8904,22.4143,18.6297,16.9422,15.3472,15.8474,18.3987,0.579,1.5704,2.5761,6.0838,9.5309,18.7873,0.7688,1.1151,1.4494,2.7693,4.4709,10.8391,36.1001,37.7266,36.9133,36.624,35.5979,37.6501,36.57,35.4995,37.6405,38.0793,34.6573,41.5013,35.3381,42.0124,38.6752,40.9317,46.717,35.1463,3.0515,3.1949,3.2617,3.4398,3.5853,3.7434,34.4846,40.8884,-1.4805,-1.4532,-0.0274,75.0605,60.8445,-3.2976,47.78,38.3974,14377073.7946,592508327.0
2018-05-02,37.08,8285234.0,JD,37.02,36.864,36.5814,37.8279,38.5848,40.7717,37.115,36.9887,36.825,37.1707,37.8281,39.2678,37.1654,36.94,36.689,36.3871,36.4407,37.7048,36.8125,36.9317,36.9178,38.4914,39.2363,39.9053,53.9771,46.3302,41.8574,37.786,38.372,42.1839,24.2906,36.6136,42.8511,40.6782,32.1619,17.001,0.32,1.2,0.08,-3.52,-1.9,-6.72,61.6794,94.8335,107.9044,-30.5977,-58.6915,-100.1893,-0.3423,-0.3423,-0.3423,-0.3423,-0.3423,-0.3423,7.9541,-7.3397,-16.2853,-24.428,-23.256,-15.6323,1.0087,1.0334,1.0022,0.9133,0.9513,0.8466,66.6667,33.3333,0.0,80.0,28.5714,0.0,64.2857,0.0,76.1905,23.8095,88.0952,14.2857,14.0873,16.9557,27.9874,37.4384,36.1385,26.8283,13.5824,23.5121,27.9925,32.6345,33.0994,31.5856,18.0367,16.6947,15.7501,14.8552,15.5266,18.2228,0.386,1.2564,2.2081,5.6492,9.077,18.34,0.5126,0.8921,1.2424,2.5715,4.258,10.581,36.2316,37.8084,37.02,36.864,36.1251,37.6029,36.5814,35.4912,37.6716,37.8279,34.6771,40.9786,35.1831,41.9864,38.5848,40.7717,46.6024,34.9409,2.5546,2.8821,3.039,3.3346,3.5218,3.7284,34.5164,40.8503,-1.4131,-1.4452,0.032,76.5262,70.8152,-3.4524,48.4619,38.0457,10271777.6685,584223093.0
2018-05-03,37.2,11486386.0,JD,37.25,37.004,36.7714,37.6421,38.4781,40.6338,37.205,37.1007,36.9796,37.087,37.7023,39.1016,37.2214,37.0719,36.8388,36.4339,36.406,37.5498,36.8592,36.9524,36.9567,38.3946,39.1715,39.804,58.7051,49.1304,43.8523,38.7058,38.9353,42.4301,32.5144,37.6807,42.7866,40.8417,32.5187,17.2795,0.69,0.7,1.33,-2.6,-2.24,-5.79,-100.0,12.991,50.1572,-35.4316,-61.5156,-101.968,0.2419,0.2419,0.2419,0.2419,0.2419,0.2419,17.4102,-1.7392,-12.2955,-22.5883,-22.1294,-15.1398,1.0189,1.0192,1.0371,0.9347,0.9432,0.8653,33.3333,0.0,0.0,60.0,14.2857,0.0,57.1429,14.2857,71.4286,19.0476,85.7143,11.9048,48.9619,41.9492,42.3996,42.9671,39.6547,28.6972,31.8174,31.6439,32.903,34.5713,34.304,32.187,10.9015,12.9409,13.3092,13.7913,14.8229,17.8327,0.9973,1.7451,2.6326,5.9857,9.3848,18.6433,0.3417,0.7137,1.0649,2.3878,4.0552,10.3291,36.9238,37.5762,37.25,37.004,36.3317,37.6763,36.7714,35.7847,37.7581,37.6421,34.6772,40.607,35.05,41.9061,38.4781,40.6338,46.5217,34.7459,2.8087,2.9649,3.0726,3.3245,3.502,3.7072,34.5479,40.8138,-1.3346,-1.4231,0.0884,82.1026,77.8964,-3.7767,58.295,37.7291,17311820.7008,595709479.0
2018-05-04,37.67,14010723.0,JD,37.3167,37.186,37.0271,37.4807,38.3581,40.5036,37.415,37.3227,37.2043,37.0907,37.6288,38.9638,37.5826,37.4058,37.1512,36.5996,36.4654,37.4508,36.8877,37.0234,37.0799,38.3534,39.1139,39.731,74.2478,59.4806,51.462,42.3039,41.1476,43.3974,22.3691,33.6375,40.4011,40.482,32.6521,17.5076,0.2,0.91,1.79,-2.26,-2.52,-5.47,84.6154,94.3788,105.85,-8.7612,-42.6029,-88.2522,0.7724,0.7724,0.7724,0.7724,0.7724,0.7724,48.4956,18.9612,2.924,-15.3923,-17.7047,-13.2052,1.0053,1.0248,1.0499,0.9434,0.9373,0.8732,100.0,66.6667,20.0,100.0,0.0,100.0,50.0,7.1429,66.6667,14.2857,83.3333,9.5238,2.0784,17.4649,26.088,35.8061,35.3202,26.8582,18.7837,23.8163,27.1605,31.7113,32.4956,31.3822,18.0188,16.7342,15.9213,14.9895,15.5321,18.0938,0.6649,1.3961,2.2565,5.5582,8.9379,18.1994,0.6378,0.9809,1.3228,2.6273,4.2721,10.4931,36.8075,37.8259,37.3167,37.186,36.3944,37.9776,37.0271,36.179,37.8752,37.4807,34.7991,40.1623,35.0025,41.7137,38.3581,40.5036,46.406,34.6012,3.1322,3.1122,3.1507,3.3235,3.4769,3.6655,34.5791,40.7824,-1.2204,-1.3825,0.1621,78.9549,79.1946,-4.0942,60.7387,34.88,27844019.3697,609720202.0
2018-05-07,38.72,19097223.0,JD,37.8633,37.628,37.3443,37.37,38.3338,40.3681,38.1167,37.834,37.6275,37.2559,37.6617,38.8808,38.4822,38.1669,37.8188,37.0045,36.7067,37.4567,37.7021,37.464,37.4068,38.3645,39.1107,39.6942,88.6117,74.1617,64.1321,49.4438,45.7574,45.4932,32.9228,31.8255,35.528,38.9607,32.2784,17.6201,1.64,2.21,2.22,-1.55,-0.51,-5.69,100.0,166.6667,216.1229,96.1869,9.073,-51.9585,0.5275,0.5275,0.5275,0.5275,0.5275,0.5275,77.2234,48.3234,28.2642,-1.1124,-8.4852,-9.0136,1.0442,1.0605,1.0608,0.9615,0.987,0.8719,100.0,33.3333,0.0,100.0,0.0,100.0,42.8571,0.0,61.9048,9.5238,80.9524,7.1429,54.0302,24.5776,6.2895,19.1847,24.8049,22.2324,12.3133,18.8357,23.1325,29.4663,31.0269,30.7096,41.2581,31.1115,26.2376,19.9802,18.6937,19.5383,0.4433,1.1169,1.9342,5.1612,8.5123,17.7661,1.4852,1.8447,2.1938,3.4996,5.1287,11.3033,36.5925,39.1342,37.8633,37.628,36.4609,38.7951,37.3443,36.0042,38.6843,37.37,35.0553,39.6847,34.9965,41.6712,38.3338,40.3681,46.1659,34.5703,3.099,3.0627,3.0849,3.2312,3.3741,3.5574,34.61,40.7617,-1.0333,-1.3127,0.2794,86.7262,82.5945,-3.9637,63.8352,34.9097,38966577.8203,628817425.0
2018-05-08,36.94,26166380.0,JD,37.7767,37.522,37.37,37.1386,38.1848,40.1669,37.655,37.6047,37.5264,37.1986,37.535,38.7214,37.4316,37.5778,37.4719,36.8961,36.6138,37.303,37.6925,37.4525,37.4033,38.2715,39.0111,39.5266,36.6416,41.9519,42.296,40.3318,40.1584,42.7447,31.1525,30.0042,33.9679,38.43,32.2821,17.8199,-0.26,-0.53,0.18,-3.24,-3.13,-8.45,-52.7778,-28.1911,-1.9968,15.9655,-39.6161,-85.2444,-0.7126,-0.7126,-0.7126,-0.7126,-0.7126,-0.7126,-26.7169,-16.0961,-15.408,-19.3363,-19.6832,-14.5106,0.993,0.9859,1.0049,0.9194,0.9219,0.8138,66.6667,0.0,40.0,80.0,14.2857,85.7143,35.7143,0.0,57.1429,4.7619,78.5714,4.7619,27.6121,22.7187,24.607,31.5298,32.3549,26.0129,38.196,33.8969,33.2862,33.8634,33.7716,32.0457,21.6667,21.3464,20.1397,17.6282,17.2603,18.8153,1.7455,2.3435,3.1079,6.2425,9.5569,18.7931,0.9901,1.4758,1.8804,3.2496,4.8844,11.0342,36.3155,39.2378,37.7767,37.522,36.2274,38.8166,37.37,36.0695,38.6705,37.1386,35.4238,38.8534,34.8916,41.4779,38.1848,40.1669,45.8387,34.4951,4.1237,3.7431,3.6108,3.5645,3.648,3.7799,34.6406,40.7235,-1.0169,-1.2535,0.2366,69.9023,78.5278,-3.8665,55.7383,34.9897,24529954.372,602651045.0
2018-05-09,37.14,13651153.0,JD,37.6,37.534,37.46,37.0129,38.0152,39.9629,37.3367,37.4773,37.4689,37.1988,37.44,38.5806,37.196,37.3562,37.331,36.8652,36.5744,37.1807,37.6766,37.4507,37.3981,38.2347,38.9026,39.3774,42.341,45.2893,44.7615,41.6334,41.01,43.1401,30.4903,28.7468,32.7304,37.9592,32.2949,18.0174,-0.53,0.06,0.63,-1.76,-3.56,-8.57,-62.9893,-58.7714,-61.0073,8.6831,-45.6449,-89.1225,0.4382,0.4382,0.4382,0.4382,0.4382,0.4382,-15.318,-9.4215,-10.4771,-16.7332,-17.9801,-13.7198,0.9859,1.0016,1.0173,0.9548,0.9125,0.8125,33.3333,0.0,20.0,60.0,0.0,71.4286,28.5714,0.0,52.381,0.0,76.1905,2.381,29.1657,23.7173,25.3058,31.8392,32.5511,26.1144,30.5766,29.8214,30.4047,32.4119,32.8357,31.624,16.7682,18.3875,18.1241,16.7569,16.7085,18.5273,1.2037,1.9148,2.7039,5.8366,9.1418,18.3857,0.6601,1.1806,1.6118,3.0175,4.6518,10.7715,36.0077,39.1923,37.6,37.534,36.255,38.813,37.46,36.3346,38.5854,37.0129,35.6019,38.4238,34.8955,41.135,38.0152,39.9629,45.4355,34.4902,3.5331,3.4576,3.4206,3.4633,3.5697,3.7271,34.6708,40.6877,-0.9765,-1.1981,0.2216,51.6605,69.4297,-3.6588,58.9383,35.0681,30205152.8102,616302198.0
2018-05-10,36.85,9592065.0,JD,36.9767,37.464,37.3714,36.9707,37.8433,39.7448,36.9617,37.2493,37.3164,37.177,37.3341,38.4358,36.9056,37.0725,37.1129,36.7747,36.4963,37.0431,37.4168,37.4421,37.3856,38.2182,38.7818,39.2026,35.4124,41.0153,41.7443,40.262,40.1403,42.7021,30.0487,27.7409,31.6698,37.5221,32.3071,18.2102,-1.87,-0.35,-0.62,-0.59,-3.61,-9.16,-74.6781,-71.8311,-73.4781,-3.7999,-46.1354,-88.56,-0.4895,-0.4895,-0.4895,-0.4895,-0.4895,-0.4895,-29.1751,-17.9695,-16.5115,-19.476,-19.7194,-14.5959,0.9517,0.9906,0.9835,0.9842,0.9108,0.8009,0.0,66.6667,0.0,40.0,28.5714,57.1429,21.4286,78.5714,47.619,0.0,73.8095,0.0,29.1657,23.7173,25.3058,31.8392,32.5511,26.1144,24.9448,26.7373,28.2118,31.3027,32.118,31.2972,13.6797,16.4859,16.8169,16.1835,16.3433,18.3359,0.8024,1.5318,2.3176,5.4197,8.7065,17.9479,0.4401,0.9445,1.3815,2.802,4.4303,10.515,36.7343,37.2191,36.9767,37.464,36.0852,38.8428,37.3714,36.1682,38.5747,36.9707,35.5782,38.3633,34.8879,40.7988,37.8433,39.7448,44.9601,34.5295,2.9099,3.1095,3.1847,3.3561,3.503,3.7053,34.7007,40.6493,-0.9568,-1.1499,0.193,26.6403,49.401,-3.1948,55.3006,35.1449,26764960.7216,606710133.0
2018-05-11,36.95,6867176.0,JD,36.98,37.32,37.3529,36.9671,37.6695,39.5693,36.9483,37.078,37.2111,37.1743,37.2529,38.3058,36.8941,36.9773,37.0176,36.7329,36.4519,36.9266,37.4142,37.4241,37.3825,38.2123,38.6718,39.0795,40.4525,43.3208,43.2823,40.9839,40.5964,42.9068,29.7544,26.9362,30.7606,37.1161,32.3187,18.3984,0.01,-0.72,-0.13,-0.05,-3.65,-7.37,-26.6332,-54.0198,-59.5448,2.8872,-41.1183,-83.9857,-0.1373,-0.1373,-0.1373,-0.1373,-0.1373,-0.1373,-19.0949,-13.3584,-13.4354,-18.0322,-18.8072,-14.1863,1.0003,0.9809,0.9965,0.9986,0.9101,0.8337,0.0,33.3333,0.0,20.0,14.2857,42.8571,14.2857,71.4286,42.8571,0.0,71.4286,0.0,29.1657,23.7173,25.3058,31.8392,32.5511,26.1144,20.1524,24.0601,26.3065,30.3403,31.4958,31.0147,11.0516,14.8352,15.6812,15.6859,16.0267,18.1703,0.535,1.2255,1.9865,5.0326,8.2919,17.5206,0.2934,0.7556,1.1842,2.6018,4.2194,10.2646,36.7394,37.2206,36.98,37.32,35.9073,38.7327,37.3529,36.1284,38.5774,36.9671,35.5746,38.3596,34.9643,40.3748,37.6695,39.5693,44.6513,34.4873,2.3948,2.7569,2.9196,3.2065,3.3929,3.6401,34.7303,40.6123,-0.9226,-1.1044,0.1818,23.6493,33.9834,-2.645,56.8484,35.2203,26899611.2314,613577309.0
2018-05-14,37.17,8145757.0,JD,36.99,37.01,37.3486,37.06,37.5443,39.4045,37.0433,37.028,37.1654,37.2013,37.2074,38.1942,37.0702,37.0542,37.056,36.7602,36.4576,36.8408,37.4121,37.3782,37.3815,38.1781,38.611,38.984,52.6467,48.822,46.8818,42.6266,41.6239,43.363,31.7925,23.2658,26.923,36.0498,32.0464,18.5213,0.03,-1.55,-0.03,1.3,-2.63,-6.92,100.0,98.5225,0.1605,57.1426,-13.0841,-68.6671,-0.1159,-0.1159,-0.1159,-0.1159,-0.1159,-0.1159,5.2934,-2.3561,-6.2364,-14.7469,-16.7522,-13.274,1.0008,0.96,0.9992,1.0362,0.9339,0.843,100.0,0.0,40.0,0.0,0.0,28.5714,7.1429,64.2857,38.0952,9.5238,69.0476,2.381,35.8686,8.584,3.8973,22.1871,26.6011,23.5633,13.8248,20.0703,23.3806,28.8244,30.5102,30.5657,29.2893,23.8396,21.6265,18.3564,17.6887,18.9081,0.3566,0.9804,1.7027,4.6731,7.8971,17.1034,0.7556,1.1645,1.575,2.976,4.5784,10.5802,36.7227,37.2573,36.99,37.01,36.7625,37.2575,37.3486,36.1218,38.5754,37.06,35.806,38.314,35.0068,40.0818,37.5443,39.4045,44.336,34.473,2.3134,2.6283,2.799,3.1155,3.316,3.5843,34.7595,40.5779,-0.8677,-1.0571,0.1894,24.4468,24.9121,-2.2958,53.5131,35.294,21114943.2169,621723066.0
2018-05-15,36.12,11197141.0,JD,36.7467,36.846,37.1271,37.0771,37.3629,39.1945,36.6083,36.7313,36.8582,37.076,37.078,38.0415,36.3517,36.5179,36.6253,36.5266,36.2859,36.6681,37.2202,37.2412,37.2939,38.1639,38.4579,38.7819,21.3486,30.9188,34.6406,37.2915,38.3037,41.7328,36.6799,25.5646,27.5964,35.8283,32.0931,18.715,-0.73,-0.82,-1.55,0.24,-3.81,-8.82,-100.0,-166.6667,-129.5742,-140.8171,-83.3358,-97.5763,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-57.3027,-38.1623,-30.7187,-25.417,-23.3927,-16.5344,0.9802,0.9778,0.9589,1.0067,0.9046,0.8037,66.6667,100.0,100.0,0.0,100.0,14.2857,0.0,57.1429,33.3333,4.7619,66.6667,0.0,46.4548,34.7601,31.6369,32.9489,33.027,26.6572,46.5489,37.3814,34.7418,33.6272,33.452,31.9279,17.0187,18.097,18.0425,16.9594,16.8416,18.4884,1.3778,1.9243,2.5995,5.4793,8.661,17.8362,0.5037,0.9316,1.35,2.7634,4.3604,10.3283,35.8424,37.6509,36.7467,36.846,36.0822,37.6098,37.1271,35.6737,38.5806,37.0771,35.8831,38.2712,34.9945,39.7313,37.3629,39.1945,43.9118,34.4773,2.7315,2.8504,2.9593,3.2223,3.4133,3.6824,34.7884,40.5333,-0.8985,-1.0253,0.1268,21.9315,23.3425,-2.0451,44.3414,35.3664,14172715.7969,610525925.0
2018-05-16,36.43,9408383.0,JD,36.5733,36.704,36.8,37.0721,37.18,38.9912,36.45,36.5927,36.6839,36.9897,36.9932,37.9129,36.3466,36.4075,36.4871,36.4211,36.1965,36.538,37.1657,37.1769,37.1461,38.1553,38.3314,38.6262,37.7401,39.1533,40.0338,39.6914,39.7925,42.3878,39.9382,27.4037,28.1736,35.6226,32.1376,18.9041,-0.52,-0.71,-2.29,-0.07,-3.84,-8.54,-40.3524,-70.8981,-102.6326,-115.1935,-76.2618,-89.8619,0.0504,0.0504,0.0504,0.0504,0.0504,0.0504,-24.5198,-21.6935,-19.9324,-20.6172,-20.415,-15.2243,0.9859,0.9809,0.9409,0.9981,0.9046,0.8101,33.3333,66.6667,80.0,60.0,85.7143,0.0,92.8571,50.0,28.5714,0.0,64.2857,0.0,46.4548,34.7601,31.6369,32.9489,33.027,26.6572,35.216,32.3874,31.6119,32.2727,32.6122,31.5604,12.8753,15.6794,16.417,16.2764,16.4187,18.2756,0.9185,1.5394,2.2281,5.0879,8.2486,17.4115,0.3358,0.7453,1.1571,2.566,4.1528,10.0824,35.6924,37.4543,36.5733,36.704,35.9476,37.4604,36.8,36.0843,37.5157,37.0721,35.8679,38.2764,35.1721,39.1879,37.18,38.9912,43.4227,34.5597,2.3865,2.6095,2.764,3.0911,3.3061,3.6057,34.8169,40.4923,-0.8877,-0.9978,0.1101,24.9279,23.7687,-1.6367,40.0744,35.4372,13303033.3347,619934308.0
2018-05-17,35.96,10110133.0,JD,36.17,36.526,36.66,37.015,36.979,38.7962,36.1433,36.3447,36.4739,36.8414,36.8823,37.7719,36.0137,36.0999,36.2002,36.225,36.0429,36.3768,36.9076,37.0571,37.0477,38.1197,38.1685,38.4571,25.6046,31.9383,34.9349,37.3571,38.3204,41.6604,48.5588,31.5574,30.0372,35.7305,32.3027,19.119,-1.21,-0.89,-0.98,-0.8,-4.22,-8.19,-100.0,-84.0951,-108.9268,-150.3195,-112.1317,-96.744,-0.3609,-0.3609,-0.3609,-0.3609,-0.3609,-0.3609,-48.7908,-36.1233,-30.1302,-25.2858,-23.3592,-16.6791,0.9674,0.9758,0.9735,0.9782,0.895,0.8145,0.0,100.0,100.0,40.0,100.0,0.0,100.0,42.8571,23.8095,0.0,61.9048,0.0,65.7999,48.1724,41.2189,37.1328,35.6059,27.9273,38.8758,35.1052,33.587,33.1214,33.1276,31.8166,8.019,12.2791,13.9803,15.1842,15.7311,17.9251,1.0853,1.7045,2.3828,5.1975,8.3288,17.47,0.2239,0.5962,0.9918,2.3828,3.955,9.8424,35.7798,36.5602,36.17,36.526,35.5927,37.4593,36.66,35.7512,37.5688,37.015,35.6873,38.3427,35.4172,38.5409,36.979,38.7962,43.0184,34.574,2.5879,2.7005,2.8184,3.117,3.3293,3.6355,34.845,40.447,-0.9066,-0.9796,0.073,16.9581,21.2725,-1.5186,41.8597,35.5067,8435191.5199,609824175.0
2018-05-18,35.71,9266909.0,JD,36.0333,36.278,36.4557,36.9579,36.8271,38.5988,35.9133,36.0727,36.2364,36.6674,36.7669,37.6283,35.7296,35.8087,35.9144,36.0108,35.8719,36.2067,36.7968,36.8531,36.8498,38.0806,38.0419,38.2808,20.3768,28.4523,32.3759,36.1396,37.5446,41.2745,55.8525,35.5985,32.0144,35.9164,32.4955,19.3375,-0.41,-1.24,-1.43,-0.8,-3.19,-8.29,-100.0,-108.4504,-119.6702,-176.4219,-150.5729,-105.7482,-0.617,-0.617,-0.617,-0.617,-0.617,-0.617,-59.2465,-43.0954,-35.2481,-27.7209,-24.9107,-17.451,0.9886,0.9664,0.9615,0.9781,0.918,0.8116,0.0,100.0,100.0,20.0,100.0,42.8571,100.0,35.7143,19.0476,0.0,59.5238,2.381,70.4398,51.7627,43.877,38.333,36.3513,28.2958,36.9148,34.4623,33.2686,32.9972,33.0511,31.7934,6.4023,10.9537,12.9773,14.7097,15.4282,17.7693,0.8606,1.5006,2.1794,4.9633,8.0692,17.191,0.1493,0.477,0.8501,2.2126,3.7667,9.608,35.4364,36.6303,36.0333,36.278,35.271,37.285,36.4557,35.4345,37.477,36.9579,35.487,38.4287,35.4304,38.2239,36.8271,38.5988,42.5987,34.5989,2.1761,2.4388,2.6207,3.0087,3.2556,3.6052,34.8728,40.3996,-0.9311,-0.9699,0.0388,15.9105,19.2655,-1.3286,38.4625,38.91,5477667.371,600557266.0
2018-05-21,36.28,13780821.0,JD,35.9833,36.1,36.3743,36.8729,36.7719,38.4267,36.0367,36.0733,36.1925,36.577,36.7171,37.5205,36.0811,35.985,35.9902,35.9864,35.8282,36.1027,36.7874,36.8123,36.8313,38.0327,38.0129,38.1761,53.1154,45.4282,43.4034,40.8713,40.4315,42.5182,46.7117,29.3631,28.289,34.8788,32.1843,19.4459,-0.15,-0.89,-0.57,-1.19,-1.16,-7.23,93.796,64.8159,-8.7196,-63.8261,-50.0103,-77.8069,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,6.2309,-9.1435,-13.1932,-18.2574,-19.137,-14.9635,0.9959,0.9761,0.9845,0.9682,0.969,0.8338,100.0,66.6667,80.0,0.0,85.7143,28.5714,92.8571,28.5714,14.2857,52.381,57.1429,0.0,28.4302,4.4213,5.937,21.3904,25.9592,23.8915,20.5325,25.4154,27.2508,30.3066,31.3777,31.0637,36.845,27.7668,24.1964,19.6258,18.4443,19.0829,0.5737,1.2005,1.8681,4.6087,7.6849,16.7817,1.0295,1.3116,1.6587,2.9845,4.5173,10.3093,35.5168,36.4499,35.9833,36.1,35.5993,36.6007,36.3743,35.4021,37.3465,36.8729,35.3927,38.353,35.3848,38.159,36.7719,38.4267,42.1811,34.6723,2.5672,2.6039,2.6993,2.994,3.2146,3.5454,34.9002,40.3584,-0.8941,-0.9547,0.0606,24.184,19.0175,-1.1759,39.0805,38.8764,-1725943.6063,614338087.0
2018-05-22,36.36,9000118.0,JD,36.1167,36.148,36.29,36.8214,36.7414,38.2802,36.225,36.16,36.1889,36.5087,36.6797,37.4244,36.2787,36.1406,36.086,35.9933,35.8097,36.0159,36.7403,36.8021,36.8152,38.0058,37.996,38.0966,56.8505,47.6091,44.8753,41.5262,40.8345,42.6927,40.6179,24.3747,25.0959,33.9153,31.8878,19.5518,0.4,0.24,-0.59,-0.72,-0.64,-6.15,57.0755,66.1715,18.242,-46.5221,-36.6634,-72.091,0.15,0.15,0.15,0.15,0.15,0.15,13.7011,-4.7819,-10.2494,-16.9477,-18.3309,-14.6145,1.0111,1.0066,0.984,0.9806,0.9827,0.8553,66.6667,33.3333,60.0,80.0,71.4286,14.2857,85.7143,21.4286,9.5238,47.619,54.7619,0.0,28.4302,4.4213,5.937,21.3904,25.9592,23.8915,15.5302,21.933,24.7259,29.0713,30.5908,30.7143,27.8685,23.9621,21.9545,18.8259,17.9818,18.8682,0.3825,0.9604,1.6012,4.2796,7.319,16.3821,0.6863,1.0493,1.4217,2.7713,4.3022,10.0638,35.5379,36.6955,36.1167,36.148,35.6046,36.6914,36.29,35.437,37.143,36.8214,35.3237,38.3191,35.3476,38.1353,36.7414,38.2802,41.8619,34.6986,2.2578,2.4086,2.5443,2.8919,3.1334,3.4927,34.9273,40.3184,-0.8486,-0.9335,0.0849,39.0799,26.3915,-1.1044,37.0001,38.8431,-8026026.2063,623338205.0
2018-05-23,36.72,18619478.0,JD,36.4533,36.206,36.2257,36.7871,36.7819,38.1814,36.5267,36.3507,36.2964,36.4951,36.6777,37.3518,36.6185,36.4341,36.3145,36.0945,35.8614,35.9703,36.7313,36.7998,36.813,37.9917,37.9787,38.058,71.9398,57.2245,51.4977,44.5047,42.6673,43.4836,43.7879,23.4741,22.2798,32.6287,31.4421,19.6201,1.01,0.29,-0.45,-0.48,0.85,-4.15,100.0,82.7495,98.8794,-24.8882,-20.2999,-63.8693,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,43.8796,14.449,2.9953,-10.9906,-14.6653,-13.0327,1.0283,1.008,0.9879,0.9871,1.0237,0.8985,100.0,0.0,40.0,100.0,57.1429,0.0,78.5714,14.2857,4.7619,42.8571,52.381,0.0,50.1278,19.8715,5.383,15.9027,22.5273,22.4215,9.0681,16.4416,20.4214,26.7792,29.0968,30.0392,27.2973,24.5964,22.7451,19.4306,18.3976,19.0359,0.255,0.7683,1.3725,3.9739,6.9705,15.9921,0.7676,1.1494,1.5286,2.8834,4.4074,10.1342,36.0706,36.8361,36.4533,36.206,35.5132,36.8988,36.2257,35.614,36.8374,36.7871,35.3038,38.2705,35.4434,38.1204,36.7819,38.1814,41.7003,34.6626,2.5525,2.5452,2.6147,2.8866,3.1067,3.4519,34.9541,40.2824,-0.7746,-0.9017,0.1272,60.593,41.2857,-1.1899,40.0801,38.8102,-4047505.2661,641957683.0
