date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Middle Band 3,Real Upper Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Upper Band 7,Real Middle Band 7,Real Upper Band 14,Real Middle Band 14,Real Lower Band 14,Real Upper Band 21,Real Lower Band 21,Real Middle Band 21,Real Middle Band 42,Real Upper Band 42,Real Lower Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2017-01-30,19.81,809505.0,GRF.MC,19.8833,19.697,19.6,19.4761,19.445,18.7005,19.8717,19.7957,19.7114,19.568,19.5142,19.1643,19.8804,19.8765,19.8415,19.797,19.7778,19.4468,19.7332,19.5643,19.4776,19.4027,19.3258,18.6805,59.9816,61.4598,61.0568,60.5279,59.3695,55.8315,64.0908,40.4107,34.2729,27.6051,20.9469,11.6343,0.24,0.51,0.01,0.46,0.93,1.31,9.4341,57.8325,80.0809,131.6501,145.4594,103.0386,-0.3651,-0.3651,-0.3651,-0.3651,-0.3651,-0.3651,19.9631,22.9196,22.1135,21.0558,18.739,11.663,1.0123,1.0264,1.0005,1.0238,1.0493,1.0708,0.0,66.6667,80.0,0.0,85.7143,28.5714,14.2857,92.8571,0.0,95.2381,14.2857,97.619,80.6087,63.9018,54.784,40.8223,32.9701,19.0965,4.4582,8.8222,11.0324,14.3499,16.3102,19.6959,41.5234,40.0567,37.7663,34.1478,32.3552,28.9939,0.0487,0.1631,0.2889,0.7682,1.3159,3.1198,0.4536,0.7407,0.989,1.828,2.6103,4.5925,19.7608,19.8833,20.0059,19.697,19.1925,20.2015,19.0711,20.1289,19.6,20.041,19.4761,18.9111,19.9844,18.9056,19.445,18.7005,20.55,16.851,1.8381,1.867,1.8885,1.9302,1.9393,1.9038,19.0105,18.9998,0.2842,0.0106,0.2948,71.5429,76.9746,0.9278,50.9094,19.1401,137407705.198,149049865.0
2017-01-31,19.82,1127552.0,GRF.MC,19.8633,19.808,19.6579,19.5039,19.4819,18.7414,19.84,19.8367,19.7664,19.6139,19.5483,19.2164,19.8525,19.8761,19.8634,19.8357,19.8196,19.499,19.7372,19.6173,19.5099,19.4105,19.3413,18.7155,61.0452,61.9274,61.3656,60.6737,59.4686,55.8861,54.2072,40.611,35.1021,28.0912,21.3305,11.7693,-0.06,0.555,0.405,0.39,0.775,1.72,-100.0,4.2502,40.4261,86.0151,107.094,90.7051,0.2708,0.2708,0.2708,0.2708,0.2708,0.2708,22.0905,23.8548,22.7312,21.3475,18.9371,11.7722,0.997,1.0288,1.0209,1.0201,1.0407,1.095,0.0,33.3333,60.0,0.0,71.4286,14.2857,7.1429,85.7143,0.0,90.4762,11.9048,95.2381,34.4399,41.4122,40.0777,34.4105,29.0026,17.3046,15.23,14.2792,14.5951,15.896,17.2675,20.1272,31.2312,34.4654,34.1183,32.5751,31.3752,28.5508,0.1475,0.2455,0.3626,0.8283,1.3682,3.1605,0.3024,0.5926,0.8477,1.6974,2.486,4.4832,19.7264,19.8633,20.0003,19.808,19.5471,20.0689,19.134,20.1817,19.6579,20.0949,19.5039,18.9129,20.0127,18.9511,19.4819,18.7414,20.612,16.8709,1.6284,1.735,1.7909,1.8779,1.9037,1.8863,19.0186,18.9999,0.2862,0.0079,0.2941,72.8676,64.3775,0.8026,56.7103,19.1616,137736565.1351,150177417.0
2017-02-01,19.875,726935.0,GRF.MC,19.835,19.869,19.74,19.5525,19.5217,18.7927,19.8458,19.859,19.8207,19.6633,19.584,19.2691,19.8787,19.9003,19.8971,19.8782,19.8638,19.5523,19.7498,19.6522,19.5777,19.4287,19.3595,18.7657,68.0505,64.8584,63.2363,61.5159,60.0312,56.1912,57.3322,43.8599,37.4212,28.9774,21.9034,11.9625,-0.085,0.305,0.575,0.68,0.835,2.155,67.911,49.041,61.774,101.838,134.9063,97.9763,-0.1625,-0.1625,-0.1625,-0.1625,-0.1625,-0.1625,36.101,29.7168,26.4726,23.0317,20.0624,12.3824,0.9957,1.0156,1.0298,1.0354,1.0439,1.1216,66.6667,0.0,40.0,0.0,57.1429,0.0,0.0,78.5714,33.3333,85.7143,9.5238,92.8571,63.5823,56.8556,51.3354,40.4992,33.3598,19.8816,9.4032,11.0623,12.2873,14.6822,16.3983,19.6154,42.2377,40.218,38.2107,34.6691,32.8161,29.3506,0.0983,0.1964,0.3108,0.7691,1.303,3.0852,0.4416,0.7141,0.9666,1.8162,2.6076,4.6164,19.7778,19.835,19.8922,19.869,19.762,19.976,19.2915,20.1885,19.74,20.1457,19.5525,18.9593,20.0391,19.0043,19.5217,18.7927,20.6666,16.9189,1.7535,1.7867,1.8183,1.8827,1.9038,1.8842,19.0271,19.0,0.2879,0.0067,0.2946,65.1442,54.0804,0.8884,54.068,19.1827,137482135.4317,150904352.0
2017-02-02,20.0,796606.0,GRF.MC,19.8983,19.893,19.845,19.5825,19.5407,18.8638,19.9283,19.9027,19.8857,19.723,19.6275,19.3253,19.9781,19.9777,19.9693,19.9412,19.9221,19.6127,19.861,19.6717,19.68,19.4423,19.3701,18.8605,80.1932,71.1649,67.4193,63.4325,61.3128,56.8855,46.2124,42.1814,37.3541,29.3417,22.2587,12.108,0.19,0.12,0.735,0.42,0.4,2.985,33.3325,2.2437,44.2526,80.272,110.5427,93.8871,0.6744,0.6744,0.6744,0.6744,0.6744,0.6744,60.3864,42.3297,34.8385,26.8649,22.6256,13.7709,1.0096,1.006,1.0382,1.0215,1.0204,1.1754,100.0,66.6667,20.0,0.0,42.8571,0.0,14.2857,71.4286,28.5714,80.9524,7.1429,90.4762,23.9728,35.4673,36.9517,34.0764,29.3653,18.0755,16.0197,14.7066,14.6799,15.6619,16.9546,19.8096,26.1223,30.8721,31.8872,31.8534,31.0518,28.551,0.1805,0.2721,0.3814,0.8292,1.356,3.1268,0.2944,0.5713,0.8285,1.6865,2.4835,4.5065,19.7477,19.8983,20.049,19.893,19.7421,20.0439,19.5866,20.1034,19.845,20.2191,19.5825,18.9459,20.0963,18.9851,19.5407,18.8638,20.6884,17.0393,1.8783,1.8504,1.856,1.8909,1.9042,1.8791,19.0369,19.0002,0.2906,0.0109,0.3015,57.8627,55.1303,1.0013,57.2209,19.2033,138056436.4857,151700958.0
2017-02-03,20.185,682301.0,GRF.MC,20.02,19.938,19.9329,19.6521,19.5686,18.9361,20.0717,20.0,19.9707,19.8033,19.6861,19.3867,20.1471,20.1173,20.0928,20.0356,20.003,19.6853,20.005,19.7251,19.7912,19.504,19.3893,18.9639,89.2572,78.3519,72.769,66.1216,63.149,57.897,47.6524,43.436,38.5651,29.9993,22.7465,12.2936,0.365,0.225,0.615,0.975,0.585,3.035,100.0,166.6667,189.1411,121.6324,157.9003,113.833,0.561,0.561,0.561,0.561,0.561,0.561,78.5144,56.7039,45.538,32.2433,26.298,15.7941,1.0184,1.0113,1.0314,1.0508,1.0298,1.177,66.6667,100.0,100.0,80.0,100.0,0.0,7.1429,100.0,23.8095,100.0,4.7619,100.0,50.5324,48.4547,45.8309,38.5485,32.5033,19.9028,12.2651,12.7289,13.3058,14.9619,16.4576,19.5182,37.3233,36.6602,35.8211,33.7332,32.3081,29.2181,0.1204,0.2177,0.3269,0.77,1.2914,3.0523,0.3663,0.627,0.8802,1.736,2.5352,4.5692,19.7653,20.02,20.2747,19.938,19.6564,20.2196,19.6905,20.1752,19.9329,20.3229,19.6521,18.9813,20.1882,18.9489,19.5686,18.9361,20.7234,17.1487,1.6206,1.6947,1.739,1.8211,1.8512,1.8446,19.0483,19.0004,0.2962,0.0222,0.3183,58.8235,67.2599,1.2098,57.1351,19.2236,138439184.0486,152383259.0
2017-02-06,20.32,1163273.0,GRF.MC,20.1683,20.04,19.9957,19.7336,19.6045,19.021,20.2217,20.1273,20.0675,19.8924,19.7544,19.4511,20.3001,20.2619,20.2271,20.1428,20.0948,19.7646,20.145,19.9895,19.8856,19.5855,19.4185,19.107,92.8425,82.362,76.1088,67.9726,64.4421,58.6227,55.1846,46.928,40.9344,30.9812,23.3902,12.5283,0.445,0.51,0.44,1.14,0.755,3.565,86.9347,115.1351,156.7235,140.1192,166.5428,127.2679,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,85.685,64.7241,52.2177,35.9452,28.8843,17.2455,1.0224,1.0257,1.0221,1.0594,1.0386,1.2128,33.3333,100.0,100.0,60.0,100.0,0.0,0.0,100.0,19.0476,100.0,2.381,100.0,70.249,60.8959,55.1504,43.7461,36.2634,22.1524,8.5891,10.5665,11.7444,14.1338,15.8633,19.1667,49.1508,43.4765,40.6281,36.1161,33.9143,30.0749,0.0802,0.1742,0.2802,0.715,1.2299,2.9797,0.4592,0.7166,0.9694,1.827,2.6295,4.6754,19.906,20.1683,20.4307,20.04,19.6641,20.4159,19.6394,20.3521,19.9957,20.4316,19.7336,19.0356,20.3019,18.9071,19.6045,19.021,20.7225,17.3194,1.5325,1.6223,1.6775,1.7782,1.8169,1.8216,19.0611,19.0007,0.3047,0.034,0.3386,67.509,80.1368,1.1448,54.4642,19.2538,138563816.732,153546532.0
2017-02-07,20.55,1098084.0,GRF.MC,20.3517,20.186,20.08,19.8393,19.6555,19.1112,20.4125,20.2973,20.2061,20.0012,19.8403,19.5222,20.5158,20.4604,20.4091,20.2836,20.2125,19.8589,20.325,20.2386,20.0285,19.7227,19.4724,19.2679,96.1371,87.3517,80.7915,70.8905,66.5424,59.8311,64.2246,51.7225,44.1579,32.2708,24.1929,12.8163,0.55,0.73,0.59,1.48,1.07,3.79,100.0,119.5189,139.4571,172.76,180.0106,148.9168,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,92.2742,74.7033,61.583,41.7811,33.0848,19.6622,1.0275,1.0368,1.0296,1.0776,1.0549,1.2261,0.0,100.0,100.0,40.0,100.0,57.1429,0.0,100.0,14.2857,100.0,0.0,100.0,82.3047,70.9004,63.4992,49.0359,40.2463,24.6237,5.3881,8.2512,9.9452,13.1018,15.1063,18.7105,55.5107,48.4592,44.548,38.3139,35.4557,30.9351,0.0535,0.1393,0.2402,0.6639,1.1714,2.9087,0.5511,0.8183,1.0759,1.9415,2.7493,4.8091,20.0503,20.3517,20.653,20.186,19.7112,20.6608,19.5571,20.6029,20.08,20.5514,19.8393,19.1271,20.4575,18.8534,19.6555,19.1112,20.7231,17.4992,1.6104,1.6434,1.679,1.7613,1.7968,1.8012,19.076,19.0011,0.3175,0.0515,0.369,78.4605,87.9849,1.3285,56.9425,19.3014,138701063.506,154644616.0
2017-02-08,20.375,1215786.0,GRF.MC,20.415,20.286,20.1607,19.8804,19.7043,19.1776,20.4242,20.3603,20.2798,20.0727,19.9057,19.581,20.4471,20.4613,20.4437,20.3506,20.2821,19.9301,20.3288,20.2625,20.0944,19.753,19.5123,19.3543,63.0266,68.8321,68.8182,65.9659,63.5439,58.4995,62.3774,53.0755,45.7414,33.2107,24.8517,13.074,0.19,0.5,0.565,0.575,1.025,2.79,25.6409,66.6223,86.8594,131.4016,143.8779,140.3087,-0.5529,-0.5529,-0.5529,-0.5529,-0.5529,-0.5529,26.0532,37.6642,37.6364,31.9319,27.0877,16.9991,1.0094,1.0252,1.0285,1.029,1.053,1.1587,0.0,100.0,100.0,20.0,100.0,42.8571,14.2857,100.0,9.5238,100.0,0.0,100.0,58.6831,58.4874,55.2423,45.4291,38.0283,23.639,8.8018,9.6553,10.656,13.186,15.0525,18.5854,33.8044,36.862,36.9603,35.14,33.5262,30.0923,0.0957,0.1715,0.2659,0.6765,1.1756,2.8995,0.3674,0.6546,0.9222,1.8028,2.6183,4.6946,20.2189,20.415,20.6111,20.286,19.9164,20.6556,19.6553,20.6661,20.1607,20.6432,19.8804,19.1175,20.5496,18.859,19.7043,19.1776,20.7622,17.593,1.7781,1.7432,1.7495,1.7986,1.8253,1.823,19.0889,19.0015,0.329,0.0457,0.3747,82.5823,79.6252,1.5194,53.3767,19.3709,137857168.9596,153428830.0
2017-02-09,20.745,1097367.0,GRF.MC,20.5567,20.435,20.2929,19.9754,19.7669,19.2581,20.5892,20.5133,20.4259,20.188,20.0003,19.6539,20.6893,20.6577,20.6207,20.4935,20.4047,20.0295,20.3937,20.371,20.258,19.9245,19.583,19.4966,82.3286,80.0247,77.1656,70.614,66.8592,60.4079,61.5781,54.2816,47.1609,34.1003,25.4873,13.328,0.425,0.745,0.925,1.33,1.315,3.38,100.0,92.3347,97.498,135.8408,150.7465,153.3369,0.7647,0.7647,0.7647,0.7647,0.7647,0.7647,64.6573,60.0494,54.3312,41.2281,33.7184,20.8159,1.0209,1.0373,1.0467,1.0685,1.0677,1.1946,0.0,100.0,100.0,0.0,100.0,28.5714,7.1429,100.0,4.7619,100.0,2.381,100.0,59.9794,59.1062,55.6775,45.6651,38.1993,23.7419,5.8265,7.6603,9.0844,12.2357,14.3392,18.1446,23.2912,29.804,31.9079,32.8023,32.0656,29.4427,0.0638,0.1372,0.2279,0.6282,1.1196,2.8304,0.2549,0.5337,0.8005,1.6841,2.5037,4.5928,20.2544,20.5567,20.8589,20.435,20.0465,20.8235,19.7322,20.8535,20.2929,20.8106,19.9754,19.1401,20.7108,18.823,19.7669,19.2581,20.8093,17.7069,1.7588,1.7264,1.7276,1.7677,1.7923,1.7904,19.1055,19.0021,0.344,0.0603,0.4043,84.1159,84.7377,1.9183,59.0509,19.4527,138954535.9596,154526197.0
2017-02-10,20.9,619742.0,GRF.MC,20.6733,20.578,20.4393,20.0896,19.8481,19.3465,20.7608,20.6683,20.5777,20.3112,20.1034,19.7303,20.8801,20.8408,20.7959,20.6438,20.5357,20.1355,20.4613,20.4873,20.4272,20.149,19.698,19.6647,86.6937,83.1864,79.8075,72.3195,68.1339,61.1741,66.7755,57.1248,49.3503,35.1955,26.223,13.6152,0.35,0.715,1.025,1.6,1.705,3.715,100.0,126.8654,111.9134,137.8919,160.4535,170.2436,0.3448,0.3448,0.3448,0.3448,0.3448,0.3448,73.3874,66.3728,59.615,44.639,36.2678,22.3483,1.017,1.0354,1.0516,1.0829,1.0888,1.2162,33.3333,100.0,100.0,0.0,100.0,14.2857,0.0,100.0,0.0,100.0,0.0,100.0,77.1704,68.4976,62.4866,49.4333,40.9379,25.3893,4.1695,6.3706,8.0049,11.534,13.801,17.8055,32.3579,34.0748,34.6725,34.0851,32.9329,29.9235,0.0425,0.1097,0.1953,0.5833,1.0663,2.763,0.33,0.587,0.8461,1.7238,2.5444,4.6435,20.2329,20.6733,21.1138,20.578,20.1397,21.0163,19.8567,21.0219,20.4393,20.961,20.0896,19.2183,20.8712,18.825,19.8481,19.3465,20.8373,17.8558,1.6264,1.6484,1.6681,1.7284,1.7603,1.7678,19.1234,19.0027,0.3623,0.073,0.4353,84.426,88.915,2.2212,65.5038,19.5432,139552903.3454,155145939.0
2017-02-13,20.88,614578.0,GRF.MC,20.8417,20.69,20.565,20.205,19.91,19.4361,20.8642,20.769,20.6879,20.4166,20.1972,19.8016,20.9177,20.9177,20.8922,20.7563,20.6435,20.2316,20.6236,20.5564,20.5323,20.322,19.7757,19.8145,82.7379,81.1155,78.4412,71.7409,67.7807,61.018,72.3462,60.3169,51.7423,36.3659,26.9993,13.9185,0.505,0.56,0.88,1.615,1.3,3.76,72.9837,98.4413,111.7584,126.5072,148.8169,174.0777,-0.2593,-0.2593,-0.2593,-0.2593,-0.2593,-0.2593,65.4757,62.2309,56.8824,43.4818,35.5613,22.0361,1.0248,1.0276,1.044,1.0838,1.0664,1.2196,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,9.5238,100.0,0.0,100.0,83.4875,73.0851,66.0947,51.5805,42.5256,26.3569,2.9843,5.3269,7.0897,10.9069,13.3125,17.4937,33.1615,34.2567,34.7311,34.1448,33.0126,30.0156,0.0283,0.0878,0.1674,0.5416,1.0155,2.6972,0.315,0.5646,0.8203,1.6956,2.5183,4.6279,20.704,20.8417,20.9793,20.69,20.288,21.092,20.0388,21.0912,20.565,21.0358,20.205,19.3742,21.0148,18.8052,19.91,19.4361,20.8297,18.0425,1.5163,1.5786,1.6159,1.6988,1.7397,1.7582,19.141,19.0034,0.3804,0.0726,0.4531,89.2101,93.9776,2.3809,62.4998,19.6521,139621185.2374,154531361.0
2017-02-14,21.0,1226111.0,GRF.MC,20.9267,20.78,20.6814,20.3071,19.9952,19.5011,20.9433,20.8723,20.7966,20.5226,20.2963,19.8743,21.0077,21.0143,20.9981,20.8729,20.7553,20.3314,20.7524,20.6228,20.6364,20.4722,19.9222,19.9239,87.763,84.0866,80.7482,73.1299,68.7997,61.6199,78.0042,63.9107,54.4158,37.6489,27.8367,14.2448,0.255,0.45,0.815,1.43,1.79,2.73,100.0,88.8224,104.9709,120.9557,139.3819,175.7302,0.3117,0.3117,0.3117,0.3117,0.3117,0.3117,75.526,68.1731,61.4964,46.2599,37.5994,23.2398,1.0123,1.0219,1.0404,1.0731,1.0932,1.1494,0.0,100.0,100.0,20.0,100.0,0.0,0.0,100.0,4.7619,100.0,0.0,100.0,89.3202,78.2859,70.4568,54.3285,44.5839,27.6221,1.8559,4.123,5.9568,10.0665,12.6426,17.0574,32.8991,33.8523,34.3694,34.0156,32.9852,30.0768,0.0189,0.0702,0.1435,0.503,0.9672,2.633,0.335,0.5767,0.8281,1.6995,2.5234,4.6427,20.8217,20.9267,21.0317,20.78,20.3436,21.2164,20.1831,21.1797,20.6814,21.1521,20.3071,19.4622,21.1461,18.8444,19.9952,19.5011,20.9254,18.0768,1.6162,1.6223,1.639,1.6994,1.7347,1.7501,19.1596,19.0041,0.3986,0.0727,0.4714,90.5859,88.8651,2.5158,61.4912,19.7734,140051120.2634,155757472.0
2017-02-15,20.865,887911.0,GRF.MC,20.915,20.878,20.7593,20.3775,20.0755,19.5651,20.9125,20.9007,20.8425,20.597,20.3753,19.9378,20.927,20.9807,20.9987,20.9291,20.8264,20.4113,20.7546,20.6683,20.6623,20.5258,20.0202,20.008,58.8523,68.8532,70.8039,69.0198,66.3219,60.5427,82.498,67.2369,56.991,38.9333,28.681,14.5778,-0.035,0.49,0.545,0.985,1.685,2.69,57.0091,77.9393,83.3399,104.5463,122.992,166.4308,-0.9275,-0.9275,-0.9275,-0.9275,-0.9275,-0.9275,17.7047,37.7065,41.6078,38.0395,32.6439,21.0853,0.9983,1.024,1.0268,1.0495,1.0879,1.148,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,91.4856,80.5419,72.4422,55.6302,45.5663,28.2284,1.2305,3.2901,5.1041,9.3697,12.071,16.6756,27.6732,30.5268,31.939,32.8649,32.2801,29.7929,0.0126,0.0562,0.123,0.467,0.9211,2.5703,0.2833,0.5213,0.7698,1.6381,2.4632,4.5922,20.7942,20.915,21.0358,20.878,20.715,21.041,20.3486,21.17,20.7593,21.2324,20.3775,19.5226,21.2227,18.9282,20.0755,19.5651,20.9871,18.1432,1.6356,1.637,1.6502,1.7063,1.7415,1.7589,19.1767,19.005,0.4128,0.0567,0.4696,86.086,75.4152,2.6572,55.7218,19.9086,139291892.39,154869561.0
2017-02-16,20.92,1130790.0,GRF.MC,20.9283,20.913,20.8121,20.4461,20.1636,19.6239,20.915,20.9147,20.8827,20.6693,20.4521,20.0008,20.9326,20.9834,21.0148,20.9839,20.895,20.4898,20.758,20.6883,20.6826,20.5785,20.1314,20.0831,65.7477,71.4841,72.4184,69.7653,66.8329,60.8285,85.4939,69.8979,59.1983,40.1259,29.485,14.9028,0.04,0.175,0.37,0.96,1.85,2.47,-100.0,35.7144,60.0661,86.9812,106.9745,152.8544,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,31.4954,42.9682,44.8368,39.5307,33.6658,21.6569,1.0019,1.0084,1.018,1.0481,1.097,1.1339,0.0,66.6667,80.0,0.0,85.7143,14.2857,28.5714,92.8571,0.0,95.2381,0.0,97.619,91.4856,80.5419,72.4422,55.6302,45.5663,28.2284,0.9681,2.8977,4.6846,9.0096,11.7713,16.473,21.772,26.8861,29.3139,31.6018,31.4788,29.431,0.0084,0.0449,0.1054,0.4337,0.8772,2.5091,0.1889,0.4171,0.6598,1.5211,2.3459,4.4829,20.8175,20.9283,21.0392,20.913,20.8184,21.0076,20.4284,21.1958,20.8121,21.31,20.4461,19.5822,21.2719,19.0552,20.1636,19.6239,21.0608,18.1871,1.3823,1.483,1.537,1.6435,1.6963,1.7336,19.1941,19.0059,0.4237,0.0435,0.4672,76.6652,65.7153,2.8215,54.35,20.049,139016835.363,156000351.0
2017-02-17,21.11,834982.0,GRF.MC,20.965,20.955,20.9171,20.5389,20.226,19.6873,21.0058,20.9803,20.9571,20.7579,20.5381,20.0699,21.0733,21.0831,21.101,21.0712,20.9848,20.5795,20.7781,20.7282,20.7844,20.6929,20.2199,20.1738,81.6671,79.1053,77.4452,72.2499,68.563,61.8074,88.9794,73.1232,61.803,41.4678,30.3677,15.2556,0.11,0.21,0.735,1.3,1.31,2.66,100.0,166.6667,125.1708,102.2076,113.5564,158.6155,0.579,0.579,0.579,0.579,0.579,0.579,63.3342,58.2105,54.8904,44.4997,37.126,23.6149,1.0052,1.01,1.0361,1.0656,1.0662,1.1442,0.0,33.3333,60.0,0.0,71.4286,0.0,21.4286,85.7143,9.5238,90.4762,4.7619,95.2381,95.9503,86.0246,77.4312,58.9124,48.0216,29.7214,0.6679,2.3957,4.1283,8.5143,11.3553,16.1899,32.3156,31.8893,32.4557,32.9303,32.3372,29.8836,0.0056,0.036,0.0904,0.4027,0.8355,2.4494,0.2709,0.4786,0.7106,1.5575,2.3792,4.5211,20.7551,20.965,21.1749,20.955,20.7739,21.1361,20.7059,21.1284,20.9171,21.3888,20.5389,19.6891,21.3914,19.0605,20.226,19.6873,21.1459,18.2287,1.3238,1.422,1.4816,1.6003,1.6597,1.7064,19.2132,19.007,0.434,0.0412,0.4752,68.8213,65.3334,2.957,61.5417,20.1739,139236576.2576,156835333.0
2017-02-20,20.965,536774.0,GRF.MC,20.9983,20.972,20.9486,20.6207,20.2998,19.7469,21.0058,20.9837,20.9691,20.8147,20.6053,20.1293,21.0089,21.0499,21.0866,21.1013,21.0349,20.649,20.787,20.7331,20.7937,20.735,20.3195,20.2357,53.3062,63.0344,66.6328,67.6791,65.8121,60.623,74.2759,70.6302,61.8433,42.3225,31.0619,15.5708,0.1,0.085,0.22,1.145,1.55,2.505,11.2579,42.1937,76.2282,81.385,95.4382,141.6491,-0.5185,-0.5185,-0.5185,-0.5185,-0.5185,-0.5185,6.6123,26.0689,33.2656,35.3581,31.6242,21.246,1.0048,1.0041,1.0106,1.0578,1.0798,1.1357,0.0,100.0,100.0,0.0,100.0,0.0,14.2857,100.0,4.7619,100.0,2.381,100.0,44.8691,60.6582,62.0846,53.433,44.9443,28.4939,8.2921,6.3755,6.6372,9.4155,11.8272,16.3315,21.7894,26.0351,28.3733,31.0231,31.1374,29.3471,0.0687,0.0938,0.1425,0.4389,0.8607,2.4561,0.1806,0.3829,0.609,1.4462,2.2659,4.4135,20.8362,20.9983,21.1605,20.972,20.807,21.137,20.7903,21.1068,20.9486,21.3951,20.6207,19.8463,21.4466,19.1529,20.2998,19.7469,21.2048,18.2891,1.3179,1.4031,1.4627,1.5883,1.6529,1.7079,19.2308,19.0081,0.4401,0.0244,0.4644,64.4025,62.1588,3.0841,52.9414,20.2852,138858849.7927,156298559.0
2017-02-21,21.125,1561562.0,GRF.MC,21.0667,20.997,20.9807,20.71,20.3867,19.811,21.0692,21.0347,21.0132,20.8819,20.6803,20.1934,21.1019,21.1146,21.141,21.1614,21.1036,20.7273,20.8203,20.745,20.811,20.7995,20.4575,20.311,70.3493,71.1255,71.7163,69.939,67.3308,61.4579,52.1219,62.2277,58.9018,42.5519,31.5095,15.8358,0.205,0.125,0.225,1.25,1.825,2.69,5.0006,57.6134,79.5119,79.6499,92.0142,137.1998,0.5679,0.5679,0.5679,0.5679,0.5679,0.5679,40.6986,42.251,43.4325,39.8779,34.6615,22.9157,1.0098,1.006,1.0108,1.0629,1.0946,1.1459,100.0,100.0,100.0,0.0,100.0,0.0,7.1429,100.0,0.0,100.0,0.0,100.0,7.814,28.6178,41.2529,45.5348,40.463,26.6991,14.7056,10.7494,9.6716,10.6168,12.4693,16.5228,12.574,19.3684,23.2545,28.3689,29.4183,28.5593,0.1408,0.17,0.2171,0.5026,0.9147,2.4926,0.1204,0.3063,0.522,1.3429,2.158,4.3084,20.9224,21.0667,21.211,20.997,20.7901,21.2039,20.7874,21.174,20.9807,21.4039,20.71,20.0161,21.4932,19.2801,20.3867,19.811,21.269,18.3529,1.511,1.4974,1.5181,1.6006,1.6536,1.7003,19.2497,19.0093,0.4448,0.0187,0.4635,65.3648,68.6023,3.0961,52.7751,20.3943,139572150.2746,157860121.0
2017-02-22,21.06,740920.0,GRF.MC,21.05,21.036,21.0064,20.7857,20.4721,19.8676,21.0658,21.0557,21.033,20.9286,20.7416,20.2515,21.0821,21.1084,21.1421,21.1897,21.1492,20.7935,20.8254,20.7656,20.8199,20.8338,20.5563,20.3657,57.549,64.0106,66.8865,67.863,66.0787,60.9203,37.3526,55.5058,56.3805,42.765,31.9359,16.0944,-0.05,0.195,0.18,1.06,1.795,2.38,78.8452,57.1425,74.5877,78.6148,88.2596,130.4308,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,15.098,28.0212,33.773,35.726,32.1573,21.8407,0.9976,1.0093,1.0086,1.053,1.0932,1.1274,66.6667,66.6667,80.0,80.0,85.7143,0.0,0.0,92.8571,0.0,95.2381,0.0,97.619,7.814,28.6178,41.2529,45.5348,40.463,26.6991,11.1976,9.2822,8.7609,10.1548,12.1223,16.3014,9.5745,16.7248,21.065,27.1343,28.5995,28.1766,0.0939,0.136,0.1861,0.4667,0.8711,2.4332,0.0803,0.2451,0.4475,1.247,2.0552,4.2058,20.9186,21.05,21.1814,21.036,20.8748,21.1972,20.8261,21.1867,21.0064,21.377,20.7857,20.1945,21.4929,19.4514,20.4721,19.8676,21.3304,18.4048,1.327,1.3915,1.4409,1.5587,1.6249,1.6875,19.2678,19.0106,0.4463,0.006,0.4523,63.4847,59.6932,3.0325,50.105,20.5036,139349864.2722,157119201.0
