date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Down 5,Aroon Up 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Lower Band 7,Real Middle Band 7,Real Upper Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Hist,MACD,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2017-10-19,81.3,645334.0,WDI.DE,81.7133,81.65,81.3214,80.1307,78.7867,75.1614,81.6583,81.6813,81.5525,80.8188,80.0059,77.4675,81.6073,81.8718,82.036,82.2391,82.1345,81.2936,81.4664,81.4995,81.371,81.1589,81.3171,80.728,45.0211,59.5554,66.5106,74.7636,75.8748,73.4768,66.6867,64.7679,67.9779,55.6169,43.328,28.0745,-0.58,0.55,1.2,3.89,6.49,12.26,-100.0,-29.3883,20.5702,76.2483,92.5004,117.6983,-0.4815,-0.4815,-0.4815,-0.4815,-0.4815,-0.4815,-9.9578,19.1108,33.0212,49.5272,51.7496,46.9536,0.9929,1.0068,1.015,1.0503,1.0868,1.1776,100.0,100.0,20.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,11.9048,100.0,27.7222,6.9038,23.7102,42.6697,44.3402,38.4115,29.8709,22.3058,18.4979,13.8416,13.2535,14.4029,16.9039,25.6141,29.9958,34.4457,34.3698,32.3685,1.3722,1.462,1.5757,2.1684,3.1161,7.0363,0.7765,1.6788,2.5551,5.3963,8.0808,15.813,81.7133,80.961,82.4656,82.3798,80.9202,81.65,80.0839,81.3214,82.559,82.8571,77.4043,80.1307,78.7867,74.2706,83.3028,75.1614,66.8844,83.4384,1.8835,1.6124,1.4968,1.3764,1.3771,1.4307,46.1942,61.8095,-0.0021,2.33,2.3321,72.6948,59.8095,3.4475,56.3559,82.92,57623380.5576,28168467.0
2017-10-20,80.15,1045874.0,WDI.DE,81.22,81.434,81.3071,80.2757,79.0295,75.4245,80.8767,81.1813,81.2596,80.8213,80.1299,77.6995,80.5231,81.0145,81.3745,81.976,82.0628,81.4388,81.2536,81.4163,81.3637,81.1158,81.1917,80.6531,23.5254,39.8515,49.5909,64.1166,68.4501,69.8854,69.2748,61.3475,62.3955,51.9237,42.0205,27.9743,-1.48,-1.08,-0.1,2.03,5.1,11.05,-100.0,-166.6667,-138.9946,-20.9336,35.1631,84.5556,-0.3759,-0.3759,-0.3759,-0.3759,-0.3759,-0.3759,-52.9492,-20.2971,-0.8182,28.2333,36.9001,39.7708,0.9819,0.9867,0.9988,1.026,1.068,1.1599,66.6667,100.0,100.0,80.0,85.7143,100.0,92.8571,0.0,95.2381,0.0,9.5238,97.619,74.4511,47.6658,28.9015,3.912,15.8713,23.8625,47.4311,39.3378,33.962,24.4682,20.8638,18.2196,6.9464,13.9417,18.7325,26.4605,28.736,29.6401,3.5348,3.7896,3.9706,4.6336,5.5877,9.4887,0.5177,1.3431,2.1901,5.0109,7.696,15.4365,81.22,79.5342,82.9058,82.8499,80.0181,81.434,80.0192,81.3071,82.5951,82.7645,77.7869,80.2757,79.0295,74.8042,83.2549,75.4245,67.2329,83.6162,3.0994,2.4039,2.0838,1.6876,1.5912,1.5471,46.2732,61.9929,-0.153,2.1409,2.2939,64.6831,56.6711,3.1305,57.4429,82.92,57792532.9282,27122593.0
2017-10-23,80.63,487585.0,WDI.DE,80.6933,81.184,81.29,80.455,79.2852,75.6967,80.5817,80.9133,81.0904,80.8686,80.2754,77.9416,80.5187,80.804,81.1358,81.8654,82.0711,81.6117,81.1334,81.3511,81.3589,81.0898,81.1284,80.6501,41.1248,48.7057,55.1471,66.2754,69.7475,70.5019,71.0003,58.6111,57.6107,48.4942,40.7753,27.8764,-1.58,-1.25,-0.12,2.51,5.37,11.43,-30.9352,-69.2764,-87.8346,-9.6838,42.6299,86.606,0.5124,0.5124,0.5124,0.5124,0.5124,0.5124,-17.7504,-2.5887,10.2942,32.5508,39.4949,41.0038,0.9808,0.9847,0.9985,1.0321,1.0714,1.1652,33.3333,66.6667,80.0,60.0,71.4286,85.7143,85.7143,92.8571,90.4762,0.0,7.1429,95.2381,74.4511,47.6658,28.9015,3.912,15.8713,23.8625,38.1419,33.9997,30.3031,22.8929,19.9189,17.796,5.586,12.0498,16.7143,24.757,27.4345,28.951,2.3565,3.0317,3.4033,4.3026,5.3216,9.2628,0.3451,1.0745,1.8772,4.6529,7.3295,15.069,80.6933,79.7501,81.6366,82.6376,79.7304,81.184,79.97,81.29,82.61,82.6399,78.2701,80.455,79.2852,75.3643,83.2061,75.6967,67.5913,83.8021,2.5542,2.2118,1.9899,1.665,1.5778,1.537,46.3528,62.1793,-0.2298,2.0066,2.2364,55.3638,49.6107,2.9393,59.8324,82.92,58231758.3214,27610178.0
2017-10-24,78.53,589840.0,WDI.DE,79.77,80.564,80.9043,80.3779,79.4295,75.905,79.5,80.0287,80.4004,80.6119,80.2067,78.0734,78.9705,79.5245,80.0512,81.2377,81.7015,81.5759,80.4517,80.8485,81.0505,81.0454,81.0277,80.4836,16.3826,26.9832,35.2919,51.6384,58.6653,64.5773,76.2606,59.9638,56.2588,45.9984,38.9142,27.586,-2.77,-3.1,-2.7,-1.08,3.03,8.75,-100.0,-99.5102,-119.6639,-87.0154,-9.1532,62.6385,-0.6228,-0.6228,-0.6228,-0.6228,-0.6228,-0.6228,-67.2347,-46.0337,-29.4162,3.2768,17.3305,29.1546,0.9659,0.962,0.9668,0.9864,1.0401,1.1254,0.0,33.3333,60.0,40.0,57.1429,71.4286,78.5714,85.7143,85.7143,0.0,4.7619,92.8571,86.7811,65.3743,48.1477,13.5524,1.6919,15.6805,43.5859,39.1977,35.4538,27.2954,23.4441,19.8008,3.0847,8.2071,12.409,20.78,24.2511,27.1653,3.251,4.1053,4.5972,5.6753,6.7482,10.7223,0.2301,0.8596,1.609,4.3206,6.9805,14.7102,79.77,77.9731,81.5669,83.0239,78.1041,80.564,78.5595,80.9043,83.2491,82.7453,78.0104,80.3779,79.4295,75.8701,82.989,75.905,67.9706,83.8394,3.166,2.6674,2.3588,1.8912,1.7454,1.6418,46.4327,62.3428,-0.4203,1.711,2.1313,49.0238,40.7895,2.661,50.8098,82.8136,57899751.4689,27020338.0
2017-10-25,78.2,474701.0,WDI.DE,79.12,79.762,80.3786,80.3464,79.5414,76.1117,78.715,79.2407,79.7243,80.3215,80.0949,78.1802,78.2258,78.662,79.2017,80.636,81.3126,81.5068,79.9585,80.0463,80.482,81.0204,80.9486,80.3073,14.3479,24.8097,33.1066,49.778,57.1665,63.7154,80.9789,62.3019,56.1515,44.2156,37.2859,27.2082,-1.95,-4.01,-3.68,-0.44,2.35,8.68,-99.1928,-122.1459,-128.4522,-150.9178,-67.7327,39.441,0.0367,0.0367,0.0367,0.0367,0.0367,0.0367,-71.3042,-50.3807,-33.7868,-0.4441,14.333,27.4307,0.9757,0.9512,0.9551,0.9944,1.031,1.1249,0.0,100.0,100.0,20.0,42.8571,100.0,71.4286,100.0,80.9524,0.0,2.381,90.4762,90.4155,71.6544,55.5079,21.0387,4.7208,11.7205,42.6049,39.4392,36.2595,28.6217,24.6908,20.6154,2.1445,6.5127,10.3741,18.6717,22.4647,26.0894,3.0474,4.1643,4.8204,6.1499,7.3069,11.347,0.1534,0.6877,1.3792,4.012,6.6481,14.36,79.12,76.9676,81.2724,82.1665,77.3575,79.762,77.5453,80.3786,83.2119,82.8148,77.878,80.3464,79.5414,76.3062,82.7767,76.1117,68.4044,83.819,3.0488,2.7004,2.4286,1.9626,1.8021,1.6758,46.5131,62.5014,-0.5582,1.4336,1.9918,40.7744,31.9231,2.3462,51.4217,82.7093,57982497.0792,26545637.0
2017-10-26,82.76,826969.0,WDI.DE,79.83,80.054,80.54,80.6407,79.841,76.4531,80.535,80.24,80.3196,80.6433,80.3875,78.4894,81.4532,80.7607,80.6562,81.2756,81.7569,81.8511,80.1308,80.1215,80.5216,81.1264,81.089,80.6492,76.037,68.5569,66.5237,67.3064,68.7499,69.4813,64.8355,52.6947,49.5894,42.0783,36.4147,27.1216,2.13,1.46,1.13,4.12,6.29,14.34,100.0,123.7567,69.3716,70.5901,91.5395,102.1471,0.9373,0.9373,0.9373,0.9373,0.9373,0.9373,52.074,37.1138,33.0474,34.6127,37.4998,38.9625,1.0264,1.018,1.0138,1.0524,1.0823,1.2096,100.0,66.6667,80.0,100.0,100.0,85.7143,100.0,92.8571,100.0,0.0,0.0,100.0,32.5489,14.2661,10.2168,14.2937,18.9901,23.5683,21.2543,25.1675,25.5284,23.0806,21.1041,18.928,41.767,33.5433,31.3384,30.7792,30.9984,30.6012,2.0316,3.3314,4.1318,5.7106,6.9589,11.0768,3.9923,4.4401,5.0721,7.6154,10.2215,17.908,79.83,75.6776,83.9824,83.331,76.777,80.054,77.3355,80.54,83.7445,83.2057,78.0758,80.6407,79.841,76.634,83.0479,76.4531,68.8695,84.0367,3.8498,3.1989,2.7938,2.1354,1.8973,1.6836,46.594,62.704,-0.3425,1.5637,1.9062,39.2404,45.0085,2.2307,62.5932,76.92,58717803.6838,27372606.0
2017-10-27,84.5,874374.0,WDI.DE,81.82,80.924,80.8671,81.0086,80.191,76.8102,82.87,81.722,81.3096,81.1579,80.8111,78.8637,83.8917,82.8822,82.3671,82.2155,82.4343,82.3243,81.7392,80.6546,80.6605,81.3843,81.3966,81.2056,83.0319,75.3872,72.614,71.4072,71.8048,71.2661,63.7785,50.6523,47.5409,41.3042,36.191,27.214,5.97,4.35,2.29,5.15,7.35,15.0,97.123,139.0375,167.8211,220.8204,220.2297,156.6894,-0.1566,-0.1566,-0.1566,-0.1566,-0.1566,-0.1566,66.0637,50.7745,45.2281,42.8144,43.6096,42.5321,1.076,1.0543,1.0279,1.0649,1.0953,1.2158,100.0,33.3333,60.0,100.0,100.0,71.4286,100.0,85.7143,100.0,0.0,0.0,100.0,61.6643,42.4825,35.2499,31.2415,31.7182,31.0055,14.0317,19.2157,20.6469,20.1971,19.1083,17.9002,59.1727,47.6012,43.1271,38.5509,36.8606,33.9886,1.3544,2.6651,3.5415,5.3027,6.6275,10.8131,5.7115,6.6021,7.3976,10.1214,12.7848,20.5317,81.82,76.5071,87.1329,85.7735,76.0745,80.924,76.7189,80.8671,85.0154,84.1418,77.8753,81.0086,80.191,76.6484,83.7335,76.8102,69.1575,84.4629,3.8076,3.2827,2.8999,2.2193,1.9546,1.7021,46.6757,62.9219,-0.0957,1.7866,1.8822,47.9392,66.8861,2.2088,60.5708,76.92,58510621.1249,28246980.0
2017-10-30,84.55,492321.0,WDI.DE,83.9367,81.708,81.3314,81.3264,80.531,77.1183,84.235,82.9307,82.2304,81.6301,81.2074,79.2237,84.6909,84.0327,83.4847,82.9746,83.0199,82.7636,82.9884,81.0875,80.9085,81.5932,81.6732,81.6339,83.2427,75.5778,72.7801,71.5178,71.8877,71.3154,63.0737,49.0183,45.7851,40.5855,35.9781,27.3043,6.35,3.92,3.25,4.45,7.14,12.94,53.2441,85.2102,113.8485,176.5135,195.2167,151.3269,-0.5189,-0.5189,-0.5189,-0.5189,-0.5189,-0.5189,66.4854,51.1556,45.5602,43.0356,43.7755,42.6309,1.0812,1.0486,1.04,1.0556,1.0922,1.1807,66.6667,0.0,40.0,80.0,85.7143,57.1429,92.8571,78.5714,95.2381,0.0,0.0,97.619,61.6643,42.4825,35.2499,31.2415,31.7182,31.0055,12.0472,17.5401,19.2584,19.3556,18.5142,17.5842,50.8039,43.4503,40.2269,36.9445,35.7145,33.3885,0.9029,2.1321,3.0356,4.9239,6.3119,10.5556,3.8077,5.2817,6.3408,9.3985,12.176,20.0428,83.9367,82.2721,85.6012,87.3212,76.0948,81.708,76.4335,81.3314,86.2293,84.8986,77.7542,81.3264,80.531,76.7582,84.3037,77.1183,69.288,84.9486,2.9548,2.8754,2.6633,2.1491,1.9201,1.6904,46.758,63.1382,0.0501,1.9448,1.8948,66.519,87.6624,2.1479,59.5943,77.1024,58111196.0148,28739301.0
2017-10-31,84.55,0.0,WDI.DE,84.5333,82.912,81.96,81.6336,80.8371,77.4193,84.5417,83.878,83.035,82.0599,81.5727,79.5693,84.8555,84.6015,84.1799,83.5727,83.5166,83.167,83.6825,82.364,81.3562,81.7816,81.901,82.0001,83.2427,75.5778,72.7801,71.5178,71.8877,71.3154,62.6039,47.7112,44.28,39.918,35.7752,27.3924,1.79,6.02,4.4,4.3,6.43,12.64,-100.0,51.4553,73.7962,133.4989,158.0657,138.618,0.0,0.0,0.0,0.0,0.0,0.0,66.4854,51.1556,45.5602,43.0356,43.7755,42.6309,1.0216,1.0767,1.0549,1.0536,1.0823,1.1758,33.3333,0.0,20.0,60.0,71.4286,42.8571,85.7143,71.4286,90.4762,80.9524,2.381,95.2381,61.6643,42.4825,35.2499,31.2415,31.7182,31.0055,12.0472,17.5401,19.2584,19.3556,18.5142,17.5842,50.8039,43.4503,40.2269,36.9445,35.7145,33.3885,0.6019,1.7057,2.6019,4.5722,6.0114,10.3043,2.5384,4.2253,5.4349,8.7272,11.5962,19.5656,84.5333,84.4862,84.5805,87.8203,78.0037,82.912,76.713,81.96,87.207,85.5093,77.7579,81.6336,80.8371,76.8587,84.8156,77.4193,69.4426,85.396,1.9699,2.3003,2.2828,1.9956,1.8287,1.6502,46.8409,63.3523,0.1215,2.0467,1.9251,79.3427,83.4795,2.0495,60.0414,77.2812,58111196.0148,28739301.0
2017-11-01,86.19,565298.0,WDI.DE,85.0967,84.51,82.7543,82.0221,81.2214,77.7757,85.37,84.9707,84.0925,82.6674,82.0594,79.9773,86.0503,85.7596,85.3116,84.4475,84.2202,83.6856,84.7969,84.0644,82.0758,82.1373,82.3235,82.6565,91.2586,82.5155,78.5779,75.17,74.59,72.9174,68.7351,50.2295,45.1746,40.0208,35.9485,27.5903,1.69,7.99,5.56,5.44,8.07,14.97,100.0,102.7955,84.0323,153.7935,186.5821,159.6723,0.4,0.4,0.4,0.4,0.4,0.4,82.5173,65.0311,57.1557,50.3399,49.1801,45.8348,1.02,1.1022,1.069,1.0674,1.1033,1.2102,100.0,0.0,0.0,100.0,100.0,28.5714,100.0,64.2857,100.0,76.1905,0.0,100.0,80.9973,60.3029,50.5422,41.3562,39.4138,35.7023,7.3484,13.77,16.2665,17.6424,17.3211,16.9529,69.9921,55.6052,49.5129,42.5256,39.8572,35.7797,0.4013,1.3646,2.2302,4.2456,5.7251,10.059,3.8223,5.5103,6.7885,10.2338,13.174,21.2298,85.0967,83.5505,86.6429,86.6804,82.3396,84.51,76.9044,82.7543,88.6042,86.5083,77.536,82.0221,81.2214,76.8295,85.6133,77.7757,69.6035,85.948,2.112,2.2995,2.2725,1.9944,1.8261,1.6391,46.9246,63.5807,0.247,2.2339,1.9869,86.0556,87.0249,1.9915,60.2166,77.4563,58266130.6078,29304599.0
2017-11-02,84.51,475369.0,WDI.DE,85.0833,84.86,83.6086,82.2564,81.4548,78.0838,85.0767,84.9707,84.5314,82.9991,82.3583,80.2905,85.1239,85.3889,85.2681,84.7174,84.5264,84.01,84.7954,84.0971,82.5146,82.2203,82.424,82.8676,52.5976,60.5061,62.6339,65.8543,67.6006,68.8806,57.843,47.607,43.632,39.4629,35.7873,27.688,-0.04,1.75,5.98,3.28,4.9,12.94,-5.8323,23.4646,51.6815,98.6843,134.8761,137.6596,-0.7842,-0.7842,-0.7842,-0.7842,-0.7842,-0.7842,5.1952,21.0123,25.2677,31.7086,35.2011,37.7612,0.9995,1.0211,1.0761,1.0404,1.0616,1.1808,100.0,100.0,0.0,100.0,100.0,14.2857,100.0,57.1429,100.0,71.4286,2.381,100.0,36.0588,37.1171,34.3761,32.2112,32.5643,31.6925,19.7917,19.556,20.0653,19.6816,18.8336,17.8172,42.1142,42.6421,41.0871,38.3857,37.0228,34.3504,1.1975,2.0216,2.8416,4.8724,6.3825,10.7495,2.5482,4.4082,5.8187,9.5028,12.5466,20.7243,85.0833,83.5179,86.6487,86.1906,83.5294,84.86,78.8267,83.6086,88.3905,86.8927,77.6201,82.2564,81.4548,76.912,85.9975,78.0838,69.8949,86.2727,2.3866,2.4465,2.394,2.0924,1.9095,1.6998,47.009,63.79,0.1874,2.2212,2.0338,79.8193,68.9534,1.8982,57.9546,77.733,57834156.3603,28829230.0
2017-11-03,85.32,345642.0,WDI.DE,85.34,85.024,84.6257,82.5021,81.7729,78.4179,85.195,85.124,84.9593,83.4076,82.7097,80.627,85.3463,85.5764,85.5506,85.1181,84.9199,84.3795,84.8118,84.1379,83.1439,82.3343,82.6361,83.1769,63.7148,65.9756,66.4618,67.9186,69.0679,69.7089,50.5816,45.509,42.3097,38.945,35.6338,27.7833,0.77,0.82,7.12,3.44,6.68,14.03,-55.8141,-0.0003,44.4512,80.1605,116.2521,130.4851,0.6046,0.6046,0.6046,0.6046,0.6046,0.6046,27.4296,31.9513,32.9235,35.8373,38.1359,39.4177,1.0091,1.0097,1.091,1.042,1.0849,1.1968,66.6667,66.6667,0.0,80.0,85.7143,0.0,92.8571,50.0,95.2381,66.6667,0.0,97.619,36.0588,37.1171,34.3761,32.2112,32.5643,31.6925,15.7971,17.4089,18.5099,18.8454,18.2566,17.5139,33.6143,37.9603,37.9022,36.7549,35.8886,33.7657,0.7984,1.6173,2.4357,4.5244,6.0786,10.4935,1.6988,3.5266,4.9875,8.824,11.9492,20.2309,85.34,83.968,86.712,86.3388,83.7092,85.024,82.7058,84.6257,86.5456,87.3904,77.6139,82.5021,81.7729,77.1287,86.417,78.4179,70.2202,86.6156,1.9744,2.1777,2.2033,2.0099,1.8583,1.672,47.0939,64.0053,0.1734,2.2505,2.0771,69.923,53.7907,1.8229,58.8138,78.0961,58010997.4534,29174872.0
2017-11-06,85.89,287232.0,WDI.DE,85.24,85.292,85.0729,82.8064,82.1181,78.7545,85.47,85.4127,85.2754,83.8593,83.084,80.9746,85.8229,85.948,85.9445,85.5645,85.3473,84.7693,84.8283,84.2356,83.4898,82.5049,82.8945,83.5214,70.915,69.6704,69.0636,69.3241,70.0695,70.2791,50.276,45.0704,41.7956,38.6336,35.5697,27.9004,-0.3,1.34,3.13,4.26,7.25,14.14,100.0,57.6571,85.8229,81.6944,117.5291,135.3383,0.4697,0.4697,0.4697,0.4697,0.4697,0.4697,41.83,39.3408,38.1273,38.6482,40.139,40.5582,0.9965,1.0158,1.0378,1.0522,1.0922,1.1971,33.3333,33.3333,60.0,60.0,71.4286,0.0,85.7143,42.8571,90.4762,61.9048,0.0,95.2381,49.6649,43.3157,38.7108,34.5861,34.2866,32.7022,13.2095,15.989,17.4867,18.3035,17.8844,17.3185,39.2767,40.4252,39.5761,37.6586,36.5471,34.1497,0.5322,1.2939,2.0877,4.2012,5.7891,10.2437,1.5825,3.2713,4.725,8.6438,11.8302,20.1992,85.24,84.1076,86.3724,86.6564,83.9276,85.292,83.7273,85.0729,86.4184,87.9627,77.6502,82.8064,82.1181,77.3799,86.8563,78.7545,70.5185,86.9905,1.5637,1.8843,1.9858,1.9088,1.7946,1.6397,47.1796,64.2241,0.173,2.2933,2.1204,55.2978,43.1493,1.8848,51.6169,78.4447,58219890.3279,29462104.0
2017-11-07,85.42,403396.0,WDI.DE,85.5433,85.466,85.2043,83.0357,82.4071,79.0743,85.56,85.4553,85.3621,84.2078,83.3842,81.2846,85.6063,85.8455,85.957,85.7886,85.6235,85.0834,84.9053,84.2682,83.546,82.6012,83.0506,83.7402,56.9401,62.6574,64.2673,66.7282,68.1587,69.1791,54.1999,45.9876,41.9942,38.518,35.5921,28.0392,0.91,0.87,0.92,3.21,6.07,13.43,35.7377,14.8864,49.8169,68.665,99.4995,128.0609,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,13.8802,25.3148,28.5346,33.4564,36.3174,38.3582,1.0108,1.0103,1.0109,1.039,1.0765,1.1866,0.0,0.0,40.0,40.0,57.1429,0.0,78.5714,35.7143,85.7143,57.1429,0.0,92.8571,62.0478,49.6567,43.1862,37.0152,36.04,33.7281,8.6836,13.146,15.3823,17.1753,17.1075,16.9085,37.0772,39.0796,38.7675,37.3626,36.3868,34.1191,0.3548,1.0351,1.7895,3.9011,5.5134,9.9998,1.515,3.077,4.51,8.4863,11.7268,20.1782,85.5433,85.0463,86.0403,86.6119,84.3201,85.466,83.9304,85.2043,86.4782,88.3486,77.7229,83.0357,82.4071,77.6391,87.1751,79.0743,70.8708,87.2777,1.5945,1.8435,1.9456,1.8993,1.7966,1.6485,47.2659,64.4361,0.1143,2.2632,2.1489,48.1271,47.4412,2.0722,47.6188,78.7793,58035478.8426,29058708.0
2017-11-08,82.77,2324334.0,WDI.DE,84.6933,84.782,84.95,83.1407,82.5343,79.3229,84.1733,84.5567,84.7536,84.1724,83.4171,81.4565,83.5181,84.2805,84.7711,85.2908,85.3901,85.1289,84.412,84.0312,83.5145,82.6033,83.0453,83.6732,21.3525,36.6539,44.1145,54.3669,58.6844,63.4436,59.5449,45.6386,40.1845,36.3041,33.9791,27.6706,-2.55,-3.42,-1.78,1.47,2.67,10.44,-100.0,-166.6667,-208.7037,-30.3381,-17.4647,53.5401,0.4436,0.4436,0.4436,0.4436,0.4436,0.4436,-57.295,-26.6922,-11.7709,8.7337,17.3687,26.8872,0.9701,0.9603,0.9789,1.0181,1.0333,1.1443,66.6667,100.0,100.0,20.0,42.8571,100.0,71.4286,28.5714,80.9524,52.381,4.7619,90.4762,70.2349,44.2424,29.3261,7.524,1.7191,12.5605,66.8266,52.1163,44.5134,33.9211,29.4724,24.0394,11.6845,20.1458,24.3256,29.1739,30.5034,30.9458,5.7766,6.3681,7.0738,9.1625,10.7909,15.3017,1.01,2.4616,3.8657,7.8802,11.1684,19.6978,84.6933,81.9464,87.4403,86.9813,82.5827,84.782,82.8273,84.95,87.0727,88.3696,77.9118,83.1407,82.5343,77.8781,87.1905,79.3229,71.3217,87.324,3.4812,2.9525,2.7428,2.331,2.1064,1.831,47.3526,64.6194,-0.1172,2.0024,2.1196,46.7393,49.6275,2.067,52.7503,79.1005,59520953.8736,26734374.0
2017-11-09,81.35,607950.0,WDI.DE,83.18,84.15,84.4929,83.2264,82.5867,79.5336,82.5017,83.4127,83.8536,83.9336,83.3095,81.5508,81.744,82.6282,83.3577,84.5187,84.9292,85.0361,83.0511,83.6318,83.3531,82.5899,83.0305,83.5544,14.2126,28.6812,36.884,49.1163,54.4276,60.682,62.1223,45.0363,38.477,34.2098,32.4607,27.3157,-4.54,-3.16,-3.2,1.2,1.1,8.85,-52.2546,-85.4902,-119.1645,-39.4152,-23.8366,48.4685,-0.4886,-0.4886,-0.4886,-0.4886,-0.4886,-0.4886,-71.5747,-42.6377,-26.232,-1.7674,8.8552,21.364,0.9471,0.9626,0.9622,1.015,1.0137,1.1221,33.3333,66.6667,80.0,0.0,28.5714,85.7143,64.2857,21.4286,76.1905,47.619,2.381,88.0952,67.277,42.627,28.232,6.9831,2.0937,12.7648,43.5996,39.6605,36.3261,30.222,27.0876,22.9076,8.529,15.9538,20.3307,26.2766,28.2461,29.6116,3.851,5.0945,6.0633,8.508,10.277,14.9374,0.7533,2.0493,3.3935,7.3973,10.7166,19.3088,83.18,79.8067,86.5533,87.7001,80.5999,84.15,81.1786,84.4929,87.8071,88.2933,78.1596,83.2264,82.5867,78.0104,87.163,79.5336,71.8006,87.2665,3.6192,3.158,2.9311,2.4718,2.2209,1.9085,47.4398,64.7867,-0.3661,1.662,2.0281,44.9911,37.9046,2.2704,49.1444,79.4089,59249652.9186,26126424.0
2017-11-10,82.5,459057.0,WDI.DE,82.2067,83.586,83.9657,83.36,82.67,79.7669,82.1617,82.8627,83.3554,83.8368,83.3016,81.6888,82.0645,82.3907,82.9403,84.1686,84.7182,85.0483,82.9623,83.5042,83.2666,82.5885,83.0242,83.4944,38.9936,41.5513,45.3476,53.0693,57.0753,62.0523,63.8405,44.5544,37.0134,32.265,31.0147,26.9693,-2.92,-2.82,-3.69,1.87,1.75,9.8,100.0,-48.6805,-70.5815,-36.0926,-15.7503,52.4596,0.6823,0.6823,0.6823,0.6823,0.6823,0.6823,-22.0129,-16.8974,-9.3048,6.1386,14.1506,24.1047,0.9658,0.9669,0.9572,1.0232,1.0217,1.1348,0.0,33.3333,60.0,40.0,14.2857,71.4286,57.1429,14.2857,71.4286,42.8571,0.0,85.7143,67.277,42.627,28.232,6.9831,2.0937,12.7648,32.8791,33.4168,32.0279,28.1541,25.7209,22.2369,6.4319,13.4422,17.9252,24.4787,26.8209,28.7446,2.5674,4.0756,5.1971,7.9003,9.7877,14.5817,0.5022,1.6394,2.9087,6.8689,10.2063,18.8491,82.2067,80.9753,83.4381,87.1093,80.0627,83.586,80.7259,83.9657,87.2055,88.2412,78.4788,83.36,82.67,78.1674,87.1726,79.7669,72.2855,87.2483,3.1549,2.9566,2.8098,2.4295,2.1964,1.8925,47.5274,64.9639,-0.448,1.4681,1.9161,41.9127,38.206,2.5218,49.0928,79.5,59507873.2283,26585481.0
