date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Middle Band 3,Real Upper Band 3,Real Middle Band 5,Real Upper Band 5,Real Lower Band 5,Real Upper Band 7,Real Lower Band 7,Real Middle Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Upper Band 21,Real Lower Band 21,Real Middle Band 21,Real Middle Band 42,Real Upper Band 42,Real Lower Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2018-08-06,107.3,419944.0,RACE.MI,107.8667,108.34,109.4214,113.3107,115.2167,117.2976,107.6667,107.7067,108.375,110.7243,112.9719,115.3394,107.127,106.7945,106.7907,108.3706,110.3077,114.9307,111.238,112.9115,113.1065,114.9891,116.9166,117.9893,36.8165,35.9645,36.1814,38.9222,41.6345,46.6112,41.7878,48.9997,43.2812,25.1328,18.6589,12.8922,3.0,-3.95,-7.4,-15.0,-7.65,-9.1,-9.7087,-49.2154,-67.9231,-103.2535,-125.0756,-163.1632,-0.4898,-0.4898,-0.4898,-0.4898,-0.4898,-0.4898,-26.3671,-28.0711,-27.6373,-22.1555,-16.731,-6.7775,1.0288,0.9645,0.9355,0.8774,0.9334,0.9218,33.3333,0.0,40.0,60.0,57.1429,71.4286,85.7143,7.1429,90.4762,38.0952,95.2381,14.2857,21.4005,32.9488,35.4338,30.2554,23.3228,11.569,29.6738,33.1794,34.1082,32.9779,31.1086,27.857,19.212,16.7337,16.2606,17.6578,19.3421,22.0798,4.726,8.5085,11.5029,19.1213,24.8128,38.4248,3.0598,4.2912,5.4839,10.2384,15.4276,30.456,106.8823,107.8667,108.851,108.34,114.5065,102.1735,115.7247,103.1182,109.4214,113.3107,102.5657,124.0558,125.9482,104.4851,115.2167,117.2976,128.0344,106.5608,4.9476,4.7799,4.4901,3.8598,3.5398,3.0608,104.2732,76.1571,-1.5347,-1.0983,-2.6331,40.596,46.6245,-2.9971,37.8543,120.5719,48755660.3374,44502098.0
2018-08-07,107.75,438068.0,RACE.MI,107.6167,107.13,108.6714,112.2286,114.8548,117.1179,107.6083,107.51,107.9571,109.9829,112.2931,114.8953,107.4381,106.9409,106.7202,107.8096,109.6138,114.2993,110.839,112.4413,112.8343,114.2591,116.6902,117.8471,42.3987,38.6045,37.9726,39.8148,42.2414,46.931,32.4357,44.9107,41.706,25.3808,18.8278,12.8469,-0.75,-6.05,-5.25,-15.15,-7.6,-7.55,-24.3525,13.2192,-39.236,-85.5728,-103.5935,-145.5789,-0.1026,-0.1026,-0.1026,-0.1026,-0.1026,-0.1026,-15.2027,-22.791,-24.0548,-20.3705,-15.5173,-6.138,0.9931,0.9468,0.9535,0.8767,0.9341,0.9345,0.0,33.3333,20.0,40.0,42.8571,57.1429,78.5714,0.0,85.7143,33.3333,92.8571,11.9048,13.7315,28.5548,32.2547,28.6044,22.2068,10.9913,25.0696,30.2994,31.9527,31.8252,30.33,27.4593,19.016,16.8391,16.3673,17.668,19.3072,22.0208,3.1506,6.8068,9.8597,17.7555,23.6312,37.5099,2.3898,3.7829,5.0505,9.8571,15.043,30.0808,107.167,107.6167,108.0664,107.13,110.0623,104.1977,114.307,103.0359,108.6714,112.2286,102.5676,121.8895,126.0466,103.6629,114.8548,117.1179,128.2287,106.007,3.8879,4.1699,4.0911,3.6984,3.4433,3.0185,104.3079,76.2978,-1.7721,-0.9493,-2.7214,41.3151,45.0422,-3.6356,37.6968,119.769,48587172.2994,44940166.0
2018-08-08,108.5,459215.0,RACE.MI,107.85,107.97,108.2786,111.2107,114.4286,116.8881,108.05,107.9667,107.9143,109.4857,111.7154,114.4945,108.1563,107.5126,107.0731,107.5739,109.1552,113.7792,110.6107,111.6513,112.7325,113.7454,116.4346,117.6782,52.8196,43.4608,41.1827,41.353,43.2735,47.4683,23.0866,39.6772,39.3747,25.3669,18.8802,12.775,0.7,4.2,-2.75,-14.25,-8.95,-9.65,100.0,62.6478,4.9787,-59.7615,-83.1264,-124.5154,-0.1515,-0.1515,-0.1515,-0.1515,-0.1515,-0.1515,5.6392,-13.0785,-17.6346,-17.2941,-13.453,-5.0635,1.0065,1.0403,0.9753,0.8839,0.9238,0.9183,33.3333,0.0,0.0,20.0,28.5714,42.8571,71.4286,0.0,80.9524,28.5714,90.4762,9.5238,4.3884,18.7433,25.3869,25.1867,19.9275,9.8261,20.1414,27.1972,29.6543,30.6138,29.5146,27.0436,21.9903,18.6112,17.6462,18.2952,19.7061,22.2044,2.1004,5.4455,8.4511,16.4872,22.5059,36.6168,2.2932,3.7264,5.029,9.853,15.0266,30.0646,106.8601,107.85,108.8399,107.97,108.903,107.0371,113.5092,103.0479,108.2786,111.2107,103.3664,119.055,125.8715,102.9856,114.4286,116.8881,128.2991,105.4771,3.2038,3.6907,3.7523,3.5455,3.3467,2.9712,104.3499,76.4381,-1.9576,-0.7421,-2.6997,47.3805,50.4747,-3.8087,38.139,118.9982,48322774.553,45399381.0
2018-08-09,108.05,433152.0,RACE.MI,108.1,107.88,107.4571,110.3714,114.031,116.6333,108.15,107.9933,107.8571,109.0643,111.1355,114.0834,108.0843,107.6263,107.1639,107.3013,108.6926,113.2541,110.3177,111.5596,112.3816,113.325,116.1909,117.4837,45.4236,41.0269,39.7429,40.6811,42.7918,47.1747,22.1068,37.266,38.1467,25.5437,19.0237,12.7341,0.75,-0.45,-5.75,-11.75,-8.35,-10.7,-11.5386,-6.457,25.9494,-59.3525,-81.8026,-124.1496,-0.2857,-0.2857,-0.2857,-0.2857,-0.2857,-0.2857,-9.1527,-17.9462,-20.5141,-18.6377,-14.4165,-5.6505,1.007,0.9959,0.9495,0.9019,0.9283,0.9099,0.0,66.6667,20.0,0.0,14.2857,28.5714,64.2857,0.0,76.1905,23.8095,88.0952,7.1429,20.1473,27.6212,30.7787,27.8419,21.8941,11.0559,24.4653,28.4625,30.2997,30.8997,29.7502,27.2199,16.2602,16.1421,16.0377,17.4408,19.063,21.8003,2.3003,5.2564,8.1438,16.2096,22.3342,36.645,1.5288,2.9811,4.3105,9.1492,14.3111,29.3488,107.4836,108.1,108.7164,107.88,108.6664,107.0936,110.1534,104.7609,107.4571,110.3714,104.0082,116.7347,125.7492,102.3127,114.031,116.6333,128.3406,104.926,2.9006,3.4184,3.5536,3.4679,3.3085,2.9666,104.3869,76.5778,-2.1037,-0.5842,-2.6879,46.6596,44.462,-4.0788,35.5635,118.2583,48172498.7356,44966229.0
2018-08-10,105.55,493027.0,RACE.MI,107.3667,107.43,107.6357,109.7714,113.4071,116.225,106.875,107.2167,107.3804,108.4214,110.3645,113.5679,106.1827,106.3351,106.1766,106.4877,107.8712,112.5383,109.4665,110.7984,112.2413,112.9182,115.6285,117.0477,20.9628,29.5392,32.401,37.0773,40.1823,45.571,34.7553,39.3757,39.0008,26.2115,19.4136,12.7748,-2.2,-2.25,1.25,-8.4,-13.1,-17.15,-100.0,-145.5939,-112.8005,-105.1843,-104.6085,-150.5785,-0.5614,-0.5614,-0.5614,-0.5614,-0.5614,-0.5614,-58.0744,-40.9216,-35.1979,-25.8454,-19.6355,-8.858,0.9796,0.9791,1.012,0.9263,0.8896,0.8602,100.0,33.3333,0.0,100.0,0.0,14.2857,57.1429,0.0,71.4286,19.0476,85.7143,4.7619,60.0522,47.8145,44.1256,34.8925,27.2123,14.4425,42.4564,37.2712,36.1166,33.8094,31.8256,28.4355,10.5968,13.1585,14.0016,16.3185,18.2098,21.2584,4.0835,6.7551,9.5304,17.6017,23.8207,38.3225,1.0192,2.3849,3.6948,8.4957,13.6296,28.65,104.7714,107.3667,109.962,107.43,109.4663,105.3937,109.5132,105.7582,107.6357,109.7714,103.2881,116.2548,125.4652,101.3491,113.4071,116.225,128.2495,104.2005,3.0375,3.4342,3.5715,3.5232,3.3768,3.0401,104.3985,76.7169,-2.2524,-0.595,-2.8474,43.2196,34.7223,-4.2145,43.9103,117.548,47973559.4731,44473202.0
2018-08-13,106.1,388576.0,RACE.MI,106.5667,107.19,107.2929,109.1786,112.6286,115.7226,106.2417,106.7733,106.9964,107.9319,109.7002,113.097,105.9616,105.9795,105.8227,105.9968,107.2685,111.9224,108.6991,110.5746,111.6532,112.5691,114.8491,116.4773,32.8888,34.5768,35.4611,38.3708,41.0132,45.9848,43.1876,41.0635,39.7329,26.8316,19.785,12.8145,-2.4,-1.2,-2.4,-8.3,-16.35,-21.1,-52.5597,-85.6559,-112.3403,-99.5295,-98.9634,-145.5058,0.7027,0.7027,0.7027,0.7027,0.7027,0.7027,-34.2224,-30.8464,-29.0777,-23.2584,-17.9736,-8.0303,0.9779,0.9888,0.9779,0.9274,0.8665,0.8341,66.6667,0.0,40.0,80.0,14.2857,0.0,50.0,0.0,66.6667,14.2857,83.3333,2.381,60.0522,47.8145,44.1256,34.8925,27.2123,14.4425,32.9498,33.0538,33.3859,32.5633,31.0206,28.0411,8.224,11.6696,12.943,15.7171,17.7492,20.9636,2.7224,5.4041,8.1689,16.3445,22.6864,37.4101,0.6795,1.9079,3.1669,7.8889,12.9806,27.9679,104.4214,106.5667,108.7119,107.19,109.496,104.884,109.2867,105.299,107.2929,109.1786,102.9852,115.372,124.3575,100.8997,112.6286,115.7226,127.6336,103.8117,2.5957,3.0819,3.2945,3.3791,3.2823,2.9938,104.4155,76.8554,-2.3811,-0.5149,-2.8961,34.0745,23.0392,-4.5582,34.9289,116.866,48131088.4787,44861778.0
2018-08-14,106.35,346341.0,RACE.MI,106.0,106.91,107.0857,108.7821,111.95,115.2155,106.1333,106.4933,106.7607,107.5548,109.1294,112.6611,106.1285,105.9738,105.7504,105.6921,106.8042,111.3726,108.3693,110.3067,111.3854,112.365,114.2533,115.9406,39.1492,37.1307,36.9742,38.9848,41.4017,46.1754,36.9245,39.4572,39.0695,27.1368,20.0249,12.8258,-1.7,-1.4,-1.45,-5.55,-14.25,-21.3,100.0,-30.8155,-48.4787,-72.472,-82.7185,-130.174,-0.6538,-0.6538,-0.6538,-0.6538,-0.6538,-0.6538,-21.7016,-25.7385,-26.0517,-22.0305,-17.1966,-7.6492,0.9843,0.987,0.9865,0.9504,0.8818,0.8331,33.3333,0.0,20.0,60.0,0.0,71.4286,42.8571,35.7143,61.9048,9.5238,80.9524,0.0,24.3983,33.0321,35.0886,31.1054,24.8238,13.2886,26.658,30.0655,31.4372,31.6797,30.4522,27.764,16.2011,15.1349,15.1059,16.6473,18.3401,21.2506,1.8149,4.3233,7.002,15.177,21.6061,36.5193,1.103,2.1763,3.3645,7.9754,13.0124,27.952,105.3317,106.0,106.6683,106.91,109.216,104.604,109.1265,105.0449,107.0857,108.7821,102.6259,114.9384,123.4012,100.4988,111.95,115.2155,126.8628,103.5682,2.1339,2.7042,2.9918,3.2177,3.1769,2.9448,104.4348,76.9933,-2.4812,-0.4001,-2.8812,27.7506,25.4902,-4.7556,38.5102,116.2114,47971237.2904,45208119.0
2018-08-16,105.8,510838.0,RACE.MI,106.0833,106.37,106.8714,108.1464,111.1643,114.6964,106.0333,106.1233,106.4393,107.1571,108.5703,112.2231,105.8131,105.7075,105.5065,105.338,106.3213,110.8119,108.2897,109.4238,111.0931,111.8952,113.4784,115.3899,29.9344,33.5311,34.8757,38.0858,40.7812,45.8112,40.0929,39.9581,39.2667,27.5969,20.3383,12.8627,0.25,-2.7,-1.5,-8.9,-16.5,-21.8,-11.9403,-40.1003,-57.3325,-80.2083,-82.4372,-129.863,0.0227,0.0227,0.0227,0.0227,0.0227,0.0227,-40.1313,-32.9377,-30.2487,-23.8284,-18.4375,-8.3776,1.0024,0.9751,0.986,0.9224,0.8651,0.8292,0.0,0.0,0.0,40.0,28.5714,57.1429,35.7143,28.5714,57.1429,4.7619,78.5714,0.0,46.4296,41.9616,40.4501,33.5771,26.6047,14.377,29.8267,31.0766,31.9463,31.9004,30.6386,27.9089,10.9119,12.7051,13.545,15.8629,17.7618,20.8927,2.0099,4.2586,6.8017,14.8929,21.3772,36.4498,0.7353,1.7411,2.8839,7.4057,12.3928,27.2865,105.6336,106.0833,106.533,106.37,108.1348,104.6052,109.0849,104.6579,106.8714,108.1464,102.7782,113.5147,121.9096,100.419,111.1643,114.6964,126.0286,103.3643,2.1231,2.5905,2.8748,3.1519,3.1403,2.9391,104.4485,77.1306,-2.5611,-0.3196,-2.8807,25.2658,27.268,-4.7799,36.3121,115.5829,47739040.3526,44697281.0
2018-08-17,105.15,379278.0,RACE.MI,105.7667,105.79,106.5,107.5857,110.319,114.2095,105.5667,105.7167,106.0089,106.7576,108.0236,111.7791,105.2434,105.2383,105.1033,104.9186,105.805,110.2322,107.6281,108.5484,110.4094,111.4703,112.6228,114.8698,21.1212,29.3306,32.3445,36.9999,40.0367,45.3779,47.1454,41.8362,40.0973,28.1792,20.7111,12.9214,-0.95,-2.9,-2.6,-7.85,-17.75,-20.45,-100.0,-148.1482,-91.2403,-103.3631,-91.612,-135.3678,0.1,0.1,0.1,0.1,0.1,0.1,-57.7575,-41.3388,-35.3109,-26.0002,-19.9266,-9.2443,0.991,0.9732,0.9759,0.9305,0.8556,0.8372,100.0,66.6667,0.0,100.0,14.2857,100.0,28.5714,21.4286,52.381,0.0,76.1905,2.381,61.2504,49.3487,45.0807,35.7492,28.1681,15.3296,34.0419,32.953,33.0643,32.3942,30.9924,28.127,8.1805,11.1759,12.5163,15.3323,17.3697,20.6497,2.04,4.1069,6.53,14.5292,21.0593,36.282,0.4902,1.3928,2.4719,6.8767,11.8027,26.6368,104.7857,105.7667,106.7476,105.79,106.6276,104.9524,108.8664,104.1336,106.5,107.5857,102.7489,112.4225,119.9761,100.662,110.319,114.2095,125.3821,103.037,1.8997,2.3705,2.6832,3.0467,3.0772,2.9209,104.4555,77.2672,-2.6287,-0.2705,-2.8992,25.9932,25.2215,-5.0546,37.2175,114.9796,47688470.964,44318003.0
2018-08-20,106.75,316221.0,RACE.MI,105.9,106.03,106.25,107.2643,109.5571,113.8119,106.0583,106.0367,106.0714,106.6462,107.6991,111.4322,106.2777,105.9088,105.5794,105.0058,105.6506,109.8396,107.6082,108.4219,110.2235,111.3306,112.1372,114.5552,62.2059,48.9919,44.0134,41.4269,42.7387,46.6503,31.8416,37.807,38.4313,28.2554,20.8772,12.9348,0.4,1.2,-1.75,-4.5,-16.0,-16.7,57.7585,42.5658,-9.1748,-55.9689,-70.9416,-113.4872,0.6098,0.6098,0.6098,0.6098,0.6098,0.6098,24.4119,-2.0162,-11.9733,-17.1461,-14.5227,-6.6994,1.0038,1.0114,0.9839,0.9596,0.8697,0.8647,66.6667,33.3333,0.0,80.0,0.0,85.7143,21.4286,14.2857,47.619,0.0,73.8095,0.0,1.2342,21.6904,28.4352,29.2469,24.1997,13.482,22.4975,27.333,29.4927,30.8745,30.0408,27.6764,21.9489,17.5892,16.4335,16.9015,18.3342,21.1003,1.36,3.2855,5.5971,13.4914,20.0564,35.4181,1.3268,2.1143,3.1188,7.3855,12.2406,27.0026,104.586,105.9,107.214,106.03,107.1081,104.9519,108.0107,104.4893,106.25,107.2643,102.866,111.6626,117.5528,101.5615,109.5571,113.8119,124.8283,102.7955,1.8876,2.252,2.5397,2.9239,2.9782,2.8543,104.4785,77.4033,-2.6536,-0.0995,-2.7531,30.9296,40.2993,-4.4842,42.1224,114.4004,47927565.0037,44634224.0
2018-08-21,109.15,524702.0,RACE.MI,107.0167,106.64,106.4071,106.9321,109.05,113.5155,107.6833,107.0767,106.7964,106.8976,107.6621,111.2153,108.4543,107.6336,106.9704,105.6997,105.9487,109.694,107.9911,108.5393,110.2017,111.2628,111.9993,114.4126,82.5989,66.4785,56.9939,47.398,46.5332,48.494,39.9655,34.4827,33.2693,27.3281,20.6157,12.8475,3.35,3.05,1.1,-4.65,-10.65,-12.45,100.0,164.4295,212.7451,71.9786,-18.4414,-76.0483,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,65.1978,32.957,13.9879,-5.204,-6.9336,-3.012,1.0317,1.0287,1.0102,0.9591,0.9111,0.8976,33.3333,100.0,100.0,60.0,0.0,71.4286,14.2857,7.1429,42.8571,0.0,71.4286,45.2381,56.2132,21.1851,2.2978,15.2731,15.3843,9.268,13.6749,21.5157,25.4284,29.0153,28.8606,27.1121,48.7865,33.0823,26.6245,21.3265,21.1646,22.5129,0.9066,2.6284,4.7976,12.5277,19.1014,34.5748,3.2345,4.0414,5.0232,9.208,14.0078,28.7096,103.729,107.0167,110.3044,106.64,109.3709,103.9091,108.8475,103.9668,106.4071,106.9321,104.1545,109.7098,115.6035,102.4965,109.05,113.5155,124.3461,102.6848,2.0247,2.2384,2.4693,2.8255,2.8875,2.7818,104.5252,77.5389,-2.606,0.1902,-2.4158,43.4818,64.9247,-3.9973,48.0281,113.8444,48364818.4558,45158926.0
2018-08-22,108.0,685486.0,RACE.MI,107.9667,106.97,106.7571,107.1964,108.7667,113.2262,108.175,107.53,107.1946,107.04,107.5667,110.9588,108.3099,107.9298,107.3859,105.996,106.0219,109.456,107.9925,108.5129,110.0402,111.135,111.8983,114.2474,59.5168,55.1535,50.4545,45.0292,45.0318,47.6851,50.4074,35.1914,30.8958,25.9152,20.125,12.7026,2.85,1.65,2.45,3.7,-5.95,-12.15,62.2449,93.1759,128.8255,88.8675,-2.4743,-66.4313,-0.2881,-0.2881,-0.2881,-0.2881,-0.2881,-0.2881,19.0337,10.3071,0.9089,-9.9415,-9.9364,-4.6298,1.0271,1.0155,1.0232,1.0355,0.9478,0.8989,0.0,100.0,100.0,40.0,100.0,57.1429,7.1429,0.0,38.0952,0.0,69.0476,42.8571,71.2914,38.0263,16.6545,7.5466,10.3117,6.7621,8.2012,16.527,21.5054,27.0266,27.5703,26.4845,48.933,36.8085,30.1,23.2337,22.4159,23.1296,0.6044,2.1027,4.1122,11.6329,18.1918,33.7516,3.6064,4.6831,5.7556,10.0003,14.7907,29.4761,106.0065,107.9667,109.9268,106.97,109.8742,104.0658,109.3058,104.2085,106.7571,107.1964,104.7918,109.601,114.9525,102.5809,108.7667,113.2262,123.9813,102.4711,2.2747,2.3561,2.5293,2.8467,2.9093,2.8095,104.5599,77.674,-2.528,0.3122,-2.2157,60.5211,76.3394,-3.5631,48.2709,113.3106,47749043.7078,44473440.0
2018-08-23,107.7,363916.0,RACE.MI,108.2833,107.35,106.9857,107.1393,108.4476,113.0226,108.0417,107.7733,107.4304,107.1071,107.4697,110.7018,107.9713,107.9026,107.5268,106.1795,106.0466,109.2092,107.9792,108.4613,109.9427,111.0992,111.7752,114.1274,53.6502,52.2509,48.752,44.4058,44.6373,47.4735,51.0391,34.0864,28.1991,24.7162,19.7048,12.5737,0.95,1.9,1.6,-0.8,-6.7,-8.55,-99.9998,35.4146,55.5556,39.3654,-18.1312,-74.3107,-0.5161,-0.5161,-0.5161,-0.5161,-0.5161,-0.5161,7.3004,4.5019,-2.496,-11.1884,-10.7254,-5.053,1.0089,1.018,1.0151,0.9926,0.9414,0.9265,0.0,66.6667,80.0,20.0,85.7143,42.8571,0.0,7.1429,33.3333,0.0,66.6667,40.4762,52.3025,29.6664,12.0191,9.1299,11.3,7.2878,11.6496,17.327,21.5983,26.8607,27.4502,26.4365,37.1982,31.9439,27.4994,22.3663,21.8763,22.8449,0.753,2.0322,3.8747,11.1519,17.6755,33.298,2.4042,3.7465,4.9334,9.286,14.0864,28.7743,107.0334,108.2833,109.5332,107.35,110.031,104.669,109.5446,104.4269,106.9857,107.1393,104.825,109.4536,114.107,102.7882,108.4476,113.0226,123.8644,102.1808,2.0004,2.178,2.3796,2.7535,2.847,2.7845,104.5913,77.8086,-2.4339,0.3762,-2.0577,69.5575,67.4085,-3.0426,40.5021,112.7982,47479039.9238,44109524.0
2018-08-24,109.75,395076.0,RACE.MI,108.4833,108.27,107.4714,107.2786,108.3452,112.8417,108.775,108.5733,108.1214,107.4552,107.5881,110.5496,109.3563,109.0069,108.5137,106.8546,106.4365,109.1678,108.029,108.7038,109.9253,111.0698,111.7553,114.0572,76.9444,67.0588,59.6155,49.5465,47.9114,49.056,57.0778,36.0045,27.5491,23.1575,19.1104,12.4002,0.6,4.6,3.4,1.95,-2.15,-7.6,76.923,85.3658,85.5824,104.5354,25.3862,-54.6687,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,53.8887,34.1176,19.231,-0.9071,-4.1773,-1.888,1.0055,1.0437,1.032,1.0181,0.9808,0.9352,0.0,33.3333,60.0,0.0,71.4286,28.5714,64.2857,0.0,28.5714,23.8095,64.2857,38.0952,69.1551,43.6772,23.649,2.8949,7.2237,5.2896,7.3722,13.6816,18.5779,25.2249,26.375,25.9097,40.4298,34.9011,30.0866,23.8055,22.8212,23.3064,0.502,1.6257,3.3212,10.3554,16.8338,32.5052,2.7528,4.1472,5.3786,9.7727,14.5656,29.2392,106.6753,108.4833,110.2913,108.27,110.4004,106.1396,110.5923,104.3506,107.4714,107.2786,104.6138,109.9433,113.8261,102.8644,108.3452,112.8417,123.6421,102.0412,2.068,2.1654,2.327,2.6718,2.7693,2.7217,104.6429,77.9427,-2.2965,0.5496,-1.7469,68.8493,62.8001,-2.4448,47.5411,112.3063,47728986.7544,44504600.0
2018-08-27,109.75,316060.0,RACE.MI,109.0667,108.87,108.0357,107.4536,108.1095,112.6393,109.4083,109.0667,108.6911,107.7848,107.7158,110.4058,109.801,109.5802,109.1461,107.4131,106.7862,109.1315,108.4818,108.8476,109.9031,111.0305,111.7097,113.9788,76.9444,67.0588,59.6155,49.5465,47.9114,49.056,63.1827,38.7378,27.7412,21.5068,18.4522,12.2083,1.75,3.0,3.95,2.45,-4.95,-8.5,68.153,104.0435,83.4669,102.7656,50.4303,-47.3869,-0.3077,-0.3077,-0.3077,-0.3077,-0.3077,-0.3077,53.8887,34.1176,19.231,-0.9071,-4.1773,-1.888,1.0162,1.0281,1.0373,1.0228,0.9568,0.9281,33.3333,0.0,40.0,0.0,57.1429,14.2857,57.1429,78.5714,23.8095,19.0476,61.9048,35.7143,75.3925,49.6709,28.8935,0.0465,5.2872,4.3375,4.6874,10.7432,15.883,23.6143,25.2931,25.3711,33.4099,31.9487,28.7908,23.6362,22.7528,23.2616,0.3346,1.3006,2.8467,9.6157,16.0322,31.7313,2.3852,3.8678,5.1602,9.6246,14.422,29.093,107.1339,109.0667,110.9994,108.87,110.6027,107.1373,111.172,104.8994,108.0357,107.4536,104.5,110.4071,112.8531,103.3659,108.1095,112.6393,123.3449,101.9336,2.1683,2.2061,2.333,2.6502,2.7502,2.7133,104.694,78.0765,-2.1339,0.6505,-1.4834,66.2442,68.524,-1.9039,50.8083,111.834,47801923.4905,44504600.0
2018-08-28,110.15,406090.0,RACE.MI,109.8833,109.07,108.75,107.625,107.9738,112.5143,109.95,109.4933,109.2196,108.1443,107.9013,110.29,110.1994,110.0761,109.7146,107.9738,107.169,109.1361,109.2232,108.91,109.9521,111.0048,111.6886,113.9328,81.1119,69.9043,61.7679,50.5806,48.5657,49.3684,67.2526,40.9244,27.9058,19.9739,17.8253,12.0209,2.45,1.0,5.0,2.4,-2.85,-5.25,100.0,100.4274,97.8087,105.0388,77.739,-39.9626,-0.1842,-0.1842,-0.1842,-0.1842,-0.1842,-0.1842,62.2238,39.8086,23.5358,1.1612,-2.8686,-1.2633,1.0227,1.0092,1.0476,1.0223,0.9748,0.9545,0.0,100.0,20.0,0.0,42.8571,0.0,50.0,71.4286,19.0476,14.2857,59.5238,33.3333,75.3925,49.6709,28.8935,0.0465,5.2872,4.3375,3.3501,8.9813,14.1348,22.4844,24.5213,24.9823,23.8778,26.7089,25.622,22.5053,22.0586,22.9052,0.2231,1.0405,2.4401,8.9289,15.2688,30.9758,1.5901,3.0942,4.4231,8.9372,13.7353,28.4003,109.5062,109.8833,110.2605,109.07,111.0925,107.0475,111.1146,106.3854,108.75,107.625,104.3603,110.8897,112.2942,103.6535,107.9738,112.5143,123.2107,101.8179,2.0153,2.1035,2.2389,2.5751,2.6919,2.6801,104.7485,78.2099,-1.9528,0.7245,-1.2282,69.8949,78.3605,-1.4096,53.0887,111.3807,47951536.7206,44910690.0
2018-08-29,114.8,858602.0,RACE.MI,111.5667,110.43,109.9,108.075,108.1429,112.4738,112.4083,111.4033,110.7321,109.101,108.5219,110.3963,113.7742,112.8881,112.096,109.5909,108.3171,109.565,111.7018,111.1584,111.1992,111.3051,111.7362,113.9382,95.4508,86.6551,77.8088,60.672,55.4039,52.8136,76.4316,48.4752,32.4495,20.0739,17.427,11.8104,5.05,6.8,8.05,6.3,3.55,-1.7,100.0,166.6667,223.2269,225.5632,233.8233,20.5553,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,90.9016,73.3102,55.6175,21.344,10.8078,5.6271,1.046,1.063,1.0754,1.0581,1.0319,0.9854,0.0,100.0,100.0,20.0,100.0,0.0,42.8571,100.0,14.2857,9.5238,57.1429,30.9524,94.7894,78.6781,59.7121,21.3738,9.4622,3.1793,1.5591,5.7933,10.5117,19.7525,22.5795,23.9722,58.284,48.5481,41.6713,30.4916,27.2991,25.5466,0.1487,0.8324,2.0915,8.2911,14.5417,30.2382,5.5601,6.9754,8.2912,12.7988,17.5812,32.2241,106.9824,111.5667,116.1509,110.43,115.1249,105.7351,114.251,105.549,109.9,108.075,103.1416,113.0084,113.1809,103.1048,108.1429,112.4738,123.1223,101.8253,2.7699,2.5031,2.4759,2.6117,2.6714,2.6161,104.8491,78.343,-1.6909,1.0475,-0.6433,76.4308,82.4079,-0.7325,58.6017,100.5,48589356.8211,45769292.0
