date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Down 5,Aroon Up 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Middle Band 3,Real Lower Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Upper Band 7,Real Lower Band 7,Real Middle Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD,MACD_Signal,MACD_Hist,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2016-03-14,7.03,1406683.0,FBK.MI,6.9583,6.834,6.8707,6.9439,6.8326,6.7735,6.9892,6.9057,6.882,6.928,6.8979,6.789,7.0174,6.9615,6.9415,6.9446,6.8994,6.8105,6.9034,6.8488,6.9125,6.9859,6.854,6.93,72.4902,63.0432,60.1508,55.7147,53.4197,51.4022,42.3372,32.2575,26.0795,18.1622,17.4629,14.4659,0.425,0.185,-0.11,0.33,0.7,-0.145,72.5564,98.9388,73.8397,49.57,74.8231,74.4286,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,44.9804,26.0863,20.3015,11.4295,6.8393,2.8043,1.0643,1.027,0.9846,1.0493,1.1106,0.9798,0.0,100.0,40.0,100.0,14.2857,57.1429,0.0,42.8571,0.0,61.9048,42.8571,80.9524,43.6325,25.9599,21.0726,8.6112,0.443,6.9135,14.4071,18.755,19.5308,21.3635,22.9324,24.4489,36.7115,31.9067,29.9598,25.3896,23.1364,21.287,0.0866,0.1946,0.2902,0.6924,1.1539,2.4467,0.2207,0.331,0.4451,0.8229,1.1641,2.1303,7.1205,6.9583,6.7962,6.834,6.5002,7.1678,7.2006,6.5408,6.8707,6.9439,6.6131,7.2748,6.4111,7.2542,6.8326,6.7735,6.184,7.3629,2.8501,2.9514,3.0192,3.2933,3.4082,3.3894,6.645,4.7028,0.0417,0.0286,0.0131,71.2191,46.0873,3.7479,47.2131,6.3296,90513859.4358,94385022.0
2016-03-15,7.05,813066.0,FBK.MI,7.0267,6.906,6.8664,6.9654,6.8536,6.7754,7.035,6.9777,6.9268,6.9421,6.9177,6.8018,7.0561,7.0184,6.9939,6.9781,6.9292,6.83,6.9686,6.8939,6.9134,6.9881,6.8613,6.9306,74.6933,64.5377,61.245,56.268,53.7916,51.5942,41.6282,30.7019,25.2281,17.4525,16.6417,14.2885,0.205,0.36,-0.03,0.3,0.44,0.08,48.1013,65.2307,80.4163,42.2507,67.537,73.9645,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,49.3865,29.0754,22.4899,12.5359,7.5833,3.1884,1.0299,1.0538,0.9958,1.0444,1.0666,1.0115,0.0,66.6667,20.0,80.0,0.0,42.8571,71.4286,35.7143,19.0476,57.1429,40.4762,78.5714,40.2102,24.4796,20.1196,8.2266,0.216,7.0175,12.4046,17.1834,18.4059,20.8039,22.5428,24.2396,29.0893,28.3233,27.6778,24.5337,22.6404,21.0606,0.0627,0.1607,0.2537,0.648,1.1039,2.3935,0.1471,0.2648,0.3815,0.7642,1.1087,2.0796,7.0678,7.0267,6.9856,6.906,6.5722,7.2398,7.186,6.5469,6.8664,6.9654,6.649,7.2817,6.4346,7.2725,6.8536,6.7754,6.1828,7.3679,2.3911,2.6523,2.7933,3.1558,3.3076,3.3348,6.6491,4.7125,0.0512,0.0331,0.0181,85.3423,67.2516,3.3283,48.0079,6.3673,90707446.5786,95198088.0
2016-03-16,6.975,720606.0,FBK.MI,7.0183,6.98,6.885,6.9693,6.8743,6.7793,7.0092,7.0007,6.9539,6.9434,6.9287,6.8111,7.008,7.0055,6.9941,6.986,6.9417,6.8414,6.9688,6.9136,6.9152,6.988,6.8655,6.9309,51.4959,54.2532,54.6765,53.5656,52.1517,50.8227,29.9354,25.2107,22.5436,16.4018,15.9923,14.1504,-0.025,0.37,0.13,0.055,0.435,0.165,-100.0,25.1688,50.2382,14.52,46.8078,59.6944,-0.2973,-0.2973,-0.2973,-0.2973,-0.2973,-0.2973,2.9919,8.5065,9.3531,7.1312,4.3034,1.6454,0.9964,1.056,1.019,1.0079,1.0665,1.0242,0.0,33.3333,0.0,60.0,71.4286,28.5714,64.2857,28.5714,14.2857,52.381,38.0952,76.1905,6.5497,3.2459,6.4367,2.742,3.006,8.4846,21.4157,21.2792,21.0365,21.8279,23.1263,24.4957,18.7828,22.7069,23.9309,23.0587,21.7765,20.664,0.1118,0.1985,0.2875,0.6717,1.1213,2.4065,0.0981,0.2118,0.327,0.7096,1.0559,2.0301,7.0818,7.0183,6.9549,6.98,6.8356,7.1244,7.2124,6.5576,6.885,6.9693,6.6539,7.2847,6.477,7.2716,6.8743,6.7793,6.1837,7.3748,2.4953,2.6751,2.7989,3.1513,3.3103,3.3535,6.6524,4.7222,0.0522,0.0369,0.0153,83.0246,79.862,2.6643,50.1,6.4034,90454260.6867,94477482.0
2016-03-17,6.915,882262.0,FBK.MI,6.98,6.994,6.9171,6.9607,6.8869,6.777,6.9575,6.979,6.9614,6.9362,6.9324,6.8174,6.9427,6.9631,6.9668,6.9767,6.9419,6.8466,6.9547,6.9137,6.9152,6.9869,6.8665,6.9308,37.5149,46.796,49.7015,51.4373,50.8495,50.2074,36.192,24.8762,21.1284,15.6382,15.6166,14.0718,-0.115,0.07,0.225,-0.12,0.265,-0.095,-100.0,-133.216,2.2369,-24.6588,13.9119,39.4256,-0.5306,-0.5306,-0.5306,-0.5306,-0.5306,-0.5306,-24.9703,-6.408,-0.597,2.8745,1.699,0.4148,0.9836,1.0102,1.0336,0.9829,1.0398,0.9864,100.0,0.0,0.0,40.0,57.1429,14.2857,57.1429,21.4286,9.5238,47.619,35.7143,73.8095,48.7054,23.5385,12.6371,5.7119,8.1027,10.8518,31.9589,27.6206,25.517,23.8109,24.326,25.0547,11.0239,17.0952,19.7914,21.2378,20.6794,20.1493,0.1895,0.2738,0.3614,0.7387,1.1829,2.4642,0.0654,0.1695,0.2803,0.6589,1.0056,1.9817,7.0905,6.98,6.8695,6.994,6.8999,7.0881,7.2032,6.631,6.9171,6.9607,6.6464,7.275,6.5022,7.2716,6.8869,6.777,6.1843,7.3698,2.859,2.8673,2.9261,3.2047,3.3487,3.3865,6.655,4.7319,0.0475,0.039,0.0085,66.9053,78.4241,1.9417,51.2099,6.438,90400244.6459,93595220.0
2016-03-18,6.895,2597623.0,FBK.MI,6.9283,6.973,6.9586,6.9496,6.9017,6.788,6.915,6.946,6.9559,6.9274,6.9332,6.8229,6.9045,6.9278,6.9394,6.9637,6.9384,6.8497,6.9282,6.9111,6.9126,6.9853,6.8673,6.9303,33.0309,44.2611,48.0029,50.7139,50.409,50.0007,40.3632,24.6087,19.9154,14.9292,15.2588,13.9951,-0.155,-0.105,0.29,-0.155,0.31,0.46,-69.8113,-96.9626,-51.4087,-32.3445,-0.1034,31.2944,-0.1481,-0.1481,-0.1481,-0.1481,-0.1481,-0.1481,-33.9381,-11.4778,-3.9942,1.4278,0.818,0.0014,0.978,0.985,1.0439,0.978,1.0471,1.0715,66.6667,33.3333,80.0,20.0,42.8571,0.0,50.0,14.2857,4.7619,42.8571,33.3333,71.4286,48.7054,23.5385,12.6371,5.7119,8.1027,10.8518,23.8245,23.6029,22.9635,22.7451,23.637,24.7073,8.2181,14.6085,17.8108,20.2871,20.0937,19.8699,0.1264,0.2191,0.3098,0.686,1.1266,2.4055,0.0436,0.1356,0.2403,0.6118,0.9577,1.9346,6.9963,6.9283,6.8603,6.973,6.8509,7.0951,7.0985,6.8186,6.9586,6.9496,6.6378,7.2615,6.5415,7.2619,6.9017,6.788,6.204,7.372,2.5642,2.692,2.795,3.1243,3.2918,3.362,6.6574,4.7415,0.0417,0.0396,0.0022,47.4234,65.7844,1.3144,53.5172,6.4713,90304036.3867,90997597.0
2016-03-21,7.0,1525752.0,FBK.MI,6.9367,6.967,6.9807,6.9393,6.925,6.7961,6.9508,6.955,6.9662,6.9341,6.9421,6.8328,6.9713,6.9668,6.9672,6.9788,6.9534,6.8621,6.9297,6.9126,6.9188,6.9855,6.8732,6.9311,65.5021,58.879,57.0033,54.3439,52.6694,51.0838,30.4165,20.1453,17.4734,13.8972,14.7307,13.8744,0.025,-0.03,0.155,-0.145,0.49,0.34,100.0,-2.4876,-23.0769,10.3814,21.8107,47.2752,0.641,0.641,0.641,0.641,0.641,0.641,31.0043,17.7581,14.0066,8.6879,5.3388,2.1675,1.0036,0.9957,1.0226,0.9797,1.0753,1.0511,33.3333,0.0,60.0,0.0,28.5714,0.0,42.8571,7.1429,0.0,38.0952,30.9524,69.0476,10.5232,2.2915,2.8216,0.4817,4.1671,8.9236,15.3561,18.6933,19.6497,21.2644,22.6635,24.2106,18.9681,19.5701,20.7908,21.4703,20.8502,20.2437,0.0842,0.1752,0.2655,0.637,1.073,2.3483,0.1041,0.1835,0.2809,0.6431,0.9871,1.9635,7.0277,6.9367,6.8456,6.967,6.8541,7.0799,7.0867,6.8747,6.9807,6.9393,6.6449,7.2336,6.6085,7.2415,6.925,6.7961,6.21,7.3822,2.6124,2.6785,2.7578,3.0566,3.2206,3.2991,6.6608,4.7511,0.0451,0.0407,0.0044,44.8029,53.0439,0.7636,53.1582,6.5033,91203838.8482,92523349.0
2016-03-22,7.08,1306433.0,FBK.MI,6.9917,6.973,6.9921,6.9393,6.9443,6.8013,7.0225,6.9927,6.9911,6.9529,6.9562,6.846,7.0552,7.0322,7.0199,7.0105,6.98,6.8809,6.975,6.9149,6.9245,6.9859,6.8808,6.9324,77.8025,67.0972,62.7367,56.9458,54.3346,51.897,32.8718,19.7175,16.8391,13.2533,14.0924,13.7231,0.165,0.03,0.08,0.0,0.405,0.22,100.0,107.7495,59.4521,56.8997,50.0917,63.8349,0.5405,0.5405,0.5405,0.5405,0.5405,0.5405,55.6051,34.1943,25.4733,13.8916,8.6692,3.794,1.0239,1.0043,1.0114,1.0,1.0607,1.0321,0.0,100.0,40.0,20.0,14.2857,57.1429,35.7143,0.0,0.0,33.3333,28.5714,66.6667,37.7823,18.0065,13.0332,4.8829,1.3266,7.5186,10.1977,14.9945,16.9435,19.9383,21.7702,23.7466,22.5831,21.5804,22.0219,21.9853,21.2002,20.4255,0.0562,0.1402,0.2276,0.5915,1.0219,2.2923,0.1244,0.2018,0.2958,0.6522,0.9951,1.9717,7.1432,6.9917,6.8402,6.973,6.8415,7.1045,7.1192,6.8651,6.9921,6.9393,6.6449,7.2336,6.642,7.2466,6.9443,6.8013,6.2091,7.3935,2.5929,2.6412,2.7104,2.9928,3.1571,3.2464,6.665,4.7607,0.0536,0.0433,0.0104,63.5484,51.9249,0.4987,55.8095,6.5339,92298417.8482,93829782.0
2016-03-23,7.145,1309079.0,FBK.MI,7.075,7.007,7.0086,6.9396,6.9655,6.8081,7.0992,7.05,7.0293,6.9803,6.9745,6.862,7.1311,7.1028,7.0817,7.0516,7.0142,6.9044,7.0506,6.9472,6.9359,6.9866,6.8916,6.9345,84.5265,72.6488,66.9182,58.9907,55.6653,52.5535,44.1716,23.9236,18.6516,13.2217,13.6082,13.5124,0.25,0.17,0.115,0.005,0.445,0.285,100.0,133.3333,154.9618,123.8244,107.218,91.4754,0.3913,0.3913,0.3913,0.3913,0.3913,0.3913,69.0531,45.2975,33.8364,17.9814,11.3305,5.1071,1.0363,1.0244,1.0164,1.0007,1.0664,1.0415,0.0,100.0,20.0,100.0,100.0,42.8571,28.5714,100.0,0.0,28.5714,26.1905,64.2857,66.7713,40.748,29.527,12.8104,3.9249,4.8732,7.6858,12.9215,15.3442,19.106,21.2011,23.448,38.574,30.6939,28.2022,24.7203,22.9334,21.2689,0.0374,0.1122,0.1951,0.5492,0.9732,2.2378,0.1879,0.2664,0.3586,0.7106,1.0527,2.0298,7.1936,7.075,6.9564,7.007,6.8164,7.1976,7.1747,6.8425,7.0086,6.9396,6.6443,7.235,6.6724,7.2585,6.9655,6.8081,6.2069,7.4093,2.2727,2.4296,2.542,2.8737,3.0593,3.1802,6.6698,4.7702,0.0649,0.0476,0.0173,82.0833,63.4782,0.5221,56.1389,6.5634,92355334.3265,95138861.0
2016-03-24,7.17,1297200.0,FBK.MI,7.1317,7.058,7.0257,6.9461,6.9855,6.8126,7.1467,7.1043,7.0696,7.011,6.9931,6.8788,7.1723,7.1527,7.1314,7.0905,7.0478,6.9286,7.1037,7.0235,6.9485,6.9887,6.9022,6.9363,86.8284,74.701,68.5041,59.7819,56.1809,52.8073,52.3961,27.6673,20.413,13.2451,13.1707,13.3007,0.17,0.255,0.12,0.09,0.42,0.19,56.25,87.0647,114.993,123.5336,108.0879,90.2902,0.5385,0.5385,0.5385,0.5385,0.5385,0.5385,73.6568,49.402,37.0083,19.5639,12.3619,5.6146,1.0243,1.0369,1.017,1.0127,1.0622,1.0272,0.0,100.0,0.0,100.0,100.0,28.5714,21.4286,100.0,47.619,23.8095,23.8095,61.9048,68.845,42.6419,30.9814,13.5494,4.4203,4.6221,5.4887,10.8839,13.7088,18.2187,20.5889,23.1253,29.7462,27.0667,26.0162,23.9295,22.4932,21.082,0.025,0.0897,0.1672,0.51,0.9269,2.1845,0.1353,0.2231,0.3173,0.6698,1.0126,1.9915,7.2075,7.1317,7.0558,7.058,6.8569,7.2591,7.2265,6.8249,7.0257,6.9461,6.6353,7.2569,6.6967,7.2743,6.9855,6.8126,6.2035,7.4217,2.1142,2.2995,2.4302,2.7887,2.9898,3.1369,6.6748,4.7797,0.0749,0.0531,0.0219,89.6857,78.4391,0.8096,56.9668,6.5916,92854257.4034,96436061.0
2016-03-29,7.23,1384814.0,FBK.MI,7.1817,7.125,7.0621,6.9736,7.0002,6.8133,7.1958,7.1617,7.1207,7.0489,7.0153,6.8982,7.227,7.2101,7.188,7.136,7.087,6.9565,7.1598,7.1153,7.0017,7.0052,6.9114,6.9377,91.4222,79.3494,72.2315,61.6922,57.4287,53.4198,62.9002,33.9371,23.8361,13.7833,12.9877,13.0344,0.15,0.335,0.255,0.385,0.31,0.03,100.0,95.2381,109.0833,137.4334,138.6811,107.603,0.3714,0.3714,0.3714,0.3714,0.3714,0.3714,82.8444,58.6988,44.463,23.3844,14.8574,6.8397,1.0212,1.0486,1.0366,1.0562,1.0448,1.0042,0.0,100.0,0.0,100.0,100.0,14.2857,14.2857,100.0,42.8571,100.0,21.4286,100.0,83.9084,59.0165,44.3747,20.7804,9.3291,2.1171,3.48,8.6015,11.7432,17.0694,19.7815,22.6946,39.7726,33.3738,30.4793,26.0245,23.8521,21.7536,0.0166,0.0718,0.1433,0.4736,0.8827,2.1325,0.1902,0.2785,0.372,0.722,1.0644,2.0441,7.253,7.1817,7.1103,7.125,6.9673,7.2827,7.3017,6.8226,7.0621,6.9736,6.6364,7.3107,6.6951,7.3054,7.0002,6.8133,6.2023,7.4243,2.2046,2.3085,2.4116,2.7409,2.9391,3.0944,6.6804,4.7892,0.0867,0.0598,0.0269,86.1731,85.9807,1.1995,60.4677,6.6188,92972955.7462,97820875.0
2016-03-30,7.4,3573879.0,FBK.MI,7.2667,7.205,7.1314,7.0243,7.0176,6.8235,7.305,7.2533,7.2052,7.1058,7.0516,6.9255,7.369,7.3323,7.2968,7.2141,7.1501,6.9979,7.2666,7.2418,7.1552,7.0761,6.9275,6.9443,96.5444,87.4901,80.0398,66.5413,60.7535,55.1109,73.2564,42.6479,29.4912,15.2543,13.29,12.8035,0.255,0.4,0.485,0.71,0.365,0.425,100.0,145.3667,148.3546,198.8063,209.6029,149.8478,0.4167,0.4167,0.4167,0.4167,0.4167,0.4167,93.0887,74.9802,60.0796,33.0827,21.5071,10.2218,1.0357,1.0571,1.0701,1.1061,1.0519,1.0609,33.3333,100.0,0.0,100.0,100.0,0.0,7.1429,100.0,38.0952,100.0,19.0476,100.0,93.9689,77.491,63.4215,34.3761,19.334,3.336,1.7643,5.8739,9.0588,15.236,18.4367,21.9527,56.7426,46.3178,40.472,31.1983,27.2745,23.4679,0.0111,0.0574,0.1229,0.4397,0.8407,2.0817,0.3568,0.4528,0.5489,0.9004,1.2437,2.2254,7.4615,7.2667,7.0718,7.205,6.9876,7.4224,7.4332,6.8297,7.1314,7.0243,6.6605,7.3881,6.6682,7.3671,7.0176,6.8235,6.1885,7.4584,2.8324,2.6422,2.618,2.7859,2.9343,3.0511,6.6876,4.7987,0.1086,0.0695,0.039,83.3491,86.4026,1.3658,61.4741,6.6533,92377309.2462,101394754.0
2016-03-31,7.4,7332824.0,FBK.MI,7.3433,7.269,7.2036,7.0811,7.0343,6.8304,7.3717,7.3183,7.2723,7.1559,7.0864,6.9523,7.4122,7.3941,7.3645,7.2761,7.2043,7.0364,7.3259,7.3121,7.264,7.1563,6.9424,6.9492,96.5444,87.4901,80.0398,66.5413,60.7535,55.1109,80.1606,49.6165,34.3384,16.6201,13.5778,12.5781,0.23,0.32,0.505,0.795,0.35,0.29,44.4954,79.3556,104.504,156.5361,171.1688,141.3649,-0.3056,-0.3056,-0.3056,-0.3056,-0.3056,-0.3056,93.0887,74.9802,60.0796,33.0827,21.5071,10.2218,1.0321,1.0452,1.0732,1.1204,1.0496,1.0408,0.0,66.6667,0.0,80.0,85.7143,0.0,0.0,92.8571,33.3333,95.2381,16.6667,97.619,93.9689,77.491,63.4215,34.3761,19.334,3.336,1.2343,4.7749,7.8441,14.2771,17.7029,21.534,39.6968,37.652,35.0452,29.2348,26.189,23.0203,0.0074,0.0459,0.1053,0.4083,0.8007,2.0321,0.2379,0.3622,0.4704,0.8361,1.1845,2.1724,7.5036,7.3433,7.1831,7.269,7.0481,7.4899,7.4855,6.9216,7.2036,7.0811,6.7501,7.4121,6.6487,7.4198,7.0343,6.8304,6.177,7.4837,2.6991,2.6002,2.5915,2.7606,2.9104,3.0363,6.6947,4.8082,0.1244,0.0805,0.0439,76.7129,82.0784,1.4382,62.2686,6.7065,92377309.2462,101394754.0
2016-04-01,7.23,2320617.0,FBK.MI,7.3433,7.286,7.2364,7.1086,7.0383,6.8326,7.315,7.3053,7.2789,7.1757,7.1042,6.9709,7.2925,7.3278,7.3304,7.2826,7.2212,7.0568,7.3255,7.3093,7.2608,7.1625,6.9448,6.9508,41.1955,54.1414,57.8851,58.0231,55.9371,53.0884,56.7497,45.3646,33.7748,16.9515,13.4995,12.2853,0.0,0.085,0.23,0.385,0.085,0.095,-100.0,-8.7065,28.7048,84.242,107.9454,110.7011,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-17.609,8.2829,15.7702,16.0463,11.8741,6.1768,1.0,1.0119,1.0329,1.0562,1.0119,1.0133,0.0,33.3333,20.0,60.0,71.4286,0.0,0.0,85.7143,28.5714,90.4762,14.2857,95.2381,9.928,28.3568,30.3936,21.2591,11.9334,0.2819,20.0059,15.8631,15.3686,17.3506,19.4746,22.2861,24.4161,28.4206,28.7899,26.7195,24.7524,22.4121,0.1299,0.1618,0.2153,0.5042,0.8875,2.1088,0.1586,0.2898,0.4032,0.7764,1.1281,2.1207,7.5036,7.3433,7.1831,7.286,7.0948,7.4772,7.4643,7.0086,7.2364,7.1086,6.7972,7.42,6.6465,7.4302,7.0383,6.8326,6.1744,7.4908,2.9943,2.8207,2.7675,2.8707,3.0017,3.1161,6.7,4.8177,0.1219,0.0888,0.0331,59.9839,73.3486,1.3811,54.2047,6.7565,90892114.3662,99074137.0
2016-04-04,7.085,1641462.0,FBK.MI,7.2383,7.269,7.2371,7.1146,7.0386,6.8327,7.1858,7.2383,7.2411,7.1726,7.1084,6.9826,7.1382,7.2069,7.2415,7.2504,7.2101,7.0625,7.2186,7.3037,7.2599,7.1615,6.9454,6.9514,23.7645,38.4966,45.3845,51.9182,52.2288,51.439,49.636,37.6041,29.511,16.376,13.0747,12.0617,-0.315,-0.085,0.005,0.085,0.005,0.005,-100.0,-111.0301,-75.6188,11.1705,43.4662,74.8876,-0.6383,-0.6383,-0.6383,-0.6383,-0.6383,-0.6383,-52.4709,-23.0068,-9.2311,3.8364,4.4576,2.878,0.9574,0.9881,1.0007,1.0121,1.0007,1.0007,100.0,0.0,100.0,40.0,57.1429,0.0,28.5714,78.5714,23.8095,85.7143,11.9048,92.8571,35.4086,6.5623,3.9283,8.8958,4.5788,2.8933,33.178,25.1635,22.2568,20.5631,21.4249,23.1584,15.8263,22.0642,24.077,24.5788,23.4811,21.856,0.2216,0.2644,0.3195,0.6031,0.9803,2.1935,0.1057,0.2318,0.3456,0.7209,1.0744,2.0702,7.4958,7.2383,6.9809,7.269,7.0303,7.5077,7.463,7.0113,7.2371,7.1146,6.8087,7.4206,6.6466,7.4305,7.0386,6.8327,6.1744,7.4911,3.1427,2.9661,2.8945,2.9571,3.0752,3.1831,6.7039,4.8271,0.1069,0.0924,0.0145,36.4389,57.7119,1.237,45.7343,6.8036,89739598.4939,97432675.0
2016-04-05,6.935,2726318.0,FBK.MI,7.0833,7.21,7.2071,7.1079,7.0288,6.837,7.0342,7.127,7.1655,7.1486,7.099,6.9874,6.9738,7.0563,7.1161,7.186,7.1738,7.0541,7.0926,7.26,7.2412,7.1585,6.9453,6.9513,14.3456,28.0249,36.0012,46.4711,48.7205,49.7994,56.4954,38.7046,29.3223,15.907,12.8082,11.9769,-0.465,-0.295,-0.21,-0.095,-0.205,0.18,-100.0,-126.4856,-152.8736,-81.8437,-42.7287,24.3154,-0.4211,-0.4211,-0.4211,-0.4211,-0.4211,-0.4211,-71.3089,-43.9503,-27.9976,-7.0579,-2.5591,-0.4012,0.9372,0.9592,0.9706,0.9865,0.9713,1.0266,100.0,0.0,100.0,20.0,42.8571,100.0,100.0,71.4286,19.0476,80.9524,9.5238,90.4762,70.2141,43.1068,28.1903,9.8097,7.4782,8.4991,54.772,41.2636,34.783,27.0458,25.5748,25.1282,9.5846,16.4047,19.4847,22.2136,22.0159,21.1914,0.4027,0.4665,0.5289,0.8151,1.1886,2.3963,0.0705,0.1855,0.2963,0.6694,1.0232,2.0209,7.3242,7.0833,6.8425,7.21,6.848,7.572,7.5149,6.8993,7.2071,7.1079,6.7907,7.425,6.6372,7.4204,7.0288,6.837,6.1784,7.4956,3.5343,3.2605,3.1321,3.104,3.1912,3.2741,6.7062,4.8365,0.082,0.0903,-0.0083,19.5145,38.6458,1.1813,45.8564,7.54,89691768.3536,94706357.0
2016-04-06,6.88,1700880.0,FBK.MI,6.9667,7.106,7.1657,7.0957,7.0193,6.8432,6.9325,7.017,7.0837,7.1182,7.0855,6.9894,6.8818,6.9453,7.0102,7.1195,7.1323,7.0412,6.9981,7.0911,7.2093,7.1521,6.9443,6.9506,11.7781,24.9182,33.0759,44.6224,47.4923,49.2102,61.0683,39.5851,29.1606,15.4715,12.5544,11.8941,-0.35,-0.52,-0.29,-0.17,-0.2,0.26,-62.9213,-90.7912,-115.2795,-88.6792,-54.4935,13.6283,-0.6571,-0.6571,-0.6571,-0.6571,-0.6571,-0.6571,-76.4439,-50.1636,-33.8482,-10.7552,-5.0155,-1.5795,0.9516,0.9297,0.9596,0.9759,0.9718,1.0393,66.6667,0.0,80.0,0.0,28.5714,85.7143,92.8571,64.2857,14.2857,76.1905,7.1429,88.0952,70.2141,43.1068,28.1903,9.8097,7.4782,8.4991,40.3628,34.5741,30.6653,25.454,24.6021,24.6645,7.0631,13.7452,17.1781,20.9062,21.1785,20.8004,0.2685,0.3732,0.4533,0.7568,1.132,2.3393,0.047,0.1484,0.2539,0.6216,0.9745,1.9728,7.1399,6.9667,6.7934,7.106,6.7238,7.4882,7.5507,6.7807,7.1657,7.0957,6.7582,7.4332,6.6234,7.4151,7.0193,6.8432,6.188,7.4984,3.2229,3.138,3.0695,3.087,3.1847,3.2822,6.7079,4.8459,0.0572,0.0837,-0.0265,12.7217,22.8917,1.2256,43.4599,7.5325,89157206.0678,93005477.0
2016-04-07,6.675,1526742.0,FBK.MI,6.83,6.961,7.0864,7.0743,7.0112,6.8462,6.7867,6.8733,6.9611,7.0621,7.0542,6.9816,6.7046,6.7749,6.8528,7.0142,7.0604,7.0106,6.8545,6.9062,7.1068,7.1326,6.9408,6.9488,5.8872,16.4316,24.4401,38.4782,43.2274,47.0834,69.0774,44.0988,31.6614,15.975,12.7301,11.9168,-0.41,-0.725,-0.555,-0.3,-0.17,0.125,-100.0,-103.8742,-114.952,-136.641,-115.97,-28.7409,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-88.2257,-67.1367,-51.1197,-23.0436,-13.5451,-5.8332,0.9421,0.902,0.9232,0.957,0.9752,1.0191,100.0,0.0,100.0,0.0,14.2857,100.0,100.0,57.1429,9.5238,71.4286,4.7619,85.7143,85.0957,62.1536,46.6659,22.521,16.2455,12.847,52.3218,43.7078,38.1955,29.8198,27.5109,26.0874,4.2131,10.2013,13.8895,18.8573,19.8215,20.1476,0.389,0.5086,0.5986,0.9128,1.2881,2.4936,0.0313,0.1187,0.2177,0.5772,0.9281,1.9258,7.0538,6.83,6.6062,6.961,6.5849,7.3371,7.5947,6.5782,7.0864,7.0743,6.6762,7.4723,6.595,7.4274,7.0112,6.8462,6.1952,7.4972,3.7127,3.4864,3.3538,3.2756,3.3402,3.4095,6.7076,4.8552,0.0207,0.0711,-0.0504,12.967,15.0677,1.1724,39.9571,7.5252,88292052.2678,91478735.0
