date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Middle Band 3,Real Lower Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Lower Band 14,Real Upper Band 14,Real Middle Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2015-06-25,93.1,623028.0,AENA.MC,94.6333,94.91,94.3814,94.6179,94.7638,92.3131,94.225,94.6467,94.5454,94.5586,94.6014,93.893,93.7342,94.1821,94.3641,94.8047,95.234,96.0235,94.1463,94.1043,93.7015,93.3184,92.8697,94.6213,25.0554,36.4972,41.1457,48.0134,51.0667,55.921,32.7294,19.6698,15.928,11.6003,14.9977,22.2569,-2.8,0.75,-2.65,-1.11,-1.69,4.15,-100.0,-118.5009,-82.106,-113.1226,-144.6718,21.6715,-0.4851,-0.4851,-0.4851,-0.4851,-0.4851,-0.4851,-49.8891,-27.0057,-17.7085,-3.9732,2.1334,11.8419,0.9708,1.0081,0.9723,0.9882,0.9822,1.0467,0.0,100.0,40.0,0.0,57.1429,28.5714,64.2857,28.5714,52.381,0.0,16.6667,76.1905,47.8369,24.9464,15.1743,1.8371,4.0066,14.3446,37.4644,29.9783,26.2385,21.6429,20.6288,19.5501,13.219,18.0076,19.3246,20.862,22.3508,26.0981,2.5139,3.433,4.3001,7.6709,11.5545,22.967,0.887,2.0622,3.167,7.3941,12.519,30.6596,96.8156,94.6333,92.4511,94.91,92.949,96.871,94.3814,91.9082,96.8547,92.3811,96.8546,94.6179,92.6314,96.8962,94.7638,92.3131,85.0244,99.6018,2.4025,2.4601,2.5147,2.7199,2.8688,3.0255,50.8572,10.1109,0.895,-0.2559,0.639,67.785,54.6665,0.3419,43.4922,96.9358,14048092.5658,54335297.0
2015-06-26,94.4,433256.0,AENA.MC,94.25,94.84,94.4714,94.6479,94.6519,92.494,94.1083,94.4767,94.55,94.5295,94.5684,93.9901,94.1225,94.2513,94.3567,94.7455,95.179,96.0324,94.1621,94.1076,93.7094,93.3251,92.8934,94.6167,49.8045,49.1574,49.6121,51.7287,53.3136,56.878,26.5247,17.4203,14.2612,10.9729,14.6041,22.0943,-1.15,-0.35,0.63,0.42,-2.35,7.6,-26.1401,-67.5413,-38.8689,-70.5115,-87.6898,30.5296,0.8,0.8,0.8,0.8,0.8,0.8,-0.391,-1.6851,-0.7758,3.4573,6.6271,13.7561,0.988,0.9963,1.0067,1.0045,0.9757,1.0876,0.0,100.0,20.0,0.0,42.8571,14.2857,57.1429,21.4286,47.619,71.4286,14.2857,73.8095,14.1153,8.4222,4.2601,2.8174,6.7322,15.427,23.8623,23.4509,22.2072,20.0866,19.6876,19.1248,17.9591,19.8076,20.3924,21.2512,22.5298,26.102,1.676,2.7464,3.6858,7.123,11.0043,22.4202,1.2613,2.3197,3.3846,7.536,12.5929,30.5996,96.0182,94.25,92.4818,94.84,92.8366,96.8434,94.4714,92.0484,96.8945,92.435,96.8607,94.6479,92.71,96.5938,94.6519,92.494,85.3867,99.6014,2.48,2.4812,2.5117,2.6838,2.8232,2.9771,51.2926,10.3168,0.8329,-0.2483,0.5845,58.232,45.9336,0.2007,51.9343,96.8846,14379407.4767,54768553.0
2015-06-29,92.5,712496.0,AENA.MC,93.3333,94.16,94.4929,94.4679,94.5138,92.731,93.2333,93.6967,94.0571,94.2431,94.3727,93.9904,92.864,93.243,93.5241,94.2221,94.7973,95.8643,93.9296,93.8429,93.7028,93.308,92.886,94.5532,28.8895,36.0332,39.8399,46.4983,49.8041,55.0873,41.8387,24.8869,18.3916,11.7038,14.3803,21.7316,-2.75,-3.4,0.15,-2.52,-2.9,9.95,-100.0,-134.4028,-158.5196,-189.9204,-257.6646,-34.3331,0.4259,0.4259,0.4259,0.4259,0.4259,0.4259,-42.2211,-27.9335,-20.3203,-7.0033,-0.3917,10.1746,0.9711,0.9645,1.0016,0.9735,0.9696,1.1205,0.0,100.0,0.0,100.0,28.5714,100.0,100.0,14.2857,42.8571,100.0,11.9048,71.4286,72.4666,54.753,43.1739,21.2055,9.905,6.8589,47.529,40.2505,35.4367,27.37,24.534,21.5462,7.5877,11.7685,14.0649,17.793,20.1118,24.7195,5.2673,6.3471,7.3092,10.7642,14.6303,26.0364,0.8409,1.8558,2.9011,6.9977,11.9932,29.871,94.9194,93.3333,91.7473,94.16,91.784,96.5361,94.4929,92.1437,96.842,92.0091,96.9266,94.4679,92.3996,96.628,94.5138,92.731,86.3378,99.1241,3.9936,3.4095,3.1855,3.0375,3.0735,3.1306,51.7047,10.5237,0.743,-0.3594,0.3836,47.033,40.499,-0.1098,57.3208,96.8338,14854404.3702,54056057.0
2015-06-30,93.74,2034604.0,AENA.MC,93.5467,93.798,94.3486,94.3429,94.4348,92.965,93.4367,93.5567,93.8689,94.1461,94.3024,94.0373,93.3884,93.4012,93.5342,94.1069,94.6781,95.8169,93.9252,93.8378,93.7035,93.314,92.8952,94.5291,49.6063,47.4736,47.6857,50.0481,51.9706,56.0131,32.488,23.3568,17.9738,11.4047,13.7669,21.4596,0.64,-1.81,-1.01,-1.75,-1.66,9.83,45.2631,16.1615,-26.2522,-41.3492,-62.9198,21.3234,0.3401,0.3401,0.3401,0.3401,0.3401,0.3401,-0.7873,-5.0529,-4.6286,0.0962,3.9413,12.0263,1.0069,0.9811,0.9893,0.9817,0.9826,1.1171,100.0,66.6667,0.0,80.0,14.2857,85.7143,92.8571,7.1429,38.0952,95.2381,9.5238,69.0476,13.7868,17.2365,15.4671,7.516,1.4987,10.31,30.9982,30.6713,28.9786,24.7047,22.9423,20.8498,23.4865,21.6525,21.2151,21.2506,22.2648,25.6433,3.5115,5.0777,6.2651,9.9953,13.9336,25.4165,2.6606,3.5846,4.5866,8.5979,13.5221,31.2598,95.1219,93.5467,91.9714,93.798,91.8701,95.7259,94.3486,91.9567,96.7405,91.9271,96.7586,94.3429,92.3349,96.5346,94.4348,92.965,87.191,98.739,4.0282,3.5322,3.2948,3.0834,3.0885,3.1157,52.125,10.7317,0.6586,-0.3378,0.3208,48.1281,57.9516,-0.3334,55.8815,96.6572,15071289.9481,56090661.0
2015-07-01,93.05,1816458.0,AENA.MC,93.0967,93.358,93.9414,94.1393,94.3895,93.0729,93.1883,93.3073,93.5443,93.9737,94.1765,94.0413,93.0899,93.1259,93.2508,93.8421,94.4521,95.7066,93.8582,93.79,93.6519,93.3081,92.8964,94.5086,39.9032,42.2213,43.9636,48.1343,50.6923,55.3626,26.2543,22.1327,17.6157,11.1269,13.1827,21.1942,-1.35,-2.2,-2.85,-2.85,-0.95,4.53,46.7802,39.0217,-16.7465,-38.8593,-64.1917,15.5665,-0.3719,-0.3719,-0.3719,-0.3719,-0.3719,-0.3719,-20.1937,-15.5575,-12.0729,-3.7314,1.3846,10.7252,0.9857,0.9769,0.9703,0.9703,0.9899,1.0512,66.6667,33.3333,0.0,60.0,0.0,71.4286,85.7143,0.0,33.3333,90.4762,7.1429,66.6667,13.7868,17.2365,15.4671,7.516,1.4987,10.31,23.4756,25.9328,25.6314,23.2096,22.021,20.4343,17.7869,18.3074,18.7646,19.9646,21.3707,25.1322,2.341,4.0622,5.37,9.2814,13.2701,24.8113,1.7737,2.8677,3.9314,7.9837,12.8782,30.5155,94.1113,93.0967,92.0821,93.358,92.0528,94.6632,93.9414,91.7859,96.097,91.8037,96.4749,94.1393,92.2145,96.5645,94.3895,93.0729,87.4682,98.6775,3.5723,3.3668,3.2166,3.0702,3.0871,3.126,52.5343,10.9407,0.5694,-0.3566,0.2128,54.3301,64.5398,-0.4046,53.5391,96.484,14050477.9396,54274203.0
2015-07-02,90.78,863681.0,AENA.MC,92.5233,92.894,93.26,93.86,94.1757,93.176,92.03,92.448,92.7539,93.5258,93.8484,93.9346,91.3028,91.7339,92.0858,93.0642,93.8597,95.3943,93.5602,93.5969,93.2877,93.2306,92.8355,94.459,20.3042,29.0185,33.8287,42.3911,46.7223,53.2772,35.6269,26.2122,20.1386,11.7416,13.0449,20.8215,-1.72,-2.32,-4.77,-3.91,-4.49,4.33,-100.0,-80.4795,-113.594,-151.25,-185.3205,-57.3245,-0.7654,-0.7654,-0.7654,-0.7654,-0.7654,-0.7654,-59.3917,-41.963,-32.3427,-15.2177,-6.5553,6.5545,0.9814,0.9751,0.9501,0.9587,0.9529,1.0501,33.3333,0.0,60.0,40.0,0.0,57.1429,78.5714,42.8571,28.5714,85.7143,4.7619,64.2857,54.372,42.5302,35.2757,19.7324,10.2886,5.5419,40.4596,36.0763,33.2243,27.3906,24.8686,21.8943,11.9587,14.5464,15.8966,18.3624,20.2287,24.4635,4.0007,5.6897,7.0429,11.0584,15.0782,26.6606,1.1825,2.2942,3.3698,7.4135,12.2649,29.789,95.0523,92.5233,89.9943,92.894,90.423,95.365,93.26,90.6102,95.9098,90.9824,96.7376,93.86,91.5524,96.799,94.1757,93.176,87.9136,98.4383,3.6308,3.4746,3.3359,3.1771,3.1836,3.2129,52.9168,11.1506,0.4445,-0.4997,-0.0553,60.7348,59.7132,-0.6807,51.5714,96.3143,13559991.0644,53410522.0
2015-07-03,94.09,1224494.0,AENA.MC,92.64,92.832,93.0943,93.9271,94.1629,93.3455,92.8133,92.8467,92.9614,93.5565,93.8406,93.9771,93.2078,92.8482,92.797,93.2631,93.9192,95.4012,93.5653,93.6004,93.299,93.2374,92.8417,94.4513,61.5791,54.7877,52.4689,51.4817,52.4266,55.766,25.0416,23.5394,19.2396,11.5495,12.5953,20.5242,0.35,-0.31,-1.16,0.94,-0.27,7.12,52.6764,56.7402,49.5443,-13.9516,-36.4892,11.7133,0.7284,0.7284,0.7284,0.7284,0.7284,0.7284,23.1582,9.5754,4.9378,2.9633,4.8532,11.532,1.0037,0.9967,0.9878,1.0101,0.9971,1.0819,0.0,66.6667,40.0,20.0,0.0,42.8571,71.4286,35.7143,23.8095,80.9524,2.381,61.9048,3.871,12.8479,13.8461,9.0514,3.6047,8.3365,24.668,27.0343,26.9622,24.6193,23.1749,21.1437,22.8294,20.8785,20.4038,20.5325,21.5623,24.9896,2.6671,4.5518,6.0368,10.2685,14.3602,26.0258,2.4683,3.5153,4.5684,8.5639,13.3609,30.7597,95.4041,92.64,89.8759,92.832,90.5038,95.1602,93.0943,90.8487,95.3398,91.0752,96.7791,93.9271,91.5407,96.7851,94.1629,93.3455,88.4476,98.2434,3.8304,3.5789,3.3994,3.1667,3.1389,3.1328,53.3285,11.3615,0.3555,-0.3561,-0.0006,62.0399,61.8667,-0.5446,54.9931,96.148,14119234.2565,54635016.0
2015-07-06,94.5,358577.0,AENA.MC,93.1233,93.232,93.2943,93.8379,94.1767,93.5536,93.7433,93.4027,93.3129,93.6329,93.8712,94.0308,94.2121,93.7092,93.4572,93.5292,94.0409,95.4418,93.6067,93.6426,93.3227,93.2502,92.85,94.4526,64.9517,57.1939,54.3282,52.4819,53.08,56.063,19.8163,19.7782,17.6212,11.1545,12.0755,20.2536,1.45,2.0,1.4,-1.25,0.29,8.74,59.3281,63.1651,61.4425,8.8698,-15.5653,17.2784,0.5321,0.5321,0.5321,0.5321,0.5321,0.5321,29.9035,14.3878,8.6563,4.9638,6.1599,12.126,1.0156,1.0216,1.015,0.9869,1.0031,1.1019,100.0,33.3333,100.0,0.0,100.0,28.5714,64.2857,28.5714,19.0476,76.1905,0.0,59.5238,9.3656,4.7336,7.9105,6.02,1.679,9.1559,16.0216,20.9763,22.4181,22.3723,21.7418,20.4807,19.3327,19.0802,19.1313,19.8316,21.0237,24.609,1.7781,3.6414,5.1744,9.5351,13.6763,25.4061,2.1455,3.3123,4.4157,8.4522,13.2247,30.5273,96.4542,93.1233,89.7925,93.232,90.6018,95.8622,93.2943,90.8424,95.7462,91.146,96.5297,93.8379,91.5506,96.8028,94.1767,93.5536,89.2567,97.8505,3.9147,3.674,3.4892,3.2218,3.1725,3.143,53.7402,11.5734,0.2994,-0.2245,0.0749,62.7284,66.6055,-0.318,58.2381,95.9851,14293452.8543,54993593.0
2015-07-07,92.24,611611.0,AENA.MC,93.61,92.932,92.9857,93.7286,94.0938,93.6664,93.3017,93.072,93.0493,93.4198,93.6952,93.9697,92.8402,92.9241,92.905,93.1839,93.7531,95.2714,93.5455,93.6041,93.2906,93.2384,92.844,94.4221,37.6358,41.8483,43.4086,46.7596,49.1714,54.0153,16.3327,16.7693,16.234,10.7877,11.5805,19.9893,1.46,-1.5,-2.16,-1.53,-1.74,4.74,-100.0,-4.6262,9.8237,-41.1956,-64.9139,-30.0712,-0.7197,-0.7197,-0.7197,-0.7197,-0.7197,-0.7197,-24.7283,-16.3034,-13.1827,-6.4809,-1.6572,8.0306,1.0161,0.984,0.9771,0.9837,0.9815,1.0542,66.6667,0.0,80.0,40.0,85.7143,14.2857,57.1429,21.4286,14.2857,71.4286,0.0,57.1429,9.3656,4.7336,7.9105,6.02,1.679,9.1559,11.2479,17.1082,19.3474,20.7277,20.659,19.963,13.5725,15.5617,16.5108,18.3738,19.9767,23.9871,1.1854,2.9131,4.4352,8.854,13.0251,24.8012,1.4304,2.6498,3.7849,7.8485,12.5949,29.8005,95.5762,93.61,91.6438,92.932,90.2601,95.6038,92.9857,90.6262,95.3452,90.9132,96.544,93.7286,91.3414,96.8463,94.0938,93.6664,89.7823,97.5506,3.8084,3.6921,3.5503,3.3081,3.2576,3.2244,54.1252,11.7862,0.2301,-0.2771,-0.0471,65.3354,67.534,-0.4115,53.0555,95.8254,13833770.7014,54381982.0
2015-07-08,93.76,1149081.0,AENA.MC,93.5,93.074,93.1657,93.8293,94.0338,93.7952,93.3767,93.348,93.2429,93.424,93.6648,93.9741,93.4871,93.3437,93.2178,93.286,93.7665,95.248,93.5482,93.6059,93.2984,93.2441,92.8513,94.4118,56.2135,52.5513,51.1179,50.6564,51.6839,55.1441,13.1175,15.5654,15.5822,10.5746,11.1658,19.7168,-0.33,0.71,1.26,1.41,-1.26,5.41,-35.3575,17.2582,1.5139,-35.648,-50.8441,-31.2795,0.4682,0.4682,0.4682,0.4682,0.4682,0.4682,12.4271,5.1026,2.2358,1.3128,3.3678,10.2882,0.9965,1.0076,1.0136,1.0153,0.9867,1.0612,33.3333,100.0,60.0,20.0,71.4286,0.0,50.0,14.2857,9.5238,66.6667,0.0,54.7619,6.6872,10.7499,11.6714,7.8034,2.8732,8.545,11.2446,16.1458,18.377,20.1291,20.2578,19.775,9.835,13.0114,14.5356,17.215,19.1262,23.4703,1.0903,2.6305,4.1016,8.5216,12.7048,24.5107,0.9536,2.1198,3.2442,7.2879,11.9952,29.091,95.3816,93.5,91.6184,93.074,90.318,95.83,93.1657,90.7897,95.5417,91.1194,96.5391,93.8293,91.3099,96.7577,94.0338,93.7952,90.284,97.3065,3.447,3.4753,3.4006,3.2254,3.1877,3.1644,54.5215,11.9998,0.1799,-0.2007,-0.0208,65.7464,63.0996,-0.5912,53.1858,95.6689,14586914.2431,55531063.0
2015-07-09,94.05,501086.0,AENA.MC,93.35,93.728,93.21,93.7793,93.9652,93.925,93.6517,93.6733,93.4639,93.4534,93.6663,93.9859,93.9346,93.7375,93.5545,93.4434,93.8278,95.2499,93.5568,93.6506,93.3035,93.2501,92.8616,94.4062,59.6532,54.5464,52.5565,51.3875,52.1576,55.3583,19.9783,14.2728,13.5468,9.9646,10.6643,19.4848,-0.45,3.27,0.31,-0.7,-1.44,5.45,100.0,117.0238,107.2335,40.778,22.2608,24.2436,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,19.3063,9.0928,5.113,2.775,4.3153,10.7165,0.9952,1.036,1.0033,0.9926,0.9849,1.0615,0.0,66.6667,40.0,0.0,57.1429,28.5714,42.8571,7.1429,4.7619,61.9048,0.0,52.381,33.6997,9.1026,1.3348,2.0345,0.6328,9.973,9.2781,14.6101,17.1489,19.4512,19.8035,19.5536,18.7101,17.5363,17.6129,18.6755,20.0558,23.8859,0.7268,2.1044,3.5156,7.9129,12.0998,23.9271,1.4657,2.5259,3.6108,7.5973,12.254,29.2283,94.9375,93.35,91.7625,93.728,92.167,95.289,93.21,90.7818,95.6382,91.1138,96.4448,93.7793,91.3201,96.6104,93.9652,93.925,90.8109,97.0391,2.7765,3.063,3.1139,3.0899,3.0959,3.1142,54.9168,12.2144,0.1485,-0.1254,0.0231,62.549,57.0134,-0.6745,50.9946,95.5155,14356489.4362,56032149.0
2015-07-10,95.7,1679254.0,AENA.MC,94.5033,94.05,93.5886,93.765,93.9557,94.0807,94.8267,94.3307,94.0864,93.7095,93.824,94.0685,95.3128,94.8639,94.4968,93.983,94.1667,95.3989,94.5093,93.7523,93.4001,93.2623,92.8748,94.4299,75.8463,65.0101,60.31,55.4333,54.8051,56.5669,36.2036,18.794,14.7712,9.8485,10.4973,19.3237,3.46,1.61,2.65,-0.2,-0.2,6.54,100.0,149.1084,165.6848,159.1249,133.287,125.4604,0.0,0.0,0.0,0.0,0.0,0.0,51.6926,30.0203,20.6201,10.8666,9.6101,13.1338,1.0375,1.0171,1.0285,0.9979,0.9979,1.0734,100.0,33.3333,100.0,60.0,100.0,14.2857,35.7143,0.0,0.0,57.1429,78.5714,50.0,68.6544,36.8784,22.1176,8.3393,7.1575,12.7148,6.1707,11.8952,14.9164,18.1851,18.9472,19.1324,33.2011,25.7945,23.3885,21.4941,21.8686,24.7065,0.4846,1.6835,3.0134,7.3477,11.5237,23.3574,2.6071,3.6507,4.7249,8.6847,13.3004,30.1624,96.2122,94.5033,92.7945,94.05,91.8076,96.2924,93.5886,90.6135,96.5636,91.1433,96.3867,93.765,91.3372,96.5742,93.9557,94.0807,91.299,96.8625,2.7351,2.9578,3.0157,3.016,3.0285,3.0531,55.3247,12.43,0.1566,0.0323,0.1889,63.6026,70.6948,-0.689,54.0635,88.0,13701459.101,57711403.0
2015-07-13,98.17,1053620.0,AENA.MC,95.9733,94.784,94.6443,93.9521,94.1214,94.1857,96.66,95.704,95.2318,94.2969,94.2071,94.2587,97.6067,96.8297,96.1826,95.0336,94.8882,95.7595,96.1363,94.2461,94.3158,93.3545,92.9611,94.4787,87.2956,75.5447,69.123,60.7055,58.4215,58.2983,52.0047,26.2716,18.2778,10.4748,10.6639,19.2385,4.41,3.67,7.39,2.62,3.48,4.41,100.0,120.6985,161.9183,234.5252,214.329,226.4184,0.6128,0.6128,0.6128,0.6128,0.6128,0.6128,74.5912,51.0893,38.2459,21.411,16.8431,16.5966,1.047,1.0388,1.0814,1.0274,1.0368,1.047,100.0,0.0,100.0,40.0,100.0,0.0,28.5714,100.0,100.0,52.381,76.1905,100.0,83.6069,56.1823,39.3173,18.6167,13.9964,15.7466,3.9906,9.4964,12.8019,16.8971,18.0557,18.684,44.6951,33.8487,29.3911,24.6276,23.9325,25.668,0.323,1.3468,2.5829,6.8228,10.9749,22.8013,3.6181,4.8006,5.9299,9.9443,14.5471,31.3243,99.3594,95.9733,92.5872,94.784,90.7478,98.8202,94.6443,91.1976,98.0909,90.5807,97.3236,93.9521,90.9549,97.288,94.1214,94.1857,91.1399,97.2315,2.7487,2.8894,2.936,2.9382,2.9505,2.9747,55.7531,12.6466,0.228,0.2856,0.5136,69.0832,79.5414,-0.4014,60.4743,88.0868,14405366.782,58765023.0
2015-07-14,98.92,1250165.0,AENA.MC,97.5967,96.12,95.3343,94.2143,94.3962,94.2957,98.1333,97.0827,96.3007,94.9592,94.6433,94.4789,98.8835,98.2689,97.5833,96.0651,95.6417,96.1606,97.3735,96.3234,94.9652,93.5042,93.1368,94.5388,89.5515,78.0527,71.3746,62.169,59.4559,58.809,63.7396,33.4,22.0817,11.3201,10.9436,19.1831,4.87,6.68,4.83,3.67,5.77,4.62,84.1606,102.7132,123.3988,211.2096,218.4434,261.7428,0.1233,0.1233,0.1233,0.1233,0.1233,0.1233,79.1029,56.1054,42.7492,24.3379,18.9118,17.6181,1.0518,1.0724,1.0513,1.0385,1.0619,1.049,100.0,0.0,100.0,20.0,100.0,42.8571,21.4286,100.0,100.0,47.619,73.8095,100.0,87.2093,61.9133,44.9048,22.3092,16.5374,16.9103,3.1408,8.4137,11.8053,16.2638,17.6115,18.4578,45.9706,35.7682,31.0489,25.6042,24.5907,25.9708,0.2154,1.0775,2.2139,6.3355,10.4523,22.2584,3.1521,4.5805,5.8228,9.974,14.5944,31.3184,100.348,97.5967,94.8454,96.12,91.9178,100.3222,95.3343,90.8347,99.8339,90.0117,98.4169,94.2143,90.6637,98.1286,94.3962,94.2957,90.925,97.6664,2.3105,2.5891,2.7083,2.8131,2.859,2.917,56.1848,12.8643,0.3468,0.4752,0.822,80.1265,90.1433,-0.203,59.0806,88.2963,15004755.5174,60015188.0
2015-07-15,100.35,580812.0,AENA.MC,99.1467,97.438,96.17,94.7321,94.6152,94.4302,99.51,98.4927,97.5546,95.7773,95.1846,94.7605,100.2843,99.7754,99.0803,97.2466,96.5397,96.6612,98.6964,98.113,95.845,93.9946,93.306,94.6321,93.0705,82.3634,75.37,64.8565,61.3794,59.7714,73.673,41.594,27.2473,12.8089,11.5456,19.2088,4.65,6.59,5.85,7.25,4.6,5.65,100.0,107.1237,117.9127,187.4696,229.027,309.8353,0.48,0.48,0.48,0.48,0.48,0.48,86.141,64.7269,50.7399,29.7129,22.7588,19.5427,1.0486,1.0703,1.0619,1.0779,1.048,1.0597,100.0,0.0,100.0,0.0,100.0,28.5714,14.2857,100.0,100.0,42.8571,71.4286,100.0,93.54,74.3704,58.2412,32.1636,23.585,20.2643,2.0077,6.7211,10.1726,15.181,16.8427,18.062,60.1495,45.7269,38.548,29.5766,27.2395,27.2426,0.1436,0.862,1.8977,5.883,9.9546,21.7285,4.3014,5.8644,7.191,11.4616,16.0994,32.7728,100.9553,99.1467,97.3381,97.438,92.9027,101.9733,96.17,90.5637,101.7763,89.5369,99.9274,94.7321,90.1272,99.1032,94.6152,94.4302,90.5878,98.2727,2.3754,2.556,2.6556,2.7586,2.8065,2.8682,56.6264,13.0831,0.5111,0.6573,1.1684,87.0979,91.6091,0.2718,57.6267,88.6264,15051219.5481,60596000.0
2015-07-16,99.8,274131.0,AENA.MC,99.69,98.588,97.25,95.1179,94.9024,94.56,99.8367,99.28,98.4621,96.453,95.6559,95.0103,100.2384,100.2032,99.7611,98.0523,97.2179,97.0744,98.8948,98.661,97.2226,94.2789,93.5315,94.7119,77.9287,75.257,70.9279,63.0026,60.2255,59.2262,80.2954,48.1493,31.675,14.1914,12.1189,19.2339,1.63,5.75,7.56,5.4,6.03,5.45,47.2901,78.6994,87.3149,137.9885,179.9725,269.7672,-0.6683,-0.6683,-0.6683,-0.6683,-0.6683,-0.6683,55.8573,50.514,41.8557,26.0053,20.451,18.4524,1.0166,1.0611,1.082,1.0572,1.0643,1.0578,66.6667,0.0,80.0,0.0,85.7143,14.2857,7.1429,92.8571,95.2381,38.0952,69.0476,97.619,93.54,74.3704,58.2412,32.1636,23.585,20.2643,1.4102,5.6155,9.0316,14.3741,16.2592,17.7565,42.2485,38.2049,34.2244,28.0046,26.2959,26.782,0.0957,0.6896,1.6266,5.4627,9.4805,21.2111,2.8676,4.6915,6.1637,10.6429,15.3328,31.9925,100.8679,99.69,98.5121,98.588,95.3385,101.8375,97.25,92.2033,102.2967,89.3125,100.9232,95.1179,89.9228,99.882,94.9024,94.56,90.3835,98.7365,2.267,2.4609,2.578,2.7202,2.7839,2.8636,57.0582,13.303,0.6854,0.6971,1.3826,88.7067,84.3678,0.629,58.7688,89.1413,14877513.7392,60321869.0
2015-07-17,99.23,1086515.0,AENA.MC,99.7933,99.294,98.0314,95.5986,95.23,94.7017,99.6067,99.494,98.9571,97.0013,96.0494,95.2275,99.6899,100.0319,99.8971,98.5467,97.7008,97.4041,98.9012,98.7677,97.708,94.6487,93.777,94.7887,62.1979,67.6909,66.2097,61.0549,59.0182,58.6582,69.1114,48.9414,33.5212,15.0935,12.512,19.2241,0.31,3.53,5.47,6.73,6.88,5.95,-100.0,13.2334,49.9616,96.3211,131.3297,208.3591,-0.7034,-0.7034,-0.7034,-0.7034,-0.7034,-0.7034,24.3958,35.3817,32.4194,22.1098,18.0364,17.3164,1.0031,1.0369,1.0583,1.0728,1.0745,1.0638,33.3333,0.0,60.0,0.0,71.4286,0.0,0.0,85.7143,90.4762,33.3333,66.6667,95.2381,46.7435,52.1098,44.5986,26.8212,20.3759,18.823,11.6119,10.4814,11.9868,15.5215,16.9511,18.0721,31.9956,33.2912,31.2857,26.8993,25.6267,26.453,0.6938,1.1817,2.0242,5.7025,9.6591,21.3361,1.9117,3.7532,5.2832,9.8827,14.6026,31.2307,100.7079,99.7933,98.8788,99.294,97.8031,100.7849,98.0314,93.7528,102.31,89.6277,101.5694,95.5986,90.0634,100.3966,95.23,94.7017,90.3104,99.093,2.0071,2.2723,2.4311,2.6448,2.7362,2.8462,57.4799,13.5239,0.8462,0.643,1.4891,82.5585,71.6986,1.0355,53.5708,89.6357,14435415.8656,59235354.0
