date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Down 5,Aroon Up 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Middle Band 3,Real Upper Band 3,Real Lower Band 5,Real Upper Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Lower Band 21,Real Middle Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Hist,MACD,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2017-03-17,3.952,9713560.0,IG.MI,3.9367,3.926,3.9137,3.8724,3.8434,3.7751,3.9467,3.9355,3.9262,3.8996,3.8734,3.82,3.9563,3.9536,3.9505,3.9369,3.9228,3.9018,3.8938,3.8846,3.8778,3.8292,3.7883,3.792,70.1297,70.7098,69.7515,64.6601,60.1994,53.0521,50.9471,35.862,29.4561,20.0103,12.8508,8.4602,0.04,0.076,0.096,0.16,0.132,0.22,68.0,98.6038,133.9028,157.281,165.1415,167.0606,-0.2791,-0.2791,-0.2791,-0.2791,-0.2791,-0.2791,40.2594,41.4195,39.5031,29.3202,20.3987,6.1043,1.0102,1.0196,1.0249,1.0422,1.0346,1.0589,100.0,0.0,20.0,100.0,100.0,42.8571,100.0,7.1429,100.0,28.5714,19.0476,100.0,61.7908,42.8972,36.4421,28.043,20.9805,4.8226,8.5864,11.776,12.536,13.5388,15.0213,19.5071,36.3577,29.4689,26.9115,24.0914,22.9979,21.484,0.0197,0.0446,0.0652,0.1374,0.2328,0.6635,0.0836,0.1117,0.14,0.2445,0.3564,0.7308,3.8725,3.9367,4.0009,3.8698,3.9822,3.926,3.9137,3.8519,3.9756,3.8724,3.7643,3.9805,3.7198,3.8434,3.9671,3.7751,3.5637,3.9866,1.9392,1.9174,1.8808,1.8353,1.8713,2.0675,0.4172,2.0882,0.0082,0.0513,0.0431,78.1994,80.8103,1.3832,65.8735,3.7928,-80852737.6874,22991567.0
2017-03-20,3.984,3180469.0,IG.MI,3.9673,3.9412,3.9271,3.8889,3.8517,3.7803,3.9703,3.9548,3.9438,3.9145,3.8861,3.8297,3.9807,3.9761,3.9716,3.9551,3.939,3.9142,3.9188,3.8991,3.8918,3.858,3.8006,3.7963,80.6038,77.1678,74.6086,67.3454,62.0174,53.8926,56.4512,38.2693,31.0339,20.7523,13.3167,8.3934,0.092,0.076,0.094,0.23,0.174,0.216,100.0,93.2897,112.8623,164.0318,165.4834,172.7999,0.4,0.4,0.4,0.4,0.4,0.4,61.2077,54.3355,49.2173,34.6907,24.0348,7.7853,1.0236,1.0194,1.0242,1.0613,1.0457,1.0573,100.0,0.0,0.0,100.0,100.0,28.5714,100.0,0.0,100.0,23.8095,16.6667,100.0,67.4592,47.8983,40.5006,30.3979,22.6351,5.6544,5.6417,9.317,10.6293,12.4796,14.2489,19.0482,29.0332,26.4475,25.0998,23.3801,22.5866,21.3314,0.0132,0.0357,0.0559,0.1276,0.2217,0.6477,0.0677,0.1013,0.132,0.2391,0.3514,0.7254,3.9411,3.9673,3.9935,3.8729,4.0095,3.9412,3.9271,3.8523,4.002,3.8889,3.7881,3.9896,3.7155,3.8517,3.988,3.7803,3.5595,4.0011,1.9518,1.9232,1.886,1.834,1.8635,2.0498,0.4257,2.1072,0.0095,0.055,0.0455,82.3496,85.178,1.5165,64.0586,3.8163,-80375667.3374,26172036.0
2017-03-21,3.994,3138380.0,IG.MI,3.9767,3.9576,3.944,3.902,3.8613,3.7845,3.9837,3.9724,3.9605,3.9285,3.8991,3.8396,3.9951,3.9926,3.9886,3.9717,3.9545,3.9266,3.9288,3.9138,3.9121,3.8795,3.8162,3.8,83.3419,78.9783,76.0129,68.1596,62.5783,54.1554,60.5084,40.3818,32.4905,21.4703,13.7739,8.3315,0.028,0.082,0.118,0.184,0.202,0.178,95.5056,99.6885,103.7037,158.5995,162.9733,174.3021,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,66.6838,57.9566,52.0258,36.3192,25.1566,8.3107,1.0071,1.021,1.0304,1.0483,1.0533,1.0466,100.0,0.0,0.0,100.0,100.0,14.2857,100.0,0.0,100.0,19.0476,14.2857,100.0,68.623,48.8319,41.2302,30.8043,22.9175,5.7949,4.4875,8.2414,9.7631,11.9751,13.8743,18.8214,24.1163,23.9715,23.4618,22.6371,22.1244,21.137,0.0088,0.0286,0.0479,0.1185,0.2111,0.6323,0.0472,0.0831,0.1152,0.224,0.3367,0.7101,3.9408,3.9767,4.0125,3.8859,4.0293,3.9576,3.944,3.8697,4.0183,3.902,3.7979,4.0061,3.7152,3.8613,4.0075,3.7845,3.5545,4.0145,1.6318,1.735,1.7556,1.7702,1.818,2.0199,0.4342,2.1261,0.01,0.058,0.048,81.6877,79.0747,1.6687,65.8992,3.8405,-81317181.3374,29310416.0
2017-03-22,3.946,2677473.0,IG.MI,3.9747,3.9684,3.9494,3.9104,3.8676,3.7902,3.9683,3.9685,3.961,3.9344,3.9068,3.8472,3.9625,3.9734,3.9775,3.9726,3.9593,3.9336,3.929,3.9158,3.9132,3.8841,3.8215,3.8039,41.3321,53.5163,58.0381,60.3775,58.2435,52.6793,53.7678,35.4077,28.5618,20.4912,13.5344,8.1468,-0.006,0.054,0.038,0.118,0.132,0.238,-100.0,-40.4686,24.0953,78.3527,104.3436,133.7247,-0.0962,-0.0962,-0.0962,-0.0962,-0.0962,-0.0962,-17.3357,7.0326,16.0762,20.755,16.487,5.3586,0.9985,1.0139,1.0097,1.0308,1.0346,1.0642,66.6667,100.0,0.0,80.0,85.7143,0.0,92.8571,50.0,95.2381,14.2857,11.9048,97.619,40.2865,15.5111,4.9893,7.7627,8.7439,0.5759,31.5131,23.8318,20.7873,17.4057,17.3233,20.2526,13.4137,17.4314,18.8116,20.3354,20.643,20.4873,0.0738,0.0908,0.1091,0.178,0.2691,0.6852,0.0314,0.0664,0.0987,0.208,0.3206,0.6932,3.9333,3.9747,4.016,3.9318,4.005,3.9684,3.9494,3.8811,4.0178,3.9104,3.8127,4.0081,3.7188,3.8676,4.0164,3.7902,3.5563,4.0241,1.9796,1.932,1.8996,1.852,1.878,2.0585,0.4427,2.1443,0.0063,0.0559,0.0496,76.6297,65.6365,1.721,58.2999,3.8638,-82243998.9144,26632943.0
2017-03-23,3.952,2383108.0,IG.MI,3.964,3.9656,3.9551,3.9191,3.8753,3.7948,3.957,3.9631,3.9616,3.9399,3.9144,3.8547,3.9547,3.9651,3.972,3.9743,3.9642,3.9405,3.9321,3.9165,3.9145,3.8888,3.8289,3.8072,46.3982,55.7456,59.4369,60.9773,58.6197,52.8439,49.274,31.4284,25.1943,19.582,13.3062,7.9666,-0.032,-0.014,0.04,0.122,0.162,0.194,-53.6585,-63.4638,0.6148,62.6866,92.4456,124.4884,-0.1389,-0.1389,-0.1389,-0.1389,-0.1389,-0.1389,-7.2036,11.4912,18.8739,21.9546,17.2394,5.6878,0.992,0.9965,1.0102,1.0319,1.0427,1.0516,33.3333,66.6667,0.0,60.0,71.4286,0.0,85.7143,42.8571,90.4762,9.5238,9.5238,95.2381,40.2865,15.5111,4.9893,7.7627,8.7439,0.5759,21.5716,19.2797,17.9188,16.1792,16.5192,19.8206,9.1821,14.1019,16.2157,18.9025,19.6849,20.0502,0.0492,0.0727,0.0935,0.1653,0.2563,0.6689,0.021,0.0532,0.0846,0.1931,0.3054,0.6767,3.9213,3.964,4.0067,3.9266,4.0046,3.9656,3.9551,3.894,4.0163,3.9191,3.8303,4.008,3.7266,3.8753,4.0241,3.7948,3.556,4.0336,1.925,1.9077,1.8861,1.8473,1.8726,2.0498,0.4513,2.1623,0.0036,0.0541,0.0505,65.452,51.6447,1.6957,53.7125,3.8841,-82641183.581,29016051.0
2017-03-24,4.094,3927765.0,IG.MI,3.9973,3.994,3.984,3.936,3.8917,3.8034,4.022,4.0059,3.9964,3.9632,3.9343,3.8686,4.0586,4.0389,4.0297,4.0105,3.9928,3.9598,3.9545,3.9484,3.9489,3.9155,3.8665,3.8196,86.8153,81.7036,78.8782,71.841,66.1896,56.5108,53.8059,35.0605,27.7804,20.5882,13.9386,8.0038,0.1,0.142,0.202,0.236,0.344,0.36,100.0,143.7539,178.3333,162.0503,170.7059,180.9556,0.8454,0.8454,0.8454,0.8454,0.8454,0.8454,73.6306,63.4073,57.7564,43.682,32.3792,13.0217,1.025,1.0359,1.0519,1.0612,1.0917,1.0964,100.0,33.3333,60.0,100.0,100.0,0.0,100.0,35.7143,100.0,4.7619,7.1429,100.0,62.8696,49.5892,43.2975,33.6692,26.5864,9.5295,9.4819,11.7322,12.4975,13.4326,14.6019,18.7184,41.5917,34.8142,31.5835,27.0693,25.1779,22.6617,0.0328,0.0581,0.0801,0.1535,0.2441,0.653,0.144,0.1725,0.2025,0.3093,0.4208,0.7906,3.8605,3.9973,4.1341,3.8875,4.1005,3.994,3.984,3.8883,4.0797,3.936,3.8159,4.0561,3.7269,3.8917,4.0565,3.8034,3.5486,4.0581,2.8184,2.4209,2.2375,1.9943,1.9472,2.0444,0.46,2.1817,0.0103,0.0634,0.0531,56.7707,53.031,1.9312,61.2927,3.9018,-79928191.2614,32943816.0
2017-03-27,4.116,3781999.0,IG.MI,4.054,4.0204,4.0054,3.9527,3.9091,3.8133,4.0813,4.0465,4.0294,3.9872,3.9547,3.8831,4.1099,4.09,4.0758,4.0447,4.0211,3.9796,4.0263,3.977,3.9748,3.9414,3.9036,3.8356,88.7812,83.57,80.5621,73.0909,67.1667,57.041,58.4669,38.8623,30.5574,21.713,14.6375,8.0673,0.17,0.132,0.15,0.234,0.366,0.416,78.2609,113.326,151.7979,180.1454,184.4819,195.4369,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,77.5624,67.14,61.1242,46.1818,34.3334,14.082,1.0431,1.0331,1.0378,1.0603,1.0976,1.1124,100.0,0.0,40.0,100.0,100.0,0.0,100.0,28.5714,100.0,0.0,4.7619,100.0,67.7889,54.0695,47.2189,36.3356,28.6156,10.6705,6.2027,8.9714,10.2273,12.0475,13.5624,18.071,32.3103,30.0937,28.5264,25.7994,24.4359,22.3882,0.0219,0.0465,0.0687,0.1425,0.2324,0.6375,0.114,0.156,0.1916,0.3052,0.4188,0.7897,3.9086,4.054,4.1994,3.8777,4.1631,4.0204,4.0054,3.8747,4.1361,3.9527,3.8053,4.1001,3.7311,3.9091,4.0872,3.8133,3.5435,4.0831,2.8569,2.5192,2.331,2.0537,1.9857,2.0557,0.4687,2.201,0.0149,0.0717,0.0568,58.401,70.5272,2.1072,61.1435,3.922,-77758191.8352,36725815.0
2017-03-28,4.138,2760372.0,IG.MI,4.116,4.0492,4.032,3.9729,3.9256,3.8258,4.1233,4.0857,4.0625,4.0119,3.9755,3.8982,4.1408,4.1279,4.1139,4.0771,4.0491,3.9998,4.0759,4.0062,4.0096,3.9765,3.937,3.8601,90.8317,85.4281,82.2162,74.3185,68.1336,57.5709,62.8304,42.5372,33.3224,22.8851,15.3677,8.1474,0.186,0.144,0.186,0.282,0.346,0.524,95.7219,96.8188,123.7041,180.8404,184.4308,203.6356,0.037,0.037,0.037,0.037,0.037,0.037,81.6635,70.8561,64.4324,48.637,36.2673,15.1418,1.0471,1.0361,1.0471,1.0731,1.0912,1.145,100.0,0.0,20.0,100.0,100.0,42.8571,100.0,21.4286,100.0,4.7619,2.381,100.0,71.5573,57.2366,49.913,38.1214,29.9705,11.4334,5.0445,7.9379,9.3503,11.4831,13.1281,17.792,30.4265,29.1869,27.9858,25.6318,24.365,22.3856,0.0146,0.0372,0.0589,0.1324,0.2214,0.6223,0.088,0.1368,0.1762,0.2954,0.4108,0.7829,4.0801,4.116,4.1519,3.8832,4.2152,4.0492,4.032,3.8814,4.1826,3.9729,3.8078,4.1379,3.7307,3.9256,4.1205,3.8258,3.5457,4.1058,2.3295,2.2656,2.1738,1.9901,1.9433,2.0271,0.4774,2.2204,0.0179,0.0791,0.0613,70.9564,89.311,2.3187,63.4053,3.93,-76633595.8352,39486187.0
2017-03-29,4.062,2303291.0,IG.MI,4.1053,4.0724,4.0431,3.9851,3.9403,3.8394,4.0963,4.09,4.07,4.0238,3.9879,3.9092,4.0908,4.1036,4.1036,4.0836,4.0598,4.0117,4.0752,4.0121,4.0119,3.9825,3.9504,3.8799,46.6494,57.3982,61.2199,63.5351,61.5578,55.1631,42.7361,36.9254,31.2996,22.8314,15.571,8.1288,-0.032,0.116,0.078,0.172,0.308,0.572,-57.5,34.5395,56.4376,110.3408,131.8513,166.1784,-0.7778,-0.7778,-0.7778,-0.7778,-0.7778,-0.7778,-6.7012,14.7964,22.4397,27.0702,23.1155,10.3262,0.9922,1.0294,1.0196,1.0442,1.082,1.1639,100.0,0.0,0.0,100.0,100.0,28.5714,100.0,14.2857,100.0,0.0,0.0,100.0,2.5477,14.4782,19.1628,22.1339,19.6382,7.3635,20.5212,16.9289,15.8194,14.8437,15.3348,18.7228,19.5016,22.6608,23.3195,23.2825,22.8297,21.6992,0.0617,0.0818,0.1025,0.1749,0.2628,0.6595,0.0587,0.1095,0.151,0.2743,0.3913,0.7643,4.0415,4.1053,4.1692,3.9419,4.2029,4.0724,4.0431,3.8969,4.1893,3.9851,3.821,4.1493,3.7531,3.9403,4.1275,3.8394,3.5706,4.1082,2.4683,2.3782,2.278,2.0724,2.012,2.0792,0.4862,2.2388,0.0134,0.078,0.0646,80.1587,80.6377,2.3974,57.4015,3.9658,-78339737.3167,37182896.0
2017-03-30,4.06,1897980.0,IG.MI,4.0867,4.094,4.0526,3.9983,3.9522,3.8522,4.0737,4.0859,4.0742,4.0338,3.9988,3.9195,4.0696,4.0871,4.0943,4.0876,4.0683,4.0224,4.0728,4.0167,4.0136,3.9888,3.96,3.8966,45.7706,56.7853,60.7436,63.2749,61.394,55.101,29.34,32.436,29.5658,22.7816,15.7647,8.1105,-0.056,0.108,0.066,0.184,0.25,0.54,-79.6178,-54.7386,24.0214,74.6029,104.1013,145.1296,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-8.4589,13.5706,21.4872,26.5498,22.7881,10.2019,0.9864,1.0273,1.0165,1.0475,1.0656,1.1534,66.6667,0.0,0.0,80.0,85.7143,14.2857,92.8571,7.1429,95.2381,0.0,0.0,97.619,2.5477,14.4782,19.1628,22.1339,19.6382,7.3635,17.1085,15.3408,14.7562,14.3202,14.968,18.5074,16.2584,20.535,21.7523,22.4614,22.2836,21.4497,0.0412,0.0654,0.0878,0.1624,0.2503,0.6438,0.0391,0.0876,0.1295,0.2547,0.3727,0.7461,4.0141,4.0867,4.1593,4.0333,4.1547,4.094,4.0526,3.9119,4.1933,3.9983,3.8419,4.1547,3.7678,3.9522,4.1365,3.8522,3.5943,4.1102,1.9747,2.1005,2.0943,1.9957,1.964,2.0541,0.4951,2.257,0.0092,0.0761,0.0669,80.0651,70.2465,2.4408,57.2009,3.9982,-79478525.3167,35284916.0
2017-03-31,4.112,3011118.0,IG.MI,4.078,4.0976,4.0763,4.0129,3.9657,3.8657,4.0863,4.0919,4.0891,4.049,4.0133,3.9316,4.1009,4.1056,4.1097,4.1031,4.0842,4.0369,4.0741,4.0182,4.0275,3.9998,3.9751,3.9175,68.7389,67.9185,68.2387,67.0528,64.0075,56.4085,34.8753,33.6631,30.446,23.3485,16.2356,8.1681,-0.026,0.018,0.166,0.204,0.284,0.566,94.3182,34.7003,60.8836,93.9483,122.6614,160.627,0.5135,0.5135,0.5135,0.5135,0.5135,0.5135,37.4777,35.8371,36.4773,34.1057,28.015,12.817,0.9937,1.0044,1.0421,1.0522,1.0742,1.1596,33.3333,33.3333,0.0,60.0,71.4286,0.0,85.7143,0.0,90.4762,33.3333,0.0,95.2381,45.9461,38.5715,35.7269,30.7189,25.6532,10.5288,11.4139,12.4266,12.7559,13.3092,14.2522,18.0814,30.8177,28.0321,26.937,25.1116,24.0875,22.337,0.0274,0.0523,0.0753,0.1508,0.2384,0.6284,0.0741,0.1181,0.159,0.2845,0.4029,0.7763,4.0299,4.078,4.1261,4.0353,4.1599,4.0976,4.0763,3.9619,4.1907,4.0129,3.8548,4.1709,3.7782,3.9657,4.1533,3.8657,3.6141,4.1173,1.9484,2.0483,2.0503,1.9687,1.9395,2.0262,0.504,2.2755,0.0088,0.0779,0.0691,70.8501,61.6661,2.5443,59.3765,4.025,-78746091.2086,38296034.0
2017-04-03,4.102,3106625.0,IG.MI,4.0913,4.0948,4.0977,4.0264,3.9787,3.8764,4.0983,4.0933,4.0955,4.0608,4.0257,3.9426,4.104,4.109,4.1141,4.1124,4.0959,4.0493,4.0795,4.0194,4.0362,4.0078,3.9866,3.9314,61.255,63.9577,65.4357,65.6541,63.1444,56.0867,32.302,32.7505,30.2805,23.6496,16.5877,8.2053,0.04,-0.014,0.15,0.19,0.272,0.45,33.9806,1.1074,28.744,74.6761,102.8473,146.4137,-0.0976,-0.0976,-0.0976,-0.0976,-0.0976,-0.0976,22.5101,27.9154,30.8713,31.3082,26.2887,12.1735,1.0098,0.9966,1.038,1.0486,1.071,1.1232,0.0,0.0,0.0,40.0,57.1429,0.0,78.5714,0.0,85.7143,28.5714,0.0,92.8571,27.1553,29.1001,29.2879,27.5635,23.629,9.7286,11.6784,12.3813,12.6777,13.2286,14.1515,17.9425,20.3854,22.5448,23.1795,23.2961,22.9083,21.8099,0.0283,0.0519,0.0745,0.15,0.237,0.6235,0.0494,0.0944,0.1363,0.2642,0.3837,0.7579,4.0463,4.0913,4.1364,4.0348,4.1548,4.0948,4.0977,4.0448,4.1506,4.0264,3.8728,4.18,3.7928,3.9787,4.1645,3.8764,3.6238,4.129,1.9684,2.0424,2.0473,1.9753,1.9468,2.0304,0.5129,2.2938,0.0068,0.0776,0.0708,63.4341,58.3897,2.4797,59.6683,4.0473,-78367234.5013,35189409.0
2017-04-04,4.04,1747900.0,IG.MI,4.0847,4.0752,4.09,4.037,3.9873,3.8847,4.0727,4.0751,4.0811,4.0626,4.0313,3.9502,4.0578,4.0753,4.0887,4.1037,4.0949,4.0551,4.0785,4.022,4.0363,4.0094,3.9891,3.9369,30.437,44.0491,50.4469,57.6277,58.0484,54.1258,22.4883,28.9152,28.6362,23.5653,16.7678,8.2109,-0.02,-0.098,-0.054,0.148,0.182,0.346,-100.0,-87.846,-111.3547,34.2258,68.2646,117.7432,-0.4103,-0.4103,-0.4103,-0.4103,-0.4103,-0.4103,-39.1261,-11.9018,0.8938,15.2553,16.0969,8.2517,0.9951,0.9763,0.9868,1.038,1.0472,1.0937,33.3333,100.0,100.0,20.0,42.8571,0.0,71.4286,0.0,80.9524,23.8095,0.0,90.4762,2.861,13.5744,18.77,22.4695,20.3713,8.4419,14.5557,13.9166,13.728,13.7309,14.448,18.0003,13.746,18.2882,20.0723,21.6897,21.8404,21.3197,0.0349,0.0575,0.0799,0.1553,0.2418,0.6246,0.0329,0.0756,0.1168,0.2454,0.3654,0.7398,4.021,4.0847,4.1484,4.0207,4.1297,4.0752,4.09,4.0233,4.1567,4.037,3.9027,4.1713,3.8079,3.9873,4.1667,3.8847,3.6338,4.1355,1.976,2.0451,2.0575,2.0003,1.9745,2.0584,0.5219,2.3113,0.0006,0.0715,0.0709,53.0905,39.2157,2.418,49.2869,4.156,-80115134.5013,33441509.0
2017-04-05,4.054,1847937.0,IG.MI,4.0653,4.0736,4.0811,4.0433,3.9955,3.8943,4.0573,4.068,4.0721,4.0649,4.0374,3.958,4.0523,4.0642,4.0775,4.0996,4.096,4.0617,4.0731,4.0223,4.0372,4.0107,3.9919,3.9445,40.5652,48.5679,53.2669,58.851,58.8361,54.4939,15.9459,25.8471,27.2267,23.487,16.9394,8.2164,-0.058,-0.008,-0.062,0.088,0.172,0.404,-50.0,-58.1516,-79.5231,27.6918,61.3156,111.0005,0.0909,0.0909,0.0909,0.0909,0.0909,0.0909,-18.8697,-2.8641,6.5339,17.702,17.6722,8.9877,0.9859,0.998,0.9849,1.0222,1.0443,1.1107,0.0,66.6667,80.0,0.0,28.5714,0.0,64.2857,0.0,76.1905,19.0476,4.7619,88.0952,2.861,13.5744,18.77,22.4695,20.3713,8.4419,10.8769,11.9621,12.3869,13.0595,13.9745,17.7179,10.2718,15.7197,18.1114,20.6292,21.1246,20.9851,0.0232,0.046,0.0685,0.1442,0.2302,0.6098,0.0219,0.0604,0.1001,0.2278,0.348,0.7222,4.0122,4.0653,4.1184,4.0172,4.13,4.0736,4.0811,4.0141,4.1482,4.0433,3.9147,4.1718,3.8205,3.9955,4.1706,3.8943,3.6493,4.1393,1.7568,1.8969,1.9478,1.9461,1.9374,2.0342,0.531,2.3287,-0.0031,0.067,0.0702,39.6462,21.3333,2.2671,42.1143,4.1548,-81627082.9558,35289446.0
2017-04-06,4.134,2152114.0,IG.MI,4.076,4.0884,4.0806,4.0563,4.0088,3.9053,4.0917,4.0881,4.0853,4.077,4.0499,3.9692,4.1113,4.1025,4.1047,4.1156,4.1105,4.0748,4.0752,4.0304,4.0377,4.0186,4.0032,3.9587,73.5608,67.3839,66.1207,65.0589,63.0037,56.535,30.0296,29.2815,28.7274,24.04,17.3834,8.2931,0.032,0.074,-0.004,0.182,0.278,0.464,100.0,62.996,81.7059,71.573,85.4487,127.0769,0.7234,0.7234,0.7234,0.7234,0.7234,0.7234,47.1215,34.7677,32.2415,30.1177,26.0075,13.0699,1.0078,1.0182,0.999,1.0461,1.0721,1.1264,100.0,33.3333,60.0,20.0,14.2857,71.4286,57.1429,21.4286,71.4286,14.2857,2.381,85.7143,58.1972,43.0191,37.7313,31.2282,26.2623,11.4388,6.5526,9.1622,10.3361,11.963,13.1846,17.2356,24.7975,22.9965,22.8624,22.8274,22.5762,21.688,0.0155,0.0368,0.0587,0.1339,0.2193,0.5952,0.0586,0.0924,0.1298,0.2556,0.3755,0.749,3.9932,4.076,4.1588,4.0171,4.1597,4.0884,4.0806,4.0154,4.1457,4.0563,3.9305,4.1821,3.8359,4.0088,4.1816,3.9053,3.6599,4.1507,1.9065,1.9429,1.9621,1.9346,1.9177,2.0015,0.5401,2.3468,-0.0008,0.0692,0.07,32.183,36.0,2.24,47.7169,4.1537,-79658127.5941,37441560.0
2017-04-07,4.14,1654975.0,IG.MI,4.1093,4.094,4.0917,4.0674,4.0207,3.9145,4.1237,4.1053,4.1001,4.0882,4.0619,3.9801,4.1363,4.1264,4.1245,4.1294,4.1236,4.0875,4.104,4.0333,4.0453,4.0253,4.013,3.9699,75.115,68.4654,66.9169,65.4795,63.2964,56.6842,40.9275,32.6545,30.3322,24.6336,17.843,8.3776,0.1,0.028,0.078,0.156,0.25,0.384,83.5526,109.4527,117.1206,98.1635,95.6298,131.5376,0.2273,0.2273,0.2273,0.2273,0.2273,0.2273,50.2299,36.9308,33.8339,30.959,26.5927,13.3684,1.0248,1.0068,1.0192,1.0392,1.0643,1.1022,100.0,0.0,40.0,100.0,0.0,57.1429,50.0,14.2857,66.6667,9.5238,0.0,83.3333,62.7232,46.1465,39.9609,32.3506,27.0352,11.8419,5.1227,8.0585,9.4791,11.4772,12.8283,17.0136,22.3619,21.869,22.0974,22.4541,22.3346,21.5843,0.0103,0.0294,0.0503,0.1244,0.2088,0.5811,0.0451,0.0799,0.1173,0.2433,0.3636,0.7372,4.0309,4.1093,4.1877,4.0125,4.1755,4.094,4.0917,4.0171,4.1663,4.0674,3.9416,4.1932,3.8477,4.0207,4.1936,3.9145,3.6635,4.1655,1.6234,1.7646,1.8312,1.8697,1.8744,1.9763,0.5492,2.3647,0.0005,0.0705,0.0701,41.7949,68.0513,2.3377,54.6869,4.1526,-78304057.1396,39096535.0
2017-04-10,4.108,1505349.0,IG.MI,4.1273,4.0952,4.0986,4.0756,4.0317,3.9222,4.123,4.11,4.1042,4.0936,4.0698,3.9891,4.1194,4.1208,4.1226,4.132,4.1291,4.0962,4.1045,4.0338,4.0472,4.0281,4.0188,3.9765,51.0892,56.0701,58.3801,61.2448,60.6115,55.6403,49.4066,35.824,31.9401,25.2408,18.306,8.4666,0.054,0.006,0.048,0.114,0.232,0.324,24.1379,63.8298,80.2612,79.0207,83.1781,119.2784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.1785,12.1402,16.7602,22.4896,21.223,11.2805,1.0133,1.0015,1.0118,1.0285,1.0599,1.0856,100.0,33.3333,20.0,100.0,100.0,42.8571,42.8571,7.1429,61.9048,4.7619,26.1905,80.9524,66.3649,48.5019,41.5876,33.134,27.5667,12.1151,3.9479,7.0883,8.7129,11.0383,12.5056,16.8119,19.5269,20.44,21.1196,21.978,22.0244,21.447,0.0069,0.0235,0.0431,0.1155,0.1989,0.5672,0.0341,0.0679,0.1045,0.2299,0.3503,0.7236,4.0996,4.1273,4.1551,4.0131,4.1773,4.0952,4.0986,4.0282,4.169,4.0756,3.9552,4.196,3.8677,4.0317,4.1957,3.9222,3.6678,4.1766,1.4153,1.6174,1.7209,1.8192,1.8454,1.9674,0.5583,2.3821,-0.0015,0.0682,0.0697,62.8079,84.3723,2.3891,53.1268,4.1514,-79809406.1396,37591186.0
